t(s),inventory(He/m2),flux_surface_left(He/m2/s),max_ib(He),x_max_ib(m),mean_ib(He),total_bubbles
1e-06,9.524182395777614e-07,-9.742341719591576e+19,21.0,0.0001,7.001069592074146,1.3603896191176078e-07
2.1000000000000002e-06,2.3905669593493437e-05,-9.84399204447633e+19,21.0,0.0001,7.001362626793071,3.4144309997614383e-06
3.3100000000000005e-06,0.0002178326097277402,-9.870581442737838e+19,21.0,0.0001,7.00166501919481,3.1111544058528935e-05
4.641000000000001e-06,0.0012588088356442727,-9.884130577123017e+19,21.0,0.0001,7.001992393679536,0.00017977866368157688
6.105100000000001e-06,0.005570271351052133,-9.892747400381065e+19,21.0,0.0001,7.002350194338168,0.0007954859720606434
7.715610000000002e-06,0.020648826635319507,-9.898876319142175e+19,21.0,0.0001,7.002742478900392,0.0029486771357843645
9.487171000000002e-06,0.06745375669969063,-9.903540387257352e+19,21.0,0.0001,7.003173141293754,0.009631884766914293
1.1435888100000002e-05,0.20041474491746644,-9.90725336468643e+19,21.0,0.0001,7.003646239519331,0.028615772136889248
1.3579476910000003e-05,0.5531484571461499,-9.910305484439565e+19,21.0,0.0001,7.004166128972942,0.07897420577419413
1.5937424601000003e-05,1.4394431197956656,-9.91287486458823e+19,21.0,0.0001,7.00473753979347,0.20549565370840528
1.8531167061100006e-05,3.570271208681593,-9.915077768655369e+19,21.0,0.0001,7.0053656360880625,0.5096480889290604
2.1384283767210007e-05,8.509584545279376,-9.916993798216788e+19,21.0,0.0001,7.00605606988615,1.2146041168376858
2.452271214393101e-05,19.613205660375677,-9.91867957278034e+19,21.0,0.0001,7.006815035028365,2.7991613254132774
2.7974983358324114e-05,43.93068313829118,-9.920176641677165e+19,21.0,0.0001,7.007649323487324,6.26896140351231
3.177248169415653e-05,96.00154515918472,-9.921516299739855e+19,21.0,0.0001,7.0085663855532445,13.697743572362056
3.5949729863572185e-05,205.3345064502645,-9.922722644940638e+19,21.0,0.0001,7.009574394878677,29.29343422052638
4.0544702849929404e-05,430.9700269750802,-9.92381459011287e+19,21.0,0.0001,7.010682319197689,61.47333559744024
4.559917313492235e-05,889.5310616517205,-9.924807227397012e+19,21.0,0.0001,7.011899997480664,126.86020364969893
5.115909044841459e-05,1808.7195554878633,-9.925712778367048e+19,21.0,0.0001,7.0132382242933975,257.9007724595148
5.727499949325605e-05,3628.3936624048074,-9.92654127109752e+19,21.0,0.0001,7.014708842175388,517.2550627603208
6.400249944258165e-05,7189.8621793018065,-9.927301032619349e+19,21.0,0.0001,7.0163248429270375,1024.733366863666
7.140274938683982e-05,14087.392313662216,-9.92799905370993e+19,21.0,0.0001,7.018100478797133,2007.2941896774787
7.954302432552381e-05,27315.58271739023,-9.928641263576375e+19,21.0,0.0001,7.020051384694873,3891.080167439188
8.84973267580762e-05,52452.043509711,-9.929232739732077e+19,21.0,8.30078125e-08,7.022194712718908,7469.465837326834
9.834705943388383e-05,99800.82239436994,-9.929777870436414e+19,21.0,8.30078125e-08,7.024549280502095,14207.43430064405
0.00010918176537727222,188246.15228295542,-9.930280481845081e+19,21.0,6.640625e-08,7.027135735117009,26788.461099765696
0.00012109994191499945,352125.8103721615,-9.930743938528664e+19,21.0,6.0546875e-08,7.029976734567793,50089.185735237064
0.0001342099361064994,653390.7048769093,-9.931171223650374e+19,21.0,6.0546875e-08,7.0330971492120025,92902.27207370738
