"arc_length","cb","6","1","2","4","5","3"
6.57e-09,2.45318e+09,2.22166e+06,1.19596e+21,5.21236e+16,3.99944e+10,6.90609e+07,4.86151e+13
6.6e-09,2.45757e+09,2.22833e+06,1.19443e+21,5.20165e+16,4.0085e+10,6.92507e+07,4.86656e+13
6.63e-09,2.46061e+09,2.2341e+06,1.1929e+21,5.19014e+16,4.01554e+10,6.94097e+07,4.86895e+13
6.66e-09,2.46366e+09,2.23987e+06,1.19136e+21,5.17864e+16,4.02258e+10,6.95686e+07,4.87135e+13
6.69e-09,2.46671e+09,2.24565e+06,1.18983e+21,5.16714e+16,4.02961e+10,6.97276e+07,4.87374e+13
6.72e-09,2.46975e+09,2.25142e+06,1.1883e+21,5.15563e+16,4.03665e+10,6.98865e+07,4.87613e+13
6.75e-09,2.4728e+09,2.25719e+06,1.18677e+21,5.14413e+16,4.04368e+10,7.00455e+07,4.87853e+13
6.78e-09,2.47585e+09,2.26296e+06,1.18524e+21,5.13263e+16,4.05072e+10,7.02044e+07,4.88092e+13
6.81e-09,2.47889e+09,2.26873e+06,1.18371e+21,5.12112e+16,4.05776e+10,7.03634e+07,4.88331e+13
6.84e-09,2.48194e+09,2.2745e+06,1.18218e+21,5.10962e+16,4.06479e+10,7.05223e+07,4.8857e+13
6.87e-09,2.48499e+09,2.28028e+06,1.18065e+21,5.09812e+16,4.07183e+10,7.06812e+07,4.8881e+13
6.9e-09,2.48803e+09,2.28605e+06,1.17911e+21,5.08661e+16,4.07887e+10,7.08402e+07,4.89049e+13
6.93e-09,2.49108e+09,2.29182e+06,1.17758e+21,5.07511e+16,4.0859e+10,7.09991e+07,4.89288e+13
6.96e-09,2.49413e+09,2.29759e+06,1.17605e+21,5.0636e+16,4.09294e+10,7.11581e+07,4.89528e+13
6.99e-09,2.49717e+09,2.30336e+06,1.17452e+21,5.0521e+16,4.09997e+10,7.1317e+07,4.89767e+13
7.02e-09,2.50022e+09,2.30913e+06,1.17299e+21,5.0406e+16,4.10701e+10,7.1476e+07,4.90006e+13
7.05e-09,2.50327e+09,2.31491e+06,1.17146e+21,5.02909e+16,4.11405e+10,7.16349e+07,4.90245e+13
7.08e-09,2.50631e+09,2.32068e+06,1.16993e+21,5.01759e+16,4.12108e+10,7.17939e+07,4.90485e+13
7.11e-09,2.50936e+09,2.32645e+06,1.1684e+21,5.00609e+16,4.12812e+10,7.19528e+07,4.90724e+13
7.14e-09,2.51241e+09,2.33222e+06,1.16686e+21,4.99458e+16,4.13516e+10,7.21117e+07,4.90963e+13
7.17e-09,2.51545e+09,2.33799e+06,1.16533e+21,4.98308e+16,4.14219e+10,7.22707e+07,4.91203e+13
7.2e-09,2.5185e+09,2.34376e+06,1.1638e+21,4.97158e+16,4.14923e+10,7.24296e+07,4.91442e+13
7.23e-09,2.52028e+09,2.34864e+06,1.16227e+21,4.95972e+16,4.15434e+10,7.25582e+07,4.91449e+13
7.26e-09,2.52206e+09,2.35351e+06,1.16074e+21,4.94786e+16,4.15945e+10,7.26867e+07,4.91457e+13
7.29e-09,2.52385e+09,2.35839e+06,1.15921e+21,4.936e+16,4.16456e+10,7.28152e+07,4.91465e+13
7.32e-09,2.52563e+09,2.36326e+06,1.15768e+21,4.92414e+16,4.16966e+10,7.29437e+07,4.91473e+13
7.35e-09,2.52741e+09,2.36814e+06,1.15615e+21,4.91228e+16,4.17477e+10,7.30722e+07,4.9148e+13
7.38e-09,2.52919e+09,2.37301e+06,1.15461e+21,4.90042e+16,4.17988e+10,7.32007e+07,4.91488e+13
7.41e-09,2.53097e+09,2.37789e+06,1.15308e+21,4.88856e+16,4.18499e+10,7.33292e+07,4.91496e+13
7.44e-09,2.53275e+09,2.38276e+06,1.15155e+21,4.8767e+16,4.1901e+10,7.34578e+07,4.91503e+13
7.47e-09,2.53454e+09,2.38763e+06,1.15002e+21,4.86484e+16,4.19521e+10,7.35863e+07,4.91511e+13
7.5e-09,2.53632e+09,2.39251e+06,1.14849e+21,4.85298e+16,4.20032e+10,7.37148e+07,4.91519e+13
7.53e-09,2.5381e+09,2.39738e+06,1.14696e+21,4.84112e+16,4.20543e+10,7.38433e+07,4.91526e+13
7.56e-09,2.53988e+09,2.40226e+06,1.14543e+21,4.82926e+16,4.21054e+10,7.39718e+07,4.91534e+13
7.59e-09,2.54166e+09,2.40713e+06,1.1439e+21,4.8174e+16,4.21565e+10,7.41003e+07,4.91542e+13
7.62e-09,2.54345e+09,2.41201e+06,1.14236e+21,4.80554e+16,4.22076e+10,7.42289e+07,4.9155e+13
7.65e-09,2.54523e+09,2.41688e+06,1.14083e+21,4.79368e+16,4.22587e+10,7.43574e+07,4.91557e+13
7.68e-09,2.54701e+09,2.42176e+06,1.1393e+21,4.78182e+16,4.23098e+10,7.44859e+07,4.91565e+13
7.71e-09,2.54879e+09,2.42663e+06,1.13777e+21,4.76996e+16,4.23609e+10,7.46144e+07,4.91573e+13
7.74e-09,2.55057e+09,2.43151e+06,1.13624e+21,4.7581e+16,4.2412e+10,7.47429e+07,4.9158e+13
7.77e-09,2.55236e+09,2.43638e+06,1.13471e+21,4.74624e+16,4.2463e+10,7.48714e+07,4.91588e+13
7.8e-09,2.55414e+09,2.44126e+06,1.13318e+21,4.73438e+16,4.25141e+10,7.5e+07,4.91596e+13
7.83e-09,2.55474e+09,2.44524e+06,1.13165e+21,4.72244e+16,4.25471e+10,7.50988e+07,4.91404e+13
7.86e-09,2.55534e+09,2.44923e+06,1.13011e+21,4.71049e+16,4.25801e+10,7.51977e+07,4.91212e+13
7.89e-09,2.55594e+09,2.45321e+06,1.12858e+21,4.69855e+16,4.26131e+10,7.52966e+07,4.91021e+13
7.92e-09,2.55654e+09,2.4572e+06,1.12705e+21,4.6866e+16,4.26461e+10,7.53955e+07,4.90829e+13
7.95e-09,2.55714e+09,2.46118e+06,1.12552e+21,4.67465e+16,4.26791e+10,7.54944e+07,4.90637e+13
7.98e-09,2.55774e+09,2.46517e+06,1.12399e+21,4.66271e+16,4.27121e+10,7.55932e+07,4.90446e+13
8.01e-09,2.55834e+09,2.46915e+06,1.12246e+21,4.65076e+16,4.27451e+10,7.56921e+07,4.90254e+13
8.04e-09,2.55895e+09,2.47314e+06,1.12093e+21,4.63882e+16,4.27781e+10,7.5791e+07,4.90062e+13
8.07e-09,2.55955e+09,2.47712e+06,1.1194e+21,4.62687e+16,4.28111e+10,7.58899e+07,4.89871e+13
8.1e-09,2.56015e+09,2.48111e+06,1.11786e+21,4.61492e+16,4.2844e+10,7.59888e+07,4.89679e+13
8.13e-09,2.56075e+09,2.48509e+06,1.11633e+21,4.60298e+16,4.2877e+10,7.60877e+07,4.89487e+13
8.16e-09,2.56135e+09,2.48908e+06,1.1148e+21,4.59103e+16,4.291e+10,7.61865e+07,4.89296e+13
8.19e-09,2.56195e+09,2.49306e+06,1.11327e+21,4.57909e+16,4.2943e+10,7.62854e+07,4.89104e+13
8.22e-09,2.56255e+09,2.49705e+06,1.11174e+21,4.56714e+16,4.2976e+10,7.63843e+07,4.88912e+13
8.25e-09,2.56315e+09,2.50103e+06,1.11021e+21,4.55519e+16,4.3009e+10,7.64832e+07,4.88721e+13
8.28e-09,2.56375e+09,2.50502e+06,1.10868e+21,4.54325e+16,4.3042e+10,7.65821e+07,4.88529e+13
8.31e-09,2.56436e+09,2.509e+06,1.10715e+21,4.5313e+16,4.3075e+10,7.66809e+07,4.88337e+13
8.34e-09,2.56496e+09,2.51299e+06,1.10561e+21,4.51936e+16,4.3108e+10,7.67798e+07,4.88146e+13
8.37e-09,2.56556e+09,2.51697e+06,1.10408e+21,4.50741e+16,4.3141e+10,7.68787e+07,4.87954e+13
8.4e-09,2.56616e+09,2.52096e+06,1.10255e+21,4.49546e+16,4.31739e+10,7.69776e+07,4.87762e+13
8.43e-09,2.56567e+09,2.52407e+06,1.10102e+21,4.4836e+16,4.31901e+10,7.7048e+07,4.87401e+13
8.46e-09,2.56518e+09,2.52718e+06,1.09949e+21,4.47173e+16,4.32063e+10,7.71183e+07,4.87039e+13
8.49e-09,2.5647e+09,2.5303e+06,1.09796e+21,4.45987e+16,4.32225e+10,7.71887e+07,4.86678e+13
8.52e-09,2.56421e+09,2.53341e+06,1.09643e+21,4.448e+16,4.32387e+10,7.7259e+07,4.86316e+13
8.55e-09,2.56372e+09,2.53652e+06,1.0949e+21,4.43613e+16,4.32549e+10,7.73294e+07,4.85955e+13
8.58e-09,2.56323e+09,2.53963e+06,1.09336e+21,4.42427e+16,4.32711e+10,7.73998e+07,4.85593e+13
8.61e-09,2.56275e+09,2.54275e+06,1.09183e+21,4.4124e+16,4.32873e+10,7.74701e+07,4.85232e+13
8.64e-09,2.56226e+09,2.54586e+06,1.0903e+21,4.40054e+16,4.33035e+10,7.75405e+07,4.8487e+13
8.67e-09,2.56177e+09,2.54897e+06,1.08877e+21,4.38867e+16,4.33197e+10,7.76108e+07,4.84509e+13
8.7e-09,2.56129e+09,2.55209e+06,1.08724e+21,4.3768e+16,4.33358e+10,7.76812e+07,4.84147e+13
8.73e-09,2.5608e+09,2.5552e+06,1.08571e+21,4.36494e+16,4.3352e+10,7.77516e+07,4.83786e+13
8.76e-09,2.56031e+09,2.55831e+06,1.08418e+21,4.35307e+16,4.33682e+10,7.78219e+07,4.83424e+13
8.79e-09,2.55982e+09,2.56142e+06,1.08265e+21,4.34121e+16,4.33844e+10,7.78923e+07,4.83063e+13
8.82e-09,2.55934e+09,2.56454e+06,1.08111e+21,4.32934e+16,4.34006e+10,7.79627e+07,4.82702e+13
8.85e-09,2.55885e+09,2.56765e+06,1.07958e+21,4.31747e+16,4.34168e+10,7.8033e+07,4.8234e+13
8.88e-09,2.55836e+09,2.57076e+06,1.07805e+21,4.30561e+16,4.3433e+10,7.81034e+07,4.81979e+13
8.91e-09,2.55787e+09,2.57388e+06,1.07652e+21,4.29374e+16,4.34492e+10,7.81737e+07,4.81617e+13
8.94e-09,2.55739e+09,2.57699e+06,1.07499e+21,4.28188e+16,4.34654e+10,7.82441e+07,4.81256e+13
8.97e-09,2.5569e+09,2.5801e+06,1.07346e+21,4.27001e+16,4.34816e+10,7.83145e+07,4.80894e+13
9e-09,2.55641e+09,2.58321e+06,1.07193e+21,4.25814e+16,4.34977e+10,7.83848e+07,4.80533e+13
9.03e-09,2.55494e+09,2.58548e+06,1.0704e+21,4.24646e+16,4.34985e+10,7.8428e+07,4.80028e+13
9.06e-09,2.55346e+09,2.58775e+06,1.06886e+21,4.23478e+16,4.34993e+10,7.84713e+07,4.79524e+13
9.09e-09,2.55198e+09,2.59001e+06,1.06733e+21,4.22309e+16,4.35001e+10,7.85145e+07,4.7902e+13
9.12e-09,2.5505e+09,2.59228e+06,1.0658e+21,4.21141e+16,4.35009e+10,7.85577e+07,4.78515e+13
9.15e-09,2.54903e+09,2.59455e+06,1.06427e+21,4.19972e+16,4.35016e+10,7.86009e+07,4.78011e+13
9.18e-09,2.54755e+09,2.59681e+06,1.06274e+21,4.18804e+16,4.35024e+10,7.86441e+07,4.77506e+13
9.21e-09,2.54607e+09,2.59908e+06,1.06121e+21,4.17636e+16,4.35032e+10,7.86874e+07,4.77002e+13
9.24e-09,2.5446e+09,2.60134e+06,1.05968e+21,4.16467e+16,4.3504e+10,7.87306e+07,4.76498e+13
9.27e-09,2.54312e+09,2.60361e+06,1.05815e+21,4.15299e+16,4.35048e+10,7.87738e+07,4.75993e+13
9.3e-09,2.54164e+09,2.60588e+06,1.05661e+21,4.1413e+16,4.35055e+10,7.8817e+07,4.75489e+13
9.33e-09,2.54017e+09,2.60814e+06,1.05508e+21,4.12962e+16,4.35063e+10,7.88602e+07,4.74985e+13
9.36e-09,2.53869e+09,2.61041e+06,1.05355e+21,4.11794e+16,4.35071e+10,7.89034e+07,4.7448e+13
9.39e-09,2.53721e+09,2.61268e+06,1.05202e+21,4.10625e+16,4.35079e+10,7.89466e+07,4.73976e+13
9.42e-09,2.53573e+09,2.61494e+06,1.05049e+21,4.09457e+16,4.35087e+10,7.89899e+07,4.73471e+13
9.45e-09,2.53426e+09,2.61721e+06,1.04896e+21,4.08289e+16,4.35094e+10,7.90331e+07,4.72967e+13
9.48e-09,2.53278e+09,2.61947e+06,1.04743e+21,4.0712e+16,4.35102e+10,7.90763e+07,4.72463e+13
9.51e-09,2.5313e+09,2.62174e+06,1.0459e+21,4.05952e+16,4.3511e+10,7.91195e+07,4.71958e+13
9.54e-09,2.52983e+09,2.62401e+06,1.04436e+21,4.04783e+16,4.35118e+10,7.91627e+07,4.71454e+13
9.57e-09,2.52835e+09,2.62627e+06,1.04283e+21,4.03615e+16,4.35126e+10,7.9206e+07,4.70949e+13
9.6e-09,2.52687e+09,2.62854e+06,1.0413e+21,4.02447e+16,4.35133e+10,7.92492e+07,4.70445e+13
9.63e-09,2.52451e+09,2.62999e+06,1.03977e+21,4.01303e+16,4.35001e+10,7.92668e+07,4.69822e+13
9.66e-09,2.52214e+09,2.63144e+06,1.03824e+21,4.00159e+16,4.34869e+10,7.92845e+07,4.69199e+13
9.69e-09,2.51978e+09,2.6329e+06,1.03671e+21,3.99015e+16,4.34738e+10,7.93021e+07,4.68576e+13
9.72e-09,2.51742e+09,2.63435e+06,1.03518e+21,3.97871e+16,4.34606e+10,7.93198e+07,4.67953e+13
9.75e-09,2.51505e+09,2.6358e+06,1.03365e+21,3.96727e+16,4.34474e+10,7.93374e+07,4.6733e+13
9.78e-09,2.51269e+09,2.63725e+06,1.03211e+21,3.95583e+16,4.34342e+10,7.93551e+07,4.66707e+13
9.81e-09,2.51032e+09,2.6387e+06,1.03058e+21,3.94439e+16,4.3421e+10,7.93727e+07,4.66084e+13
9.84e-09,2.50796e+09,2.64016e+06,1.02905e+21,3.93296e+16,4.34078e+10,7.93904e+07,4.65461e+13
9.87e-09,2.50559e+09,2.64161e+06,1.02752e+21,3.92152e+16,4.33946e+10,7.9408e+07,4.64838e+13
9.9e-09,2.50323e+09,2.64306e+06,1.02599e+21,3.91008e+16,4.33814e+10,7.94257e+07,4.64215e+13
9.93e-09,2.50086e+09,2.64451e+06,1.02446e+21,3.89864e+16,4.33682e+10,7.94434e+07,4.63592e+13
9.96e-09,2.4985e+09,2.64597e+06,1.02293e+21,3.8872e+16,4.3355e+10,7.9461e+07,4.62969e+13
9.99e-09,2.49614e+09,2.64742e+06,1.0214e+21,3.87576e+16,4.33418e+10,7.94787e+07,4.62346e+13
1.002e-08,2.49377e+09,2.64887e+06,1.01986e+21,3.86432e+16,4.33286e+10,7.94963e+07,4.61723e+13
1.005e-08,2.49141e+09,2.65032e+06,1.01833e+21,3.85288e+16,4.33154e+10,7.9514e+07,4.611e+13
1.008e-08,2.48904e+09,2.65177e+06,1.0168e+21,3.84145e+16,4.33022e+10,7.95316e+07,4.60477e+13
1.011e-08,2.48668e+09,2.65323e+06,1.01527e+21,3.83001e+16,4.3289e+10,7.95493e+07,4.59854e+13
1.014e-08,2.48431e+09,2.65468e+06,1.01374e+21,3.81857e+16,4.32758e+10,7.95669e+07,4.59231e+13
1.017e-08,2.48195e+09,2.65613e+06,1.01221e+21,3.80713e+16,4.32626e+10,7.95846e+07,4.58608e+13
1.02e-08,2.47959e+09,2.65758e+06,1.01068e+21,3.79569e+16,4.32495e+10,7.96022e+07,4.57984e+13
1.023e-08,2.47644e+09,2.65826e+06,1.00914e+21,3.78454e+16,4.32237e+10,7.95961e+07,4.57265e+13
1.026e-08,2.47329e+09,2.65894e+06,1.00761e+21,3.77338e+16,4.3198e+10,7.95899e+07,4.56545e+13
1.029e-08,2.47014e+09,2.65962e+06,1.00608e+21,3.76223e+16,4.31723e+10,7.95837e+07,4.55825e+13
1.032e-08,2.46699e+09,2.66029e+06,1.00455e+21,3.75107e+16,4.31466e+10,7.95776e+07,4.55105e+13
1.035e-08,2.46385e+09,2.66097e+06,1.00302e+21,3.73992e+16,4.31209e+10,7.95714e+07,4.54385e+13
1.038e-08,2.4607e+09,2.66165e+06,1.00149e+21,3.72876e+16,4.30951e+10,7.95652e+07,4.53665e+13
1.041e-08,2.45755e+09,2.66232e+06,9.99957e+20,3.71761e+16,4.30694e+10,7.9559e+07,4.52945e+13
1.044e-08,2.4544e+09,2.663e+06,9.98426e+20,3.70645e+16,4.30437e+10,7.95529e+07,4.52225e+13
1.047e-08,2.45126e+09,2.66368e+06,9.96895e+20,3.6953e+16,4.3018e+10,7.95467e+07,4.51505e+13
1.05e-08,2.44811e+09,2.66435e+06,9.95364e+20,3.68414e+16,4.29923e+10,7.95405e+07,4.50785e+13
1.053e-08,2.44496e+09,2.66503e+06,9.93832e+20,3.67299e+16,4.29666e+10,7.95344e+07,4.50065e+13
1.056e-08,2.44181e+09,2.66571e+06,9.92301e+20,3.66183e+16,4.29408e+10,7.95282e+07,4.49346e+13
1.059e-08,2.43867e+09,2.66639e+06,9.9077e+20,3.65068e+16,4.29151e+10,7.9522e+07,4.48626e+13
1.062e-08,2.43552e+09,2.66706e+06,9.89239e+20,3.63952e+16,4.28894e+10,7.95158e+07,4.47906e+13
1.065e-08,2.43237e+09,2.66774e+06,9.87707e+20,3.62837e+16,4.28637e+10,7.95097e+07,4.47186e+13
1.068e-08,2.42922e+09,2.66842e+06,9.86176e+20,3.61722e+16,4.2838e+10,7.95035e+07,4.46466e+13
1.071e-08,2.42608e+09,2.66909e+06,9.84645e+20,3.60606e+16,4.28122e+10,7.94973e+07,4.45746e+13
1.074e-08,2.42293e+09,2.66977e+06,9.83113e+20,3.59491e+16,4.27865e+10,7.94912e+07,4.45026e+13
1.077e-08,2.41978e+09,2.67045e+06,9.81582e+20,3.58375e+16,4.27608e+10,7.9485e+07,4.44306e+13
1.08e-08,2.41663e+09,2.67113e+06,9.80051e+20,3.5726e+16,4.27351e+10,7.94788e+07,4.43586e+13
1.083e-08,2.41281e+09,2.67107e+06,9.7852e+20,3.56175e+16,4.26983e+10,7.94507e+07,4.42789e+13
1.086e-08,2.40898e+09,2.67102e+06,9.76988e+20,3.5509e+16,4.26615e+10,7.94225e+07,4.41992e+13
1.089e-08,2.40515e+09,2.67096e+06,9.75457e+20,3.54006e+16,4.26247e+10,7.93944e+07,4.41194e+13
1.092e-08,2.40133e+09,2.67091e+06,9.73926e+20,3.52921e+16,4.25879e+10,7.93662e+07,4.40397e+13
1.095e-08,2.3975e+09,2.67085e+06,9.72395e+20,3.51836e+16,4.25511e+10,7.93381e+07,4.396e+13
1.098e-08,2.39367e+09,2.6708e+06,9.70863e+20,3.50751e+16,4.25142e+10,7.93099e+07,4.38802e+13
1.101e-08,2.38984e+09,2.67074e+06,9.69332e+20,3.49667e+16,4.24774e+10,7.92818e+07,4.38005e+13
1.104e-08,2.38602e+09,2.67069e+06,9.67801e+20,3.48582e+16,4.24406e+10,7.92536e+07,4.37207e+13
1.107e-08,2.38219e+09,2.67063e+06,9.6627e+20,3.47497e+16,4.24038e+10,7.92255e+07,4.3641e+13
1.11e-08,2.37836e+09,2.67058e+06,9.64738e+20,3.46413e+16,4.2367e+10,7.91973e+07,4.35613e+13
1.113e-08,2.37454e+09,2.67052e+06,9.63207e+20,3.45328e+16,4.23302e+10,7.91692e+07,4.34815e+13
1.116e-08,2.37071e+09,2.67047e+06,9.61676e+20,3.44243e+16,4.22934e+10,7.9141e+07,4.34018e+13
1.119e-08,2.36688e+09,2.67042e+06,9.60145e+20,3.43159e+16,4.22566e+10,7.91129e+07,4.33221e+13
1.122e-08,2.36306e+09,2.67036e+06,9.58613e+20,3.42074e+16,4.22198e+10,7.90847e+07,4.32423e+13
1.125e-08,2.35923e+09,2.67031e+06,9.57082e+20,3.40989e+16,4.2183e+10,7.90566e+07,4.31626e+13
1.128e-08,2.3554e+09,2.67025e+06,9.55551e+20,3.39905e+16,4.21462e+10,7.90284e+07,4.30829e+13
1.131e-08,2.35157e+09,2.6702e+06,9.5402e+20,3.3882e+16,4.21094e+10,7.90003e+07,4.30031e+13
1.134e-08,2.34775e+09,2.67014e+06,9.52488e+20,3.37735e+16,4.20726e+10,7.89722e+07,4.29234e+13
1.137e-08,2.34392e+09,2.67009e+06,9.50957e+20,3.36651e+16,4.20357e+10,7.8944e+07,4.28437e+13
1.14e-08,2.34009e+09,2.67003e+06,9.49426e+20,3.35566e+16,4.19989e+10,7.89159e+07,4.27639e+13
1.143e-08,2.33569e+09,2.6693e+06,9.47894e+20,3.34513e+16,4.19524e+10,7.88676e+07,4.26782e+13
1.146e-08,2.33129e+09,2.66856e+06,9.46363e+20,3.33461e+16,4.19059e+10,7.88194e+07,4.25924e+13
1.149e-08,2.32688e+09,2.66782e+06,9.44832e+20,3.32409e+16,4.18594e+10,7.87712e+07,4.25067e+13
1.152e-08,2.32248e+09,2.66708e+06,9.43301e+20,3.31356e+16,4.18129e+10,7.8723e+07,4.24209e+13
1.155e-08,2.31807e+09,2.66634e+06,9.41769e+20,3.30304e+16,4.17664e+10,7.86748e+07,4.23352e+13
1.158e-08,2.31367e+09,2.6656e+06,9.40238e+20,3.29251e+16,4.17199e+10,7.86266e+07,4.22494e+13
1.161e-08,2.30927e+09,2.66486e+06,9.38707e+20,3.28199e+16,4.16734e+10,7.85784e+07,4.21637e+13
1.164e-08,2.30486e+09,2.66412e+06,9.37176e+20,3.27147e+16,4.1627e+10,7.85302e+07,4.20779e+13
1.167e-08,2.30046e+09,2.66338e+06,9.35644e+20,3.26094e+16,4.15805e+10,7.8482e+07,4.19922e+13
1.17e-08,2.29605e+09,2.66264e+06,9.34113e+20,3.25042e+16,4.1534e+10,7.84338e+07,4.19064e+13
1.173e-08,2.29165e+09,2.66191e+06,9.32582e+20,3.23989e+16,4.14875e+10,7.83856e+07,4.18207e+13
1.176e-08,2.28725e+09,2.66117e+06,9.31051e+20,3.22937e+16,4.1441e+10,7.83374e+07,4.17349e+13
1.179e-08,2.28284e+09,2.66043e+06,9.29519e+20,3.21884e+16,4.13945e+10,7.82892e+07,4.16492e+13
1.182e-08,2.27844e+09,2.65969e+06,9.27988e+20,3.20832e+16,4.1348e+10,7.82409e+07,4.15635e+13
1.185e-08,2.27403e+09,2.65895e+06,9.26457e+20,3.1978e+16,4.13015e+10,7.81927e+07,4.14777e+13
1.188e-08,2.26963e+09,2.65821e+06,9.24925e+20,3.18727e+16,4.1255e+10,7.81445e+07,4.1392e+13
1.191e-08,2.26522e+09,2.65747e+06,9.23394e+20,3.17675e+16,4.12085e+10,7.80963e+07,4.13062e+13
1.194e-08,2.26082e+09,2.65673e+06,9.21863e+20,3.16622e+16,4.1162e+10,7.80481e+07,4.12205e+13
1.197e-08,2.25642e+09,2.65599e+06,9.20332e+20,3.1557e+16,4.11155e+10,7.79999e+07,4.11347e+13
1.2e-08,2.25201e+09,2.65526e+06,9.188e+20,3.14517e+16,4.1069e+10,7.79517e+07,4.1049e+13
1.203e-08,2.24713e+09,2.65388e+06,9.17269e+20,3.13498e+16,4.10141e+10,7.78854e+07,4.09587e+13
1.206e-08,2.24225e+09,2.65251e+06,9.15738e+20,3.12479e+16,4.09593e+10,7.78191e+07,4.08685e+13
1.209e-08,2.23737e+09,2.65114e+06,9.14207e+20,3.1146e+16,4.09044e+10,7.77527e+07,4.07783e+13
1.212e-08,2.23248e+09,2.64976e+06,9.12675e+20,3.1044e+16,4.08496e+10,7.76864e+07,4.0688e+13
1.215e-08,2.2276e+09,2.64839e+06,9.11144e+20,3.09421e+16,4.07947e+10,7.76201e+07,4.05978e+13
1.218e-08,2.22272e+09,2.64702e+06,9.09613e+20,3.08402e+16,4.07399e+10,7.75538e+07,4.05075e+13
1.221e-08,2.21784e+09,2.64564e+06,9.08081e+20,3.07383e+16,4.0685e+10,7.74874e+07,4.04173e+13
1.224e-08,2.21296e+09,2.64427e+06,9.0655e+20,3.06363e+16,4.06302e+10,7.74211e+07,4.03271e+13
1.227e-08,2.20807e+09,2.6429e+06,9.05019e+20,3.05344e+16,4.05754e+10,7.73548e+07,4.02368e+13
1.23e-08,2.20319e+09,2.64152e+06,9.03488e+20,3.04325e+16,4.05205e+10,7.72885e+07,4.01466e+13
1.233e-08,2.19831e+09,2.64015e+06,9.01956e+20,3.03306e+16,4.04657e+10,7.72222e+07,4.00564e+13
1.236e-08,2.19343e+09,2.63878e+06,9.00425e+20,3.02286e+16,4.04108e+10,7.71558e+07,3.99661e+13
1.239e-08,2.18854e+09,2.6374e+06,8.98894e+20,3.01267e+16,4.0356e+10,7.70895e+07,3.98759e+13
1.242e-08,2.18366e+09,2.63603e+06,8.97363e+20,3.00248e+16,4.03011e+10,7.70232e+07,3.97857e+13
1.245e-08,2.17878e+09,2.63466e+06,8.95831e+20,2.99229e+16,4.02463e+10,7.69569e+07,3.96954e+13
1.248e-08,2.1739e+09,2.63328e+06,8.943e+20,2.98209e+16,4.01914e+10,7.68906e+07,3.96052e+13
1.251e-08,2.16902e+09,2.63191e+06,8.92769e+20,2.9719e+16,4.01366e+10,7.68242e+07,3.9515e+13
1.254e-08,2.16413e+09,2.63054e+06,8.91237e+20,2.96171e+16,4.00817e+10,7.67579e+07,3.94247e+13
1.257e-08,2.15925e+09,2.62916e+06,8.89706e+20,2.95152e+16,4.00269e+10,7.66916e+07,3.93345e+13
1.26e-08,2.15437e+09,2.62779e+06,8.88175e+20,2.94132e+16,3.9972e+10,7.66253e+07,3.92443e+13
1.263e-08,2.1491e+09,2.62584e+06,8.86644e+20,2.93147e+16,3.99101e+10,7.65428e+07,3.91509e+13
1.266e-08,2.14384e+09,2.62388e+06,8.85112e+20,2.92161e+16,3.98482e+10,7.64603e+07,3.90575e+13
1.269e-08,2.13857e+09,2.62192e+06,8.83581e+20,2.91176e+16,3.97863e+10,7.63778e+07,3.89642e+13
1.272e-08,2.13331e+09,2.61997e+06,8.8205e+20,2.9019e+16,3.97244e+10,7.62953e+07,3.88708e+13
1.275e-08,2.12804e+09,2.61801e+06,8.80519e+20,2.89205e+16,3.96625e+10,7.62128e+07,3.87774e+13
1.278e-08,2.12278e+09,2.61606e+06,8.78987e+20,2.88219e+16,3.96005e+10,7.61303e+07,3.8684e+13
1.281e-08,2.11751e+09,2.6141e+06,8.77456e+20,2.87234e+16,3.95386e+10,7.60478e+07,3.85907e+13
1.284e-08,2.11225e+09,2.61214e+06,8.75925e+20,2.86248e+16,3.94767e+10,7.59654e+07,3.84973e+13
1.287e-08,2.10698e+09,2.61019e+06,8.74393e+20,2.85263e+16,3.94148e+10,7.58829e+07,3.84039e+13
1.29e-08,2.10171e+09,2.60823e+06,8.72862e+20,2.84277e+16,3.93529e+10,7.58004e+07,3.83105e+13
1.293e-08,2.09645e+09,2.60628e+06,8.71331e+20,2.83292e+16,3.9291e+10,7.57179e+07,3.82172e+13
1.296e-08,2.09118e+09,2.60432e+06,8.698e+20,2.82306e+16,3.9229e+10,7.56354e+07,3.81238e+13
1.299e-08,2.08592e+09,2.60236e+06,8.68268e+20,2.8132e+16,3.91671e+10,7.55529e+07,3.80304e+13
1.302e-08,2.08065e+09,2.60041e+06,8.66737e+20,2.80335e+16,3.91052e+10,7.54704e+07,3.79371e+13
1.305e-08,2.07539e+09,2.59845e+06,8.65206e+20,2.79349e+16,3.90433e+10,7.53879e+07,3.78437e+13
1.308e-08,2.07012e+09,2.5965e+06,8.63675e+20,2.78364e+16,3.89814e+10,7.53054e+07,3.77503e+13
1.311e-08,2.06486e+09,2.59454e+06,8.62143e+20,2.77378e+16,3.89195e+10,7.52229e+07,3.76569e+13
1.314e-08,2.05959e+09,2.59259e+06,8.60612e+20,2.76393e+16,3.88575e+10,7.51405e+07,3.75636e+13
1.317e-08,2.05433e+09,2.59063e+06,8.59081e+20,2.75407e+16,3.87956e+10,7.5058e+07,3.74702e+13
1.32e-08,2.04906e+09,2.58867e+06,8.57549e+20,2.74422e+16,3.87337e+10,7.49755e+07,3.73768e+13
