"cb","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
5.4952e+15,1,3.3e-09,3.3e-09,0,0
5.5403e+15,1,3.33e-09,3.33e-09,0,0
5.5853e+15,1,3.36e-09,3.36e-09,0,0
5.6303e+15,1,3.39e-09,3.39e-09,0,0
5.6754e+15,1,3.42e-09,3.42e-09,0,0
5.7204e+15,1,3.45e-09,3.45e-09,0,0
5.7654e+15,1,3.48e-09,3.48e-09,0,0
5.8105e+15,1,3.51e-09,3.51e-09,0,0
5.8555e+15,1,3.54e-09,3.54e-09,0,0
5.9005e+15,1,3.57e-09,3.57e-09,0,0
5.9456e+15,1,3.6e-09,3.6e-09,0,0
5.9828e+15,1,3.63e-09,3.63e-09,0,0
6.02e+15,1,3.66e-09,3.66e-09,0,0
6.0572e+15,1,3.69e-09,3.69e-09,0,0
6.0944e+15,1,3.72e-09,3.72e-09,0,0
6.1316e+15,1,3.75e-09,3.75e-09,0,0
6.1688e+15,1,3.78e-09,3.78e-09,0,0
6.206e+15,1,3.81e-09,3.81e-09,0,0
6.2432e+15,1,3.84e-09,3.84e-09,0,0
6.2804e+15,1,3.87e-09,3.87e-09,0,0
6.3176e+15,1,3.9e-09,3.9e-09,0,0
6.3548e+15,1,3.93e-09,3.93e-09,0,0
6.392e+15,1,3.96e-09,3.96e-09,0,0
6.4292e+15,1,3.99e-09,3.99e-09,0,0
6.4664e+15,1,4.02e-09,4.02e-09,0,0
6.5036e+15,1,4.05e-09,4.05e-09,0,0
6.5408e+15,1,4.08e-09,4.08e-09,0,0
6.578e+15,1,4.11e-09,4.11e-09,0,0
6.6152e+15,1,4.14e-09,4.14e-09,0,0
6.6524e+15,1,4.17e-09,4.17e-09,0,0
6.6896e+15,1,4.2e-09,4.2e-09,0,0
6.7209e+15,1,4.23e-09,4.23e-09,0,0
6.7523e+15,1,4.26e-09,4.26e-09,0,0
6.7837e+15,1,4.29e-09,4.29e-09,0,0
6.8151e+15,1,4.32e-09,4.32e-09,0,0
6.8464e+15,1,4.35e-09,4.35e-09,0,0
6.8778e+15,1,4.38e-09,4.38e-09,0,0
6.9092e+15,1,4.41e-09,4.41e-09,0,0
6.9406e+15,1,4.44e-09,4.44e-09,0,0
6.9719e+15,1,4.47e-09,4.47e-09,0,0
7.0033e+15,1,4.5e-09,4.5e-09,0,0
7.0347e+15,1,4.53e-09,4.53e-09,0,0
7.0661e+15,1,4.56e-09,4.56e-09,0,0
7.0975e+15,1,4.59e-09,4.59e-09,0,0
7.1288e+15,1,4.62e-09,4.62e-09,0,0
7.1602e+15,1,4.65e-09,4.65e-09,0,0
7.1916e+15,1,4.68e-09,4.68e-09,0,0
7.223e+15,1,4.71e-09,4.71e-09,0,0
7.2543e+15,1,4.74e-09,4.74e-09,0,0
7.2857e+15,1,4.77e-09,4.77e-09,0,0
7.3171e+15,1,4.8e-09,4.8e-09,0,0
7.3435e+15,1,4.83e-09,4.83e-09,0,0
7.3699e+15,1,4.86e-09,4.86e-09,0,0
7.3963e+15,1,4.89e-09,4.89e-09,0,0
7.4226e+15,1,4.92e-09,4.92e-09,0,0
7.449e+15,1,4.95e-09,4.95e-09,0,0
7.4754e+15,1,4.98e-09,4.98e-09,0,0
7.5018e+15,1,5.01e-09,5.01e-09,0,0
7.5282e+15,1,5.04e-09,5.04e-09,0,0
7.5546e+15,1,5.07e-09,5.07e-09,0,0
7.581e+15,1,5.1e-09,5.1e-09,0,0
7.6074e+15,1,5.13e-09,5.13e-09,0,0
7.6337e+15,1,5.16e-09,5.16e-09,0,0
7.6601e+15,1,5.19e-09,5.19e-09,0,0
7.6865e+15,1,5.22e-09,5.22e-09,0,0
7.7129e+15,1,5.25e-09,5.25e-09,0,0
7.7393e+15,1,5.28e-09,5.28e-09,0,0
7.7657e+15,1,5.31e-09,5.31e-09,0,0
7.7921e+15,1,5.34e-09,5.34e-09,0,0
7.8185e+15,1,5.37e-09,5.37e-09,0,0
7.8449e+15,1,5.4e-09,5.4e-09,0,0
7.8665e+15,1,5.43e-09,5.43e-09,0,0
7.8882e+15,1,5.46e-09,5.46e-09,0,0
7.9099e+15,1,5.49e-09,5.49e-09,0,0
7.9315e+15,1,5.52e-09,5.52e-09,0,0
7.9532e+15,1,5.55e-09,5.55e-09,0,0
7.9749e+15,1,5.58e-09,5.58e-09,0,0
7.9965e+15,1,5.61e-09,5.61e-09,0,0
8.0182e+15,1,5.64e-09,5.64e-09,0,0
8.0399e+15,1,5.67e-09,5.67e-09,0,0
8.0615e+15,1,5.7e-09,5.7e-09,0,0
8.0832e+15,1,5.73e-09,5.73e-09,0,0
8.1049e+15,1,5.76e-09,5.76e-09,0,0
8.1265e+15,1,5.79e-09,5.79e-09,0,0
8.1482e+15,1,5.82e-09,5.82e-09,0,0
8.1699e+15,1,5.85e-09,5.85e-09,0,0
8.1915e+15,1,5.88e-09,5.88e-09,0,0
8.2132e+15,1,5.91e-09,5.91e-09,0,0
8.2349e+15,1,5.94e-09,5.94e-09,0,0
8.2565e+15,1,5.97e-09,5.97e-09,0,0
8.2782e+15,1,6e-09,6e-09,0,0
8.2953e+15,1,6.03e-09,6.03e-09,0,0
8.3124e+15,1,6.06e-09,6.06e-09,0,0
8.3295e+15,1,6.09e-09,6.09e-09,0,0
8.3466e+15,1,6.12e-09,6.12e-09,0,0
8.3637e+15,1,6.15e-09,6.15e-09,0,0
8.3808e+15,1,6.18e-09,6.18e-09,0,0
8.3979e+15,1,6.21e-09,6.21e-09,0,0
8.4149e+15,1,6.24e-09,6.24e-09,0,0
8.432e+15,1,6.27e-09,6.27e-09,0,0
8.4491e+15,1,6.3e-09,6.3e-09,0,0
8.4662e+15,1,6.33e-09,6.33e-09,0,0
8.4833e+15,1,6.36e-09,6.36e-09,0,0
8.5004e+15,1,6.39e-09,6.39e-09,0,0
8.5175e+15,1,6.42e-09,6.42e-09,0,0
8.5346e+15,1,6.45e-09,6.45e-09,0,0
8.5517e+15,1,6.48e-09,6.48e-09,0,0
8.5688e+15,1,6.51e-09,6.51e-09,0,0
8.5859e+15,1,6.54e-09,6.54e-09,0,0
8.6029e+15,1,6.57e-09,6.57e-09,0,0
8.62e+15,1,6.6e-09,6.6e-09,0,0
8.6327e+15,1,6.63e-09,6.63e-09,0,0
8.6454e+15,1,6.66e-09,6.66e-09,0,0
8.6581e+15,1,6.69e-09,6.69e-09,0,0
8.6707e+15,1,6.72e-09,6.72e-09,0,0
8.6834e+15,1,6.75e-09,6.75e-09,0,0
8.6961e+15,1,6.78e-09,6.78e-09,0,0
8.7088e+15,1,6.81e-09,6.81e-09,0,0
8.7214e+15,1,6.84e-09,6.84e-09,0,0
8.7341e+15,1,6.87e-09,6.87e-09,0,0
8.7468e+15,1,6.9e-09,6.9e-09,0,0
8.7595e+15,1,6.93e-09,6.93e-09,0,0
8.7721e+15,1,6.96e-09,6.96e-09,0,0
8.7848e+15,1,6.99e-09,6.99e-09,0,0
8.7975e+15,1,7.02e-09,7.02e-09,0,0
8.8102e+15,1,7.05e-09,7.05e-09,0,0
8.8228e+15,1,7.08e-09,7.08e-09,0,0
8.8355e+15,1,7.11e-09,7.11e-09,0,0
8.8482e+15,1,7.14e-09,7.14e-09,0,0
8.8609e+15,1,7.17e-09,7.17e-09,0,0
8.8735e+15,1,7.2e-09,7.2e-09,0,0
8.882e+15,1,7.23e-09,7.23e-09,0,0
8.8905e+15,1,7.26e-09,7.26e-09,0,0
8.8989e+15,1,7.29e-09,7.29e-09,0,0
8.9074e+15,1,7.32e-09,7.32e-09,0,0
8.9158e+15,1,7.35e-09,7.35e-09,0,0
8.9243e+15,1,7.38e-09,7.38e-09,0,0
8.9327e+15,1,7.41e-09,7.41e-09,0,0
8.9412e+15,1,7.44e-09,7.44e-09,0,0
8.9497e+15,1,7.47e-09,7.47e-09,0,0
8.9581e+15,1,7.5e-09,7.5e-09,0,0
8.9666e+15,1,7.53e-09,7.53e-09,0,0
8.975e+15,1,7.56e-09,7.56e-09,0,0
8.9835e+15,1,7.59e-09,7.59e-09,0,0
8.992e+15,1,7.62e-09,7.62e-09,0,0
9.0004e+15,1,7.65e-09,7.65e-09,0,0
9.0089e+15,1,7.68e-09,7.68e-09,0,0
9.0173e+15,1,7.71e-09,7.71e-09,0,0
9.0258e+15,1,7.74e-09,7.74e-09,0,0
9.0342e+15,1,7.77e-09,7.77e-09,0,0
9.0427e+15,1,7.8e-09,7.8e-09,0,0
9.0472e+15,1,7.83e-09,7.83e-09,0,0
9.0517e+15,1,7.86e-09,7.86e-09,0,0
9.0561e+15,1,7.89e-09,7.89e-09,0,0
9.0606e+15,1,7.92e-09,7.92e-09,0,0
9.0651e+15,1,7.95e-09,7.95e-09,0,0
9.0696e+15,1,7.98e-09,7.98e-09,0,0
9.074e+15,1,8.01e-09,8.01e-09,0,0
9.0785e+15,1,8.04e-09,8.04e-09,0,0
9.083e+15,1,8.07e-09,8.07e-09,0,0
9.0875e+15,1,8.1e-09,8.1e-09,0,0
9.0919e+15,1,8.13e-09,8.13e-09,0,0
9.0964e+15,1,8.16e-09,8.16e-09,0,0
9.1009e+15,1,8.19e-09,8.19e-09,0,0
9.1054e+15,1,8.22e-09,8.22e-09,0,0
9.1099e+15,1,8.25e-09,8.25e-09,0,0
9.1143e+15,1,8.28e-09,8.28e-09,0,0
9.1188e+15,1,8.31e-09,8.31e-09,0,0
9.1233e+15,1,8.34e-09,8.34e-09,0,0
9.1278e+15,1,8.37e-09,8.37e-09,0,0
9.1322e+15,1,8.4e-09,8.4e-09,0,0
9.133e+15,1,8.43e-09,8.43e-09,0,0
9.1338e+15,1,8.46e-09,8.46e-09,0,0
9.1345e+15,1,8.49e-09,8.49e-09,0,0
9.1353e+15,1,8.52e-09,8.52e-09,0,0
9.136e+15,1,8.55e-09,8.55e-09,0,0
9.1368e+15,1,8.58e-09,8.58e-09,0,0
9.1375e+15,1,8.61e-09,8.61e-09,0,0
9.1383e+15,1,8.64e-09,8.64e-09,0,0
9.1391e+15,1,8.67e-09,8.67e-09,0,0
9.1398e+15,1,8.7e-09,8.7e-09,0,0
9.1406e+15,1,8.73e-09,8.73e-09,0,0
9.1413e+15,1,8.76e-09,8.76e-09,0,0
9.1421e+15,1,8.79e-09,8.79e-09,0,0
9.1429e+15,1,8.82e-09,8.82e-09,0,0
9.1436e+15,1,8.85e-09,8.85e-09,0,0
9.1444e+15,1,8.88e-09,8.88e-09,0,0
9.1451e+15,1,8.91e-09,8.91e-09,0,0
9.1459e+15,1,8.94e-09,8.94e-09,0,0
9.1467e+15,1,8.97e-09,8.97e-09,0,0
9.1474e+15,1,9e-09,9e-09,0,0
9.1447e+15,1,9.03e-09,9.03e-09,0,0
9.1421e+15,1,9.06e-09,9.06e-09,0,0
9.1394e+15,1,9.09e-09,9.09e-09,0,0
9.1367e+15,1,9.12e-09,9.12e-09,0,0
9.134e+15,1,9.15e-09,9.15e-09,0,0
9.1314e+15,1,9.18e-09,9.18e-09,0,0
9.1287e+15,1,9.21e-09,9.21e-09,0,0
9.126e+15,1,9.24e-09,9.24e-09,0,0
9.1233e+15,1,9.27e-09,9.27e-09,0,0
9.1207e+15,1,9.3e-09,9.3e-09,0,0
9.118e+15,1,9.33e-09,9.33e-09,0,0
9.1153e+15,1,9.36e-09,9.36e-09,0,0
9.1126e+15,1,9.39e-09,9.39e-09,0,0
9.11e+15,1,9.42e-09,9.42e-09,0,0
9.1073e+15,1,9.45e-09,9.45e-09,0,0
9.1046e+15,1,9.48e-09,9.48e-09,0,0
9.102e+15,1,9.51e-09,9.51e-09,0,0
9.0993e+15,1,9.54e-09,9.54e-09,0,0
9.0966e+15,1,9.57e-09,9.57e-09,0,0
9.0939e+15,1,9.6e-09,9.6e-09,0,0
9.0881e+15,1,9.63e-09,9.63e-09,0,0
9.0823e+15,1,9.66e-09,9.66e-09,0,0
9.0765e+15,1,9.69e-09,9.69e-09,0,0
9.0707e+15,1,9.72e-09,9.72e-09,0,0
9.0649e+15,1,9.75e-09,9.75e-09,0,0
9.0591e+15,1,9.78e-09,9.78e-09,0,0
9.0533e+15,1,9.81e-09,9.81e-09,0,0
9.0475e+15,1,9.84e-09,9.84e-09,0,0
9.0417e+15,1,9.87e-09,9.87e-09,0,0
9.0359e+15,1,9.9e-09,9.9e-09,0,0
9.0301e+15,1,9.93e-09,9.93e-09,0,0
9.0243e+15,1,9.96e-09,9.96e-09,0,0
9.0184e+15,1,9.99e-09,9.99e-09,0,0
9.0126e+15,1,1.002e-08,1.002e-08,0,0
9.0068e+15,1,1.005e-08,1.005e-08,0,0
9.001e+15,1,1.008e-08,1.008e-08,0,0
8.9952e+15,1,1.011e-08,1.011e-08,0,0
8.9894e+15,1,1.014e-08,1.014e-08,0,0
8.9836e+15,1,1.017e-08,1.017e-08,0,0
8.9778e+15,1,1.02e-08,1.02e-08,0,0
8.9692e+15,1,1.023e-08,1.023e-08,0,0
8.9605e+15,1,1.026e-08,1.026e-08,0,0
8.9519e+15,1,1.029e-08,1.029e-08,0,0
8.9433e+15,1,1.032e-08,1.032e-08,0,0
8.9347e+15,1,1.035e-08,1.035e-08,0,0
8.926e+15,1,1.038e-08,1.038e-08,0,0
8.9174e+15,1,1.041e-08,1.041e-08,0,0
8.9088e+15,1,1.044e-08,1.044e-08,0,0
8.9001e+15,1,1.047e-08,1.047e-08,0,0
8.8915e+15,1,1.05e-08,1.05e-08,0,0
8.8829e+15,1,1.053e-08,1.053e-08,0,0
8.8742e+15,1,1.056e-08,1.056e-08,0,0
8.8656e+15,1,1.059e-08,1.059e-08,0,0
8.857e+15,1,1.062e-08,1.062e-08,0,0
8.8484e+15,1,1.065e-08,1.065e-08,0,0
8.8397e+15,1,1.068e-08,1.068e-08,0,0
8.8311e+15,1,1.071e-08,1.071e-08,0,0
8.8225e+15,1,1.074e-08,1.074e-08,0,0
8.8138e+15,1,1.077e-08,1.077e-08,0,0
8.8052e+15,1,1.08e-08,1.08e-08,0,0
8.7941e+15,1,1.083e-08,1.083e-08,0,0
8.7829e+15,1,1.086e-08,1.086e-08,0,0
8.7718e+15,1,1.089e-08,1.089e-08,0,0
8.7607e+15,1,1.092e-08,1.092e-08,0,0
8.7495e+15,1,1.095e-08,1.095e-08,0,0
8.7384e+15,1,1.098e-08,1.098e-08,0,0
8.7272e+15,1,1.101e-08,1.101e-08,0,0
8.7161e+15,1,1.104e-08,1.104e-08,0,0
8.705e+15,1,1.107e-08,1.107e-08,0,0
8.6938e+15,1,1.11e-08,1.11e-08,0,0
8.6827e+15,1,1.113e-08,1.113e-08,0,0
8.6715e+15,1,1.116e-08,1.116e-08,0,0
8.6604e+15,1,1.119e-08,1.119e-08,0,0
8.6493e+15,1,1.122e-08,1.122e-08,0,0
8.6381e+15,1,1.125e-08,1.125e-08,0,0
8.627e+15,1,1.128e-08,1.128e-08,0,0
8.6158e+15,1,1.131e-08,1.131e-08,0,0
8.6047e+15,1,1.134e-08,1.134e-08,0,0
8.5936e+15,1,1.137e-08,1.137e-08,0,0
8.5824e+15,1,1.14e-08,1.14e-08,0,0
8.5691e+15,1,1.143e-08,1.143e-08,0,0
8.5558e+15,1,1.146e-08,1.146e-08,0,0
8.5424e+15,1,1.149e-08,1.149e-08,0,0
8.5291e+15,1,1.152e-08,1.152e-08,0,0
8.5157e+15,1,1.155e-08,1.155e-08,0,0
8.5024e+15,1,1.158e-08,1.158e-08,0,0
8.4891e+15,1,1.161e-08,1.161e-08,0,0
8.4757e+15,1,1.164e-08,1.164e-08,0,0
8.4624e+15,1,1.167e-08,1.167e-08,0,0
8.4491e+15,1,1.17e-08,1.17e-08,0,0
8.4357e+15,1,1.173e-08,1.173e-08,0,0
8.4224e+15,1,1.176e-08,1.176e-08,0,0
8.4091e+15,1,1.179e-08,1.179e-08,0,0
8.3957e+15,1,1.182e-08,1.182e-08,0,0
8.3824e+15,1,1.185e-08,1.185e-08,0,0
8.3691e+15,1,1.188e-08,1.188e-08,0,0
8.3557e+15,1,1.191e-08,1.191e-08,0,0
8.3424e+15,1,1.194e-08,1.194e-08,0,0
8.329e+15,1,1.197e-08,1.197e-08,0,0
8.3157e+15,1,1.2e-08,1.2e-08,0,0
8.3005e+15,1,1.203e-08,1.203e-08,0,0
8.2853e+15,1,1.206e-08,1.206e-08,0,0
8.27e+15,1,1.209e-08,1.209e-08,0,0
8.2548e+15,1,1.212e-08,1.212e-08,0,0
8.2396e+15,1,1.215e-08,1.215e-08,0,0
8.2244e+15,1,1.218e-08,1.218e-08,0,0
8.2091e+15,1,1.221e-08,1.221e-08,0,0
8.1939e+15,1,1.224e-08,1.224e-08,0,0
8.1787e+15,1,1.227e-08,1.227e-08,0,0
8.1634e+15,1,1.23e-08,1.23e-08,0,0
8.1482e+15,1,1.233e-08,1.233e-08,0,0
8.133e+15,1,1.236e-08,1.236e-08,0,0
8.1178e+15,1,1.239e-08,1.239e-08,0,0
8.1025e+15,1,1.242e-08,1.242e-08,0,0
8.0873e+15,1,1.245e-08,1.245e-08,0,0
8.0721e+15,1,1.248e-08,1.248e-08,0,0
8.0569e+15,1,1.251e-08,1.251e-08,0,0
8.0416e+15,1,1.254e-08,1.254e-08,0,0
8.0264e+15,1,1.257e-08,1.257e-08,0,0
8.0112e+15,1,1.26e-08,1.26e-08,0,0
7.9944e+15,1,1.263e-08,1.263e-08,0,0
7.9776e+15,1,1.266e-08,1.266e-08,0,0
7.9607e+15,1,1.269e-08,1.269e-08,0,0
7.9439e+15,1,1.272e-08,1.272e-08,0,0
7.9271e+15,1,1.275e-08,1.275e-08,0,0
7.9103e+15,1,1.278e-08,1.278e-08,0,0
7.8935e+15,1,1.281e-08,1.281e-08,0,0
7.8767e+15,1,1.284e-08,1.284e-08,0,0
7.8598e+15,1,1.287e-08,1.287e-08,0,0
7.843e+15,1,1.29e-08,1.29e-08,0,0
7.8262e+15,1,1.293e-08,1.293e-08,0,0
7.8094e+15,1,1.296e-08,1.296e-08,0,0
7.7926e+15,1,1.299e-08,1.299e-08,0,0
7.7758e+15,1,1.302e-08,1.302e-08,0,0
7.7589e+15,1,1.305e-08,1.305e-08,0,0
7.7421e+15,1,1.308e-08,1.308e-08,0,0
7.7253e+15,1,1.311e-08,1.311e-08,0,0
7.7085e+15,1,1.314e-08,1.314e-08,0,0
7.6917e+15,1,1.317e-08,1.317e-08,0,0
7.6749e+15,1,1.32e-08,1.32e-08,0,0
7.6567e+15,1,1.323e-08,1.323e-08,0,0
7.6386e+15,1,1.326e-08,1.326e-08,0,0
7.6205e+15,1,1.329e-08,1.329e-08,0,0
7.6024e+15,1,1.332e-08,1.332e-08,0,0
7.5843e+15,1,1.335e-08,1.335e-08,0,0
7.5661e+15,1,1.338e-08,1.338e-08,0,0
7.548e+15,1,1.341e-08,1.341e-08,0,0
7.5299e+15,1,1.344e-08,1.344e-08,0,0
7.5118e+15,1,1.347e-08,1.347e-08,0,0
7.4937e+15,1,1.35e-08,1.35e-08,0,0
7.4755e+15,1,1.353e-08,1.353e-08,0,0
7.4574e+15,1,1.356e-08,1.356e-08,0,0
7.4393e+15,1,1.359e-08,1.359e-08,0,0
7.4212e+15,1,1.362e-08,1.362e-08,0,0
7.4031e+15,1,1.365e-08,1.365e-08,0,0
7.3849e+15,1,1.368e-08,1.368e-08,0,0
7.3668e+15,1,1.371e-08,1.371e-08,0,0
7.3487e+15,1,1.374e-08,1.374e-08,0,0
7.3306e+15,1,1.377e-08,1.377e-08,0,0
7.3125e+15,1,1.38e-08,1.38e-08,0,0
7.2933e+15,1,1.383e-08,1.383e-08,0,0
7.2742e+15,1,1.386e-08,1.386e-08,0,0
7.255e+15,1,1.389e-08,1.389e-08,0,0
7.2359e+15,1,1.392e-08,1.392e-08,0,0
7.2167e+15,1,1.395e-08,1.395e-08,0,0
7.1976e+15,1,1.398e-08,1.398e-08,0,0
7.1784e+15,1,1.401e-08,1.401e-08,0,0
7.1593e+15,1,1.404e-08,1.404e-08,0,0
7.1401e+15,1,1.407e-08,1.407e-08,0,0
7.121e+15,1,1.41e-08,1.41e-08,0,0
7.1018e+15,1,1.413e-08,1.413e-08,0,0
7.0827e+15,1,1.416e-08,1.416e-08,0,0
7.0635e+15,1,1.419e-08,1.419e-08,0,0
7.0444e+15,1,1.422e-08,1.422e-08,0,0
7.0252e+15,1,1.425e-08,1.425e-08,0,0
7.0061e+15,1,1.428e-08,1.428e-08,0,0
6.9869e+15,1,1.431e-08,1.431e-08,0,0
6.9678e+15,1,1.434e-08,1.434e-08,0,0
6.9486e+15,1,1.437e-08,1.437e-08,0,0
6.9295e+15,1,1.44e-08,1.44e-08,0,0
6.9096e+15,1,1.443e-08,1.443e-08,0,0
6.8896e+15,1,1.446e-08,1.446e-08,0,0
6.8697e+15,1,1.449e-08,1.449e-08,0,0
6.8498e+15,1,1.452e-08,1.452e-08,0,0
6.8299e+15,1,1.455e-08,1.455e-08,0,0
6.81e+15,1,1.458e-08,1.458e-08,0,0
6.79e+15,1,1.461e-08,1.461e-08,0,0
6.7701e+15,1,1.464e-08,1.464e-08,0,0
6.7502e+15,1,1.467e-08,1.467e-08,0,0
6.7303e+15,1,1.47e-08,1.47e-08,0,0
6.7104e+15,1,1.473e-08,1.473e-08,0,0
6.6904e+15,1,1.476e-08,1.476e-08,0,0
6.6705e+15,1,1.479e-08,1.479e-08,0,0
6.6506e+15,1,1.482e-08,1.482e-08,0,0
6.6307e+15,1,1.485e-08,1.485e-08,0,0
6.6108e+15,1,1.488e-08,1.488e-08,0,0
6.5908e+15,1,1.491e-08,1.491e-08,0,0
6.5709e+15,1,1.494e-08,1.494e-08,0,0
6.551e+15,1,1.497e-08,1.497e-08,0,0
