"arc_length","4","3","5","6","2","1"
0,0,0,0,0,0,0
3e-11,2.67363e+08,2.4794e+11,690218,83616.1,1.95877e+14,3.79907e+19
6e-11,5.34725e+08,4.9588e+11,1.38044e+06,167232,3.91754e+14,7.59813e+19
9e-11,8.02088e+08,7.4382e+11,2.07065e+06,250848,5.87631e+14,1.13972e+20
1.2e-10,1.06945e+09,9.91759e+11,2.76087e+06,334465,7.83508e+14,1.51963e+20
1.5e-10,1.33681e+09,1.2397e+12,3.45109e+06,418081,9.79385e+14,1.89953e+20
1.8e-10,1.60418e+09,1.48764e+12,4.14131e+06,501697,1.17526e+15,2.27944e+20
2.1e-10,1.87154e+09,1.73558e+12,4.83153e+06,585313,1.37114e+15,2.65935e+20
2.4e-10,2.1389e+09,1.98352e+12,5.52175e+06,668929,1.56702e+15,3.03925e+20
2.7e-10,2.40626e+09,2.23146e+12,6.21196e+06,752545,1.76289e+15,3.41916e+20
3e-10,2.67363e+09,2.4794e+12,6.90218e+06,836161,1.95877e+15,3.79907e+20
3.3e-10,2.94099e+09,2.72734e+12,7.5924e+06,919778,2.15465e+15,4.17897e+20
3.6e-10,3.20835e+09,2.97528e+12,8.28262e+06,1.00339e+06,2.35052e+15,4.55888e+20
3.9e-10,3.47572e+09,3.22322e+12,8.97284e+06,1.08701e+06,2.5464e+15,4.93879e+20
4.2e-10,3.74308e+09,3.47116e+12,9.66305e+06,1.17063e+06,2.74228e+15,5.31869e+20
4.5e-10,4.01044e+09,3.7191e+12,1.03533e+07,1.25424e+06,2.93815e+15,5.6986e+20
4.8e-10,4.2778e+09,3.96704e+12,1.10435e+07,1.33786e+06,3.13403e+15,6.07851e+20
5.1e-10,4.54517e+09,4.21498e+12,1.17337e+07,1.42147e+06,3.32991e+15,6.45841e+20
5.4e-10,4.81253e+09,4.46292e+12,1.24239e+07,1.50509e+06,3.52578e+15,6.83832e+20
5.7e-10,5.07989e+09,4.71086e+12,1.31141e+07,1.58871e+06,3.72166e+15,7.21823e+20
6e-10,5.34725e+09,4.9588e+12,1.38044e+07,1.67232e+06,3.91754e+15,7.59813e+20
6.3e-10,5.61379e+09,5.20574e+12,1.44926e+07,1.75569e+06,4.21357e+15,7.90539e+20
6.6e-10,5.88033e+09,5.45268e+12,1.51808e+07,1.83906e+06,4.50959e+15,8.21264e+20
6.9e-10,6.14687e+09,5.69962e+12,1.58691e+07,1.92243e+06,4.80562e+15,8.51989e+20
7.2e-10,6.4134e+09,5.94657e+12,1.65573e+07,2.0058e+06,5.10165e+15,8.82715e+20
7.5e-10,6.67994e+09,6.19351e+12,1.72456e+07,2.08917e+06,5.39767e+15,9.1344e+20
7.8e-10,6.94648e+09,6.44045e+12,1.79338e+07,2.17254e+06,5.6937e+15,9.44165e+20
8.1e-10,7.21302e+09,6.68739e+12,1.86221e+07,2.25591e+06,5.98973e+15,9.74891e+20
8.4e-10,7.47955e+09,6.93433e+12,1.93103e+07,2.33928e+06,6.28575e+15,1.00562e+21
8.7e-10,7.74609e+09,7.18128e+12,1.99985e+07,2.42265e+06,6.58178e+15,1.03634e+21
9e-10,8.01263e+09,7.42822e+12,2.06868e+07,2.50602e+06,6.87781e+15,1.06707e+21
9.3e-10,8.27916e+09,7.67516e+12,2.1375e+07,2.58939e+06,7.17383e+15,1.09779e+21
9.6e-10,8.5457e+09,7.9221e+12,2.20633e+07,2.67276e+06,7.46986e+15,1.12852e+21
9.9e-10,8.81224e+09,8.16905e+12,2.27515e+07,2.75612e+06,7.76589e+15,1.15924e+21
1.02e-09,9.07878e+09,8.41599e+12,2.34398e+07,2.83949e+06,8.06191e+15,1.18997e+21
1.05e-09,9.34531e+09,8.66293e+12,2.4128e+07,2.92286e+06,8.35794e+15,1.22069e+21
1.08e-09,9.61185e+09,8.90987e+12,2.48162e+07,3.00623e+06,8.65397e+15,1.25142e+21
1.11e-09,9.87839e+09,9.15681e+12,2.55045e+07,3.0896e+06,8.94999e+15,1.28214e+21
1.14e-09,1.01449e+10,9.40376e+12,2.61927e+07,3.17297e+06,9.24602e+15,1.31287e+21
1.17e-09,1.04115e+10,9.6507e+12,2.6881e+07,3.25634e+06,9.54205e+15,1.34359e+21
1.2e-09,1.0678e+10,9.89764e+12,2.75692e+07,3.33971e+06,9.83807e+15,1.37432e+21
1.23e-09,1.09393e+10,1.01355e+13,2.82482e+07,3.42217e+06,1.01408e+16,1.39502e+21
1.26e-09,1.12006e+10,1.03734e+13,2.89272e+07,3.50462e+06,1.04435e+16,1.41573e+21
1.29e-09,1.14619e+10,1.06113e+13,2.96062e+07,3.58708e+06,1.07462e+16,1.43643e+21
1.32e-09,1.17232e+10,1.08492e+13,3.02852e+07,3.66953e+06,1.10489e+16,1.45713e+21
1.35e-09,1.19846e+10,1.10871e+13,3.09642e+07,3.75199e+06,1.13516e+16,1.47784e+21
1.38e-09,1.22459e+10,1.1325e+13,3.16432e+07,3.83444e+06,1.16543e+16,1.49854e+21
1.41e-09,1.25072e+10,1.15629e+13,3.23222e+07,3.9169e+06,1.19571e+16,1.51924e+21
1.44e-09,1.27685e+10,1.18008e+13,3.30012e+07,3.99936e+06,1.22598e+16,1.53994e+21
1.47e-09,1.30298e+10,1.20387e+13,3.36802e+07,4.08181e+06,1.25625e+16,1.56065e+21
1.5e-09,1.32911e+10,1.22766e+13,3.43592e+07,4.16427e+06,1.28652e+16,1.58135e+21
1.53e-09,1.35524e+10,1.25145e+13,3.50382e+07,4.24672e+06,1.31679e+16,1.60205e+21
1.56e-09,1.38137e+10,1.27524e+13,3.57172e+07,4.32918e+06,1.34706e+16,1.62276e+21
1.59e-09,1.4075e+10,1.29903e+13,3.63962e+07,4.41163e+06,1.37733e+16,1.64346e+21
1.62e-09,1.43364e+10,1.32282e+13,3.70752e+07,4.49409e+06,1.4076e+16,1.66416e+21
1.65e-09,1.45977e+10,1.3466e+13,3.77542e+07,4.57654e+06,1.43787e+16,1.68487e+21
1.68e-09,1.4859e+10,1.37039e+13,3.84332e+07,4.659e+06,1.46815e+16,1.70557e+21
1.71e-09,1.51203e+10,1.39418e+13,3.91122e+07,4.74146e+06,1.49842e+16,1.72627e+21
1.74e-09,1.53816e+10,1.41797e+13,3.97912e+07,4.82391e+06,1.52869e+16,1.74698e+21
1.77e-09,1.56429e+10,1.44176e+13,4.04702e+07,4.90637e+06,1.55896e+16,1.76768e+21
1.8e-09,1.59042e+10,1.46555e+13,4.11492e+07,4.98882e+06,1.58923e+16,1.78838e+21
1.83e-09,1.6154e+10,1.48719e+13,4.18087e+07,5.06946e+06,1.61027e+16,1.79906e+21
1.86e-09,1.64038e+10,1.50884e+13,4.24682e+07,5.15009e+06,1.6313e+16,1.80974e+21
1.89e-09,1.66535e+10,1.53048e+13,4.31278e+07,5.23073e+06,1.65234e+16,1.82042e+21
1.92e-09,1.69033e+10,1.55212e+13,4.37873e+07,5.31136e+06,1.67338e+16,1.8311e+21
1.95e-09,1.71531e+10,1.57377e+13,4.44468e+07,5.392e+06,1.69442e+16,1.84179e+21
1.98e-09,1.74028e+10,1.59541e+13,4.51063e+07,5.47263e+06,1.71545e+16,1.85247e+21
2.01e-09,1.76526e+10,1.61705e+13,4.57658e+07,5.55327e+06,1.73649e+16,1.86315e+21
2.04e-09,1.79024e+10,1.6387e+13,4.64253e+07,5.6339e+06,1.75753e+16,1.87383e+21
2.07e-09,1.81521e+10,1.66034e+13,4.70848e+07,5.71454e+06,1.77857e+16,1.88451e+21
2.1e-09,1.84019e+10,1.68198e+13,4.77443e+07,5.79517e+06,1.7996e+16,1.89519e+21
