"arc_length","2","4","6","5","3","1"
0,0,0,0,0,0,0
3e-11,1.71852e+16,2.69987e+11,2.49636e+08,1.49765e+09,7.22641e+13,3.78923e+19
6e-11,3.43704e+16,5.39974e+11,4.99272e+08,2.99531e+09,1.44528e+14,7.57846e+19
9e-11,5.15556e+16,8.09961e+11,7.48908e+08,4.49296e+09,2.16792e+14,1.13677e+20
1.2e-10,6.87408e+16,1.07995e+12,9.98544e+08,5.99061e+09,2.89056e+14,1.51569e+20
1.5e-10,8.5926e+16,1.34993e+12,1.24818e+09,7.48827e+09,3.6132e+14,1.89461e+20
1.8e-10,1.03111e+17,1.61992e+12,1.49782e+09,8.98592e+09,4.33584e+14,2.27354e+20
2.1e-10,1.20296e+17,1.88991e+12,1.74745e+09,1.04836e+10,5.05848e+14,2.65246e+20
2.4e-10,1.37482e+17,2.1599e+12,1.99709e+09,1.19812e+10,5.78112e+14,3.03138e+20
2.7e-10,1.54667e+17,2.42988e+12,2.24672e+09,1.34789e+10,6.50377e+14,3.41031e+20
3e-10,1.71852e+17,2.69987e+12,2.49636e+09,1.49765e+10,7.22641e+14,3.78923e+20
3.3e-10,1.89037e+17,2.96986e+12,2.74599e+09,1.64742e+10,7.94905e+14,4.16815e+20
3.6e-10,2.06222e+17,3.23984e+12,2.99563e+09,1.79718e+10,8.67169e+14,4.54707e+20
3.9e-10,2.23408e+17,3.50983e+12,3.24527e+09,1.94695e+10,9.39433e+14,4.926e+20
4.2e-10,2.40593e+17,3.77982e+12,3.4949e+09,2.09671e+10,1.0117e+15,5.30492e+20
4.5e-10,2.57778e+17,4.0498e+12,3.74454e+09,2.24648e+10,1.08396e+15,5.68384e+20
4.8e-10,2.74963e+17,4.31979e+12,3.99417e+09,2.39625e+10,1.15622e+15,6.06277e+20
5.1e-10,2.92148e+17,4.58978e+12,4.24381e+09,2.54601e+10,1.22849e+15,6.44169e+20
5.4e-10,3.09334e+17,4.85977e+12,4.49345e+09,2.69578e+10,1.30075e+15,6.82061e+20
5.7e-10,3.26519e+17,5.12975e+12,4.74308e+09,2.84554e+10,1.37302e+15,7.19953e+20
6e-10,3.43704e+17,5.39974e+12,4.99272e+09,2.99531e+10,1.44528e+15,7.57846e+20
