"cb","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
2.1949e+22,1,3.96e-09,3.96e-09,0,0
2.2041e+22,1,3.99e-09,3.99e-09,0,0
2.2132e+22,1,4.02e-09,4.02e-09,0,0
2.2224e+22,1,4.05e-09,4.05e-09,0,0
2.2316e+22,1,4.08e-09,4.08e-09,0,0
2.2408e+22,1,4.11e-09,4.11e-09,0,0
2.25e+22,1,4.14e-09,4.14e-09,0,0
2.2591e+22,1,4.17e-09,4.17e-09,0,0
2.2683e+22,1,4.2e-09,4.2e-09,0,0
2.2751e+22,1,4.23e-09,4.23e-09,0,0
2.2818e+22,1,4.26e-09,4.26e-09,0,0
2.2885e+22,1,4.29e-09,4.29e-09,0,0
2.2953e+22,1,4.32e-09,4.32e-09,0,0
2.302e+22,1,4.35e-09,4.35e-09,0,0
2.3088e+22,1,4.38e-09,4.38e-09,0,0
2.3155e+22,1,4.41e-09,4.41e-09,0,0
2.3222e+22,1,4.44e-09,4.44e-09,0,0
2.329e+22,1,4.47e-09,4.47e-09,0,0
2.3357e+22,1,4.5e-09,4.5e-09,0,0
2.3425e+22,1,4.53e-09,4.53e-09,0,0
2.3492e+22,1,4.56e-09,4.56e-09,0,0
2.3559e+22,1,4.59e-09,4.59e-09,0,0
2.3627e+22,1,4.62e-09,4.62e-09,0,0
2.3694e+22,1,4.65e-09,4.65e-09,0,0
2.3762e+22,1,4.68e-09,4.68e-09,0,0
2.3829e+22,1,4.71e-09,4.71e-09,0,0
2.3896e+22,1,4.74e-09,4.74e-09,0,0
2.3964e+22,1,4.77e-09,4.77e-09,0,0
2.4031e+22,1,4.8e-09,4.8e-09,0,0
2.408e+22,1,4.83e-09,4.83e-09,0,0
2.4129e+22,1,4.86e-09,4.86e-09,0,0
2.4178e+22,1,4.89e-09,4.89e-09,0,0
2.4227e+22,1,4.92e-09,4.92e-09,0,0
2.4276e+22,1,4.95e-09,4.95e-09,0,0
2.4325e+22,1,4.98e-09,4.98e-09,0,0
2.4374e+22,1,5.01e-09,5.01e-09,0,0
2.4423e+22,1,5.04e-09,5.04e-09,0,0
2.4472e+22,1,5.07e-09,5.07e-09,0,0
2.4521e+22,1,5.1e-09,5.1e-09,0,0
2.457e+22,1,5.13e-09,5.13e-09,0,0
2.4619e+22,1,5.16e-09,5.16e-09,0,0
2.4668e+22,1,5.19e-09,5.19e-09,0,0
2.4718e+22,1,5.22e-09,5.22e-09,0,0
2.4767e+22,1,5.25e-09,5.25e-09,0,0
2.4816e+22,1,5.28e-09,5.28e-09,0,0
2.4865e+22,1,5.31e-09,5.31e-09,0,0
2.4914e+22,1,5.34e-09,5.34e-09,0,0
2.4963e+22,1,5.37e-09,5.37e-09,0,0
2.5012e+22,1,5.4e-09,5.4e-09,0,0
2.5045e+22,1,5.43e-09,5.43e-09,0,0
2.5079e+22,1,5.46e-09,5.46e-09,0,0
2.5113e+22,1,5.49e-09,5.49e-09,0,0
2.5147e+22,1,5.52e-09,5.52e-09,0,0
2.518e+22,1,5.55e-09,5.55e-09,0,0
2.5214e+22,1,5.58e-09,5.58e-09,0,0
2.5248e+22,1,5.61e-09,5.61e-09,0,0
2.5282e+22,1,5.64e-09,5.64e-09,0,0
2.5315e+22,1,5.67e-09,5.67e-09,0,0
2.5349e+22,1,5.7e-09,5.7e-09,0,0
2.5383e+22,1,5.73e-09,5.73e-09,0,0
2.5417e+22,1,5.76e-09,5.76e-09,0,0
2.545e+22,1,5.79e-09,5.79e-09,0,0
2.5484e+22,1,5.82e-09,5.82e-09,0,0
2.5518e+22,1,5.85e-09,5.85e-09,0,0
2.5552e+22,1,5.88e-09,5.88e-09,0,0
2.5585e+22,1,5.91e-09,5.91e-09,0,0
2.5619e+22,1,5.94e-09,5.94e-09,0,0
2.5653e+22,1,5.97e-09,5.97e-09,0,0
2.5687e+22,1,6e-09,6e-09,0,0
2.5707e+22,1,6.03e-09,6.03e-09,0,0
2.5728e+22,1,6.06e-09,6.06e-09,0,0
2.5748e+22,1,6.09e-09,6.09e-09,0,0
2.5769e+22,1,6.12e-09,6.12e-09,0,0
2.5789e+22,1,6.15e-09,6.15e-09,0,0
2.581e+22,1,6.18e-09,6.18e-09,0,0
2.583e+22,1,6.21e-09,6.21e-09,0,0
2.5851e+22,1,6.24e-09,6.24e-09,0,0
2.5871e+22,1,6.27e-09,6.27e-09,0,0
2.5892e+22,1,6.3e-09,6.3e-09,0,0
2.5912e+22,1,6.33e-09,6.33e-09,0,0
2.5933e+22,1,6.36e-09,6.36e-09,0,0
2.5953e+22,1,6.39e-09,6.39e-09,0,0
2.5974e+22,1,6.42e-09,6.42e-09,0,0
2.5994e+22,1,6.45e-09,6.45e-09,0,0
2.6015e+22,1,6.48e-09,6.48e-09,0,0
2.6035e+22,1,6.51e-09,6.51e-09,0,0
2.6056e+22,1,6.54e-09,6.54e-09,0,0
2.6076e+22,1,6.57e-09,6.57e-09,0,0
2.6097e+22,1,6.6e-09,6.6e-09,0,0
2.6106e+22,1,6.63e-09,6.63e-09,0,0
2.6115e+22,1,6.66e-09,6.66e-09,0,0
2.6124e+22,1,6.69e-09,6.69e-09,0,0
2.6132e+22,1,6.72e-09,6.72e-09,0,0
2.6141e+22,1,6.75e-09,6.75e-09,0,0
2.615e+22,1,6.78e-09,6.78e-09,0,0
2.6159e+22,1,6.81e-09,6.81e-09,0,0
2.6168e+22,1,6.84e-09,6.84e-09,0,0
2.6177e+22,1,6.87e-09,6.87e-09,0,0
2.6186e+22,1,6.9e-09,6.9e-09,0,0
2.6195e+22,1,6.93e-09,6.93e-09,0,0
2.6204e+22,1,6.96e-09,6.96e-09,0,0
2.6213e+22,1,6.99e-09,6.99e-09,0,0
2.6222e+22,1,7.02e-09,7.02e-09,0,0
2.6231e+22,1,7.05e-09,7.05e-09,0,0
2.624e+22,1,7.08e-09,7.08e-09,0,0
2.6249e+22,1,7.11e-09,7.11e-09,0,0
2.6257e+22,1,7.14e-09,7.14e-09,0,0
2.6266e+22,1,7.17e-09,7.17e-09,0,0
2.6275e+22,1,7.2e-09,7.2e-09,0,0
2.6274e+22,1,7.23e-09,7.23e-09,0,0
2.6273e+22,1,7.26e-09,7.26e-09,0,0
2.6272e+22,1,7.29e-09,7.29e-09,0,0
2.627e+22,1,7.32e-09,7.32e-09,0,0
2.6269e+22,1,7.35e-09,7.35e-09,0,0
2.6268e+22,1,7.38e-09,7.38e-09,0,0
2.6267e+22,1,7.41e-09,7.41e-09,0,0
2.6266e+22,1,7.44e-09,7.44e-09,0,0
2.6265e+22,1,7.47e-09,7.47e-09,0,0
2.6263e+22,1,7.5e-09,7.5e-09,0,0
2.6262e+22,1,7.53e-09,7.53e-09,0,0
2.6261e+22,1,7.56e-09,7.56e-09,0,0
2.626e+22,1,7.59e-09,7.59e-09,0,0
2.6259e+22,1,7.62e-09,7.62e-09,0,0
2.6257e+22,1,7.65e-09,7.65e-09,0,0
2.6256e+22,1,7.68e-09,7.68e-09,0,0
2.6255e+22,1,7.71e-09,7.71e-09,0,0
2.6254e+22,1,7.74e-09,7.74e-09,0,0
2.6253e+22,1,7.77e-09,7.77e-09,0,0
2.6251e+22,1,7.8e-09,7.8e-09,0,0
2.6241e+22,1,7.83e-09,7.83e-09,0,0
2.6231e+22,1,7.86e-09,7.86e-09,0,0
2.6221e+22,1,7.89e-09,7.89e-09,0,0
2.6211e+22,1,7.92e-09,7.92e-09,0,0
2.6201e+22,1,7.95e-09,7.95e-09,0,0
2.6191e+22,1,7.98e-09,7.98e-09,0,0
2.6181e+22,1,8.01e-09,8.01e-09,0,0
2.6171e+22,1,8.04e-09,8.04e-09,0,0
2.6161e+22,1,8.07e-09,8.07e-09,0,0
2.6151e+22,1,8.1e-09,8.1e-09,0,0
2.6141e+22,1,8.13e-09,8.13e-09,0,0
2.6131e+22,1,8.16e-09,8.16e-09,0,0
2.6121e+22,1,8.19e-09,8.19e-09,0,0
2.6111e+22,1,8.22e-09,8.22e-09,0,0
2.6101e+22,1,8.25e-09,8.25e-09,0,0
2.6091e+22,1,8.28e-09,8.28e-09,0,0
2.6081e+22,1,8.31e-09,8.31e-09,0,0
2.6071e+22,1,8.34e-09,8.34e-09,0,0
2.606e+22,1,8.37e-09,8.37e-09,0,0
2.605e+22,1,8.4e-09,8.4e-09,0,0
2.6033e+22,1,8.43e-09,8.43e-09,0,0
2.6015e+22,1,8.46e-09,8.46e-09,0,0
2.5997e+22,1,8.49e-09,8.49e-09,0,0
2.5979e+22,1,8.52e-09,8.52e-09,0,0
2.5962e+22,1,8.55e-09,8.55e-09,0,0
2.5944e+22,1,8.58e-09,8.58e-09,0,0
2.5926e+22,1,8.61e-09,8.61e-09,0,0
2.5908e+22,1,8.64e-09,8.64e-09,0,0
2.5891e+22,1,8.67e-09,8.67e-09,0,0
2.5873e+22,1,8.7e-09,8.7e-09,0,0
2.5855e+22,1,8.73e-09,8.73e-09,0,0
2.5837e+22,1,8.76e-09,8.76e-09,0,0
2.5819e+22,1,8.79e-09,8.79e-09,0,0
2.5802e+22,1,8.82e-09,8.82e-09,0,0
2.5784e+22,1,8.85e-09,8.85e-09,0,0
2.5766e+22,1,8.88e-09,8.88e-09,0,0
2.5748e+22,1,8.91e-09,8.91e-09,0,0
2.5731e+22,1,8.94e-09,8.94e-09,0,0
2.5713e+22,1,8.97e-09,8.97e-09,0,0
2.5695e+22,1,9e-09,9e-09,0,0
2.5671e+22,1,9.03e-09,9.03e-09,0,0
2.5646e+22,1,9.06e-09,9.06e-09,0,0
2.5622e+22,1,9.09e-09,9.09e-09,0,0
2.5597e+22,1,9.12e-09,9.12e-09,0,0
2.5573e+22,1,9.15e-09,9.15e-09,0,0
2.5548e+22,1,9.18e-09,9.18e-09,0,0
2.5524e+22,1,9.21e-09,9.21e-09,0,0
2.5499e+22,1,9.24e-09,9.24e-09,0,0
2.5475e+22,1,9.27e-09,9.27e-09,0,0
2.545e+22,1,9.3e-09,9.3e-09,0,0
2.5426e+22,1,9.33e-09,9.33e-09,0,0
2.5401e+22,1,9.36e-09,9.36e-09,0,0
2.5377e+22,1,9.39e-09,9.39e-09,0,0
2.5352e+22,1,9.42e-09,9.42e-09,0,0
2.5328e+22,1,9.45e-09,9.45e-09,0,0
2.5304e+22,1,9.48e-09,9.48e-09,0,0
2.5279e+22,1,9.51e-09,9.51e-09,0,0
2.5255e+22,1,9.54e-09,9.54e-09,0,0
2.523e+22,1,9.57e-09,9.57e-09,0,0
2.5206e+22,1,9.6e-09,9.6e-09,0,0
2.5175e+22,1,9.63e-09,9.63e-09,0,0
2.5145e+22,1,9.66e-09,9.66e-09,0,0
2.5115e+22,1,9.69e-09,9.69e-09,0,0
2.5084e+22,1,9.72e-09,9.72e-09,0,0
2.5054e+22,1,9.75e-09,9.75e-09,0,0
2.5024e+22,1,9.78e-09,9.78e-09,0,0
2.4994e+22,1,9.81e-09,9.81e-09,0,0
2.4963e+22,1,9.84e-09,9.84e-09,0,0
2.4933e+22,1,9.87e-09,9.87e-09,0,0
2.4903e+22,1,9.9e-09,9.9e-09,0,0
2.4872e+22,1,9.93e-09,9.93e-09,0,0
2.4842e+22,1,9.96e-09,9.96e-09,0,0
2.4812e+22,1,9.99e-09,9.99e-09,0,0
2.4782e+22,1,1.002e-08,1.002e-08,0,0
2.4751e+22,1,1.005e-08,1.005e-08,0,0
2.4721e+22,1,1.008e-08,1.008e-08,0,0
2.4691e+22,1,1.011e-08,1.011e-08,0,0
2.466e+22,1,1.014e-08,1.014e-08,0,0
2.463e+22,1,1.017e-08,1.017e-08,0,0
2.46e+22,1,1.02e-08,1.02e-08,0,0
2.4564e+22,1,1.023e-08,1.023e-08,0,0
2.4529e+22,1,1.026e-08,1.026e-08,0,0
2.4494e+22,1,1.029e-08,1.029e-08,0,0
2.4459e+22,1,1.032e-08,1.032e-08,0,0
2.4423e+22,1,1.035e-08,1.035e-08,0,0
2.4388e+22,1,1.038e-08,1.038e-08,0,0
2.4353e+22,1,1.041e-08,1.041e-08,0,0
2.4317e+22,1,1.044e-08,1.044e-08,0,0
2.4282e+22,1,1.047e-08,1.047e-08,0,0
2.4247e+22,1,1.05e-08,1.05e-08,0,0
2.4211e+22,1,1.053e-08,1.053e-08,0,0
2.4176e+22,1,1.056e-08,1.056e-08,0,0
2.4141e+22,1,1.059e-08,1.059e-08,0,0
2.4105e+22,1,1.062e-08,1.062e-08,0,0
2.407e+22,1,1.065e-08,1.065e-08,0,0
2.4035e+22,1,1.068e-08,1.068e-08,0,0
2.4e+22,1,1.071e-08,1.071e-08,0,0
2.3964e+22,1,1.074e-08,1.074e-08,0,0
2.3929e+22,1,1.077e-08,1.077e-08,0,0
2.3894e+22,1,1.08e-08,1.08e-08,0,0
2.3854e+22,1,1.083e-08,1.083e-08,0,0
2.3814e+22,1,1.086e-08,1.086e-08,0,0
2.3775e+22,1,1.089e-08,1.089e-08,0,0
2.3735e+22,1,1.092e-08,1.092e-08,0,0
2.3696e+22,1,1.095e-08,1.095e-08,0,0
2.3656e+22,1,1.098e-08,1.098e-08,0,0
2.3617e+22,1,1.101e-08,1.101e-08,0,0
2.3577e+22,1,1.104e-08,1.104e-08,0,0
2.3537e+22,1,1.107e-08,1.107e-08,0,0
2.3498e+22,1,1.11e-08,1.11e-08,0,0
2.3458e+22,1,1.113e-08,1.113e-08,0,0
2.3419e+22,1,1.116e-08,1.116e-08,0,0
2.3379e+22,1,1.119e-08,1.119e-08,0,0
2.3339e+22,1,1.122e-08,1.122e-08,0,0
2.33e+22,1,1.125e-08,1.125e-08,0,0
2.326e+22,1,1.128e-08,1.128e-08,0,0
2.3221e+22,1,1.131e-08,1.131e-08,0,0
2.3181e+22,1,1.134e-08,1.134e-08,0,0
2.3141e+22,1,1.137e-08,1.137e-08,0,0
2.3102e+22,1,1.14e-08,1.14e-08,0,0
2.3059e+22,1,1.143e-08,1.143e-08,0,0
2.3015e+22,1,1.146e-08,1.146e-08,0,0
2.2972e+22,1,1.149e-08,1.149e-08,0,0
2.2929e+22,1,1.152e-08,1.152e-08,0,0
2.2886e+22,1,1.155e-08,1.155e-08,0,0
2.2842e+22,1,1.158e-08,1.158e-08,0,0
2.2799e+22,1,1.161e-08,1.161e-08,0,0
2.2756e+22,1,1.164e-08,1.164e-08,0,0
2.2713e+22,1,1.167e-08,1.167e-08,0,0
2.267e+22,1,1.17e-08,1.17e-08,0,0
2.2626e+22,1,1.173e-08,1.173e-08,0,0
2.2583e+22,1,1.176e-08,1.176e-08,0,0
2.254e+22,1,1.179e-08,1.179e-08,0,0
2.2497e+22,1,1.182e-08,1.182e-08,0,0
2.2454e+22,1,1.185e-08,1.185e-08,0,0
2.241e+22,1,1.188e-08,1.188e-08,0,0
2.2367e+22,1,1.191e-08,1.191e-08,0,0
2.2324e+22,1,1.194e-08,1.194e-08,0,0
2.2281e+22,1,1.197e-08,1.197e-08,0,0
2.2237e+22,1,1.2e-08,1.2e-08,0,0
2.2191e+22,1,1.203e-08,1.203e-08,0,0
2.2145e+22,1,1.206e-08,1.206e-08,0,0
2.2099e+22,1,1.209e-08,1.209e-08,0,0
2.2052e+22,1,1.212e-08,1.212e-08,0,0
2.2006e+22,1,1.215e-08,1.215e-08,0,0
2.196e+22,1,1.218e-08,1.218e-08,0,0
2.1914e+22,1,1.221e-08,1.221e-08,0,0
2.1867e+22,1,1.224e-08,1.224e-08,0,0
2.1821e+22,1,1.227e-08,1.227e-08,0,0
2.1775e+22,1,1.23e-08,1.23e-08,0,0
2.1729e+22,1,1.233e-08,1.233e-08,0,0
2.1682e+22,1,1.236e-08,1.236e-08,0,0
2.1636e+22,1,1.239e-08,1.239e-08,0,0
2.159e+22,1,1.242e-08,1.242e-08,0,0
2.1544e+22,1,1.245e-08,1.245e-08,0,0
2.1497e+22,1,1.248e-08,1.248e-08,0,0
2.1451e+22,1,1.251e-08,1.251e-08,0,0
2.1405e+22,1,1.254e-08,1.254e-08,0,0
2.1359e+22,1,1.257e-08,1.257e-08,0,0
2.1313e+22,1,1.26e-08,1.26e-08,0,0
2.1264e+22,1,1.263e-08,1.263e-08,0,0
2.1215e+22,1,1.266e-08,1.266e-08,0,0
2.1166e+22,1,1.269e-08,1.269e-08,0,0
2.1118e+22,1,1.272e-08,1.272e-08,0,0
2.1069e+22,1,1.275e-08,1.275e-08,0,0
2.102e+22,1,1.278e-08,1.278e-08,0,0
2.0971e+22,1,1.281e-08,1.281e-08,0,0
2.0923e+22,1,1.284e-08,1.284e-08,0,0
2.0874e+22,1,1.287e-08,1.287e-08,0,0
2.0825e+22,1,1.29e-08,1.29e-08,0,0
2.0777e+22,1,1.293e-08,1.293e-08,0,0
2.0728e+22,1,1.296e-08,1.296e-08,0,0
2.0679e+22,1,1.299e-08,1.299e-08,0,0
2.063e+22,1,1.302e-08,1.302e-08,0,0
2.0582e+22,1,1.305e-08,1.305e-08,0,0
2.0533e+22,1,1.308e-08,1.308e-08,0,0
2.0484e+22,1,1.311e-08,1.311e-08,0,0
2.0436e+22,1,1.314e-08,1.314e-08,0,0
2.0387e+22,1,1.317e-08,1.317e-08,0,0
2.0338e+22,1,1.32e-08,1.32e-08,0,0
2.0287e+22,1,1.323e-08,1.323e-08,0,0
2.0237e+22,1,1.326e-08,1.326e-08,0,0
2.0186e+22,1,1.329e-08,1.329e-08,0,0
2.0135e+22,1,1.332e-08,1.332e-08,0,0
2.0085e+22,1,1.335e-08,1.335e-08,0,0
2.0034e+22,1,1.338e-08,1.338e-08,0,0
1.9983e+22,1,1.341e-08,1.341e-08,0,0
1.9933e+22,1,1.344e-08,1.344e-08,0,0
1.9882e+22,1,1.347e-08,1.347e-08,0,0
1.9831e+22,1,1.35e-08,1.35e-08,0,0
1.9781e+22,1,1.353e-08,1.353e-08,0,0
1.973e+22,1,1.356e-08,1.356e-08,0,0
1.9679e+22,1,1.359e-08,1.359e-08,0,0
1.9629e+22,1,1.362e-08,1.362e-08,0,0
1.9578e+22,1,1.365e-08,1.365e-08,0,0
1.9527e+22,1,1.368e-08,1.368e-08,0,0
1.9477e+22,1,1.371e-08,1.371e-08,0,0
1.9426e+22,1,1.374e-08,1.374e-08,0,0
1.9375e+22,1,1.377e-08,1.377e-08,0,0
1.9324e+22,1,1.38e-08,1.38e-08,0,0
1.9272e+22,1,1.383e-08,1.383e-08,0,0
1.922e+22,1,1.386e-08,1.386e-08,0,0
1.9168e+22,1,1.389e-08,1.389e-08,0,0
1.9116e+22,1,1.392e-08,1.392e-08,0,0
1.9064e+22,1,1.395e-08,1.395e-08,0,0
1.9011e+22,1,1.398e-08,1.398e-08,0,0
1.8959e+22,1,1.401e-08,1.401e-08,0,0
1.8907e+22,1,1.404e-08,1.404e-08,0,0
1.8855e+22,1,1.407e-08,1.407e-08,0,0
1.8803e+22,1,1.41e-08,1.41e-08,0,0
1.8751e+22,1,1.413e-08,1.413e-08,0,0
1.8698e+22,1,1.416e-08,1.416e-08,0,0
1.8646e+22,1,1.419e-08,1.419e-08,0,0
1.8594e+22,1,1.422e-08,1.422e-08,0,0
1.8542e+22,1,1.425e-08,1.425e-08,0,0
1.849e+22,1,1.428e-08,1.428e-08,0,0
1.8438e+22,1,1.431e-08,1.431e-08,0,0
1.8385e+22,1,1.434e-08,1.434e-08,0,0
1.8333e+22,1,1.437e-08,1.437e-08,0,0
1.8281e+22,1,1.44e-08,1.44e-08,0,0
1.8228e+22,1,1.443e-08,1.443e-08,0,0
1.8175e+22,1,1.446e-08,1.446e-08,0,0
1.8121e+22,1,1.449e-08,1.449e-08,0,0
1.8068e+22,1,1.452e-08,1.452e-08,0,0
1.8015e+22,1,1.455e-08,1.455e-08,0,0
1.7962e+22,1,1.458e-08,1.458e-08,0,0
1.7908e+22,1,1.461e-08,1.461e-08,0,0
1.7855e+22,1,1.464e-08,1.464e-08,0,0
1.7802e+22,1,1.467e-08,1.467e-08,0,0
1.7749e+22,1,1.47e-08,1.47e-08,0,0
1.7695e+22,1,1.473e-08,1.473e-08,0,0
1.7642e+22,1,1.476e-08,1.476e-08,0,0
1.7589e+22,1,1.479e-08,1.479e-08,0,0
1.7536e+22,1,1.482e-08,1.482e-08,0,0
1.7483e+22,1,1.485e-08,1.485e-08,0,0
1.7429e+22,1,1.488e-08,1.488e-08,0,0
1.7376e+22,1,1.491e-08,1.491e-08,0,0
1.7323e+22,1,1.494e-08,1.494e-08,0,0
1.727e+22,1,1.497e-08,1.497e-08,0,0
1.7216e+22,1,1.5e-08,1.5e-08,0,0
