t(s),inventory(He/m2),flux_surface_left(He/m2/s),max_ib(He),x_max_ib(m),mean_ib(He),total_bubbles
0.01,103662362166427.19,-9.384899865480176e+21,428.832127214,3e-09,295.0964139037687,351283029146.6423
0.01909090909090909,621569288723365.1,-9.384858197113911e+21,1431.89834329,3e-09,926.2859398062133,671033923772.3965
0.02909090909090909,1897381112312344.0,-9.384778408169603e+21,2939.88126773,3e-09,1855.2805380909085,1022692295508.4502
0.040090909090909094,4344758583168429.0,-9.384674695104578e+21,4951.07789704,3e-09,3082.6594020542775,1409418951789.8381
0.05219090909090909,8499002006391602.0,-9.384544643388036e+21,7504.59657234,3e-09,4632.406926355739,1834683813729.1335
0.0655009090909091,1.5061095614355168e+16,-9.384384916492991e+21,10662.6050416,3e-09,6541.778777376096,2302293630968.0845
0.0801419090909091,2.494928123236592e+16,-9.384191412025383e+21,14505.2693987,3e-09,8858.500319876604,2816422682334.2773
0.09624700909090911,3.936342269092884e+16,-9.383959254682692e+21,19129.8631858,3e-09,11640.315028863743,3381645822584.86
0.11396261909090911,5.98665112060135e+16,-9.383682735194519e+21,24651.6070852,3e-09,14955.508824104201,4002973881405.159
0.13344979009090913,8.84882475886876e+16,-9.383355218561408e+21,31205.4566358,3e-09,18883.97324539205,4685891387305.367
0.15488567819090915,1.278567519299388e+17,-9.3829690286249e+21,38948.5696866,3e-09,23518.658225304476,5436396528453.891
0.17846515510090916,1.813659607374362e+17,-9.38251531097564e+21,48063.3747277,3e-09,28967.37102445057,6261043178007.079
0.20440257970190917,2.5338820162286285e+17,-9.381983874200848e+21,58761.2443483,3e-09,35354.92431490588,7166984699668.347
0.23293374676300918,3.4954386498630464e+17,-9.381363008555736e+21,71286.8225483,3e-09,42825.661213066596,8162019104556.285
0.2643180305302192,4.770431297376894e+17,-9.380639280720019e+21,85923.0844709,3e-09,51546.4016148408,9254634946241.2
0.29884074267415023,6.45118482331782e+17,-9.379797303163203e+21,102997.231939,3e-09,61709.86781385368,10454057109274.1
0.33681572603247434,8.655714603602363e+17,-9.378819476725494e+21,122887.552396,3e-09,73538.6605095345,11770291359168.996
0.3785882077266309,1.1534628499702397e+18,-9.37768570532203e+21,146031.39487,3e-09,87289.87021626117,13214166169711.66
0.4245379375902031,1.5279827004257743e+18,-9.376373082227927e+21,172934.445971,3e-09,103260.42458155435,14797369918026.865
0.47508264044013254,2.0135452540985784e+18,-9.374855548253305e+21,204181.523064,3e-09,121793.28984177811,16532481031708.55
0.530681813575055,2.64116452512503e+18,-9.373103523342149e+21,240449.141856,3e-09,143284.6651619509,18432988081032.895
0.5918409040234696,3.450179123913472e+18,-9.371083514809002e+21,282520.163114,3e-09,168192.33249810376,20513296133474.87
0.6591159035167257,4.4904103674259415e+18,-9.368757707655047e+21,331300.879547,3e-09,197045.3524903993,22788714936297.363
0.7331184029593074,5.824856091069642e+18,-9.366083545270247e+21,387840.97085,3e-09,230455.32938200142,25275423687053.875
0.8145211523461473,7.533044220697787e+18,-9.363013312409302e+21,453356.834289,3e-09,269129.5057268481,27990406330041.79
0.9040641766716712,9.715195348598368e+18,-9.359493736671828e+21,529258.892338,3e-09,313885.99136260635,30951350541079.777
1.0025615034297475,1.2497372453782755e+19,-9.355465629808275e+21,617183.589817,3e-09,365671.4814007414,34176502925276.848
1.1109085628636315,1.6037828511385016e+19,-9.350863595904673e+21,719030.923341,3e-09,425581.87532744167,37684472580148.18
1.230090328240904,2.0534798798670737e+19,-9.34561583962443e+21,837008.497883,3e-09,494886.2740145148,41493975236153.875
1.3611902701559035,2.6236023647507096e+19,-9.339644113770651e+21,973683.28112,3e-09,575054.9034835823,45623510883176.266
1.505400206262403,3.34503282311136e+19,-9.332863850810619e+21,1132042.42783,3e-09,667791.5931708617,50090969358092.79
1.6640311359795525,4.256162726277361e+19,-9.325184526746466e+21,1315564.77501,3e-09,775071.5211383671,54913161046431.266
1.838525158668417,5.40457623161174e+19,-9.316510306635624e+21,1528304.86406,3e-09,899185.0274171546,60105273851545.36
2.0304685836261678,6.849061554645776e+19,-9.306741017781637e+21,1774991.62856,3e-09,1042788.3869797821,65680263034791.234
2.2416063510796937,8.661997338314111e+19,-9.29577348770568e+21,2061144.19358,3e-09,1208962.5226380285,71648187401319.23
2.4738578952785724,1.0932163485686222e+20,-9.283503268250436e+21,2393207.56226,3e-09,1401280.7220407592,78015513335294.69
2.729334593897339,1.376802697543459e+20,-9.269826743890656e+21,2778711.31616,3e-09,1623886.4987025803,84784416807669.05
3.0103589623779823,1.730155309845309e+20,-9.254643591813575e+21,3226454.82532,3e-09,1881582.8024000095,91952121779517.19
3.31948576770669,2.169259142960273e+20,-9.237859525207974e+21,3746722.8543,3e-09,2179933.83903345,99510320181189.1
3.6595252535682685,2.713388398528831e+20,-9.219389212649171e+21,4351535.86597,3e-09,2525380.8067965624,107444722444483.77
4.033568688016005,3.385674095754369e+20,-9.199159230171275e+21,5054939.7767,3e-09,2925372.9005523,115734787011774.33
4.445016465908514,4.213742792145406e+20,-9.177110874277063e+21,5873340.42263,3e-09,3388514.9900178113,124353671285463.52
4.8976090215902754,5.230430840522202e+20,-9.153202649552209e+21,6825888.57923,3e-09,3924733.453582119,133268434720028.39
5.395460832840213,6.474578816037264e+20,-9.12741224839865e+21,7934922.06732,3e-09,4545461.764411746,142440507732995.44
5.943097825215143,7.991911325588347e+20,-9.099737864970273e+21,9226472.30777,3e-09,5263847.595171947,151826419384151.75
6.545498516827567,9.836008390284876e+20,-9.07019872966236e+21,10730843.6902,3e-09,6094983.446124954,161378754794459.3
7.208139277601233,1.2069376002457372e+21,-9.038834809910968e+21,12483275.3254,3e-09,7056163.11792281,171047292994132.9
7.937044114452266,1.4764625297343308e+21,-9.005705690120711e+21,14524696.185,3e-09,8167166.748454589,180780260181869.12
8.738839434988401,1.800577200624916e+21,-8.970888709257214e+21,16902586.3109,3e-09,9450577.60982045,190525624460653.97
9.62081428757815,2.1889670407130026e+21,-8.934476490291455e+21,19671958.7224,3e-09,10932134.409057064,200232357086598.3
10.590986625426876,2.6527598782727224e+21,-8.896574034535561e+21,22896478.8643,3e-09,12641123.444030954,209851591910949.7
11.658176197060474,3.2047016361665967e+21,-8.857295572384949e+21,26649740.947,3e-09,14610815.623334514,219337627602969.66
12.832084725857431,3.8593514797182175e+21,-8.816761360001517e+21,31016723.3492,3e-09,16878954.0580441,228648734183795.25
14.123384107534084,4.633299040069447e+21,-8.77509459200919e+21,36095448.3997,3e-09,19488298.67033387,237747743835766.56
15.543813427378403,5.54540665930417e+21,-8.732418568329329e+21,41998875.383,3e-09,22487235.041152947,246602423515196.7
17.106285679207154,6.617079939439493e+21,-8.688854214663692e+21,48857059.5566,3e-09,25930455.543888338,255185641773235.3
18.82500515621878,7.872570229940679e+21,-8.644518016325467e+21,56819614.3902,3e-09,29879721.695264097,263475353292479.7
20.715596580931567,9.339313065058863e+21,-8.599520388512094e+21,66058519.2091,3e-09,34404717.61430772,271454431620591.78
22.795247148115635,1.1048306971555393e+22,-8.553964475618978e+21,76771320.0214,3e-09,39584005.5330013,279110383671111.47
