t(s),inventory(He/m2),flux_surface_left(He/m2/s),max_ib(He),x_max_ib(m),mean_ib(He),total_bubbles
1e-06,5.3632833931269105e-11,-2.085222944148573e+19,7.00000003316,1.26953125e-08,7.000000020452832,7.66183339636613e-12
2.1000000000000002e-06,1.2690573943438876e-09,-2.12105984956676e+19,7.00000072072,1.85546875e-08,7.00000046055461,1.8129390154973508e-10
3.3100000000000005e-06,1.1249181919102598e-08,-2.130601823795457e+19,7.00000621061,2.24609375e-08,7.000004034167682,1.607025062299147e-09
4.641000000000001e-06,6.397153027477378e-08,-2.1354755810299355e+19,7.00003133986,2.5390625e-08,7.000020864537947,9.138762799815794e-09
6.105100000000001e-06,2.8032040018894984e-07,-2.1385820182057665e+19,7.00009693254,2.63671875e-08,7.000067174797104,4.004538716402745e-08
7.715610000000002e-06,1.0331661636021088e-06,-2.140796780336867e+19,7.00019719521,2.44140625e-08,7.000141478673055,1.4759218320798218e-07
9.487171000000002e-06,3.3652435907990573e-06,-2.142486537208587e+19,7.00030914444,2.05078125e-08,7.000224968810682,4.807336343892963e-07
1.1435888100000002e-05,9.991387077685076e-06,-2.1438354984739058e+19,7.00042166801,1.66015625e-08,7.000306595435791,1.4272784972303177e-06
1.3579476910000003e-05,2.76057544610999e-05,-2.1449477675250725e+19,7.00053360342,1.3671875e-08,7.000384962749141,3.9434623392852336e-06
1.5937424601000003e-05,7.202490757299546e-05,-2.1458872582029586e+19,7.00064694737,1.07421875e-08,7.000462157855397,1.028859323125895e-05
1.8531167061100006e-05,0.00017935856343410123,-2.1466957062491447e+19,7.00076398686,7.8125e-09,7.000540718753724,2.5620672836545067e-05
2.1384283767210007e-05,0.000429759866229834,-2.147401699128361e+19,7.00088705653,6.4697265625e-09,7.00062283085379,6.138880448404629e-05
2.452271214393101e-05,0.0009970278235383306,-2.148025580121994e+19,7.00101800272,5.2490234375e-09,7.000710271759375,0.00014241809542673214
2.7974983358324114e-05,0.002250646857462507,-2.1485822850305135e+19,7.00115838288,4.638671875e-09,7.000804524978143,0.0003214840307899518
3.177248169415653e-05,0.004962992826580652,-2.1490830689328787e+19,7.00130963617,4.39453125e-09,7.000906898951952,0.0007089071313494572
3.5949729863572185e-05,0.010725395205143835,-2.1495366026148774e+19,7.00147368029,4.39453125e-09,7.001018618709021,0.0015319763864763988
4.0544702849929404e-05,0.02277541162456092,-2.1499496939298705e+19,7.00165253176,4.2724609375e-09,7.0011408913251385,0.0032531000272799982
4.559917313492235e-05,0.04762755308995291,-2.1503277770010395e+19,7.001848227,4.2724609375e-09,7.001274952470957,0.00680269713920373
5.115909044841459e-05,0.09826312400539254,-2.1506752527816946e+19,7.0020628397,4.2724609375e-09,7.0014221005778525,0.014034737885219422
5.727499949325605e-05,0.20032693175486935,-2.150995731615788e+19,7.00229854724,4.2724609375e-09,7.001583723334593,0.028611659828793864
6.400249944258165e-05,0.404090480374237,-2.1512922095082033e+19,7.0025576648,4.2724609375e-09,7.001761319682449,0.05771268998249197
7.140274938683982e-05,0.8074170888696166,-2.1515671985270624e+19,7.00284268801,4.2724609375e-09,7.001956519394639,0.11531306808792104
7.954302432552381e-05,1.5996177193223489,-2.151822824823042e+19,7.00315633081,4.2724609375e-09,7.002171101617944,0.2284459628461144
