"arc_length","cb","6","5","4","2","3","1"
6.66e-09,2.6074e+22,9.35256e+11,1.96342e+12,7.87454e+14,1.29306e+19,1.70985e+17,1.39624e+21
6.69e-09,2.60843e+22,9.36004e+11,1.96496e+12,7.88017e+14,1.292e+19,1.71056e+17,1.38457e+21
6.72e-09,2.60946e+22,9.36751e+11,1.96651e+12,7.88581e+14,1.29095e+19,1.71127e+17,1.3729e+21
6.75e-09,2.61049e+22,9.37499e+11,1.96805e+12,7.89144e+14,1.28989e+19,1.71198e+17,1.36123e+21
6.78e-09,2.61152e+22,9.38247e+11,1.96959e+12,7.89708e+14,1.28884e+19,1.7127e+17,1.34956e+21
6.81e-09,2.61255e+22,9.38994e+11,1.97113e+12,7.90271e+14,1.28778e+19,1.71341e+17,1.33789e+21
6.84e-09,2.61358e+22,9.39742e+11,1.97267e+12,7.90834e+14,1.28673e+19,1.71412e+17,1.32622e+21
6.87e-09,2.61461e+22,9.4049e+11,1.97422e+12,7.91398e+14,1.28567e+19,1.71483e+17,1.31454e+21
6.9e-09,2.61564e+22,9.41237e+11,1.97576e+12,7.91961e+14,1.28462e+19,1.71555e+17,1.30287e+21
6.93e-09,2.61667e+22,9.41985e+11,1.9773e+12,7.92524e+14,1.28357e+19,1.71626e+17,1.2912e+21
6.96e-09,2.6177e+22,9.42733e+11,1.97884e+12,7.93088e+14,1.28251e+19,1.71697e+17,1.27953e+21
6.99e-09,2.61873e+22,9.4348e+11,1.98038e+12,7.93651e+14,1.28146e+19,1.71768e+17,1.26786e+21
7.02e-09,2.61976e+22,9.44228e+11,1.98193e+12,7.94215e+14,1.2804e+19,1.71839e+17,1.25619e+21
7.05e-09,2.6208e+22,9.44976e+11,1.98347e+12,7.94778e+14,1.27935e+19,1.71911e+17,1.24452e+21
7.08e-09,2.62183e+22,9.45723e+11,1.98501e+12,7.95341e+14,1.27829e+19,1.71982e+17,1.23285e+21
7.11e-09,2.62286e+22,9.46471e+11,1.98655e+12,7.95905e+14,1.27724e+19,1.72053e+17,1.22118e+21
7.14e-09,2.62389e+22,9.47219e+11,1.9881e+12,7.96468e+14,1.27618e+19,1.72124e+17,1.20951e+21
7.17e-09,2.62492e+22,9.47966e+11,1.98964e+12,7.97032e+14,1.27513e+19,1.72196e+17,1.19784e+21
7.2e-09,2.62595e+22,9.48714e+11,1.99118e+12,7.97595e+14,1.27407e+19,1.72267e+17,1.18617e+21
7.23e-09,2.62596e+22,9.49126e+11,1.99202e+12,7.97882e+14,1.27284e+19,1.72284e+17,1.17678e+21
7.26e-09,2.62597e+22,9.49539e+11,1.99286e+12,7.98169e+14,1.27161e+19,1.723e+17,1.16739e+21
7.29e-09,2.62599e+22,9.49952e+11,1.9937e+12,7.98456e+14,1.27037e+19,1.72317e+17,1.158e+21
7.32e-09,2.626e+22,9.50364e+11,1.99454e+12,7.98743e+14,1.26914e+19,1.72334e+17,1.14861e+21
7.35e-09,2.62601e+22,9.50777e+11,1.99538e+12,7.9903e+14,1.26791e+19,1.7235e+17,1.13922e+21
7.38e-09,2.62603e+22,9.51189e+11,1.99623e+12,7.99317e+14,1.26667e+19,1.72367e+17,1.12983e+21
7.41e-09,2.62604e+22,9.51602e+11,1.99707e+12,7.99604e+14,1.26544e+19,1.72384e+17,1.12044e+21
7.44e-09,2.62605e+22,9.52014e+11,1.99791e+12,7.99891e+14,1.26421e+19,1.724e+17,1.11105e+21
7.47e-09,2.62606e+22,9.52427e+11,1.99875e+12,8.00178e+14,1.26297e+19,1.72417e+17,1.10167e+21
7.5e-09,2.62608e+22,9.52839e+11,1.99959e+12,8.00464e+14,1.26174e+19,1.72434e+17,1.09228e+21
7.53e-09,2.62609e+22,9.53252e+11,2.00043e+12,8.00751e+14,1.26051e+19,1.7245e+17,1.08289e+21
7.56e-09,2.6261e+22,9.53664e+11,2.00127e+12,8.01038e+14,1.25927e+19,1.72467e+17,1.0735e+21
7.59e-09,2.62612e+22,9.54077e+11,2.00211e+12,8.01325e+14,1.25804e+19,1.72484e+17,1.06411e+21
7.62e-09,2.62613e+22,9.54489e+11,2.00295e+12,8.01612e+14,1.25681e+19,1.725e+17,1.05472e+21
7.65e-09,2.62614e+22,9.54902e+11,2.00379e+12,8.01899e+14,1.25558e+19,1.72517e+17,1.04533e+21
7.68e-09,2.62615e+22,9.55314e+11,2.00463e+12,8.02186e+14,1.25434e+19,1.72534e+17,1.03594e+21
7.71e-09,2.62617e+22,9.55727e+11,2.00547e+12,8.02473e+14,1.25311e+19,1.7255e+17,1.02655e+21
7.74e-09,2.62618e+22,9.56139e+11,2.00631e+12,8.0276e+14,1.25188e+19,1.72567e+17,1.01716e+21
7.77e-09,2.62619e+22,9.56552e+11,2.00716e+12,8.03047e+14,1.25064e+19,1.72584e+17,1.00778e+21
7.8e-09,2.62621e+22,9.56964e+11,2.008e+12,8.03334e+14,1.24941e+19,1.726e+17,9.98387e+20
7.83e-09,2.62532e+22,9.57093e+11,2.00824e+12,8.03388e+14,1.24805e+19,1.72572e+17,9.90794e+20
7.86e-09,2.62444e+22,9.57221e+11,2.00849e+12,8.03442e+14,1.24669e+19,1.72544e+17,9.83202e+20
7.89e-09,2.62356e+22,9.57349e+11,2.00874e+12,8.03496e+14,1.24533e+19,1.72515e+17,9.75609e+20
7.92e-09,2.62268e+22,9.57477e+11,2.00898e+12,8.03549e+14,1.24397e+19,1.72487e+17,9.68017e+20
7.95e-09,2.6218e+22,9.57605e+11,2.00923e+12,8.03603e+14,1.24261e+19,1.72459e+17,9.60424e+20
7.98e-09,2.62092e+22,9.57733e+11,2.00947e+12,8.03657e+14,1.24126e+19,1.7243e+17,9.52832e+20
8.01e-09,2.62004e+22,9.57861e+11,2.00972e+12,8.03711e+14,1.2399e+19,1.72402e+17,9.45239e+20
8.04e-09,2.61916e+22,9.57989e+11,2.00997e+12,8.03765e+14,1.23854e+19,1.72374e+17,9.37646e+20
8.07e-09,2.61828e+22,9.58117e+11,2.01021e+12,8.03819e+14,1.23718e+19,1.72345e+17,9.30054e+20
8.1e-09,2.6174e+22,9.58245e+11,2.01046e+12,8.03873e+14,1.23582e+19,1.72317e+17,9.22461e+20
8.13e-09,2.61652e+22,9.58373e+11,2.01071e+12,8.03926e+14,1.23446e+19,1.72289e+17,9.14869e+20
8.16e-09,2.61564e+22,9.58502e+11,2.01095e+12,8.0398e+14,1.2331e+19,1.7226e+17,9.07276e+20
8.19e-09,2.61476e+22,9.5863e+11,2.0112e+12,8.04034e+14,1.23174e+19,1.72232e+17,8.99684e+20
8.22e-09,2.61388e+22,9.58758e+11,2.01144e+12,8.04088e+14,1.23038e+19,1.72204e+17,8.92091e+20
8.25e-09,2.613e+22,9.58886e+11,2.01169e+12,8.04142e+14,1.22902e+19,1.72175e+17,8.84499e+20
8.28e-09,2.61212e+22,9.59014e+11,2.01194e+12,8.04196e+14,1.22766e+19,1.72147e+17,8.76906e+20
8.31e-09,2.61124e+22,9.59142e+11,2.01218e+12,8.04249e+14,1.22631e+19,1.72119e+17,8.69314e+20
8.34e-09,2.61036e+22,9.5927e+11,2.01243e+12,8.04303e+14,1.22495e+19,1.7209e+17,8.61721e+20
8.37e-09,2.60947e+22,9.59398e+11,2.01267e+12,8.04357e+14,1.22359e+19,1.72062e+17,8.54129e+20
8.4e-09,2.60859e+22,9.59526e+11,2.01292e+12,8.04411e+14,1.22223e+19,1.72034e+17,8.46536e+20
8.43e-09,2.60693e+22,9.59413e+11,2.01266e+12,8.04268e+14,1.22078e+19,1.71968e+17,8.40363e+20
8.46e-09,2.60527e+22,9.59299e+11,2.0124e+12,8.04125e+14,1.21933e+19,1.71902e+17,8.3419e+20
8.49e-09,2.6036e+22,9.59186e+11,2.01215e+12,8.03982e+14,1.21788e+19,1.71837e+17,8.28016e+20
8.52e-09,2.60194e+22,9.59072e+11,2.01189e+12,8.03839e+14,1.21643e+19,1.71771e+17,8.21843e+20
8.55e-09,2.60028e+22,9.58958e+11,2.01163e+12,8.03695e+14,1.21498e+19,1.71705e+17,8.15669e+20
8.58e-09,2.59861e+22,9.58845e+11,2.01137e+12,8.03552e+14,1.21353e+19,1.7164e+17,8.09496e+20
8.61e-09,2.59695e+22,9.58731e+11,2.01111e+12,8.03409e+14,1.21208e+19,1.71574e+17,8.03323e+20
8.64e-09,2.59529e+22,9.58618e+11,2.01085e+12,8.03266e+14,1.21063e+19,1.71509e+17,7.97149e+20
8.67e-09,2.59362e+22,9.58504e+11,2.01059e+12,8.03123e+14,1.20918e+19,1.71443e+17,7.90976e+20
8.7e-09,2.59196e+22,9.5839e+11,2.01034e+12,8.0298e+14,1.20774e+19,1.71377e+17,7.84803e+20
8.73e-09,2.5903e+22,9.58277e+11,2.01008e+12,8.02837e+14,1.20629e+19,1.71312e+17,7.78629e+20
8.76e-09,2.58864e+22,9.58163e+11,2.00982e+12,8.02694e+14,1.20484e+19,1.71246e+17,7.72456e+20
8.79e-09,2.58697e+22,9.5805e+11,2.00956e+12,8.02551e+14,1.20339e+19,1.7118e+17,7.66283e+20
8.82e-09,2.58531e+22,9.57936e+11,2.0093e+12,8.02407e+14,1.20194e+19,1.71115e+17,7.60109e+20
8.85e-09,2.58365e+22,9.57823e+11,2.00904e+12,8.02264e+14,1.20049e+19,1.71049e+17,7.53936e+20
8.88e-09,2.58198e+22,9.57709e+11,2.00878e+12,8.02121e+14,1.19904e+19,1.70983e+17,7.47762e+20
8.91e-09,2.58032e+22,9.57595e+11,2.00853e+12,8.01978e+14,1.19759e+19,1.70918e+17,7.41589e+20
8.94e-09,2.57866e+22,9.57482e+11,2.00827e+12,8.01835e+14,1.19614e+19,1.70852e+17,7.35416e+20
8.97e-09,2.57699e+22,9.57368e+11,2.00801e+12,8.01692e+14,1.19469e+19,1.70786e+17,7.29242e+20
9e-09,2.57533e+22,9.57255e+11,2.00775e+12,8.01549e+14,1.19324e+19,1.70721e+17,7.23069e+20
9.03e-09,2.57298e+22,9.56935e+11,2.00706e+12,8.01239e+14,1.19173e+19,1.70624e+17,7.18021e+20
9.06e-09,2.57064e+22,9.56616e+11,2.00637e+12,8.00929e+14,1.19021e+19,1.70527e+17,7.12974e+20
9.09e-09,2.56829e+22,9.56296e+11,2.00569e+12,8.00619e+14,1.1887e+19,1.70431e+17,7.07926e+20
9.12e-09,2.56594e+22,9.55977e+11,2.005e+12,8.00309e+14,1.18718e+19,1.70334e+17,7.02878e+20
9.15e-09,2.56359e+22,9.55657e+11,2.00431e+12,7.99999e+14,1.18567e+19,1.70237e+17,6.9783e+20
9.18e-09,2.56125e+22,9.55338e+11,2.00362e+12,7.99689e+14,1.18415e+19,1.7014e+17,6.92783e+20
9.21e-09,2.5589e+22,9.55019e+11,2.00293e+12,7.99379e+14,1.18264e+19,1.70044e+17,6.87735e+20
9.24e-09,2.55655e+22,9.54699e+11,2.00225e+12,7.99068e+14,1.18112e+19,1.69947e+17,6.82687e+20
9.27e-09,2.55421e+22,9.5438e+11,2.00156e+12,7.98758e+14,1.17961e+19,1.6985e+17,6.77639e+20
9.3e-09,2.55186e+22,9.5406e+11,2.00087e+12,7.98448e+14,1.17809e+19,1.69753e+17,6.72592e+20
9.33e-09,2.54951e+22,9.53741e+11,2.00018e+12,7.98138e+14,1.17658e+19,1.69657e+17,6.67544e+20
9.36e-09,2.54716e+22,9.53421e+11,1.99949e+12,7.97828e+14,1.17506e+19,1.6956e+17,6.62496e+20
9.39e-09,2.54482e+22,9.53102e+11,1.99881e+12,7.97518e+14,1.17355e+19,1.69463e+17,6.57448e+20
9.42e-09,2.54247e+22,9.52782e+11,1.99812e+12,7.97208e+14,1.17203e+19,1.69366e+17,6.52401e+20
9.45e-09,2.54012e+22,9.52463e+11,1.99743e+12,7.96898e+14,1.17052e+19,1.6927e+17,6.47353e+20
9.48e-09,2.53778e+22,9.52144e+11,1.99674e+12,7.96588e+14,1.169e+19,1.69173e+17,6.42305e+20
9.51e-09,2.53543e+22,9.51824e+11,1.99605e+12,7.96278e+14,1.16749e+19,1.69076e+17,6.37257e+20
9.54e-09,2.53308e+22,9.51505e+11,1.99537e+12,7.95968e+14,1.16597e+19,1.68979e+17,6.3221e+20
9.57e-09,2.53073e+22,9.51185e+11,1.99468e+12,7.95658e+14,1.16446e+19,1.68883e+17,6.27162e+20
9.6e-09,2.52839e+22,9.50866e+11,1.99399e+12,7.95348e+14,1.16294e+19,1.68786e+17,6.22114e+20
9.63e-09,2.52545e+22,9.50371e+11,1.99293e+12,7.94896e+14,1.16138e+19,1.68663e+17,6.17963e+20
9.66e-09,2.5225e+22,9.49875e+11,1.99188e+12,7.94444e+14,1.15981e+19,1.6854e+17,6.13812e+20
9.69e-09,2.51956e+22,9.4938e+11,1.99082e+12,7.93992e+14,1.15825e+19,1.68418e+17,6.09661e+20
9.72e-09,2.51662e+22,9.48885e+11,1.98977e+12,7.9354e+14,1.15669e+19,1.68295e+17,6.0551e+20
9.75e-09,2.51368e+22,9.48389e+11,1.98872e+12,7.93088e+14,1.15512e+19,1.68172e+17,6.0136e+20
9.78e-09,2.51073e+22,9.47894e+11,1.98766e+12,7.92636e+14,1.15356e+19,1.68049e+17,5.97209e+20
9.81e-09,2.50779e+22,9.47399e+11,1.98661e+12,7.92184e+14,1.152e+19,1.67926e+17,5.93058e+20
9.84e-09,2.50485e+22,9.46903e+11,1.98555e+12,7.91732e+14,1.15043e+19,1.67804e+17,5.88907e+20
9.87e-09,2.50191e+22,9.46408e+11,1.9845e+12,7.9128e+14,1.14887e+19,1.67681e+17,5.84756e+20
9.9e-09,2.49897e+22,9.45913e+11,1.98344e+12,7.90828e+14,1.14731e+19,1.67558e+17,5.80605e+20
9.93e-09,2.49602e+22,9.45418e+11,1.98239e+12,7.90376e+14,1.14574e+19,1.67435e+17,5.76454e+20
9.96e-09,2.49308e+22,9.44922e+11,1.98133e+12,7.89924e+14,1.14418e+19,1.67312e+17,5.72303e+20
9.99e-09,2.49014e+22,9.44427e+11,1.98028e+12,7.89472e+14,1.14262e+19,1.6719e+17,5.68152e+20
1.002e-08,2.4872e+22,9.43932e+11,1.97922e+12,7.8902e+14,1.14105e+19,1.67067e+17,5.64001e+20
1.005e-08,2.48425e+22,9.43436e+11,1.97817e+12,7.88568e+14,1.13949e+19,1.66944e+17,5.5985e+20
1.008e-08,2.48131e+22,9.42941e+11,1.97711e+12,7.88116e+14,1.13793e+19,1.66821e+17,5.55699e+20
1.011e-08,2.47837e+22,9.42446e+11,1.97606e+12,7.87664e+14,1.13636e+19,1.66698e+17,5.51548e+20
1.014e-08,2.47543e+22,9.41951e+11,1.975e+12,7.87212e+14,1.1348e+19,1.66576e+17,5.47398e+20
1.017e-08,2.47248e+22,9.41455e+11,1.97395e+12,7.8676e+14,1.13324e+19,1.66453e+17,5.43247e+20
1.02e-08,2.46954e+22,9.4096e+11,1.97289e+12,7.86308e+14,1.13167e+19,1.6633e+17,5.39096e+20
1.023e-08,2.46609e+22,9.40314e+11,1.97153e+12,7.85735e+14,1.13007e+19,1.66185e+17,5.35663e+20
1.026e-08,2.46263e+22,9.39668e+11,1.97016e+12,7.85162e+14,1.12847e+19,1.6604e+17,5.3223e+20
1.029e-08,2.45917e+22,9.39022e+11,1.96879e+12,7.84589e+14,1.12687e+19,1.65896e+17,5.28797e+20
1.032e-08,2.45571e+22,9.38376e+11,1.96742e+12,7.84016e+14,1.12527e+19,1.65751e+17,5.25364e+20
1.035e-08,2.45226e+22,9.3773e+11,1.96605e+12,7.83442e+14,1.12367e+19,1.65606e+17,5.2193e+20
1.038e-08,2.4488e+22,9.37084e+11,1.96468e+12,7.82869e+14,1.12207e+19,1.65461e+17,5.18497e+20
1.041e-08,2.44534e+22,9.36438e+11,1.96331e+12,7.82296e+14,1.12047e+19,1.65317e+17,5.15064e+20
1.044e-08,2.44188e+22,9.35792e+11,1.96194e+12,7.81723e+14,1.11888e+19,1.65172e+17,5.11631e+20
1.047e-08,2.43843e+22,9.35146e+11,1.96058e+12,7.8115e+14,1.11728e+19,1.65027e+17,5.08198e+20
1.05e-08,2.43497e+22,9.345e+11,1.95921e+12,7.80576e+14,1.11568e+19,1.64882e+17,5.04765e+20
1.053e-08,2.43151e+22,9.33854e+11,1.95784e+12,7.80003e+14,1.11408e+19,1.64737e+17,5.01332e+20
1.056e-08,2.42805e+22,9.33208e+11,1.95647e+12,7.7943e+14,1.11248e+19,1.64593e+17,4.97899e+20
1.059e-08,2.4246e+22,9.32562e+11,1.9551e+12,7.78857e+14,1.11088e+19,1.64448e+17,4.94466e+20
1.062e-08,2.42114e+22,9.31916e+11,1.95373e+12,7.78284e+14,1.10928e+19,1.64303e+17,4.91033e+20
1.065e-08,2.41768e+22,9.3127e+11,1.95236e+12,7.77711e+14,1.10768e+19,1.64158e+17,4.876e+20
1.068e-08,2.41422e+22,9.30624e+11,1.95099e+12,7.77137e+14,1.10608e+19,1.64014e+17,4.84167e+20
1.071e-08,2.41077e+22,9.29978e+11,1.94963e+12,7.76564e+14,1.10448e+19,1.63869e+17,4.80734e+20
1.074e-08,2.40731e+22,9.29332e+11,1.94826e+12,7.75991e+14,1.10288e+19,1.63724e+17,4.77301e+20
1.077e-08,2.40385e+22,9.28686e+11,1.94689e+12,7.75418e+14,1.10128e+19,1.63579e+17,4.73868e+20
1.08e-08,2.40039e+22,9.2804e+11,1.94552e+12,7.74845e+14,1.09968e+19,1.63435e+17,4.70435e+20
1.083e-08,2.39649e+22,9.27264e+11,1.94388e+12,7.74168e+14,1.09805e+19,1.63271e+17,4.67579e+20
1.086e-08,2.39259e+22,9.26489e+11,1.94224e+12,7.73491e+14,1.09642e+19,1.63108e+17,4.64724e+20
1.089e-08,2.38869e+22,9.25713e+11,1.9406e+12,7.72814e+14,1.0948e+19,1.62944e+17,4.61868e+20
1.092e-08,2.38479e+22,9.24937e+11,1.93896e+12,7.72136e+14,1.09317e+19,1.62781e+17,4.59013e+20
1.095e-08,2.38089e+22,9.24162e+11,1.93733e+12,7.71459e+14,1.09154e+19,1.62618e+17,4.56157e+20
1.098e-08,2.37699e+22,9.23386e+11,1.93569e+12,7.70782e+14,1.08992e+19,1.62454e+17,4.53301e+20
1.101e-08,2.37309e+22,9.2261e+11,1.93405e+12,7.70105e+14,1.08829e+19,1.62291e+17,4.50446e+20
1.104e-08,2.36919e+22,9.21835e+11,1.93241e+12,7.69428e+14,1.08666e+19,1.62127e+17,4.4759e+20
1.107e-08,2.36529e+22,9.21059e+11,1.93077e+12,7.68751e+14,1.08503e+19,1.61964e+17,4.44735e+20
1.11e-08,2.36139e+22,9.20283e+11,1.92913e+12,7.68074e+14,1.08341e+19,1.61801e+17,4.41879e+20
1.113e-08,2.3575e+22,9.19508e+11,1.92749e+12,7.67397e+14,1.08178e+19,1.61637e+17,4.39023e+20
1.116e-08,2.3536e+22,9.18732e+11,1.92585e+12,7.6672e+14,1.08015e+19,1.61474e+17,4.36168e+20
1.119e-08,2.3497e+22,9.17956e+11,1.92422e+12,7.66043e+14,1.07853e+19,1.61311e+17,4.33312e+20
1.122e-08,2.3458e+22,9.17181e+11,1.92258e+12,7.65366e+14,1.0769e+19,1.61147e+17,4.30457e+20
1.125e-08,2.3419e+22,9.16405e+11,1.92094e+12,7.64689e+14,1.07527e+19,1.60984e+17,4.27601e+20
1.128e-08,2.338e+22,9.15629e+11,1.9193e+12,7.64012e+14,1.07364e+19,1.6082e+17,4.24745e+20
1.131e-08,2.3341e+22,9.14854e+11,1.91766e+12,7.63335e+14,1.07202e+19,1.60657e+17,4.2189e+20
1.134e-08,2.3302e+22,9.14078e+11,1.91602e+12,7.62657e+14,1.07039e+19,1.60494e+17,4.19034e+20
1.137e-08,2.3263e+22,9.13302e+11,1.91438e+12,7.6198e+14,1.06876e+19,1.6033e+17,4.16179e+20
1.14e-08,2.3224e+22,9.12527e+11,1.91274e+12,7.61303e+14,1.06714e+19,1.60167e+17,4.13323e+20
1.143e-08,2.31812e+22,9.11639e+11,1.91087e+12,7.60537e+14,1.06549e+19,1.59988e+17,4.10934e+20
1.146e-08,2.31384e+22,9.10752e+11,1.909e+12,7.5977e+14,1.06384e+19,1.59808e+17,4.08545e+20
1.149e-08,2.30957e+22,9.09864e+11,1.90713e+12,7.59004e+14,1.06219e+19,1.59629e+17,4.06156e+20
1.152e-08,2.30529e+22,9.08976e+11,1.90526e+12,7.58237e+14,1.06054e+19,1.5945e+17,4.03767e+20
1.155e-08,2.30101e+22,9.08089e+11,1.90339e+12,7.57471e+14,1.05889e+19,1.59271e+17,4.01378e+20
1.158e-08,2.29674e+22,9.07201e+11,1.90151e+12,7.56704e+14,1.05725e+19,1.59091e+17,3.98989e+20
1.161e-08,2.29246e+22,9.06313e+11,1.89964e+12,7.55938e+14,1.0556e+19,1.58912e+17,3.966e+20
1.164e-08,2.28819e+22,9.05426e+11,1.89777e+12,7.55171e+14,1.05395e+19,1.58733e+17,3.94211e+20
1.167e-08,2.28391e+22,9.04538e+11,1.8959e+12,7.54405e+14,1.0523e+19,1.58554e+17,3.91822e+20
1.17e-08,2.27963e+22,9.03651e+11,1.89403e+12,7.53638e+14,1.05065e+19,1.58374e+17,3.89433e+20
1.173e-08,2.27536e+22,9.02763e+11,1.89216e+12,7.52872e+14,1.04901e+19,1.58195e+17,3.87044e+20
1.176e-08,2.27108e+22,9.01875e+11,1.89028e+12,7.52105e+14,1.04736e+19,1.58016e+17,3.84655e+20
1.179e-08,2.2668e+22,9.00988e+11,1.88841e+12,7.51339e+14,1.04571e+19,1.57837e+17,3.82266e+20
1.182e-08,2.26253e+22,9.001e+11,1.88654e+12,7.50572e+14,1.04406e+19,1.57657e+17,3.79877e+20
1.185e-08,2.25825e+22,8.99213e+11,1.88467e+12,7.49806e+14,1.04241e+19,1.57478e+17,3.77488e+20
1.188e-08,2.25398e+22,8.98325e+11,1.8828e+12,7.49039e+14,1.04076e+19,1.57299e+17,3.75099e+20
1.191e-08,2.2497e+22,8.97437e+11,1.88093e+12,7.48273e+14,1.03912e+19,1.5712e+17,3.7271e+20
1.194e-08,2.24542e+22,8.9655e+11,1.87905e+12,7.47506e+14,1.03747e+19,1.5694e+17,3.70322e+20
1.197e-08,2.24115e+22,8.95662e+11,1.87718e+12,7.4674e+14,1.03582e+19,1.56761e+17,3.67933e+20
1.2e-08,2.23687e+22,8.94774e+11,1.87531e+12,7.45973e+14,1.03417e+19,1.56582e+17,3.65544e+20
1.203e-08,2.23228e+22,8.9379e+11,1.87324e+12,7.4513e+14,1.03251e+19,1.56389e+17,3.63533e+20
1.206e-08,2.22769e+22,8.92805e+11,1.87116e+12,7.44286e+14,1.03084e+19,1.56196e+17,3.61523e+20
1.209e-08,2.2231e+22,8.9182e+11,1.86909e+12,7.43442e+14,1.02918e+19,1.56003e+17,3.59513e+20
1.212e-08,2.2185e+22,8.90836e+11,1.86702e+12,7.42598e+14,1.02751e+19,1.5581e+17,3.57503e+20
1.215e-08,2.21391e+22,8.89851e+11,1.86494e+12,7.41754e+14,1.02585e+19,1.55618e+17,3.55493e+20
1.218e-08,2.20932e+22,8.88866e+11,1.86287e+12,7.40911e+14,1.02418e+19,1.55425e+17,3.53482e+20
1.221e-08,2.20473e+22,8.87882e+11,1.86079e+12,7.40067e+14,1.02252e+19,1.55232e+17,3.51472e+20
1.224e-08,2.20014e+22,8.86897e+11,1.85872e+12,7.39223e+14,1.02085e+19,1.55039e+17,3.49462e+20
1.227e-08,2.19555e+22,8.85912e+11,1.85665e+12,7.38379e+14,1.01919e+19,1.54846e+17,3.47452e+20
1.23e-08,2.19095e+22,8.84928e+11,1.85457e+12,7.37535e+14,1.01752e+19,1.54653e+17,3.45442e+20
1.233e-08,2.18636e+22,8.83943e+11,1.8525e+12,7.36692e+14,1.01586e+19,1.5446e+17,3.43432e+20
1.236e-08,2.18177e+22,8.82958e+11,1.85043e+12,7.35848e+14,1.01419e+19,1.54268e+17,3.41421e+20
1.239e-08,2.17718e+22,8.81974e+11,1.84835e+12,7.35004e+14,1.01253e+19,1.54075e+17,3.39411e+20
1.242e-08,2.17259e+22,8.80989e+11,1.84628e+12,7.3416e+14,1.01086e+19,1.53882e+17,3.37401e+20
1.245e-08,2.168e+22,8.80004e+11,1.84421e+12,7.33316e+14,1.0092e+19,1.53689e+17,3.35391e+20
1.248e-08,2.1634e+22,8.7902e+11,1.84213e+12,7.32473e+14,1.00754e+19,1.53496e+17,3.33381e+20
1.251e-08,2.15881e+22,8.78035e+11,1.84006e+12,7.31629e+14,1.00587e+19,1.53303e+17,3.31371e+20
1.254e-08,2.15422e+22,8.7705e+11,1.83798e+12,7.30785e+14,1.00421e+19,1.53111e+17,3.2936e+20
1.257e-08,2.14963e+22,8.76066e+11,1.83591e+12,7.29941e+14,1.00254e+19,1.52918e+17,3.2735e+20
1.26e-08,2.14504e+22,8.75081e+11,1.83384e+12,7.29097e+14,1.00088e+19,1.52725e+17,3.2534e+20
1.263e-08,2.14019e+22,8.74012e+11,1.83159e+12,7.28187e+14,9.99199e+18,1.5252e+17,3.23639e+20
1.266e-08,2.13533e+22,8.72943e+11,1.82934e+12,7.27276e+14,9.97521e+18,1.52316e+17,3.21937e+20
1.269e-08,2.13048e+22,8.71874e+11,1.82709e+12,7.26365e+14,9.95843e+18,1.52111e+17,3.20236e+20
1.272e-08,2.12563e+22,8.70805e+11,1.82484e+12,7.25454e+14,9.94166e+18,1.51907e+17,3.18534e+20
1.275e-08,2.12078e+22,8.69736e+11,1.82259e+12,7.24543e+14,9.92488e+18,1.51702e+17,3.16833e+20
1.278e-08,2.11593e+22,8.68666e+11,1.82034e+12,7.23632e+14,9.9081e+18,1.51498e+17,3.15132e+20
1.281e-08,2.11108e+22,8.67597e+11,1.81809e+12,7.22721e+14,9.89132e+18,1.51293e+17,3.1343e+20
1.284e-08,2.10623e+22,8.66528e+11,1.81584e+12,7.2181e+14,9.87455e+18,1.51088e+17,3.11729e+20
1.287e-08,2.10138e+22,8.65459e+11,1.81359e+12,7.209e+14,9.85777e+18,1.50884e+17,3.10028e+20
1.29e-08,2.09652e+22,8.6439e+11,1.81135e+12,7.19989e+14,9.84099e+18,1.50679e+17,3.08326e+20
1.293e-08,2.09167e+22,8.63321e+11,1.8091e+12,7.19078e+14,9.82422e+18,1.50475e+17,3.06625e+20
1.296e-08,2.08682e+22,8.62252e+11,1.80685e+12,7.18167e+14,9.80744e+18,1.5027e+17,3.04923e+20
1.299e-08,2.08197e+22,8.61183e+11,1.8046e+12,7.17256e+14,9.79066e+18,1.50066e+17,3.03222e+20
1.302e-08,2.07712e+22,8.60114e+11,1.80235e+12,7.16345e+14,9.77389e+18,1.49861e+17,3.01521e+20
1.305e-08,2.07227e+22,8.59044e+11,1.8001e+12,7.15434e+14,9.75711e+18,1.49657e+17,2.99819e+20
1.308e-08,2.06742e+22,8.57975e+11,1.79785e+12,7.14523e+14,9.74033e+18,1.49452e+17,2.98118e+20
1.311e-08,2.06257e+22,8.56906e+11,1.7956e+12,7.13613e+14,9.72356e+18,1.49247e+17,2.96416e+20
1.314e-08,2.05772e+22,8.55837e+11,1.79335e+12,7.12702e+14,9.70678e+18,1.49043e+17,2.94715e+20
1.317e-08,2.05286e+22,8.54768e+11,1.7911e+12,7.11791e+14,9.69e+18,1.48838e+17,2.93014e+20
1.32e-08,2.04801e+22,8.53699e+11,1.78885e+12,7.1088e+14,9.67323e+18,1.48634e+17,2.91312e+20
1.323e-08,2.04295e+22,8.52556e+11,1.78645e+12,7.09911e+14,9.65635e+18,1.48419e+17,2.89864e+20
1.326e-08,2.0379e+22,8.51413e+11,1.78405e+12,7.08941e+14,9.63946e+18,1.48204e+17,2.88415e+20
1.329e-08,2.03284e+22,8.5027e+11,1.78165e+12,7.07972e+14,9.62258e+18,1.4799e+17,2.86966e+20
