t(s),inventory(He/m2),flux_surface_left(He/m2/s),max_ib(He),x_max_ib(m),mean_ib(He),total_bubbles
1.0,6.196047281804259e+17,-8.728336812626797e+21,39514.6271973,3e-09,27078.608608851242,22881704785152.6
1.9090909090909092,1.087056866132758e+19,-8.713537666166884e+21,405357.239723,3e-09,253474.15328934634,42886300320011.664
2.909090909090909,4.825268054659271e+19,-8.682509257793416e+21,1262561.13704,3e-09,763995.0015041305,63158372046406.42
4.00909090909091,1.2953355207240447e+20,-8.642460253055105e+21,2618479.45629,3e-09,1556952.1473140095,83196874287928.81
5.21909090909091,2.7165768883570783e+20,-8.596435518460018e+21,4507038.56818,3e-09,2646176.509960062,102660456629859.47
6.55009090909091,4.928239887616922e+20,-8.546053526850485e+21,6995664.32852,3e-09,4062598.9451065287,121307565777642.73
8.01419090909091,8.129032220954922e+20,-8.492539544905567e+21,10177375.4871,3e-09,5849091.11483393,138979408276592.14
9.624700909090912,1.2537212582021478e+21,-8.436882353100349e+21,14167552.2327,3e-09,8058082.0617984645,155585565968080.1
11.396261909090914,1.8393419249903303e+21,-8.379874302335824e+21,19103611.8439,3e-09,10750778.40030652,171089185964235.7
13.344979009090915,2.596384550185456e+21,-8.322137062717093e+21,25146279.705,3e-09,13997210.04731087,185493004778067.94
15.488567819090918,3.5543863098232836e+21,-8.264146817636315e+21,32481880.1565,3e-09,17876752.357848708,198827294727431.1
17.84651551009092,4.746212870690262e+21,-8.206259185268044e+21,41325408.8641,3e-09,22478966.603169885,211140171809364.75
20.440257970190924,6.208519647482364e+21,-8.148732423181799e+21,51924300.1996,3e-09,27904685.378691062,222490222098092.34
23.293374676300928,7.982266633604147e+21,-8.091747874967379e+21,64562878.5851,3e-09,34267310.423128925,232941148139145.12
26.43180305302193,1.0113290959153795e+22,-8.035427244116982e+21,79567525.8074,3e-09,41694312.25762695,242558047166345.03
29.884074267415034,1.2652942637413781e+22,-7.97984673714305e+21,97312624.9725,3e-09,50328934.12017761,251404939496642.94
33.681572603247446,1.565879023783534e+22,-7.925048374341296e+21,118227363.929,3e-09,60332111.285798185,259543216773209.84
37.8588207726631,1.91954044466104e+22,-7.871048874691499e+21,142803500.431,3e-09,71884623.1354092,267030744676117.72
42.45379375902032,2.3335228669435933e+22,-7.817846538067281e+21,171604210.006,3e-09,85189500.3682518,273921417176575.47
47.508264044013266,2.8159547033335032e+22,-7.765426516086292e+21,205274156.691,3e-09,100474714.16974114,280265012605684.34
53.06818135750551,3.3759561394840473e+22,-7.713764810228767e+21,244550947.188,3e-09,117996178.330682,286107244085736.06
59.184090402346975,4.023759029638874e+22,-7.662831278275607e+21,290278151.285,3e-09,138041099.5131975,291489929001484.06
65.91159035167259,4.77084042630717e+22,-7.612591875917053e+21,343420095.992,3e-09,160931715.24577934,296451225851971.56
73.31184029593076,5.630071342614842e+22,-7.563010313128611e+21,405078668.249,3e-09,187029463.93255913,301025903846090.6
81.45211523461475,6.615882522394775e+22,-7.514049265560754e+21,476512391.736,3e-09,216739636.28288817,305245622621592.75
90.40641766716715,7.744449189007226e+22,-7.465671249381789e+21,559158077.685,3e-09,250516563.19564903,309139207811938.06
100.25615034297478,9.033896961841357e+22,-7.417839242816099e+21,654655388.188,3e-09,288869401.3515026,312732913890340.2
111.09085628636316,1.0504531372073382e+23,-7.370517117937611e+21,764874693.832,3e-09,332368584.6576227,316050669556939.0
123.0090328240904,1.2179093679361213e+23,-7.323669931054746e+21,891948656.135,3e-09,381653017.33819425,319114303466097.06
136.11902701559035,1.4083045991797733e+23,-7.277264108331011e+21,1038308019.93,3e-09,437438092.96004766,321943749720122.6
150.5400206262403,1.62448890259796e+23,-7.23126755434961e+21,1206722162.17,3e-09,500524633.1235929,324557233569127.9
166.40311359795527,1.8696516216179545e+23,-7.185649704525488e+21,1401219075.64,2.4e-09,571808850.0410682,326971438354560.8
183.8525158668417,2.1473608295432058e+23,-7.140381537098161e+21,1627567449.33,2.4e-09,652293448.8839022,329201655055315.7
203.0468583626168,2.461607293139967e+23,-7.095435556517751e+21,1888090462.44,2.4e-09,743099998.7378442,331261915936079.75
224.1606351079694,2.8168534511213086e+23,-7.050785757066268e+21,2187738719.21,2.4e-09,845482715.4010679,333165113823183.3
247.38578952785727,3.218087973766318e+23,-7.006407573308006e+21,2532161052.58,2.4e-09,960843815.2547451,334923108488044.7
272.9334593897339,3.670886533036138e+23,-6.962277822262435e+21,2927800856.54,2.4e-09,1090750617.202596,336546821532011.8
301.0358962377982,4.1814794826651126e+23,-6.918374640907573e+21,3382005428.38,2.4e-09,1236954589.4094443,338046321058678.8
331.948576770669,4.7568272255767696e+23,-6.874677421651085e+21,3903150039.55,2.4e-09,1401412559.4837701,339430897303290.44
