"cb","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
6.4478e+19,1,6.93e-09,6.93e-09,0,0
6.4589e+19,1,6.96e-09,6.96e-09,0,0
6.4701e+19,1,6.99e-09,6.99e-09,0,0
6.4813e+19,1,7.02e-09,7.02e-09,0,0
6.4924e+19,1,7.05e-09,7.05e-09,0,0
6.5036e+19,1,7.08e-09,7.08e-09,0,0
6.5148e+19,1,7.11e-09,7.11e-09,0,0
6.5259e+19,1,7.14e-09,7.14e-09,0,0
6.5371e+19,1,7.17e-09,7.17e-09,0,0
6.5483e+19,1,7.2e-09,7.2e-09,0,0
6.5566e+19,1,7.23e-09,7.23e-09,0,0
6.5649e+19,1,7.26e-09,7.26e-09,0,0
6.5732e+19,1,7.29e-09,7.29e-09,0,0
6.5814e+19,1,7.32e-09,7.32e-09,0,0
6.5897e+19,1,7.35e-09,7.35e-09,0,0
6.598e+19,1,7.38e-09,7.38e-09,0,0
6.6063e+19,1,7.41e-09,7.41e-09,0,0
6.6146e+19,1,7.44e-09,7.44e-09,0,0
6.6229e+19,1,7.47e-09,7.47e-09,0,0
6.6312e+19,1,7.5e-09,7.5e-09,0,0
6.6395e+19,1,7.53e-09,7.53e-09,0,0
6.6478e+19,1,7.56e-09,7.56e-09,0,0
6.656e+19,1,7.59e-09,7.59e-09,0,0
6.6643e+19,1,7.62e-09,7.62e-09,0,0
6.6726e+19,1,7.65e-09,7.65e-09,0,0
6.6809e+19,1,7.68e-09,7.68e-09,0,0
6.6892e+19,1,7.71e-09,7.71e-09,0,0
6.6975e+19,1,7.74e-09,7.74e-09,0,0
6.7058e+19,1,7.77e-09,7.77e-09,0,0
6.7141e+19,1,7.8e-09,7.8e-09,0,0
6.7196e+19,1,7.83e-09,7.83e-09,0,0
6.7251e+19,1,7.86e-09,7.86e-09,0,0
6.7306e+19,1,7.89e-09,7.89e-09,0,0
6.7362e+19,1,7.92e-09,7.92e-09,0,0
6.7417e+19,1,7.95e-09,7.95e-09,0,0
6.7472e+19,1,7.98e-09,7.98e-09,0,0
6.7527e+19,1,8.01e-09,8.01e-09,0,0
6.7582e+19,1,8.04e-09,8.04e-09,0,0
6.7638e+19,1,8.07e-09,8.07e-09,0,0
6.7693e+19,1,8.1e-09,8.1e-09,0,0
6.7748e+19,1,8.13e-09,8.13e-09,0,0
6.7803e+19,1,8.16e-09,8.16e-09,0,0
6.7858e+19,1,8.19e-09,8.19e-09,0,0
6.7914e+19,1,8.22e-09,8.22e-09,0,0
6.7969e+19,1,8.25e-09,8.25e-09,0,0
6.8024e+19,1,8.28e-09,8.28e-09,0,0
6.8079e+19,1,8.31e-09,8.31e-09,0,0
6.8135e+19,1,8.34e-09,8.34e-09,0,0
6.819e+19,1,8.37e-09,8.37e-09,0,0
6.8245e+19,1,8.4e-09,8.4e-09,0,0
6.8274e+19,1,8.43e-09,8.43e-09,0,0
6.8303e+19,1,8.46e-09,8.46e-09,0,0
6.8331e+19,1,8.49e-09,8.49e-09,0,0
6.836e+19,1,8.52e-09,8.52e-09,0,0
6.8389e+19,1,8.55e-09,8.55e-09,0,0
6.8418e+19,1,8.58e-09,8.58e-09,0,0
6.8447e+19,1,8.61e-09,8.61e-09,0,0
6.8476e+19,1,8.64e-09,8.64e-09,0,0
6.8505e+19,1,8.67e-09,8.67e-09,0,0
6.8533e+19,1,8.7e-09,8.7e-09,0,0
6.8562e+19,1,8.73e-09,8.73e-09,0,0
6.8591e+19,1,8.76e-09,8.76e-09,0,0
6.862e+19,1,8.79e-09,8.79e-09,0,0
6.8649e+19,1,8.82e-09,8.82e-09,0,0
6.8678e+19,1,8.85e-09,8.85e-09,0,0
6.8706e+19,1,8.88e-09,8.88e-09,0,0
6.8735e+19,1,8.91e-09,8.91e-09,0,0
6.8764e+19,1,8.94e-09,8.94e-09,0,0
6.8793e+19,1,8.97e-09,8.97e-09,0,0
6.8822e+19,1,9e-09,9e-09,0,0
6.8826e+19,1,9.03e-09,9.03e-09,0,0
6.883e+19,1,9.06e-09,9.06e-09,0,0
6.8834e+19,1,9.09e-09,9.09e-09,0,0
6.8838e+19,1,9.12e-09,9.12e-09,0,0
6.8842e+19,1,9.15e-09,9.15e-09,0,0
6.8846e+19,1,9.18e-09,9.18e-09,0,0
6.885e+19,1,9.21e-09,9.21e-09,0,0
6.8854e+19,1,9.24e-09,9.24e-09,0,0
