"arc_length","6","cb","4","5","1","2","3"
6.66e-09,8.64497e+09,5.1235e+18,1.91129e+13,5.17979e+10,1.96195e+21,1.03201e+18,4.78089e+15
6.69e-09,8.67112e+09,5.13207e+18,1.91689e+13,5.19396e+10,1.95942e+21,1.0315e+18,4.79102e+15
6.72e-09,8.69727e+09,5.14065e+18,1.92248e+13,5.20812e+10,1.95688e+21,1.031e+18,4.80115e+15
6.75e-09,8.72342e+09,5.14922e+18,1.92807e+13,5.22229e+10,1.95435e+21,1.03049e+18,4.81127e+15
6.78e-09,8.74957e+09,5.1578e+18,1.93366e+13,5.23645e+10,1.95181e+21,1.02999e+18,4.8214e+15
6.81e-09,8.77572e+09,5.16637e+18,1.93925e+13,5.25062e+10,1.94928e+21,1.02949e+18,4.83152e+15
6.84e-09,8.80187e+09,5.17494e+18,1.94484e+13,5.26478e+10,1.94674e+21,1.02898e+18,4.84165e+15
6.87e-09,8.82802e+09,5.18352e+18,1.95043e+13,5.27895e+10,1.94421e+21,1.02848e+18,4.85178e+15
6.9e-09,8.85417e+09,5.19209e+18,1.95602e+13,5.29311e+10,1.94168e+21,1.02797e+18,4.8619e+15
6.93e-09,8.88032e+09,5.20067e+18,1.96162e+13,5.30727e+10,1.93914e+21,1.02747e+18,4.87203e+15
6.96e-09,8.90647e+09,5.20924e+18,1.96721e+13,5.32144e+10,1.93661e+21,1.02696e+18,4.88215e+15
6.99e-09,8.93262e+09,5.21782e+18,1.9728e+13,5.3356e+10,1.93407e+21,1.02646e+18,4.89228e+15
7.02e-09,8.95877e+09,5.22639e+18,1.97839e+13,5.34977e+10,1.93154e+21,1.02595e+18,4.90241e+15
7.05e-09,8.98492e+09,5.23497e+18,1.98398e+13,5.36393e+10,1.929e+21,1.02545e+18,4.91253e+15
7.08e-09,9.01107e+09,5.24354e+18,1.98957e+13,5.3781e+10,1.92647e+21,1.02495e+18,4.92266e+15
7.11e-09,9.03722e+09,5.25211e+18,1.99516e+13,5.39226e+10,1.92393e+21,1.02444e+18,4.93279e+15
7.14e-09,9.06337e+09,5.26069e+18,2.00075e+13,5.40643e+10,1.9214e+21,1.02394e+18,4.94291e+15
7.17e-09,9.08952e+09,5.26926e+18,2.00634e+13,5.42059e+10,1.91886e+21,1.02343e+18,4.95304e+15
7.2e-09,9.11567e+09,5.27784e+18,2.01194e+13,5.43476e+10,1.91633e+21,1.02293e+18,4.96316e+15
7.23e-09,9.13899e+09,5.28402e+18,2.01688e+13,5.44696e+10,1.9138e+21,1.02204e+18,4.97133e+15
7.26e-09,9.1623e+09,5.2902e+18,2.02183e+13,5.45917e+10,1.91126e+21,1.02115e+18,4.9795e+15
7.29e-09,9.18561e+09,5.29638e+18,2.02678e+13,5.47137e+10,1.90873e+21,1.02026e+18,4.98767e+15
7.32e-09,9.20892e+09,5.30255e+18,2.03172e+13,5.48358e+10,1.9062e+21,1.01937e+18,4.99584e+15
7.35e-09,9.23223e+09,5.30873e+18,2.03667e+13,5.49578e+10,1.90366e+21,1.01848e+18,5.00401e+15
7.38e-09,9.25555e+09,5.31491e+18,2.04162e+13,5.50799e+10,1.90113e+21,1.01759e+18,5.01218e+15
7.41e-09,9.27886e+09,5.32109e+18,2.04657e+13,5.52019e+10,1.8986e+21,1.0167e+18,5.02035e+15
7.44e-09,9.30217e+09,5.32727e+18,2.05151e+13,5.5324e+10,1.89606e+21,1.01581e+18,5.02852e+15
7.47e-09,9.32548e+09,5.33345e+18,2.05646e+13,5.5446e+10,1.89353e+21,1.01492e+18,5.03669e+15
7.5e-09,9.34879e+09,5.33963e+18,2.06141e+13,5.55681e+10,1.891e+21,1.01403e+18,5.04486e+15
7.53e-09,9.37211e+09,5.34581e+18,2.06635e+13,5.56901e+10,1.88846e+21,1.01314e+18,5.05303e+15
7.56e-09,9.39542e+09,5.35199e+18,2.0713e+13,5.58122e+10,1.88593e+21,1.01226e+18,5.0612e+15
7.59e-09,9.41873e+09,5.35817e+18,2.07625e+13,5.59342e+10,1.8834e+21,1.01137e+18,5.06937e+15
7.62e-09,9.44204e+09,5.36435e+18,2.08119e+13,5.60563e+10,1.88087e+21,1.01048e+18,5.07754e+15
7.65e-09,9.46535e+09,5.37052e+18,2.08614e+13,5.61783e+10,1.87833e+21,1.00959e+18,5.08571e+15
7.68e-09,9.48867e+09,5.3767e+18,2.09109e+13,5.63004e+10,1.8758e+21,1.0087e+18,5.09388e+15
7.71e-09,9.51198e+09,5.38288e+18,2.09604e+13,5.64224e+10,1.87327e+21,1.00781e+18,5.10205e+15
7.74e-09,9.53529e+09,5.38906e+18,2.10098e+13,5.65445e+10,1.87073e+21,1.00692e+18,5.11022e+15
7.77e-09,9.5586e+09,5.39524e+18,2.10593e+13,5.66665e+10,1.8682e+21,1.00603e+18,5.11839e+15
7.8e-09,9.58191e+09,5.40142e+18,2.11088e+13,5.67886e+10,1.86567e+21,1.00514e+18,5.12656e+15
7.83e-09,9.60234e+09,5.40531e+18,2.11518e+13,5.6891e+10,1.86314e+21,1.00394e+18,5.13287e+15
7.86e-09,9.62277e+09,5.4092e+18,2.11948e+13,5.69934e+10,1.8606e+21,1.00275e+18,5.13918e+15
7.89e-09,9.6432e+09,5.41308e+18,2.12378e+13,5.70958e+10,1.85807e+21,1.00155e+18,5.14549e+15
7.92e-09,9.66362e+09,5.41697e+18,2.12807e+13,5.71982e+10,1.85554e+21,1.00036e+18,5.15181e+15
7.95e-09,9.68405e+09,5.42086e+18,2.13237e+13,5.73006e+10,1.85301e+21,9.99161e+17,5.15812e+15
7.98e-09,9.70448e+09,5.42475e+18,2.13667e+13,5.7403e+10,1.85048e+21,9.97965e+17,5.16443e+15
8.01e-09,9.72491e+09,5.42864e+18,2.14097e+13,5.75054e+10,1.84795e+21,9.96769e+17,5.17074e+15
8.04e-09,9.74533e+09,5.43253e+18,2.14527e+13,5.76078e+10,1.84541e+21,9.95573e+17,5.17705e+15
8.07e-09,9.76576e+09,5.43641e+18,2.14957e+13,5.77102e+10,1.84288e+21,9.94377e+17,5.18337e+15
8.1e-09,9.78619e+09,5.4403e+18,2.15387e+13,5.78126e+10,1.84035e+21,9.93181e+17,5.18968e+15
8.13e-09,9.80662e+09,5.44419e+18,2.15817e+13,5.79151e+10,1.83782e+21,9.91985e+17,5.19599e+15
8.16e-09,9.82704e+09,5.44808e+18,2.16247e+13,5.80175e+10,1.83529e+21,9.90789e+17,5.2023e+15
8.19e-09,9.84747e+09,5.45197e+18,2.16677e+13,5.81199e+10,1.83276e+21,9.89593e+17,5.20862e+15
8.22e-09,9.8679e+09,5.45585e+18,2.17107e+13,5.82223e+10,1.83022e+21,9.88397e+17,5.21493e+15
8.25e-09,9.88832e+09,5.45974e+18,2.17537e+13,5.83247e+10,1.82769e+21,9.87201e+17,5.22124e+15
8.28e-09,9.90875e+09,5.46363e+18,2.17967e+13,5.84271e+10,1.82516e+21,9.86005e+17,5.22755e+15
8.31e-09,9.92918e+09,5.46752e+18,2.18397e+13,5.85295e+10,1.82263e+21,9.84809e+17,5.23387e+15
8.34e-09,9.94961e+09,5.47141e+18,2.18827e+13,5.86319e+10,1.8201e+21,9.83613e+17,5.24018e+15
8.37e-09,9.97003e+09,5.4753e+18,2.19257e+13,5.87343e+10,1.81757e+21,9.82417e+17,5.24649e+15
8.4e-09,9.99046e+09,5.47918e+18,2.19687e+13,5.88367e+10,1.81504e+21,9.81221e+17,5.2528e+15
8.43e-09,1.0008e+10,5.4809e+18,2.20052e+13,5.89196e+10,1.81251e+21,9.79784e+17,5.25737e+15
8.46e-09,1.00255e+10,5.48262e+18,2.20417e+13,5.90026e+10,1.80998e+21,9.78347e+17,5.26193e+15
8.49e-09,1.0043e+10,5.48434e+18,2.20783e+13,5.90855e+10,1.80744e+21,9.76909e+17,5.26649e+15
8.52e-09,1.00606e+10,5.48606e+18,2.21148e+13,5.91684e+10,1.80491e+21,9.75472e+17,5.27106e+15
8.55e-09,1.00781e+10,5.48778e+18,2.21513e+13,5.92513e+10,1.80238e+21,9.74035e+17,5.27562e+15
8.58e-09,1.00956e+10,5.4895e+18,2.21879e+13,5.93343e+10,1.79985e+21,9.72597e+17,5.28018e+15
8.61e-09,1.01131e+10,5.49121e+18,2.22244e+13,5.94172e+10,1.79732e+21,9.7116e+17,5.28475e+15
8.64e-09,1.01306e+10,5.49293e+18,2.2261e+13,5.95001e+10,1.79479e+21,9.69722e+17,5.28931e+15
8.67e-09,1.01482e+10,5.49465e+18,2.22975e+13,5.9583e+10,1.79226e+21,9.68285e+17,5.29387e+15
8.7e-09,1.01657e+10,5.49637e+18,2.2334e+13,5.9666e+10,1.78973e+21,9.66848e+17,5.29844e+15
8.73e-09,1.01832e+10,5.49809e+18,2.23706e+13,5.97489e+10,1.7872e+21,9.6541e+17,5.303e+15
8.76e-09,1.02007e+10,5.49981e+18,2.24071e+13,5.98318e+10,1.78467e+21,9.63973e+17,5.30756e+15
8.79e-09,1.02183e+10,5.50153e+18,2.24437e+13,5.99147e+10,1.78214e+21,9.62536e+17,5.31213e+15
8.82e-09,1.02358e+10,5.50324e+18,2.24802e+13,5.99976e+10,1.77961e+21,9.61098e+17,5.31669e+15
8.85e-09,1.02533e+10,5.50496e+18,2.25167e+13,6.00806e+10,1.77708e+21,9.59661e+17,5.32126e+15
8.88e-09,1.02708e+10,5.50668e+18,2.25533e+13,6.01635e+10,1.77455e+21,9.58224e+17,5.32582e+15
8.91e-09,1.02883e+10,5.5084e+18,2.25898e+13,6.02464e+10,1.77202e+21,9.56786e+17,5.33038e+15
8.94e-09,1.03059e+10,5.51012e+18,2.26263e+13,6.03293e+10,1.76949e+21,9.55349e+17,5.33495e+15
8.97e-09,1.03234e+10,5.51184e+18,2.26629e+13,6.04123e+10,1.76696e+21,9.53911e+17,5.33951e+15
9e-09,1.03409e+10,5.51356e+18,2.26994e+13,6.04952e+10,1.76443e+21,9.52474e+17,5.34407e+15
9.03e-09,1.03555e+10,5.51324e+18,2.27296e+13,6.05589e+10,1.7619e+21,9.5085e+17,5.347e+15
9.06e-09,1.03702e+10,5.51292e+18,2.27597e+13,6.06227e+10,1.75937e+21,9.49225e+17,5.34993e+15
9.09e-09,1.03848e+10,5.51261e+18,2.27899e+13,6.06865e+10,1.75685e+21,9.47601e+17,5.35286e+15
9.12e-09,1.03994e+10,5.51229e+18,2.282e+13,6.07503e+10,1.75432e+21,9.45977e+17,5.35579e+15
9.15e-09,1.0414e+10,5.51198e+18,2.28502e+13,6.0814e+10,1.75179e+21,9.44352e+17,5.35872e+15
9.18e-09,1.04286e+10,5.51166e+18,2.28803e+13,6.08778e+10,1.74926e+21,9.42728e+17,5.36164e+15
9.21e-09,1.04433e+10,5.51134e+18,2.29105e+13,6.09416e+10,1.74673e+21,9.41104e+17,5.36457e+15
9.24e-09,1.04579e+10,5.51103e+18,2.29407e+13,6.10053e+10,1.7442e+21,9.39479e+17,5.3675e+15
9.27e-09,1.04725e+10,5.51071e+18,2.29708e+13,6.10691e+10,1.74167e+21,9.37855e+17,5.37043e+15
9.3e-09,1.04871e+10,5.5104e+18,2.3001e+13,6.11329e+10,1.73914e+21,9.36231e+17,5.37336e+15
9.33e-09,1.05018e+10,5.51008e+18,2.30311e+13,6.11966e+10,1.73661e+21,9.34606e+17,5.37629e+15
9.36e-09,1.05164e+10,5.50977e+18,2.30613e+13,6.12604e+10,1.73409e+21,9.32982e+17,5.37922e+15
9.39e-09,1.0531e+10,5.50945e+18,2.30914e+13,6.13242e+10,1.73156e+21,9.31358e+17,5.38214e+15
9.42e-09,1.05456e+10,5.50913e+18,2.31216e+13,6.13879e+10,1.72903e+21,9.29733e+17,5.38507e+15
9.45e-09,1.05603e+10,5.50882e+18,2.31517e+13,6.14517e+10,1.7265e+21,9.28109e+17,5.388e+15
9.48e-09,1.05749e+10,5.5085e+18,2.31819e+13,6.15155e+10,1.72397e+21,9.26485e+17,5.39093e+15
9.51e-09,1.05895e+10,5.50819e+18,2.3212e+13,6.15792e+10,1.72144e+21,9.2486e+17,5.39386e+15
9.54e-09,1.06041e+10,5.50787e+18,2.32422e+13,6.1643e+10,1.71891e+21,9.23236e+17,5.39679e+15
9.57e-09,1.06187e+10,5.50756e+18,2.32723e+13,6.17068e+10,1.71638e+21,9.21612e+17,5.39971e+15
9.6e-09,1.06334e+10,5.50724e+18,2.33025e+13,6.17705e+10,1.71385e+21,9.19987e+17,5.40264e+15
9.63e-09,1.06451e+10,5.50504e+18,2.33264e+13,6.18156e+10,1.71133e+21,9.18221e+17,5.40405e+15
9.66e-09,1.06569e+10,5.50283e+18,2.33503e+13,6.18607e+10,1.7088e+21,9.16455e+17,5.40546e+15
9.69e-09,1.06686e+10,5.50063e+18,2.33742e+13,6.19059e+10,1.70627e+21,9.14689e+17,5.40687e+15
9.72e-09,1.06804e+10,5.49842e+18,2.3398e+13,6.1951e+10,1.70374e+21,9.12924e+17,5.40828e+15
9.75e-09,1.06921e+10,5.49622e+18,2.34219e+13,6.19961e+10,1.70122e+21,9.11158e+17,5.40969e+15
9.78e-09,1.07039e+10,5.49402e+18,2.34458e+13,6.20412e+10,1.69869e+21,9.09392e+17,5.4111e+15
9.81e-09,1.07156e+10,5.49181e+18,2.34697e+13,6.20863e+10,1.69616e+21,9.07626e+17,5.41251e+15
9.84e-09,1.07274e+10,5.48961e+18,2.34936e+13,6.21314e+10,1.69363e+21,9.0586e+17,5.41392e+15
9.87e-09,1.07391e+10,5.4874e+18,2.35175e+13,6.21765e+10,1.69111e+21,9.04094e+17,5.41533e+15
9.9e-09,1.07509e+10,5.4852e+18,2.35413e+13,6.22216e+10,1.68858e+21,9.02328e+17,5.41674e+15
9.93e-09,1.07626e+10,5.483e+18,2.35652e+13,6.22667e+10,1.68605e+21,9.00562e+17,5.41815e+15
9.96e-09,1.07744e+10,5.48079e+18,2.35891e+13,6.23118e+10,1.68352e+21,8.98796e+17,5.41956e+15
9.99e-09,1.07861e+10,5.47859e+18,2.3613e+13,6.23569e+10,1.681e+21,8.9703e+17,5.42097e+15
1.002e-08,1.07979e+10,5.47638e+18,2.36369e+13,6.2402e+10,1.67847e+21,8.95264e+17,5.42238e+15
1.005e-08,1.08096e+10,5.47418e+18,2.36608e+13,6.24471e+10,1.67594e+21,8.93498e+17,5.42379e+15
1.008e-08,1.08214e+10,5.47198e+18,2.36846e+13,6.24922e+10,1.67341e+21,8.91732e+17,5.4252e+15
1.011e-08,1.08331e+10,5.46977e+18,2.37085e+13,6.25373e+10,1.67089e+21,8.89966e+17,5.42661e+15
1.014e-08,1.08449e+10,5.46757e+18,2.37324e+13,6.25824e+10,1.66836e+21,8.882e+17,5.42802e+15
1.017e-08,1.08566e+10,5.46536e+18,2.37563e+13,6.26275e+10,1.66583e+21,8.86434e+17,5.42943e+15
1.02e-08,1.08684e+10,5.46316e+18,2.37802e+13,6.26726e+10,1.6633e+21,8.84668e+17,5.43084e+15
1.023e-08,1.08773e+10,5.45922e+18,2.3798e+13,6.26996e+10,1.66078e+21,8.82799e+17,5.43085e+15
1.026e-08,1.08862e+10,5.45528e+18,2.38157e+13,6.27267e+10,1.65825e+21,8.80929e+17,5.43085e+15
1.029e-08,1.08951e+10,5.45135e+18,2.38335e+13,6.27538e+10,1.65572e+21,8.79059e+17,5.43086e+15
1.032e-08,1.0904e+10,5.44741e+18,2.38513e+13,6.27808e+10,1.6532e+21,8.7719e+17,5.43087e+15
1.035e-08,1.0913e+10,5.44347e+18,2.3869e+13,6.28079e+10,1.65067e+21,8.7532e+17,5.43088e+15
1.038e-08,1.09219e+10,5.43953e+18,2.38868e+13,6.2835e+10,1.64814e+21,8.7345e+17,5.43088e+15
1.041e-08,1.09308e+10,5.43559e+18,2.39046e+13,6.2862e+10,1.64562e+21,8.71581e+17,5.43089e+15
1.044e-08,1.09397e+10,5.43166e+18,2.39223e+13,6.28891e+10,1.64309e+21,8.69711e+17,5.4309e+15
1.047e-08,1.09487e+10,5.42772e+18,2.39401e+13,6.29161e+10,1.64056e+21,8.67841e+17,5.43091e+15
1.05e-08,1.09576e+10,5.42378e+18,2.39579e+13,6.29432e+10,1.63804e+21,8.65972e+17,5.43092e+15
1.053e-08,1.09665e+10,5.41984e+18,2.39756e+13,6.29703e+10,1.63551e+21,8.64102e+17,5.43092e+15
1.056e-08,1.09754e+10,5.41591e+18,2.39934e+13,6.29973e+10,1.63298e+21,8.62232e+17,5.43093e+15
1.059e-08,1.09844e+10,5.41197e+18,2.40112e+13,6.30244e+10,1.63046e+21,8.60363e+17,5.43094e+15
1.062e-08,1.09933e+10,5.40803e+18,2.4029e+13,6.30515e+10,1.62793e+21,8.58493e+17,5.43095e+15
1.065e-08,1.10022e+10,5.40409e+18,2.40467e+13,6.30785e+10,1.6254e+21,8.56623e+17,5.43095e+15
1.068e-08,1.10111e+10,5.40015e+18,2.40645e+13,6.31056e+10,1.62288e+21,8.54754e+17,5.43096e+15
1.071e-08,1.10201e+10,5.39622e+18,2.40823e+13,6.31326e+10,1.62035e+21,8.52884e+17,5.43097e+15
1.074e-08,1.1029e+10,5.39228e+18,2.41e+13,6.31597e+10,1.61783e+21,8.51014e+17,5.43098e+15
1.077e-08,1.10379e+10,5.38834e+18,2.41178e+13,6.31868e+10,1.6153e+21,8.49145e+17,5.43098e+15
1.08e-08,1.10468e+10,5.3844e+18,2.41356e+13,6.32138e+10,1.61277e+21,8.47275e+17,5.43099e+15
1.083e-08,1.1053e+10,5.37889e+18,2.41474e+13,6.32236e+10,1.61025e+21,8.45333e+17,5.42971e+15
1.086e-08,1.10592e+10,5.37338e+18,2.41592e+13,6.32334e+10,1.60772e+21,8.43391e+17,5.42843e+15
1.089e-08,1.10653e+10,5.36787e+18,2.41711e+13,6.32431e+10,1.6052e+21,8.41449e+17,5.42716e+15
1.092e-08,1.10715e+10,5.36236e+18,2.41829e+13,6.32529e+10,1.60267e+21,8.39508e+17,5.42588e+15
1.095e-08,1.10776e+10,5.35684e+18,2.41948e+13,6.32627e+10,1.60014e+21,8.37566e+17,5.4246e+15
1.098e-08,1.10838e+10,5.35133e+18,2.42066e+13,6.32724e+10,1.59762e+21,8.35624e+17,5.42332e+15
1.101e-08,1.109e+10,5.34582e+18,2.42184e+13,6.32822e+10,1.59509e+21,8.33682e+17,5.42204e+15
1.104e-08,1.10961e+10,5.34031e+18,2.42303e+13,6.3292e+10,1.59257e+21,8.3174e+17,5.42076e+15
1.107e-08,1.11023e+10,5.3348e+18,2.42421e+13,6.33018e+10,1.59004e+21,8.29798e+17,5.41948e+15
1.11e-08,1.11085e+10,5.32929e+18,2.4254e+13,6.33115e+10,1.58752e+21,8.27857e+17,5.4182e+15
1.113e-08,1.11146e+10,5.32377e+18,2.42658e+13,6.33213e+10,1.58499e+21,8.25915e+17,5.41692e+15
1.116e-08,1.11208e+10,5.31826e+18,2.42776e+13,6.33311e+10,1.58247e+21,8.23973e+17,5.41564e+15
1.119e-08,1.1127e+10,5.31275e+18,2.42895e+13,6.33408e+10,1.57994e+21,8.22031e+17,5.41437e+15
1.122e-08,1.11331e+10,5.30724e+18,2.43013e+13,6.33506e+10,1.57742e+21,8.20089e+17,5.41309e+15
1.125e-08,1.11393e+10,5.30173e+18,2.43132e+13,6.33604e+10,1.57489e+21,8.18147e+17,5.41181e+15
1.128e-08,1.11454e+10,5.29622e+18,2.4325e+13,6.33701e+10,1.57236e+21,8.16206e+17,5.41053e+15
1.131e-08,1.11516e+10,5.29071e+18,2.43368e+13,6.33799e+10,1.56984e+21,8.14264e+17,5.40925e+15
1.134e-08,1.11578e+10,5.28519e+18,2.43487e+13,6.33897e+10,1.56731e+21,8.12322e+17,5.40797e+15
1.137e-08,1.11639e+10,5.27968e+18,2.43605e+13,6.33994e+10,1.56479e+21,8.1038e+17,5.40669e+15
1.14e-08,1.11701e+10,5.27417e+18,2.43724e+13,6.34092e+10,1.56226e+21,8.08438e+17,5.40541e+15
1.143e-08,1.11736e+10,5.26725e+18,2.43785e+13,6.34025e+10,1.55974e+21,8.0645e+17,5.40296e+15
1.146e-08,1.11771e+10,5.26033e+18,2.43846e+13,6.33959e+10,1.55721e+21,8.04463e+17,5.40051e+15
1.149e-08,1.11806e+10,5.2534e+18,2.43907e+13,6.33892e+10,1.55469e+21,8.02475e+17,5.39805e+15
1.152e-08,1.1184e+10,5.24648e+18,2.43969e+13,6.33825e+10,1.55216e+21,8.00487e+17,5.3956e+15
1.155e-08,1.11875e+10,5.23956e+18,2.4403e+13,6.33758e+10,1.54964e+21,7.985e+17,5.39315e+15
1.158e-08,1.1191e+10,5.23264e+18,2.44091e+13,6.33692e+10,1.54712e+21,7.96512e+17,5.39069e+15
1.161e-08,1.11945e+10,5.22572e+18,2.44152e+13,6.33625e+10,1.54459e+21,7.94524e+17,5.38824e+15
1.164e-08,1.1198e+10,5.2188e+18,2.44213e+13,6.33558e+10,1.54207e+21,7.92537e+17,5.38579e+15
1.167e-08,1.12015e+10,5.21187e+18,2.44275e+13,6.33491e+10,1.53954e+21,7.90549e+17,5.38334e+15
1.17e-08,1.1205e+10,5.20495e+18,2.44336e+13,6.33425e+10,1.53702e+21,7.88561e+17,5.38088e+15
1.173e-08,1.12084e+10,5.19803e+18,2.44397e+13,6.33358e+10,1.53449e+21,7.86573e+17,5.37843e+15
1.176e-08,1.12119e+10,5.19111e+18,2.44458e+13,6.33291e+10,1.53197e+21,7.84586e+17,5.37598e+15
1.179e-08,1.12154e+10,5.18419e+18,2.4452e+13,6.33224e+10,1.52944e+21,7.82598e+17,5.37352e+15
1.182e-08,1.12189e+10,5.17726e+18,2.44581e+13,6.33158e+10,1.52692e+21,7.8061e+17,5.37107e+15
1.185e-08,1.12224e+10,5.17034e+18,2.44642e+13,6.33091e+10,1.52439e+21,7.78623e+17,5.36862e+15
1.188e-08,1.12259e+10,5.16342e+18,2.44703e+13,6.33024e+10,1.52187e+21,7.76635e+17,5.36616e+15
1.191e-08,1.12294e+10,5.1565e+18,2.44765e+13,6.32958e+10,1.51935e+21,7.74647e+17,5.36371e+15
1.194e-08,1.12328e+10,5.14958e+18,2.44826e+13,6.32891e+10,1.51682e+21,7.72659e+17,5.36126e+15
1.197e-08,1.12363e+10,5.14265e+18,2.44887e+13,6.32824e+10,1.5143e+21,7.70672e+17,5.3588e+15
1.2e-08,1.12398e+10,5.13573e+18,2.44948e+13,6.32757e+10,1.51177e+21,7.68684e+17,5.35635e+15
1.203e-08,1.12407e+10,5.12757e+18,2.44955e+13,6.32535e+10,1.50925e+21,7.66672e+17,5.35283e+15
1.206e-08,1.12416e+10,5.1194e+18,2.44961e+13,6.32314e+10,1.50672e+21,7.64661e+17,5.34932e+15
1.209e-08,1.12425e+10,5.11123e+18,2.44968e+13,6.32092e+10,1.5042e+21,7.62649e+17,5.3458e+15
1.212e-08,1.12434e+10,5.10306e+18,2.44974e+13,6.3187e+10,1.50168e+21,7.60637e+17,5.34228e+15
1.215e-08,1.12443e+10,5.09489e+18,2.4498e+13,6.31648e+10,1.49915e+21,7.58626e+17,5.33876e+15
1.218e-08,1.12452e+10,5.08673e+18,2.44987e+13,6.31426e+10,1.49663e+21,7.56614e+17,5.33524e+15
1.221e-08,1.12461e+10,5.07856e+18,2.44993e+13,6.31204e+10,1.49411e+21,7.54603e+17,5.33173e+15
1.224e-08,1.1247e+10,5.07039e+18,2.45e+13,6.30982e+10,1.49158e+21,7.52591e+17,5.32821e+15
1.227e-08,1.12479e+10,5.06222e+18,2.45006e+13,6.30761e+10,1.48906e+21,7.50579e+17,5.32469e+15
1.23e-08,1.12488e+10,5.05406e+18,2.45013e+13,6.30539e+10,1.48654e+21,7.48568e+17,5.32117e+15
1.233e-08,1.12497e+10,5.04589e+18,2.45019e+13,6.30317e+10,1.48401e+21,7.46556e+17,5.31765e+15
1.236e-08,1.12506e+10,5.03772e+18,2.45025e+13,6.30095e+10,1.48149e+21,7.44544e+17,5.31413e+15
1.239e-08,1.12515e+10,5.02955e+18,2.45032e+13,6.29873e+10,1.47896e+21,7.42533e+17,5.31062e+15
1.242e-08,1.12525e+10,5.02139e+18,2.45038e+13,6.29651e+10,1.47644e+21,7.40521e+17,5.3071e+15
1.245e-08,1.12534e+10,5.01322e+18,2.45045e+13,6.29429e+10,1.47392e+21,7.3851e+17,5.30358e+15
1.248e-08,1.12543e+10,5.00505e+18,2.45051e+13,6.29208e+10,1.47139e+21,7.36498e+17,5.30006e+15
1.251e-08,1.12552e+10,4.99688e+18,2.45058e+13,6.28986e+10,1.46887e+21,7.34486e+17,5.29654e+15
1.254e-08,1.12561e+10,4.98872e+18,2.45064e+13,6.28764e+10,1.46635e+21,7.32475e+17,5.29303e+15
1.257e-08,1.1257e+10,4.98055e+18,2.4507e+13,6.28542e+10,1.46382e+21,7.30463e+17,5.28951e+15
1.26e-08,1.12579e+10,4.97238e+18,2.45077e+13,6.2832e+10,1.4613e+21,7.28451e+17,5.28599e+15
1.263e-08,1.12563e+10,4.96313e+18,2.45031e+13,6.27953e+10,1.45878e+21,7.26434e+17,5.28151e+15
1.266e-08,1.12547e+10,4.95388e+18,2.44985e+13,6.27586e+10,1.45625e+21,7.24417e+17,5.27703e+15
1.269e-08,1.12532e+10,4.94463e+18,2.44939e+13,6.27219e+10,1.45373e+21,7.22399e+17,5.27255e+15
1.272e-08,1.12516e+10,4.93538e+18,2.44893e+13,6.26852e+10,1.45121e+21,7.20382e+17,5.26807e+15
1.275e-08,1.125e+10,4.92613e+18,2.44848e+13,6.26485e+10,1.44868e+21,7.18365e+17,5.2636e+15
1.278e-08,1.12484e+10,4.91688e+18,2.44802e+13,6.26118e+10,1.44616e+21,7.16347e+17,5.25912e+15
1.281e-08,1.12469e+10,4.90763e+18,2.44756e+13,6.25751e+10,1.44364e+21,7.1433e+17,5.25464e+15
1.284e-08,1.12453e+10,4.89838e+18,2.4471e+13,6.25385e+10,1.44112e+21,7.12313e+17,5.25016e+15
1.287e-08,1.12437e+10,4.88913e+18,2.44664e+13,6.25018e+10,1.43859e+21,7.10296e+17,5.24568e+15
1.29e-08,1.12422e+10,4.87988e+18,2.44618e+13,6.24651e+10,1.43607e+21,7.08278e+17,5.2412e+15
1.293e-08,1.12406e+10,4.87063e+18,2.44573e+13,6.24284e+10,1.43355e+21,7.06261e+17,5.23672e+15
1.296e-08,1.1239e+10,4.86138e+18,2.44527e+13,6.23917e+10,1.43102e+21,7.04244e+17,5.23224e+15
1.299e-08,1.12374e+10,4.85213e+18,2.44481e+13,6.2355e+10,1.4285e+21,7.02226e+17,5.22777e+15
1.302e-08,1.12359e+10,4.84288e+18,2.44435e+13,6.23183e+10,1.42598e+21,7.00209e+17,5.22329e+15
1.305e-08,1.12343e+10,4.83364e+18,2.44389e+13,6.22816e+10,1.42346e+21,6.98192e+17,5.21881e+15
1.308e-08,1.12327e+10,4.82439e+18,2.44343e+13,6.22449e+10,1.42093e+21,6.96174e+17,5.21433e+15
1.311e-08,1.12311e+10,4.81514e+18,2.44298e+13,6.22082e+10,1.41841e+21,6.94157e+17,5.20985e+15
1.314e-08,1.12296e+10,4.80589e+18,2.44252e+13,6.21715e+10,1.41589e+21,6.9214e+17,5.20537e+15
1.317e-08,1.1228e+10,4.79664e+18,2.44206e+13,6.21348e+10,1.41336e+21,6.90123e+17,5.20089e+15
1.32e-08,1.12264e+10,4.78739e+18,2.4416e+13,6.20981e+10,1.41084e+21,6.88105e+17,5.19641e+15
1.323e-08,1.12225e+10,4.77722e+18,2.44065e+13,6.2048e+10,1.40832e+21,6.86097e+17,5.19107e+15
1.326e-08,1.12186e+10,4.76705e+18,2.43969e+13,6.19978e+10,1.4058e+21,6.8409e+17,5.18573e+15
1.329e-08,1.12146e+10,4.75687e+18,2.43874e+13,6.19476e+10,1.40327e+21,6.82082e+17,5.18039e+15
