t(s),inventory(He/m2),flux_surface_left(He/m2/s),max_ib(He),x_max_ib(m),mean_ib(He),total_bubbles
1e-06,1.0545519819235865e-07,-7.312225551865394e+19,7.00011204717,2.5390625e-08,7.000068709468621,1.506488044177552e-08
2.1000000000000002e-06,2.691404822112094e-06,-7.381378158774005e+19,7.00025482852,5.9814453125e-09,7.000130089750307,3.8447925790020503e-07
3.3100000000000005e-06,2.47282568972264e-05,-7.399435712438765e+19,7.00047628602,4.39453125e-09,7.000149979101057,3.532532441598051e-06
4.641000000000001e-06,0.00014371325119174518,-7.408643112054455e+19,7.00076090819,4.2724609375e-09,7.000319818952519,2.0529526494298008e-05
6.105100000000001e-06,0.000638766941103857,-7.414502992460254e+19,7.00104092703,4.2724609375e-09,7.000531707277011,9.124548931617045e-05
7.715610000000002e-06,0.002376809482875771,-7.418674310992385e+19,7.00131054991,4.2724609375e-09,7.000744960683755,0.0003395080803862952
9.487171000000002e-06,0.007790545274748423,-7.421851445934917e+19,7.00158034333,4.150390625e-09,7.000954253014651,0.0011127833425555909
1.1435888100000002e-05,0.023219849924937364,-7.424383135629399e+19,7.00186030477,4.2724609375e-09,7.001163821529235,0.0033165700041947526
1.3579476910000003e-05,0.06428277860349091,-7.426466409538524e+19,7.00215803747,4.2724609375e-09,7.001379332954168,0.009181444904852395
1.5937424601000003e-05,0.16778820125181407,-7.428222199258728e+19,7.00247938316,4.2724609375e-09,7.001605905023097,0.023964245278563785
1.8531167061100006e-05,0.4174457577897805,-7.429729449798925e+19,7.00282921294,4.2724609375e-09,7.001847884131576,0.05961936972893198
2.1384283767210007e-05,0.998111628118863,-7.431042218300901e+19,7.00321194539,4.2724609375e-09,7.002109037094407,0.14254442809034565
2.452271214393101e-05,2.308075578267571,-7.43219895919093e+19,7.00363188082,4.2724609375e-09,7.002392786191677,0.3296124123198238
2.7974983358324114e-05,5.187709295347693,-7.433227894483848e+19,7.00409341705,4.2724609375e-09,7.002702402492511,0.7408153305931154
3.177248169415653e-05,11.378452721414993,-7.434150282528834e+19,7.00460123093,4.39453125e-09,7.003041150739911,1.6247873568774895
3.5949729863572185e-05,24.43262528261166,-7.434982493431236e+19,7.0051603073,4.39453125e-09,7.003412396699268,3.4886743631043116
4.0544702849929404e-05,51.49663199429991,-7.43573737450718e+19,7.0057760724,4.39453125e-09,7.003819688913177,7.352649594308865
4.559917313492235e-05,106.7704646047484,-7.436425176373171e+19,7.00645449198,4.39453125e-09,7.004266824185781,15.243631815405612
