t(s),inventory(He/m2),flux_surface_left(He/m2/s),max_ib(He),x_max_ib(m),mean_ib(He),total_bubbles
1.0,6.196207218825725e+17,-8.728336248439687e+21,39514.625,3e-09,27078.59865221435,22882303838566.74
1.9090909090909092,1.087084378442266e+19,-8.713536737232063e+21,405357.219196,3e-09,253474.04781829246,42887403574411.0
2.909090909090909,4.8253866377199714e+19,-8.682507612334725e+21,1262561.26669,3e-09,763994.7252113945,63159947032157.914
4.00909090909091,1.2953662273237138e+20,-8.642457769538287e+21,2618480.26912,3e-09,1556951.723166446,83198869178118.55
5.21909090909091,2.7166387240055223e+20,-8.596432180728745e+21,4507040.96569,3e-09,2646176.0308657684,102662812009399.84
6.55009090909091,4.928347254146803e+20,-8.546049372515461e+21,6995669.53332,3e-09,4062598.5122947902,121310221505570.05
8.01419090909091,8.129201334381322e+20,-8.492534642601961e+21,10177384.9766,3e-09,5849090.765756839,138982307848140.39
9.624700909090912,1.2537461247482882e+21,-8.436876787201187e+21,14167567.6652,3e-09,8058081.695594324,155588658952634.03
11.396261909090914,1.8393766712413344e+21,-8.379868162248973e+21,19103634.9843,3e-09,10750777.704924207,171092429006214.12
13.344979009090915,2.596431236782502e+21,-8.322130435844261e+21,25146312.3529,3e-09,13997208.429737529,185496361636388.78
15.488567819090918,3.5544471320710155e+21,-8.264139785177297e+21,32481924.0772,3e-09,17876748.87702366,198830735751925.12
17.84651551009092,4.746290162633965e+21,-8.206251820085115e+21,41325465.7223,3e-09,22478959.90405415,211143673145569.22
20.440257970190924,6.208615890736146e+21,-8.148724789051555e+21,51924371.4921,3e-09,27904673.62542264,222493764810772.3
23.293374676300928,7.982384470229972e+21,-8.091740026698315e+21,64562965.5708,3e-09,34267291.229019284,232944717365640.03
26.43180305302193,1.0113433208036147e+22,-8.035419228158474e+21,79567629.4313,3e-09,41694282.60977118,242561631355806.9
29.884074267415034,1.265311231372948e+22,-7.979838592433754e+21,97312745.7803,3e-09,50328890.29653873,251408529756509.9
33.681572603247446,1.5658990575363681e+22,-7.925040133237372e+21,118227501.97,3e-09,60332048.76271273,259546806324294.3
37.8588207726631,1.9195638922756963e+22,-7.871040563880029e+21,142803655.142,3e-09,71884536.48351064,267034328407475.88
42.45379375902032,2.3335501032952277e+22,-7.817838179413755e+21,171604380.082,3e-09,85189383.1348055,273924991287067.8
47.508264044013266,2.8159861334807063e+22,-7.765418127392622e+21,205274339.926,3e-09,100474558.74532288,280268574318251.6
53.06818135750551,3.3759922020094377e+22,-7.713756405895002e+21,244551140.289,3e-09,117995975.79801892,286110791421254.44
59.184090402346975,4.0238002003028094e+22,-7.66282286986801e+21,290278349.657,3e-09,138040839.47582078,291493460600666.5
65.91159035167259,4.770887222041557e+22,-7.612583472650154e+21,343420293.478,3e-09,160931385.6339227,296454740835581.5
73.31184029593076,5.630124325889278e+22,-7.563001922270823e+21,405078856.831,3e-09,187029050.7834757,301029401705476.0
81.45211523461475,6.615942305992011e+22,-7.51404089277373e+21,476512561.176,3e-09,216739123.49244612,305249103133084.9
90.40641766716715,7.744516441249941e+22,-7.465662899003113e+21,559158215.109,3e-09,250515932.23771533,309142670969970.3
100.25615034297478,9.03397241231698e+22,-7.41783091809418e+21,654655477.599,3e-09,288868630.96121496,312736359855214.94
111.09085628636316,1.0504615817908998e+23,-7.370508821226403e+21,764874715.538,3e-09,332367650.4742006,316054098614040.6
123.0090328240904,1.2179187992106011e+23,-7.323661663975035e+21,891948586.08,3e-09,381651891.50242174,319117715994045.56
136.11902701559035,1.4083151124976253e+23,-7.277255871903884e+21,1038307828.91,3e-09,437436743.66099095,321947146165904.9
150.5400206262403,1.6245006023385833e+23,-7.231259349106887e+21,1206721814.94,3e-09,500523024.0884818,324560614428679.4
166.40311359795527,1.8696646220988546e+23,-7.185641530601051e+21,1401219138.94,2.4e-09,571806939.9615473,326974804157603.5
183.8525158668417,2.1473752560213885e+23,-7.140373394303551e+21,1627567372.64,2.4e-09,652291190.7710739,329205006353523.56
203.0468583626168,2.4616232829128583e+23,-7.095427444404711e+21,1888090202.53,2.4e-09,743097339.1976285,331265253293846.56
224.1606351079694,2.8168711547374774e+23,-7.050777674978524e+21,2187738223.89,2.4e-09,845479593.8204255,333168437810429.6
247.38578952785727,3.218107556357268e+23,-7.006399520424175e+21,2532160259.08,2.4e-09,960840162.8882091,334926419674620.25
272.9334593897339,3.670908175781591e+23,-6.962269797631543e+21,2927799689.63,2.4e-09,1090746356.1473267,336550120483351.2
