"ib","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
7.3216e+06,1,9.92e-08,9.92e-08,0,0
7.3117e+06,1,9.94e-08,9.94e-08,0,0
7.3017e+06,1,9.96e-08,9.96e-08,0,0
7.2918e+06,1,9.98e-08,9.98e-08,0,0
7.282e+06,1,1e-07,1e-07,0,0
7.2721e+06,1,1.002e-07,1.002e-07,0,0
7.2622e+06,1,1.004e-07,1.004e-07,0,0
7.2524e+06,1,1.006e-07,1.006e-07,0,0
7.2426e+06,1,1.008e-07,1.008e-07,0,0
7.2328e+06,1,1.01e-07,1.01e-07,0,0
7.223e+06,1,1.012e-07,1.012e-07,0,0
7.2132e+06,1,1.014e-07,1.014e-07,0,0
7.2035e+06,1,1.016e-07,1.016e-07,0,0
7.1938e+06,1,1.018e-07,1.018e-07,0,0
7.1841e+06,1,1.02e-07,1.02e-07,0,0
7.1744e+06,1,1.022e-07,1.022e-07,0,0
7.1647e+06,1,1.024e-07,1.024e-07,0,0
7.155e+06,1,1.026e-07,1.026e-07,0,0
7.1454e+06,1,1.028e-07,1.028e-07,0,0
7.1357e+06,1,1.03e-07,1.03e-07,0,0
7.1261e+06,1,1.032e-07,1.032e-07,0,0
7.1165e+06,1,1.034e-07,1.034e-07,0,0
7.1069e+06,1,1.036e-07,1.036e-07,0,0
7.0974e+06,1,1.038e-07,1.038e-07,0,0
7.0879e+06,1,1.04e-07,1.04e-07,0,0
7.0783e+06,1,1.042e-07,1.042e-07,0,0
7.0688e+06,1,1.044e-07,1.044e-07,0,0
7.0593e+06,1,1.046e-07,1.046e-07,0,0
7.0499e+06,1,1.048e-07,1.048e-07,0,0
7.0404e+06,1,1.05e-07,1.05e-07,0,0
7.031e+06,1,1.052e-07,1.052e-07,0,0
7.0215e+06,1,1.054e-07,1.054e-07,0,0
7.0121e+06,1,1.056e-07,1.056e-07,0,0
7.0028e+06,1,1.058e-07,1.058e-07,0,0
6.9934e+06,1,1.06e-07,1.06e-07,0,0
6.984e+06,1,1.062e-07,1.062e-07,0,0
6.9746e+06,1,1.064e-07,1.064e-07,0,0
6.9653e+06,1,1.066e-07,1.066e-07,0,0
6.9561e+06,1,1.068e-07,1.068e-07,0,0
6.9468e+06,1,1.07e-07,1.07e-07,0,0
6.9375e+06,1,1.072e-07,1.072e-07,0,0
6.9282e+06,1,1.074e-07,1.074e-07,0,0
6.919e+06,1,1.076e-07,1.076e-07,0,0
6.9098e+06,1,1.078e-07,1.078e-07,0,0
6.9006e+06,1,1.08e-07,1.08e-07,0,0
6.8914e+06,1,1.082e-07,1.082e-07,0,0
6.8822e+06,1,1.084e-07,1.084e-07,0,0
6.873e+06,1,1.086e-07,1.086e-07,0,0
6.8639e+06,1,1.088e-07,1.088e-07,0,0
6.8548e+06,1,1.09e-07,1.09e-07,0,0
6.8457e+06,1,1.092e-07,1.092e-07,0,0
6.8365e+06,1,1.094e-07,1.094e-07,0,0
6.8275e+06,1,1.096e-07,1.096e-07,0,0
6.8185e+06,1,1.098e-07,1.098e-07,0,0
6.8094e+06,1,1.1e-07,1.1e-07,0,0
6.8004e+06,1,1.102e-07,1.102e-07,0,0
6.7913e+06,1,1.104e-07,1.104e-07,0,0
6.7824e+06,1,1.106e-07,1.106e-07,0,0
6.7734e+06,1,1.108e-07,1.108e-07,0,0
6.7644e+06,1,1.11e-07,1.11e-07,0,0
6.7555e+06,1,1.112e-07,1.112e-07,0,0
6.7465e+06,1,1.114e-07,1.114e-07,0,0
6.7376e+06,1,1.116e-07,1.116e-07,0,0
6.7287e+06,1,1.118e-07,1.118e-07,0,0
6.7199e+06,1,1.12e-07,1.12e-07,0,0
6.711e+06,1,1.122e-07,1.122e-07,0,0
6.7021e+06,1,1.124e-07,1.124e-07,0,0
6.6933e+06,1,1.126e-07,1.126e-07,0,0
6.6845e+06,1,1.128e-07,1.128e-07,0,0
6.6757e+06,1,1.13e-07,1.13e-07,0,0
6.6669e+06,1,1.132e-07,1.132e-07,0,0
6.6581e+06,1,1.134e-07,1.134e-07,0,0
6.6494e+06,1,1.136e-07,1.136e-07,0,0
6.6406e+06,1,1.138e-07,1.138e-07,0,0
6.6319e+06,1,1.14e-07,1.14e-07,0,0
6.6232e+06,1,1.142e-07,1.142e-07,0,0
6.6145e+06,1,1.144e-07,1.144e-07,0,0
6.6058e+06,1,1.146e-07,1.146e-07,0,0
6.5972e+06,1,1.148e-07,1.148e-07,0,0
6.5885e+06,1,1.15e-07,1.15e-07,0,0
6.5798e+06,1,1.152e-07,1.152e-07,0,0
6.5712e+06,1,1.154e-07,1.154e-07,0,0
6.5626e+06,1,1.156e-07,1.156e-07,0,0
6.5541e+06,1,1.158e-07,1.158e-07,0,0
6.5455e+06,1,1.16e-07,1.16e-07,0,0
6.5369e+06,1,1.162e-07,1.162e-07,0,0
6.5284e+06,1,1.164e-07,1.164e-07,0,0
6.5199e+06,1,1.166e-07,1.166e-07,0,0
6.5114e+06,1,1.168e-07,1.168e-07,0,0
6.5029e+06,1,1.17e-07,1.17e-07,0,0
6.4943e+06,1,1.172e-07,1.172e-07,0,0
6.4859e+06,1,1.174e-07,1.174e-07,0,0
6.4775e+06,1,1.176e-07,1.176e-07,0,0
6.469e+06,1,1.178e-07,1.178e-07,0,0
6.4606e+06,1,1.18e-07,1.18e-07,0,0
6.4522e+06,1,1.182e-07,1.182e-07,0,0
6.4438e+06,1,1.184e-07,1.184e-07,0,0
6.4355e+06,1,1.186e-07,1.186e-07,0,0
6.4271e+06,1,1.188e-07,1.188e-07,0,0
6.4187e+06,1,1.19e-07,1.19e-07,0,0
6.4104e+06,1,1.192e-07,1.192e-07,0,0
6.4021e+06,1,1.194e-07,1.194e-07,0,0
6.3938e+06,1,1.196e-07,1.196e-07,0,0
6.3855e+06,1,1.198e-07,1.198e-07,0,0
6.3772e+06,1,1.2e-07,1.2e-07,0,0
6.369e+06,1,1.202e-07,1.202e-07,0,0
6.3608e+06,1,1.204e-07,1.204e-07,0,0
6.3525e+06,1,1.206e-07,1.206e-07,0,0
6.3443e+06,1,1.208e-07,1.208e-07,0,0
6.3361e+06,1,1.21e-07,1.21e-07,0,0
6.3279e+06,1,1.212e-07,1.212e-07,0,0
6.3198e+06,1,1.214e-07,1.214e-07,0,0
6.3116e+06,1,1.216e-07,1.216e-07,0,0
6.3035e+06,1,1.218e-07,1.218e-07,0,0
6.2953e+06,1,1.22e-07,1.22e-07,0,0
6.2872e+06,1,1.222e-07,1.222e-07,0,0
6.2792e+06,1,1.224e-07,1.224e-07,0,0
6.2711e+06,1,1.226e-07,1.226e-07,0,0
6.263e+06,1,1.228e-07,1.228e-07,0,0
6.2549e+06,1,1.23e-07,1.23e-07,0,0
6.2469e+06,1,1.232e-07,1.232e-07,0,0
6.2389e+06,1,1.234e-07,1.234e-07,0,0
6.2309e+06,1,1.236e-07,1.236e-07,0,0
6.2229e+06,1,1.238e-07,1.238e-07,0,0
6.2149e+06,1,1.24e-07,1.24e-07,0,0
6.207e+06,1,1.242e-07,1.242e-07,0,0
6.199e+06,1,1.244e-07,1.244e-07,0,0
6.1911e+06,1,1.246e-07,1.246e-07,0,0
6.1832e+06,1,1.248e-07,1.248e-07,0,0
6.1752e+06,1,1.25e-07,1.25e-07,0,0
6.1673e+06,1,1.252e-07,1.252e-07,0,0
6.1595e+06,1,1.254e-07,1.254e-07,0,0
6.1516e+06,1,1.256e-07,1.256e-07,0,0
6.1437e+06,1,1.258e-07,1.258e-07,0,0
6.1359e+06,1,1.26e-07,1.26e-07,0,0
6.1281e+06,1,1.262e-07,1.262e-07,0,0
6.1203e+06,1,1.264e-07,1.264e-07,0,0
6.1125e+06,1,1.266e-07,1.266e-07,0,0
6.1047e+06,1,1.268e-07,1.268e-07,0,0
6.0969e+06,1,1.27e-07,1.27e-07,0,0
6.0892e+06,1,1.272e-07,1.272e-07,0,0
6.0815e+06,1,1.274e-07,1.274e-07,0,0
6.0737e+06,1,1.276e-07,1.276e-07,0,0
6.066e+06,1,1.278e-07,1.278e-07,0,0
6.0583e+06,1,1.28e-07,1.28e-07,0,0
6.0506e+06,1,1.282e-07,1.282e-07,0,0
6.043e+06,1,1.284e-07,1.284e-07,0,0
6.0353e+06,1,1.286e-07,1.286e-07,0,0
6.0276e+06,1,1.288e-07,1.288e-07,0,0
6.02e+06,1,1.29e-07,1.29e-07,0,0
6.0124e+06,1,1.292e-07,1.292e-07,0,0
6.0048e+06,1,1.294e-07,1.294e-07,0,0
5.9972e+06,1,1.296e-07,1.296e-07,0,0
5.9896e+06,1,1.298e-07,1.298e-07,0,0
5.982e+06,1,1.3e-07,1.3e-07,0,0
5.9745e+06,1,1.302e-07,1.302e-07,0,0
5.967e+06,1,1.304e-07,1.304e-07,0,0
5.9595e+06,1,1.306e-07,1.306e-07,0,0
5.9519e+06,1,1.308e-07,1.308e-07,0,0
5.9444e+06,1,1.31e-07,1.31e-07,0,0
5.937e+06,1,1.312e-07,1.312e-07,0,0
5.9295e+06,1,1.314e-07,1.314e-07,0,0
5.922e+06,1,1.316e-07,1.316e-07,0,0
5.9146e+06,1,1.318e-07,1.318e-07,0,0
5.9072e+06,1,1.32e-07,1.32e-07,0,0
5.8998e+06,1,1.322e-07,1.322e-07,0,0
5.8924e+06,1,1.324e-07,1.324e-07,0,0
5.885e+06,1,1.326e-07,1.326e-07,0,0
5.8776e+06,1,1.328e-07,1.328e-07,0,0
5.8702e+06,1,1.33e-07,1.33e-07,0,0
5.8629e+06,1,1.332e-07,1.332e-07,0,0
5.8555e+06,1,1.334e-07,1.334e-07,0,0
5.8482e+06,1,1.336e-07,1.336e-07,0,0
5.8409e+06,1,1.338e-07,1.338e-07,0,0
5.8336e+06,1,1.34e-07,1.34e-07,0,0
5.8263e+06,1,1.342e-07,1.342e-07,0,0
5.819e+06,1,1.344e-07,1.344e-07,0,0
5.8118e+06,1,1.346e-07,1.346e-07,0,0
5.8045e+06,1,1.348e-07,1.348e-07,0,0
5.7973e+06,1,1.35e-07,1.35e-07,0,0
5.7901e+06,1,1.352e-07,1.352e-07,0,0
5.7829e+06,1,1.354e-07,1.354e-07,0,0
5.7757e+06,1,1.356e-07,1.356e-07,0,0
5.7685e+06,1,1.358e-07,1.358e-07,0,0
5.7613e+06,1,1.36e-07,1.36e-07,0,0
5.7542e+06,1,1.362e-07,1.362e-07,0,0
5.747e+06,1,1.364e-07,1.364e-07,0,0
5.7399e+06,1,1.366e-07,1.366e-07,0,0
5.7328e+06,1,1.368e-07,1.368e-07,0,0
5.7257e+06,1,1.37e-07,1.37e-07,0,0
5.7186e+06,1,1.372e-07,1.372e-07,0,0
5.7115e+06,1,1.374e-07,1.374e-07,0,0
5.7044e+06,1,1.376e-07,1.376e-07,0,0
5.6973e+06,1,1.378e-07,1.378e-07,0,0
5.6903e+06,1,1.38e-07,1.38e-07,0,0
5.6833e+06,1,1.382e-07,1.382e-07,0,0
5.6763e+06,1,1.384e-07,1.384e-07,0,0
5.6692e+06,1,1.386e-07,1.386e-07,0,0
5.6623e+06,1,1.388e-07,1.388e-07,0,0
5.6553e+06,1,1.39e-07,1.39e-07,0,0
5.6483e+06,1,1.392e-07,1.392e-07,0,0
5.6414e+06,1,1.394e-07,1.394e-07,0,0
5.6344e+06,1,1.396e-07,1.396e-07,0,0
5.6275e+06,1,1.398e-07,1.398e-07,0,0
5.6206e+06,1,1.4e-07,1.4e-07,0,0
5.6137e+06,1,1.402e-07,1.402e-07,0,0
5.6068e+06,1,1.404e-07,1.404e-07,0,0
5.5999e+06,1,1.406e-07,1.406e-07,0,0
5.593e+06,1,1.408e-07,1.408e-07,0,0
5.5862e+06,1,1.41e-07,1.41e-07,0,0
5.5793e+06,1,1.412e-07,1.412e-07,0,0
5.5725e+06,1,1.414e-07,1.414e-07,0,0
5.5656e+06,1,1.416e-07,1.416e-07,0,0
5.5588e+06,1,1.418e-07,1.418e-07,0,0
5.552e+06,1,1.42e-07,1.42e-07,0,0
5.5453e+06,1,1.422e-07,1.422e-07,0,0
5.5385e+06,1,1.424e-07,1.424e-07,0,0
5.5317e+06,1,1.426e-07,1.426e-07,0,0
5.525e+06,1,1.428e-07,1.428e-07,0,0
5.5182e+06,1,1.43e-07,1.43e-07,0,0
5.5115e+06,1,1.432e-07,1.432e-07,0,0
5.5048e+06,1,1.434e-07,1.434e-07,0,0
5.4981e+06,1,1.436e-07,1.436e-07,0,0
5.4914e+06,1,1.438e-07,1.438e-07,0,0
5.4847e+06,1,1.44e-07,1.44e-07,0,0
5.478e+06,1,1.442e-07,1.442e-07,0,0
5.4714e+06,1,1.444e-07,1.444e-07,0,0
5.4647e+06,1,1.446e-07,1.446e-07,0,0
5.4581e+06,1,1.448e-07,1.448e-07,0,0
5.4515e+06,1,1.45e-07,1.45e-07,0,0
5.4449e+06,1,1.452e-07,1.452e-07,0,0
5.4383e+06,1,1.454e-07,1.454e-07,0,0
5.4317e+06,1,1.456e-07,1.456e-07,0,0
5.4251e+06,1,1.458e-07,1.458e-07,0,0
5.4186e+06,1,1.46e-07,1.46e-07,0,0
5.412e+06,1,1.462e-07,1.462e-07,0,0
5.4055e+06,1,1.464e-07,1.464e-07,0,0
5.3989e+06,1,1.466e-07,1.466e-07,0,0
5.3924e+06,1,1.468e-07,1.468e-07,0,0
5.3859e+06,1,1.47e-07,1.47e-07,0,0
5.3794e+06,1,1.472e-07,1.472e-07,0,0
5.3729e+06,1,1.474e-07,1.474e-07,0,0
5.3665e+06,1,1.476e-07,1.476e-07,0,0
5.36e+06,1,1.478e-07,1.478e-07,0,0
5.3536e+06,1,1.48e-07,1.48e-07,0,0
5.3471e+06,1,1.482e-07,1.482e-07,0,0
5.3407e+06,1,1.484e-07,1.484e-07,0,0
5.3343e+06,1,1.486e-07,1.486e-07,0,0
5.3279e+06,1,1.488e-07,1.488e-07,0,0
5.3215e+06,1,1.49e-07,1.49e-07,0,0
5.3151e+06,1,1.492e-07,1.492e-07,0,0
5.3087e+06,1,1.494e-07,1.494e-07,0,0
5.3024e+06,1,1.496e-07,1.496e-07,0,0
5.296e+06,1,1.498e-07,1.498e-07,0,0
5.2897e+06,1,1.5e-07,1.5e-07,0,0
5.2834e+06,1,1.502e-07,1.502e-07,0,0
5.277e+06,1,1.504e-07,1.504e-07,0,0
5.2708e+06,1,1.506e-07,1.506e-07,0,0
5.2645e+06,1,1.508e-07,1.508e-07,0,0
5.2582e+06,1,1.51e-07,1.51e-07,0,0
5.2519e+06,1,1.512e-07,1.512e-07,0,0
5.2456e+06,1,1.514e-07,1.514e-07,0,0
5.2394e+06,1,1.516e-07,1.516e-07,0,0
5.2332e+06,1,1.518e-07,1.518e-07,0,0
5.227e+06,1,1.52e-07,1.52e-07,0,0
5.2207e+06,1,1.522e-07,1.522e-07,0,0
5.2145e+06,1,1.524e-07,1.524e-07,0,0
5.2083e+06,1,1.526e-07,1.526e-07,0,0
5.2022e+06,1,1.528e-07,1.528e-07,0,0
5.196e+06,1,1.53e-07,1.53e-07,0,0
5.1898e+06,1,1.532e-07,1.532e-07,0,0
5.1837e+06,1,1.534e-07,1.534e-07,0,0
5.1775e+06,1,1.536e-07,1.536e-07,0,0
5.1714e+06,1,1.538e-07,1.538e-07,0,0
5.1653e+06,1,1.54e-07,1.54e-07,0,0
5.1592e+06,1,1.542e-07,1.542e-07,0,0
5.1531e+06,1,1.544e-07,1.544e-07,0,0
5.147e+06,1,1.546e-07,1.546e-07,0,0
5.1409e+06,1,1.548e-07,1.548e-07,0,0
5.1349e+06,1,1.55e-07,1.55e-07,0,0
5.1288e+06,1,1.552e-07,1.552e-07,0,0
5.1228e+06,1,1.554e-07,1.554e-07,0,0
5.1167e+06,1,1.556e-07,1.556e-07,0,0
5.1107e+06,1,1.558e-07,1.558e-07,0,0
5.1047e+06,1,1.56e-07,1.56e-07,0,0
5.0987e+06,1,1.562e-07,1.562e-07,0,0
5.0927e+06,1,1.564e-07,1.564e-07,0,0
5.0867e+06,1,1.566e-07,1.566e-07,0,0
5.0808e+06,1,1.568e-07,1.568e-07,0,0
5.0748e+06,1,1.57e-07,1.57e-07,0,0
5.0688e+06,1,1.572e-07,1.572e-07,0,0
5.0629e+06,1,1.574e-07,1.574e-07,0,0
5.057e+06,1,1.576e-07,1.576e-07,0,0
5.0511e+06,1,1.578e-07,1.578e-07,0,0
5.0452e+06,1,1.58e-07,1.58e-07,0,0
5.0392e+06,1,1.582e-07,1.582e-07,0,0
5.0334e+06,1,1.584e-07,1.584e-07,0,0
5.0275e+06,1,1.586e-07,1.586e-07,0,0
5.0216e+06,1,1.588e-07,1.588e-07,0,0
5.0158e+06,1,1.59e-07,1.59e-07,0,0
5.0099e+06,1,1.592e-07,1.592e-07,0,0
5.0041e+06,1,1.594e-07,1.594e-07,0,0
4.9983e+06,1,1.596e-07,1.596e-07,0,0
4.9925e+06,1,1.598e-07,1.598e-07,0,0
4.9866e+06,1,1.6e-07,1.6e-07,0,0
4.9808e+06,1,1.602e-07,1.602e-07,0,0
4.9751e+06,1,1.604e-07,1.604e-07,0,0
4.9693e+06,1,1.606e-07,1.606e-07,0,0
4.9635e+06,1,1.608e-07,1.608e-07,0,0
4.9578e+06,1,1.61e-07,1.61e-07,0,0
4.952e+06,1,1.612e-07,1.612e-07,0,0
4.9463e+06,1,1.614e-07,1.614e-07,0,0
4.9406e+06,1,1.616e-07,1.616e-07,0,0
4.9349e+06,1,1.618e-07,1.618e-07,0,0
4.9291e+06,1,1.62e-07,1.62e-07,0,0
4.9234e+06,1,1.622e-07,1.622e-07,0,0
4.9178e+06,1,1.624e-07,1.624e-07,0,0
4.9121e+06,1,1.626e-07,1.626e-07,0,0
4.9064e+06,1,1.628e-07,1.628e-07,0,0
4.9008e+06,1,1.63e-07,1.63e-07,0,0
4.8951e+06,1,1.632e-07,1.632e-07,0,0
4.8895e+06,1,1.634e-07,1.634e-07,0,0
4.8839e+06,1,1.636e-07,1.636e-07,0,0
4.8782e+06,1,1.638e-07,1.638e-07,0,0
4.8726e+06,1,1.64e-07,1.64e-07,0,0
4.867e+06,1,1.642e-07,1.642e-07,0,0
4.8615e+06,1,1.644e-07,1.644e-07,0,0
4.8559e+06,1,1.646e-07,1.646e-07,0,0
4.8503e+06,1,1.648e-07,1.648e-07,0,0
4.8447e+06,1,1.65e-07,1.65e-07,0,0
4.8392e+06,1,1.652e-07,1.652e-07,0,0
4.8337e+06,1,1.654e-07,1.654e-07,0,0
4.8281e+06,1,1.656e-07,1.656e-07,0,0
4.8226e+06,1,1.658e-07,1.658e-07,0,0
4.8171e+06,1,1.66e-07,1.66e-07,0,0
4.8116e+06,1,1.662e-07,1.662e-07,0,0
4.8061e+06,1,1.664e-07,1.664e-07,0,0
4.8006e+06,1,1.666e-07,1.666e-07,0,0
4.7951e+06,1,1.668e-07,1.668e-07,0,0
4.7897e+06,1,1.67e-07,1.67e-07,0,0
4.7842e+06,1,1.672e-07,1.672e-07,0,0
4.7788e+06,1,1.674e-07,1.674e-07,0,0
4.7733e+06,1,1.676e-07,1.676e-07,0,0
4.7679e+06,1,1.678e-07,1.678e-07,0,0
4.7625e+06,1,1.68e-07,1.68e-07,0,0
4.7571e+06,1,1.682e-07,1.682e-07,0,0
4.7517e+06,1,1.684e-07,1.684e-07,0,0
4.7463e+06,1,1.686e-07,1.686e-07,0,0
4.7409e+06,1,1.688e-07,1.688e-07,0,0
4.7355e+06,1,1.69e-07,1.69e-07,0,0
4.7302e+06,1,1.692e-07,1.692e-07,0,0
4.7248e+06,1,1.694e-07,1.694e-07,0,0
4.7195e+06,1,1.696e-07,1.696e-07,0,0
4.7141e+06,1,1.698e-07,1.698e-07,0,0
4.7088e+06,1,1.7e-07,1.7e-07,0,0
4.7035e+06,1,1.702e-07,1.702e-07,0,0
4.6982e+06,1,1.704e-07,1.704e-07,0,0
4.6929e+06,1,1.706e-07,1.706e-07,0,0
4.6876e+06,1,1.708e-07,1.708e-07,0,0
4.6823e+06,1,1.71e-07,1.71e-07,0,0
4.6771e+06,1,1.712e-07,1.712e-07,0,0
4.6718e+06,1,1.714e-07,1.714e-07,0,0
4.6666e+06,1,1.716e-07,1.716e-07,0,0
4.6613e+06,1,1.718e-07,1.718e-07,0,0
4.6561e+06,1,1.72e-07,1.72e-07,0,0
4.6509e+06,1,1.722e-07,1.722e-07,0,0
4.6456e+06,1,1.724e-07,1.724e-07,0,0
4.6404e+06,1,1.726e-07,1.726e-07,0,0
4.6352e+06,1,1.728e-07,1.728e-07,0,0
4.63e+06,1,1.73e-07,1.73e-07,0,0
4.6249e+06,1,1.732e-07,1.732e-07,0,0
4.6197e+06,1,1.734e-07,1.734e-07,0,0
4.6145e+06,1,1.736e-07,1.736e-07,0,0
4.6094e+06,1,1.738e-07,1.738e-07,0,0
4.6042e+06,1,1.74e-07,1.74e-07,0,0
4.5991e+06,1,1.742e-07,1.742e-07,0,0
4.594e+06,1,1.744e-07,1.744e-07,0,0
4.5888e+06,1,1.746e-07,1.746e-07,0,0
4.5837e+06,1,1.748e-07,1.748e-07,0,0
4.5786e+06,1,1.75e-07,1.75e-07,0,0
4.5735e+06,1,1.752e-07,1.752e-07,0,0
4.5685e+06,1,1.754e-07,1.754e-07,0,0
4.5634e+06,1,1.756e-07,1.756e-07,0,0
4.5583e+06,1,1.758e-07,1.758e-07,0,0
4.5532e+06,1,1.76e-07,1.76e-07,0,0
4.5482e+06,1,1.762e-07,1.762e-07,0,0
4.5432e+06,1,1.764e-07,1.764e-07,0,0
4.5381e+06,1,1.766e-07,1.766e-07,0,0
4.5331e+06,1,1.768e-07,1.768e-07,0,0
4.5281e+06,1,1.77e-07,1.77e-07,0,0
4.5231e+06,1,1.772e-07,1.772e-07,0,0
4.5181e+06,1,1.774e-07,1.774e-07,0,0
4.5131e+06,1,1.776e-07,1.776e-07,0,0
4.5081e+06,1,1.778e-07,1.778e-07,0,0
4.5031e+06,1,1.78e-07,1.78e-07,0,0
4.4982e+06,1,1.782e-07,1.782e-07,0,0
4.4932e+06,1,1.784e-07,1.784e-07,0,0
4.4883e+06,1,1.786e-07,1.786e-07,0,0
4.4833e+06,1,1.788e-07,1.788e-07,0,0
4.4784e+06,1,1.79e-07,1.79e-07,0,0
4.4735e+06,1,1.792e-07,1.792e-07,0,0
4.4686e+06,1,1.794e-07,1.794e-07,0,0
4.4636e+06,1,1.796e-07,1.796e-07,0,0
4.4587e+06,1,1.798e-07,1.798e-07,0,0
4.4539e+06,1,1.8e-07,1.8e-07,0,0
4.449e+06,1,1.802e-07,1.802e-07,0,0
4.4441e+06,1,1.804e-07,1.804e-07,0,0
4.4392e+06,1,1.806e-07,1.806e-07,0,0
4.4344e+06,1,1.808e-07,1.808e-07,0,0
4.4295e+06,1,1.81e-07,1.81e-07,0,0
4.4247e+06,1,1.812e-07,1.812e-07,0,0
4.4199e+06,1,1.814e-07,1.814e-07,0,0
4.415e+06,1,1.816e-07,1.816e-07,0,0
4.4102e+06,1,1.818e-07,1.818e-07,0,0
4.4054e+06,1,1.82e-07,1.82e-07,0,0
4.4006e+06,1,1.822e-07,1.822e-07,0,0
4.3958e+06,1,1.824e-07,1.824e-07,0,0
4.391e+06,1,1.826e-07,1.826e-07,0,0
4.3863e+06,1,1.828e-07,1.828e-07,0,0
4.3815e+06,1,1.83e-07,1.83e-07,0,0
4.3767e+06,1,1.832e-07,1.832e-07,0,0
4.372e+06,1,1.834e-07,1.834e-07,0,0
4.3672e+06,1,1.836e-07,1.836e-07,0,0
4.3625e+06,1,1.838e-07,1.838e-07,0,0
4.3578e+06,1,1.84e-07,1.84e-07,0,0
4.3531e+06,1,1.842e-07,1.842e-07,0,0
4.3483e+06,1,1.844e-07,1.844e-07,0,0
4.3436e+06,1,1.846e-07,1.846e-07,0,0
4.3389e+06,1,1.848e-07,1.848e-07,0,0
4.3343e+06,1,1.85e-07,1.85e-07,0,0
4.3296e+06,1,1.852e-07,1.852e-07,0,0
4.3249e+06,1,1.854e-07,1.854e-07,0,0
4.3202e+06,1,1.856e-07,1.856e-07,0,0
4.3156e+06,1,1.858e-07,1.858e-07,0,0
4.3109e+06,1,1.86e-07,1.86e-07,0,0
4.3063e+06,1,1.862e-07,1.862e-07,0,0
4.3017e+06,1,1.864e-07,1.864e-07,0,0
4.297e+06,1,1.866e-07,1.866e-07,0,0
4.2924e+06,1,1.868e-07,1.868e-07,0,0
4.2878e+06,1,1.87e-07,1.87e-07,0,0
4.2832e+06,1,1.872e-07,1.872e-07,0,0
4.2786e+06,1,1.874e-07,1.874e-07,0,0
4.274e+06,1,1.876e-07,1.876e-07,0,0
4.2695e+06,1,1.878e-07,1.878e-07,0,0
4.2649e+06,1,1.88e-07,1.88e-07,0,0
4.2603e+06,1,1.882e-07,1.882e-07,0,0
4.2558e+06,1,1.884e-07,1.884e-07,0,0
4.2512e+06,1,1.886e-07,1.886e-07,0,0
4.2467e+06,1,1.888e-07,1.888e-07,0,0
4.2421e+06,1,1.89e-07,1.89e-07,0,0
4.2376e+06,1,1.892e-07,1.892e-07,0,0
4.2331e+06,1,1.894e-07,1.894e-07,0,0
4.2286e+06,1,1.896e-07,1.896e-07,0,0
4.2241e+06,1,1.898e-07,1.898e-07,0,0
4.2196e+06,1,1.9e-07,1.9e-07,0,0
4.2151e+06,1,1.902e-07,1.902e-07,0,0
4.2106e+06,1,1.904e-07,1.904e-07,0,0
4.2061e+06,1,1.906e-07,1.906e-07,0,0
4.2017e+06,1,1.908e-07,1.908e-07,0,0
4.1972e+06,1,1.91e-07,1.91e-07,0,0
4.1928e+06,1,1.912e-07,1.912e-07,0,0
4.1883e+06,1,1.914e-07,1.914e-07,0,0
4.1839e+06,1,1.916e-07,1.916e-07,0,0
4.1795e+06,1,1.918e-07,1.918e-07,0,0
4.175e+06,1,1.92e-07,1.92e-07,0,0
4.1706e+06,1,1.922e-07,1.922e-07,0,0
4.1662e+06,1,1.924e-07,1.924e-07,0,0
4.1618e+06,1,1.926e-07,1.926e-07,0,0
4.1574e+06,1,1.928e-07,1.928e-07,0,0
4.1531e+06,1,1.93e-07,1.93e-07,0,0
4.1487e+06,1,1.932e-07,1.932e-07,0,0
4.1443e+06,1,1.934e-07,1.934e-07,0,0
4.1399e+06,1,1.936e-07,1.936e-07,0,0
4.1356e+06,1,1.938e-07,1.938e-07,0,0
4.1312e+06,1,1.94e-07,1.94e-07,0,0
4.1269e+06,1,1.942e-07,1.942e-07,0,0
4.1225e+06,1,1.944e-07,1.944e-07,0,0
4.1182e+06,1,1.946e-07,1.946e-07,0,0
4.1139e+06,1,1.948e-07,1.948e-07,0,0
4.1096e+06,1,1.95e-07,1.95e-07,0,0
4.1053e+06,1,1.952e-07,1.952e-07,0,0
4.101e+06,1,1.954e-07,1.954e-07,0,0
4.0967e+06,1,1.956e-07,1.956e-07,0,0
4.0924e+06,1,1.958e-07,1.958e-07,0,0
4.0881e+06,1,1.96e-07,1.96e-07,0,0
4.0839e+06,1,1.962e-07,1.962e-07,0,0
4.0796e+06,1,1.964e-07,1.964e-07,0,0
4.0754e+06,1,1.966e-07,1.966e-07,0,0
4.0711e+06,1,1.968e-07,1.968e-07,0,0
4.0669e+06,1,1.97e-07,1.97e-07,0,0
4.0626e+06,1,1.972e-07,1.972e-07,0,0
4.0584e+06,1,1.974e-07,1.974e-07,0,0
4.0542e+06,1,1.976e-07,1.976e-07,0,0
4.05e+06,1,1.978e-07,1.978e-07,0,0
4.0458e+06,1,1.98e-07,1.98e-07,0,0
4.0416e+06,1,1.982e-07,1.982e-07,0,0
4.0374e+06,1,1.984e-07,1.984e-07,0,0
4.0332e+06,1,1.986e-07,1.986e-07,0,0
4.029e+06,1,1.988e-07,1.988e-07,0,0
4.0248e+06,1,1.99e-07,1.99e-07,0,0
