"ib","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
1.1179e+09,1,4.6e-09,4.6e-09,0,0
1.1128e+09,1,4.7e-09,4.7e-09,0,0
1.1077e+09,1,4.8e-09,4.8e-09,0,0
1.1026e+09,1,4.9e-09,4.9e-09,0,0
1.0974e+09,1,5e-09,5e-09,0,0
1.0923e+09,1,5.1e-09,5.1e-09,0,0
1.0872e+09,1,5.2e-09,5.2e-09,0,0
1.0821e+09,1,5.3e-09,5.3e-09,0,0
1.077e+09,1,5.4e-09,5.4e-09,0,0
1.0719e+09,1,5.5e-09,5.5e-09,0,0
1.0669e+09,1,5.6e-09,5.6e-09,0,0
1.0619e+09,1,5.7e-09,5.7e-09,0,0
1.0568e+09,1,5.8e-09,5.8e-09,0,0
1.0518e+09,1,5.9e-09,5.9e-09,0,0
1.0468e+09,1,6e-09,6e-09,0,0
1.0419e+09,1,6.1e-09,6.1e-09,0,0
1.0369e+09,1,6.2e-09,6.2e-09,0,0
1.032e+09,1,6.3e-09,6.3e-09,0,0
1.0271e+09,1,6.4e-09,6.4e-09,0,0
1.0221e+09,1,6.5e-09,6.5e-09,0,0
1.0173e+09,1,6.6e-09,6.6e-09,0,0
1.0124e+09,1,6.7e-09,6.7e-09,0,0
1.0075e+09,1,6.8e-09,6.8e-09,0,0
1.0027e+09,1,6.9e-09,6.9e-09,0,0
9.979e+08,1,7e-09,7e-09,0,0
9.931e+08,1,7.1e-09,7.1e-09,0,0
9.8832e+08,1,7.2e-09,7.2e-09,0,0
9.8356e+08,1,7.3e-09,7.3e-09,0,0
9.7882e+08,1,7.4e-09,7.4e-09,0,0
9.741e+08,1,7.5e-09,7.5e-09,0,0
9.6939e+08,1,7.6e-09,7.6e-09,0,0
9.6471e+08,1,7.7e-09,7.7e-09,0,0
9.5999e+08,1,7.8e-09,7.8e-09,0,0
9.554e+08,1,7.9e-09,7.9e-09,0,0
9.5083e+08,1,8e-09,8e-09,0,0
9.4626e+08,1,8.1e-09,8.1e-09,0,0
9.4168e+08,1,8.2e-09,8.2e-09,0,0
9.3711e+08,1,8.3e-09,8.3e-09,0,0
9.3254e+08,1,8.4e-09,8.4e-09,0,0
9.2796e+08,1,8.5e-09,8.5e-09,0,0
9.2339e+08,1,8.6e-09,8.6e-09,0,0
9.1882e+08,1,8.7e-09,8.7e-09,0,0
9.1426e+08,1,8.8e-09,8.8e-09,0,0
9.0987e+08,1,8.9e-09,8.9e-09,0,0
9.0547e+08,1,9e-09,9e-09,0,0
9.0107e+08,1,9.1e-09,9.1e-09,0,0
8.9668e+08,1,9.2e-09,9.2e-09,0,0
8.9228e+08,1,9.3e-09,9.3e-09,0,0
8.8788e+08,1,9.4e-09,9.4e-09,0,0
8.8349e+08,1,9.5e-09,9.5e-09,0,0
8.7909e+08,1,9.6e-09,9.6e-09,0,0
8.7469e+08,1,9.7e-09,9.7e-09,0,0
8.7036e+08,1,9.8e-09,9.8e-09,0,0
8.6614e+08,1,9.9e-09,9.9e-09,0,0
8.6192e+08,1,1e-08,1e-08,0,0
8.5769e+08,1,1.01e-08,1.01e-08,0,0
8.5347e+08,1,1.02e-08,1.02e-08,0,0
8.4925e+08,1,1.03e-08,1.03e-08,0,0
8.4503e+08,1,1.04e-08,1.04e-08,0,0
8.4081e+08,1,1.05e-08,1.05e-08,0,0
8.3659e+08,1,1.06e-08,1.06e-08,0,0
8.3237e+08,1,1.07e-08,1.07e-08,0,0
8.2825e+08,1,1.08e-08,1.08e-08,0,0
8.242e+08,1,1.09e-08,1.09e-08,0,0
8.2015e+08,1,1.1e-08,1.1e-08,0,0
8.161e+08,1,1.11e-08,1.11e-08,0,0
8.1206e+08,1,1.12e-08,1.12e-08,0,0
8.0801e+08,1,1.13e-08,1.13e-08,0,0
8.0396e+08,1,1.14e-08,1.14e-08,0,0
7.9991e+08,1,1.15e-08,1.15e-08,0,0
7.9587e+08,1,1.16e-08,1.16e-08,0,0
7.9182e+08,1,1.17e-08,1.17e-08,0,0
7.8791e+08,1,1.18e-08,1.18e-08,0,0
7.8403e+08,1,1.19e-08,1.19e-08,0,0
7.8016e+08,1,1.2e-08,1.2e-08,0,0
7.7628e+08,1,1.21e-08,1.21e-08,0,0
7.7241e+08,1,1.22e-08,1.22e-08,0,0
7.6853e+08,1,1.23e-08,1.23e-08,0,0
7.6465e+08,1,1.24e-08,1.24e-08,0,0
7.6078e+08,1,1.25e-08,1.25e-08,0,0
7.569e+08,1,1.26e-08,1.26e-08,0,0
7.5304e+08,1,1.27e-08,1.27e-08,0,0
7.4933e+08,1,1.28e-08,1.28e-08,0,0
7.4562e+08,1,1.29e-08,1.29e-08,0,0
7.4191e+08,1,1.3e-08,1.3e-08,0,0
7.3821e+08,1,1.31e-08,1.31e-08,0,0
7.345e+08,1,1.32e-08,1.32e-08,0,0
7.3079e+08,1,1.33e-08,1.33e-08,0,0
7.2708e+08,1,1.34e-08,1.34e-08,0,0
7.2338e+08,1,1.35e-08,1.35e-08,0,0
7.1967e+08,1,1.36e-08,1.36e-08,0,0
7.1601e+08,1,1.37e-08,1.37e-08,0,0
7.1246e+08,1,1.38e-08,1.38e-08,0,0
7.0892e+08,1,1.39e-08,1.39e-08,0,0
7.0538e+08,1,1.4e-08,1.4e-08,0,0
7.0184e+08,1,1.41e-08,1.41e-08,0,0
6.9829e+08,1,1.42e-08,1.42e-08,0,0
6.9475e+08,1,1.43e-08,1.43e-08,0,0
6.9121e+08,1,1.44e-08,1.44e-08,0,0
6.8767e+08,1,1.45e-08,1.45e-08,0,0
6.8412e+08,1,1.46e-08,1.46e-08,0,0
6.8066e+08,1,1.47e-08,1.47e-08,0,0
6.7728e+08,1,1.48e-08,1.48e-08,0,0
6.739e+08,1,1.49e-08,1.49e-08,0,0
6.7052e+08,1,1.5e-08,1.5e-08,0,0
6.6714e+08,1,1.51e-08,1.51e-08,0,0
6.6375e+08,1,1.52e-08,1.52e-08,0,0
6.6037e+08,1,1.53e-08,1.53e-08,0,0
6.5699e+08,1,1.54e-08,1.54e-08,0,0
6.5361e+08,1,1.55e-08,1.55e-08,0,0
6.5023e+08,1,1.56e-08,1.56e-08,0,0
6.4696e+08,1,1.57e-08,1.57e-08,0,0
6.4373e+08,1,1.58e-08,1.58e-08,0,0
6.4051e+08,1,1.59e-08,1.59e-08,0,0
6.3728e+08,1,1.6e-08,1.6e-08,0,0
6.3406e+08,1,1.61e-08,1.61e-08,0,0
6.3083e+08,1,1.62e-08,1.62e-08,0,0
6.2761e+08,1,1.63e-08,1.63e-08,0,0
6.2438e+08,1,1.64e-08,1.64e-08,0,0
6.2115e+08,1,1.65e-08,1.65e-08,0,0
6.1793e+08,1,1.66e-08,1.66e-08,0,0
6.1485e+08,1,1.67e-08,1.67e-08,0,0
6.1178e+08,1,1.68e-08,1.68e-08,0,0
6.087e+08,1,1.69e-08,1.69e-08,0,0
6.0563e+08,1,1.7e-08,1.7e-08,0,0
6.0255e+08,1,1.71e-08,1.71e-08,0,0
5.9948e+08,1,1.72e-08,1.72e-08,0,0
5.964e+08,1,1.73e-08,1.73e-08,0,0
5.9333e+08,1,1.74e-08,1.74e-08,0,0
5.9025e+08,1,1.75e-08,1.75e-08,0,0
5.8721e+08,1,1.76e-08,1.76e-08,0,0
5.8428e+08,1,1.77e-08,1.77e-08,0,0
5.8135e+08,1,1.78e-08,1.78e-08,0,0
5.7842e+08,1,1.79e-08,1.79e-08,0,0
5.7549e+08,1,1.8e-08,1.8e-08,0,0
5.7257e+08,1,1.81e-08,1.81e-08,0,0
5.6964e+08,1,1.82e-08,1.82e-08,0,0
5.6671e+08,1,1.83e-08,1.83e-08,0,0
5.6378e+08,1,1.84e-08,1.84e-08,0,0
5.6085e+08,1,1.85e-08,1.85e-08,0,0
5.5799e+08,1,1.86e-08,1.86e-08,0,0
5.552e+08,1,1.87e-08,1.87e-08,0,0
5.5241e+08,1,1.88e-08,1.88e-08,0,0
5.4962e+08,1,1.89e-08,1.89e-08,0,0
5.4683e+08,1,1.9e-08,1.9e-08,0,0
5.4405e+08,1,1.91e-08,1.91e-08,0,0
5.4126e+08,1,1.92e-08,1.92e-08,0,0
5.3847e+08,1,1.93e-08,1.93e-08,0,0
5.3568e+08,1,1.94e-08,1.94e-08,0,0
5.3289e+08,1,1.95e-08,1.95e-08,0,0
5.302e+08,1,1.96e-08,1.96e-08,0,0
5.2755e+08,1,1.97e-08,1.97e-08,0,0
5.2489e+08,1,1.98e-08,1.98e-08,0,0
5.2224e+08,1,1.99e-08,1.99e-08,0,0
5.1959e+08,1,2e-08,2e-08,0,0
5.1694e+08,1,2.01e-08,2.01e-08,0,0
5.1428e+08,1,2.02e-08,2.02e-08,0,0
5.1163e+08,1,2.03e-08,2.03e-08,0,0
5.0898e+08,1,2.04e-08,2.04e-08,0,0
5.0633e+08,1,2.05e-08,2.05e-08,0,0
5.038e+08,1,2.06e-08,2.06e-08,0,0
5.0127e+08,1,2.07e-08,2.07e-08,0,0
4.9875e+08,1,2.08e-08,2.08e-08,0,0
4.9623e+08,1,2.09e-08,2.09e-08,0,0
4.9371e+08,1,2.1e-08,2.1e-08,0,0
4.9118e+08,1,2.11e-08,2.11e-08,0,0
4.8866e+08,1,2.12e-08,2.12e-08,0,0
4.8614e+08,1,2.13e-08,2.13e-08,0,0
4.8362e+08,1,2.14e-08,2.14e-08,0,0
4.8111e+08,1,2.15e-08,2.15e-08,0,0
4.7872e+08,1,2.16e-08,2.16e-08,0,0
4.7632e+08,1,2.17e-08,2.17e-08,0,0
4.7392e+08,1,2.18e-08,2.18e-08,0,0
4.7152e+08,1,2.19e-08,2.19e-08,0,0
4.6913e+08,1,2.2e-08,2.2e-08,0,0
4.6673e+08,1,2.21e-08,2.21e-08,0,0
4.6433e+08,1,2.22e-08,2.22e-08,0,0
4.6193e+08,1,2.23e-08,2.23e-08,0,0
4.5954e+08,1,2.24e-08,2.24e-08,0,0
4.5719e+08,1,2.25e-08,2.25e-08,0,0
4.5491e+08,1,2.26e-08,2.26e-08,0,0
4.5263e+08,1,2.27e-08,2.27e-08,0,0
4.5035e+08,1,2.28e-08,2.28e-08,0,0
4.4807e+08,1,2.29e-08,2.29e-08,0,0
4.458e+08,1,2.3e-08,2.3e-08,0,0
4.4352e+08,1,2.31e-08,2.31e-08,0,0
4.4124e+08,1,2.32e-08,2.32e-08,0,0
4.3896e+08,1,2.33e-08,2.33e-08,0,0
4.3668e+08,1,2.34e-08,2.34e-08,0,0
4.3448e+08,1,2.35e-08,2.35e-08,0,0
4.3231e+08,1,2.36e-08,2.36e-08,0,0
4.3015e+08,1,2.37e-08,2.37e-08,0,0
4.2799e+08,1,2.38e-08,2.38e-08,0,0
4.2582e+08,1,2.39e-08,2.39e-08,0,0
4.2366e+08,1,2.4e-08,2.4e-08,0,0
4.2149e+08,1,2.41e-08,2.41e-08,0,0
4.1933e+08,1,2.42e-08,2.42e-08,0,0
4.1717e+08,1,2.43e-08,2.43e-08,0,0
4.15e+08,1,2.44e-08,2.44e-08,0,0
4.1293e+08,1,2.45e-08,2.45e-08,0,0
4.1088e+08,1,2.46e-08,2.46e-08,0,0
4.0882e+08,1,2.47e-08,2.47e-08,0,0
4.0677e+08,1,2.48e-08,2.48e-08,0,0
4.0471e+08,1,2.49e-08,2.49e-08,0,0
4.0266e+08,1,2.5e-08,2.5e-08,0,0
4.006e+08,1,2.51e-08,2.51e-08,0,0
3.9855e+08,1,2.52e-08,2.52e-08,0,0
3.9649e+08,1,2.53e-08,2.53e-08,0,0
3.9445e+08,1,2.54e-08,2.54e-08,0,0
3.925e+08,1,2.55e-08,2.55e-08,0,0
3.9055e+08,1,2.56e-08,2.56e-08,0,0
3.886e+08,1,2.57e-08,2.57e-08,0,0
3.8665e+08,1,2.58e-08,2.58e-08,0,0
3.8469e+08,1,2.59e-08,2.59e-08,0,0
3.8274e+08,1,2.6e-08,2.6e-08,0,0
3.8079e+08,1,2.61e-08,2.61e-08,0,0
3.7884e+08,1,2.62e-08,2.62e-08,0,0
3.7689e+08,1,2.63e-08,2.63e-08,0,0
3.7497e+08,1,2.64e-08,2.64e-08,0,0
3.7312e+08,1,2.65e-08,2.65e-08,0,0
3.7127e+08,1,2.66e-08,2.66e-08,0,0
3.6942e+08,1,2.67e-08,2.67e-08,0,0
3.6757e+08,1,2.68e-08,2.68e-08,0,0
3.6571e+08,1,2.69e-08,2.69e-08,0,0
3.6386e+08,1,2.7e-08,2.7e-08,0,0
3.6201e+08,1,2.71e-08,2.71e-08,0,0
3.6016e+08,1,2.72e-08,2.72e-08,0,0
3.5831e+08,1,2.73e-08,2.73e-08,0,0
3.5651e+08,1,2.74e-08,2.74e-08,0,0
3.5475e+08,1,2.75e-08,2.75e-08,0,0
3.5299e+08,1,2.76e-08,2.76e-08,0,0
3.5124e+08,1,2.77e-08,2.77e-08,0,0
3.4948e+08,1,2.78e-08,2.78e-08,0,0
3.4772e+08,1,2.79e-08,2.79e-08,0,0
3.4596e+08,1,2.8e-08,2.8e-08,0,0
3.4421e+08,1,2.81e-08,2.81e-08,0,0
3.4245e+08,1,2.82e-08,2.82e-08,0,0
3.4069e+08,1,2.83e-08,2.83e-08,0,0
3.3901e+08,1,2.84e-08,2.84e-08,0,0
3.3734e+08,1,2.85e-08,2.85e-08,0,0
3.3567e+08,1,2.86e-08,2.86e-08,0,0
3.34e+08,1,2.87e-08,2.87e-08,0,0
3.3234e+08,1,2.88e-08,2.88e-08,0,0
3.3067e+08,1,2.89e-08,2.89e-08,0,0
3.29e+08,1,2.9e-08,2.9e-08,0,0
3.2733e+08,1,2.91e-08,2.91e-08,0,0
3.2567e+08,1,2.92e-08,2.92e-08,0,0
3.24e+08,1,2.93e-08,2.93e-08,0,0
3.2242e+08,1,2.94e-08,2.94e-08,0,0
3.2084e+08,1,2.95e-08,2.95e-08,0,0
3.1926e+08,1,2.96e-08,2.96e-08,0,0
3.1767e+08,1,2.97e-08,2.97e-08,0,0
3.1609e+08,1,2.98e-08,2.98e-08,0,0
3.1451e+08,1,2.99e-08,2.99e-08,0,0
3.1293e+08,1,3e-08,3e-08,0,0
3.1134e+08,1,3.01e-08,3.01e-08,0,0
3.0976e+08,1,3.02e-08,3.02e-08,0,0
3.082e+08,1,3.03e-08,3.03e-08,0,0
3.067e+08,1,3.04e-08,3.04e-08,0,0
3.052e+08,1,3.05e-08,3.05e-08,0,0
3.037e+08,1,3.06e-08,3.06e-08,0,0
3.022e+08,1,3.07e-08,3.07e-08,0,0
3.007e+08,1,3.08e-08,3.08e-08,0,0
2.9919e+08,1,3.09e-08,3.09e-08,0,0
2.9769e+08,1,3.1e-08,3.1e-08,0,0
2.9619e+08,1,3.11e-08,3.11e-08,0,0
2.9469e+08,1,3.12e-08,3.12e-08,0,0
2.9323e+08,1,3.13e-08,3.13e-08,0,0
2.918e+08,1,3.14e-08,3.14e-08,0,0
2.9038e+08,1,3.15e-08,3.15e-08,0,0
2.8896e+08,1,3.16e-08,3.16e-08,0,0
2.8753e+08,1,3.17e-08,3.17e-08,0,0
2.8611e+08,1,3.18e-08,3.18e-08,0,0
2.8468e+08,1,3.19e-08,3.19e-08,0,0
2.8326e+08,1,3.2e-08,3.2e-08,0,0
2.8183e+08,1,3.21e-08,3.21e-08,0,0
2.8041e+08,1,3.22e-08,3.22e-08,0,0
2.7904e+08,1,3.23e-08,3.23e-08,0,0
2.7769e+08,1,3.24e-08,3.24e-08,0,0
2.7634e+08,1,3.25e-08,3.25e-08,0,0
2.7499e+08,1,3.26e-08,3.26e-08,0,0
2.7364e+08,1,3.27e-08,3.27e-08,0,0
2.7228e+08,1,3.28e-08,3.28e-08,0,0
2.7093e+08,1,3.29e-08,3.29e-08,0,0
2.6958e+08,1,3.3e-08,3.3e-08,0,0
2.6823e+08,1,3.31e-08,3.31e-08,0,0
2.6688e+08,1,3.32e-08,3.32e-08,0,0
2.656e+08,1,3.33e-08,3.33e-08,0,0
2.6431e+08,1,3.34e-08,3.34e-08,0,0
2.6303e+08,1,3.35e-08,3.35e-08,0,0
2.6175e+08,1,3.36e-08,3.36e-08,0,0
2.6047e+08,1,3.37e-08,3.37e-08,0,0
2.5919e+08,1,3.38e-08,3.38e-08,0,0
2.579e+08,1,3.39e-08,3.39e-08,0,0
2.5662e+08,1,3.4e-08,3.4e-08,0,0
2.5534e+08,1,3.41e-08,3.41e-08,0,0
2.5407e+08,1,3.42e-08,3.42e-08,0,0
2.5286e+08,1,3.43e-08,3.43e-08,0,0
2.5164e+08,1,3.44e-08,3.44e-08,0,0
2.5042e+08,1,3.45e-08,3.45e-08,0,0
2.4921e+08,1,3.46e-08,3.46e-08,0,0
2.4799e+08,1,3.47e-08,3.47e-08,0,0
2.4678e+08,1,3.48e-08,3.48e-08,0,0
2.4556e+08,1,3.49e-08,3.49e-08,0,0
2.4434e+08,1,3.5e-08,3.5e-08,0,0
2.4313e+08,1,3.51e-08,3.51e-08,0,0
2.4194e+08,1,3.52e-08,3.52e-08,0,0
2.4078e+08,1,3.53e-08,3.53e-08,0,0
2.3963e+08,1,3.54e-08,3.54e-08,0,0
2.3848e+08,1,3.55e-08,3.55e-08,0,0
2.3732e+08,1,3.56e-08,3.56e-08,0,0
2.3617e+08,1,3.57e-08,3.57e-08,0,0
2.3501e+08,1,3.58e-08,3.58e-08,0,0
2.3386e+08,1,3.59e-08,3.59e-08,0,0
2.3271e+08,1,3.6e-08,3.6e-08,0,0
2.3155e+08,1,3.61e-08,3.61e-08,0,0
2.3044e+08,1,3.62e-08,3.62e-08,0,0
2.2934e+08,1,3.63e-08,3.63e-08,0,0
2.2825e+08,1,3.64e-08,3.64e-08,0,0
2.2715e+08,1,3.65e-08,3.65e-08,0,0
2.2606e+08,1,3.66e-08,3.66e-08,0,0
2.2496e+08,1,3.67e-08,3.67e-08,0,0
2.2387e+08,1,3.68e-08,3.68e-08,0,0
2.2278e+08,1,3.69e-08,3.69e-08,0,0
2.2168e+08,1,3.7e-08,3.7e-08,0,0
2.2059e+08,1,3.71e-08,3.71e-08,0,0
2.1954e+08,1,3.72e-08,3.72e-08,0,0
2.185e+08,1,3.73e-08,3.73e-08,0,0
2.1746e+08,1,3.74e-08,3.74e-08,0,0
2.1642e+08,1,3.75e-08,3.75e-08,0,0
2.1539e+08,1,3.76e-08,3.76e-08,0,0
2.1435e+08,1,3.77e-08,3.77e-08,0,0
2.1331e+08,1,3.78e-08,3.78e-08,0,0
2.1227e+08,1,3.79e-08,3.79e-08,0,0
2.1123e+08,1,3.8e-08,3.8e-08,0,0
2.102e+08,1,3.81e-08,3.81e-08,0,0
2.0921e+08,1,3.82e-08,3.82e-08,0,0
2.0823e+08,1,3.83e-08,3.83e-08,0,0
2.0724e+08,1,3.84e-08,3.84e-08,0,0
2.0625e+08,1,3.85e-08,3.85e-08,0,0
2.0527e+08,1,3.86e-08,3.86e-08,0,0
2.0428e+08,1,3.87e-08,3.87e-08,0,0
2.033e+08,1,3.88e-08,3.88e-08,0,0
2.0231e+08,1,3.89e-08,3.89e-08,0,0
2.0132e+08,1,3.9e-08,3.9e-08,0,0
2.0036e+08,1,3.91e-08,3.91e-08,0,0
1.9942e+08,1,3.92e-08,3.92e-08,0,0
1.9849e+08,1,3.93e-08,3.93e-08,0,0
1.9755e+08,1,3.94e-08,3.94e-08,0,0
1.9661e+08,1,3.95e-08,3.95e-08,0,0
1.9568e+08,1,3.96e-08,3.96e-08,0,0
1.9474e+08,1,3.97e-08,3.97e-08,0,0
1.9381e+08,1,3.98e-08,3.98e-08,0,0
1.9287e+08,1,3.99e-08,3.99e-08,0,0
1.9194e+08,1,4e-08,4e-08,0,0
1.9103e+08,1,4.01e-08,4.01e-08,0,0
1.9014e+08,1,4.02e-08,4.02e-08,0,0
1.8925e+08,1,4.03e-08,4.03e-08,0,0
1.8836e+08,1,4.04e-08,4.04e-08,0,0
1.8747e+08,1,4.05e-08,4.05e-08,0,0
1.8659e+08,1,4.06e-08,4.06e-08,0,0
1.857e+08,1,4.07e-08,4.07e-08,0,0
1.8481e+08,1,4.08e-08,4.08e-08,0,0
1.8392e+08,1,4.09e-08,4.09e-08,0,0
1.8303e+08,1,4.1e-08,4.1e-08,0,0
1.8218e+08,1,4.11e-08,4.11e-08,0,0
1.8134e+08,1,4.12e-08,4.12e-08,0,0
1.805e+08,1,4.13e-08,4.13e-08,0,0
1.7965e+08,1,4.14e-08,4.14e-08,0,0
1.7881e+08,1,4.15e-08,4.15e-08,0,0
1.7797e+08,1,4.16e-08,4.16e-08,0,0
1.7712e+08,1,4.17e-08,4.17e-08,0,0
1.7628e+08,1,4.18e-08,4.18e-08,0,0
1.7544e+08,1,4.19e-08,4.19e-08,0,0
1.746e+08,1,4.2e-08,4.2e-08,0,0
1.7379e+08,1,4.21e-08,4.21e-08,0,0
1.7299e+08,1,4.22e-08,4.22e-08,0,0
1.7219e+08,1,4.23e-08,4.23e-08,0,0
1.7139e+08,1,4.24e-08,4.24e-08,0,0
1.7059e+08,1,4.25e-08,4.25e-08,0,0
1.6979e+08,1,4.26e-08,4.26e-08,0,0
1.6899e+08,1,4.27e-08,4.27e-08,0,0
1.6819e+08,1,4.28e-08,4.28e-08,0,0
1.6739e+08,1,4.29e-08,4.29e-08,0,0
1.666e+08,1,4.3e-08,4.3e-08,0,0
1.6584e+08,1,4.31e-08,4.31e-08,0,0
1.6508e+08,1,4.32e-08,4.32e-08,0,0
1.6432e+08,1,4.33e-08,4.33e-08,0,0
1.6356e+08,1,4.34e-08,4.34e-08,0,0
1.628e+08,1,4.35e-08,4.35e-08,0,0
1.6204e+08,1,4.36e-08,4.36e-08,0,0
1.6128e+08,1,4.37e-08,4.37e-08,0,0
1.6052e+08,1,4.38e-08,4.38e-08,0,0
1.5975e+08,1,4.39e-08,4.39e-08,0,0
1.5901e+08,1,4.4e-08,4.4e-08,0,0
1.5829e+08,1,4.41e-08,4.41e-08,0,0
1.5757e+08,1,4.42e-08,4.42e-08,0,0
1.5685e+08,1,4.43e-08,4.43e-08,0,0
1.5613e+08,1,4.44e-08,4.44e-08,0,0
1.554e+08,1,4.45e-08,4.45e-08,0,0
1.5468e+08,1,4.46e-08,4.46e-08,0,0
1.5396e+08,1,4.47e-08,4.47e-08,0,0
1.5324e+08,1,4.48e-08,4.48e-08,0,0
1.5251e+08,1,4.49e-08,4.49e-08,0,0
1.5182e+08,1,4.5e-08,4.5e-08,0,0
1.5113e+08,1,4.51e-08,4.51e-08,0,0
1.5045e+08,1,4.52e-08,4.52e-08,0,0
1.4976e+08,1,4.53e-08,4.53e-08,0,0
1.4907e+08,1,4.54e-08,4.54e-08,0,0
1.4839e+08,1,4.55e-08,4.55e-08,0,0
1.477e+08,1,4.56e-08,4.56e-08,0,0
1.4701e+08,1,4.57e-08,4.57e-08,0,0
1.4633e+08,1,4.58e-08,4.58e-08,0,0
1.4564e+08,1,4.59e-08,4.59e-08,0,0
1.4499e+08,1,4.6e-08,4.6e-08,0,0
1.4434e+08,1,4.61e-08,4.61e-08,0,0
1.4369e+08,1,4.62e-08,4.62e-08,0,0
1.4303e+08,1,4.63e-08,4.63e-08,0,0
1.4238e+08,1,4.64e-08,4.64e-08,0,0
1.4173e+08,1,4.65e-08,4.65e-08,0,0
1.4108e+08,1,4.66e-08,4.66e-08,0,0
1.4043e+08,1,4.67e-08,4.67e-08,0,0
1.3977e+08,1,4.68e-08,4.68e-08,0,0
1.3913e+08,1,4.69e-08,4.69e-08,0,0
1.3851e+08,1,4.7e-08,4.7e-08,0,0
1.3789e+08,1,4.71e-08,4.71e-08,0,0
1.3727e+08,1,4.72e-08,4.72e-08,0,0
1.3665e+08,1,4.73e-08,4.73e-08,0,0
1.3603e+08,1,4.74e-08,4.74e-08,0,0
1.3541e+08,1,4.75e-08,4.75e-08,0,0
1.3479e+08,1,4.76e-08,4.76e-08,0,0
1.3417e+08,1,4.77e-08,4.77e-08,0,0
1.3355e+08,1,4.78e-08,4.78e-08,0,0
1.3295e+08,1,4.79e-08,4.79e-08,0,0
1.3236e+08,1,4.8e-08,4.8e-08,0,0
1.3177e+08,1,4.81e-08,4.81e-08,0,0
1.3118e+08,1,4.82e-08,4.82e-08,0,0
1.3059e+08,1,4.83e-08,4.83e-08,0,0
1.3e+08,1,4.84e-08,4.84e-08,0,0
1.2941e+08,1,4.85e-08,4.85e-08,0,0
1.2882e+08,1,4.86e-08,4.86e-08,0,0
1.2823e+08,1,4.87e-08,4.87e-08,0,0
1.2764e+08,1,4.88e-08,4.88e-08,0,0
1.2707e+08,1,4.89e-08,4.89e-08,0,0
1.2651e+08,1,4.9e-08,4.9e-08,0,0
1.2595e+08,1,4.91e-08,4.91e-08,0,0
1.2539e+08,1,4.92e-08,4.92e-08,0,0
1.2483e+08,1,4.93e-08,4.93e-08,0,0
1.2427e+08,1,4.94e-08,4.94e-08,0,0
1.2371e+08,1,4.95e-08,4.95e-08,0,0
1.2315e+08,1,4.96e-08,4.96e-08,0,0
1.2259e+08,1,4.97e-08,4.97e-08,0,0
1.2203e+08,1,4.98e-08,4.98e-08,0,0
1.215e+08,1,4.99e-08,4.99e-08,0,0
1.2097e+08,1,5e-08,5e-08,0,0
1.2043e+08,1,5.01e-08,5.01e-08,0,0
