t(s),inventory(He/m2),flux_surface_left(He/m2/s),max_ib(He),x_max_ib(m),mean_ib(He),total_bubbles
1.0,1.6874202558485376e+17,-8.743426327260329e+21,39669.6962992,3e-09,27364.803000068016,6166389196532.288
1.9090909090909092,3.004590283963345e+18,-8.739261475161174e+21,406322.03794,3e-09,256529.5061007303,11712454951609.137
2.909090909090909,1.3640203236334385e+19,-8.730104728137233e+21,1259116.30179,3e-09,771882.4042067629,17671348850544.086
4.00909090909091,3.765882059898658e+19,-8.71742789936515e+21,2593049.77431,3e-09,1568089.216630763,24015738517672.67
5.21909090909091,8.155367525554604e+19,-8.70161355978864e+21,4427333.03444,3e-09,2655157.8635728313,30715188868584.203
6.55009090909091,1.5323010937675163e+20,-8.682709303464584e+21,6813547.16413,3e-09,4061047.8258667877,37731668265700.93
8.01419090909091,2.6233491374721738e+20,-8.66073239308033e+21,9828490.038,3e-09,5827149.775650547,45019421818092.9
9.624700909090912,4.205484135394359e+20,-8.635725909592325e+21,13571634.4395,3e-09,8006468.392861285,52526081775880.69
11.396261909090914,6.41874004267942e+20,-8.607773228507822e+21,18165428.571,3e-09,10663347.228009183,60194420245637.836
13.344979009090915,9.429361836986928e+20,-8.577000736510972e+21,23757117.2853,3e-09,13873956.720225418,67964474930506.51
15.488567819090918,1.3432933396127723e+21,-8.543574825098997e+21,30521513.0172,3e-09,17727204.487092704,75775813416651.97
17.84651551009092,1.8657711992879917e+21,-8.507695391827446e+21,38664493.0275,3e-09,22325924.76636537,83569716319156.83
20.440257970190924,2.5368236152582664e+21,-8.469587309418049e+21,48427157.7702,3e-09,27788292.2199323,91291094651675.83
23.293374676300928,3.3869282951612145e+21,-8.429491069204579e+21,60090664.4341,3e-09,34249447.824410364,98890011673334.88
26.43180305302193,4.451025872418687e+21,-8.387653592425641e+21,73981794.8455,3e-09,41863346.78135841,106322743273853.86
29.884074267415034,5.769011291292341e+21,-8.344319951925453e+21,90479346.5386,3e-09,50804850.817280985,113552371446587.23
33.681572603247446,7.38628688435638e+21,-8.299726476138819e+21,110021458.228,3e-09,61272094.66761549,120548953392649.38
37.8588207726631,9.354386838094528e+21,-8.254095453711247e+21,133114000.338,3e-09,73489161.37613292,127289339855394.67
42.45379375902032,1.1731683068534971e+22,-8.207631449893274e+21,160340180.064,3e-09,87709104.68445784,133756730395787.98
47.508264044013266,1.4584182948462791e+22,-8.160519098845678e+21,192371530.158,3e-09,104217360.09910285,139940053505426.86
53.06818135750551,1.7986429905825098e+22,-8.112922149089265e+21,229980472.376,3e-09,123335589.75201617,145833250094229.78
59.184090402346975,2.2022518693125887e+22,-8.064983503180883e+21,274054670.965,3e-09,145426010.25277624,151434524366355.34
65.91159035167259,2.678723813538169e+22,-8.01682599384973e+21,325613419.47,3e-09,170896257.56432748,156745609980947.88
73.31184029593076,3.2387355412242308e+22,-7.968553663665594e+21,385826335.867,3e-09,200204848.62974215,161771084136625.1
81.45211523461475,3.894305742365825e+22,-7.920253352340518e+21,456034677.243,3e-09,233867306.0966247,166517749204194.12
90.40641766716715,4.6589566531133235e+22,-7.871996436512237e+21,537775626.359,3e-09,272463020.07024765,170994091305019.3
100.25615034297478,5.547894996252576e+22,-7.823840605826085e+21,632809948.993,3e-09,316642929.41753864,175209817773536.62
111.09085628636316,6.578214442555398e+22,-7.775831593284368e+21,743153473.715,3e-09,367138114.7940384,179175470415152.2
