"cb","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
2.6332e+17,1,3.45e-09,3.45e-09,0,0
2.6543e+17,1,3.48e-09,3.48e-09,0,0
2.6754e+17,1,3.51e-09,3.51e-09,0,0
2.6965e+17,1,3.54e-09,3.54e-09,0,0
2.7177e+17,1,3.57e-09,3.57e-09,0,0
2.7388e+17,1,3.6e-09,3.6e-09,0,0
2.7565e+17,1,3.63e-09,3.63e-09,0,0
2.7742e+17,1,3.66e-09,3.66e-09,0,0
2.7919e+17,1,3.69e-09,3.69e-09,0,0
2.8097e+17,1,3.72e-09,3.72e-09,0,0
2.8274e+17,1,3.75e-09,3.75e-09,0,0
2.8451e+17,1,3.78e-09,3.78e-09,0,0
2.8629e+17,1,3.81e-09,3.81e-09,0,0
2.8806e+17,1,3.84e-09,3.84e-09,0,0
2.8983e+17,1,3.87e-09,3.87e-09,0,0
2.9161e+17,1,3.9e-09,3.9e-09,0,0
2.9338e+17,1,3.93e-09,3.93e-09,0,0
2.9515e+17,1,3.96e-09,3.96e-09,0,0
2.9692e+17,1,3.99e-09,3.99e-09,0,0
2.987e+17,1,4.02e-09,4.02e-09,0,0
3.0047e+17,1,4.05e-09,4.05e-09,0,0
3.0224e+17,1,4.08e-09,4.08e-09,0,0
3.0402e+17,1,4.11e-09,4.11e-09,0,0
3.0579e+17,1,4.14e-09,4.14e-09,0,0
3.0756e+17,1,4.17e-09,4.17e-09,0,0
3.0934e+17,1,4.2e-09,4.2e-09,0,0
3.1086e+17,1,4.23e-09,4.23e-09,0,0
3.1239e+17,1,4.26e-09,4.26e-09,0,0
3.1392e+17,1,4.29e-09,4.29e-09,0,0
3.1545e+17,1,4.32e-09,4.32e-09,0,0
3.1697e+17,1,4.35e-09,4.35e-09,0,0
3.185e+17,1,4.38e-09,4.38e-09,0,0
3.2003e+17,1,4.41e-09,4.41e-09,0,0
3.2155e+17,1,4.44e-09,4.44e-09,0,0
3.2308e+17,1,4.47e-09,4.47e-09,0,0
3.2461e+17,1,4.5e-09,4.5e-09,0,0
3.2614e+17,1,4.53e-09,4.53e-09,0,0
3.2766e+17,1,4.56e-09,4.56e-09,0,0
3.2919e+17,1,4.59e-09,4.59e-09,0,0
3.3072e+17,1,4.62e-09,4.62e-09,0,0
3.3224e+17,1,4.65e-09,4.65e-09,0,0
3.3377e+17,1,4.68e-09,4.68e-09,0,0
3.353e+17,1,4.71e-09,4.71e-09,0,0
3.3683e+17,1,4.74e-09,4.74e-09,0,0
3.3835e+17,1,4.77e-09,4.77e-09,0,0
3.3988e+17,1,4.8e-09,4.8e-09,0,0
3.412e+17,1,4.83e-09,4.83e-09,0,0
3.4252e+17,1,4.86e-09,4.86e-09,0,0
3.4384e+17,1,4.89e-09,4.89e-09,0,0
3.4516e+17,1,4.92e-09,4.92e-09,0,0
3.4647e+17,1,4.95e-09,4.95e-09,0,0
3.4779e+17,1,4.98e-09,4.98e-09,0,0
3.4911e+17,1,5.01e-09,5.01e-09,0,0
3.5043e+17,1,5.04e-09,5.04e-09,0,0
3.5175e+17,1,5.07e-09,5.07e-09,0,0
3.5307e+17,1,5.1e-09,5.1e-09,0,0
3.5438e+17,1,5.13e-09,5.13e-09,0,0
3.557e+17,1,5.16e-09,5.16e-09,0,0
3.5702e+17,1,5.19e-09,5.19e-09,0,0
3.5834e+17,1,5.22e-09,5.22e-09,0,0
3.5966e+17,1,5.25e-09,5.25e-09,0,0
3.6098e+17,1,5.28e-09,5.28e-09,0,0
3.623e+17,1,5.31e-09,5.31e-09,0,0
3.6361e+17,1,5.34e-09,5.34e-09,0,0
3.6493e+17,1,5.37e-09,5.37e-09,0,0
3.6625e+17,1,5.4e-09,5.4e-09,0,0
3.6737e+17,1,5.43e-09,5.43e-09,0,0
3.6849e+17,1,5.46e-09,5.46e-09,0,0
3.6961e+17,1,5.49e-09,5.49e-09,0,0
3.7073e+17,1,5.52e-09,5.52e-09,0,0
3.7185e+17,1,5.55e-09,5.55e-09,0,0
3.7297e+17,1,5.58e-09,5.58e-09,0,0
3.7409e+17,1,5.61e-09,5.61e-09,0,0
3.7521e+17,1,5.64e-09,5.64e-09,0,0
3.7633e+17,1,5.67e-09,5.67e-09,0,0
3.7745e+17,1,5.7e-09,5.7e-09,0,0
3.7857e+17,1,5.73e-09,5.73e-09,0,0
3.7969e+17,1,5.76e-09,5.76e-09,0,0
3.8081e+17,1,5.79e-09,5.79e-09,0,0
3.8193e+17,1,5.82e-09,5.82e-09,0,0
3.8305e+17,1,5.85e-09,5.85e-09,0,0
3.8417e+17,1,5.88e-09,5.88e-09,0,0
3.8529e+17,1,5.91e-09,5.91e-09,0,0
3.8641e+17,1,5.94e-09,5.94e-09,0,0
3.8753e+17,1,5.97e-09,5.97e-09,0,0
3.8865e+17,1,6e-09,6e-09,0,0
3.8957e+17,1,6.03e-09,6.03e-09,0,0
3.905e+17,1,6.06e-09,6.06e-09,0,0
3.9142e+17,1,6.09e-09,6.09e-09,0,0
3.9235e+17,1,6.12e-09,6.12e-09,0,0
3.9327e+17,1,6.15e-09,6.15e-09,0,0
3.942e+17,1,6.18e-09,6.18e-09,0,0
3.9512e+17,1,6.21e-09,6.21e-09,0,0
3.9605e+17,1,6.24e-09,6.24e-09,0,0
3.9697e+17,1,6.27e-09,6.27e-09,0,0
3.979e+17,1,6.3e-09,6.3e-09,0,0
3.9882e+17,1,6.33e-09,6.33e-09,0,0
3.9975e+17,1,6.36e-09,6.36e-09,0,0
4.0067e+17,1,6.39e-09,6.39e-09,0,0
4.016e+17,1,6.42e-09,6.42e-09,0,0
4.0252e+17,1,6.45e-09,6.45e-09,0,0
4.0345e+17,1,6.48e-09,6.48e-09,0,0
4.0437e+17,1,6.51e-09,6.51e-09,0,0
4.053e+17,1,6.54e-09,6.54e-09,0,0
4.0622e+17,1,6.57e-09,6.57e-09,0,0
4.0715e+17,1,6.6e-09,6.6e-09,0,0
4.0788e+17,1,6.63e-09,6.63e-09,0,0
4.0862e+17,1,6.66e-09,6.66e-09,0,0
4.0935e+17,1,6.69e-09,6.69e-09,0,0
4.1008e+17,1,6.72e-09,6.72e-09,0,0
4.1082e+17,1,6.75e-09,6.75e-09,0,0
4.1155e+17,1,6.78e-09,6.78e-09,0,0
4.1228e+17,1,6.81e-09,6.81e-09,0,0
4.1302e+17,1,6.84e-09,6.84e-09,0,0
4.1375e+17,1,6.87e-09,6.87e-09,0,0
4.1449e+17,1,6.9e-09,6.9e-09,0,0
4.1522e+17,1,6.93e-09,6.93e-09,0,0
4.1595e+17,1,6.96e-09,6.96e-09,0,0
4.1669e+17,1,6.99e-09,6.99e-09,0,0
4.1742e+17,1,7.02e-09,7.02e-09,0,0
4.1816e+17,1,7.05e-09,7.05e-09,0,0
4.1889e+17,1,7.08e-09,7.08e-09,0,0
4.1962e+17,1,7.11e-09,7.11e-09,0,0
4.2036e+17,1,7.14e-09,7.14e-09,0,0
4.2109e+17,1,7.17e-09,7.17e-09,0,0
4.2182e+17,1,7.2e-09,7.2e-09,0,0
4.2237e+17,1,7.23e-09,7.23e-09,0,0
4.2292e+17,1,7.26e-09,7.26e-09,0,0
4.2347e+17,1,7.29e-09,7.29e-09,0,0
4.2402e+17,1,7.32e-09,7.32e-09,0,0
4.2456e+17,1,7.35e-09,7.35e-09,0,0
4.2511e+17,1,7.38e-09,7.38e-09,0,0
4.2566e+17,1,7.41e-09,7.41e-09,0,0
4.2621e+17,1,7.44e-09,7.44e-09,0,0
4.2676e+17,1,7.47e-09,7.47e-09,0,0
4.2731e+17,1,7.5e-09,7.5e-09,0,0
4.2785e+17,1,7.53e-09,7.53e-09,0,0
4.284e+17,1,7.56e-09,7.56e-09,0,0
4.2895e+17,1,7.59e-09,7.59e-09,0,0
4.295e+17,1,7.62e-09,7.62e-09,0,0
4.3005e+17,1,7.65e-09,7.65e-09,0,0
4.3059e+17,1,7.68e-09,7.68e-09,0,0
4.3114e+17,1,7.71e-09,7.71e-09,0,0
4.3169e+17,1,7.74e-09,7.74e-09,0,0
4.3224e+17,1,7.77e-09,7.77e-09,0,0
4.3279e+17,1,7.8e-09,7.8e-09,0,0
4.3316e+17,1,7.83e-09,7.83e-09,0,0
4.3352e+17,1,7.86e-09,7.86e-09,0,0
4.3389e+17,1,7.89e-09,7.89e-09,0,0
4.3426e+17,1,7.92e-09,7.92e-09,0,0
4.3463e+17,1,7.95e-09,7.95e-09,0,0
4.35e+17,1,7.98e-09,7.98e-09,0,0
4.3537e+17,1,8.01e-09,8.01e-09,0,0
4.3574e+17,1,8.04e-09,8.04e-09,0,0
4.3611e+17,1,8.07e-09,8.07e-09,0,0
4.3648e+17,1,8.1e-09,8.1e-09,0,0
4.3685e+17,1,8.13e-09,8.13e-09,0,0
4.3722e+17,1,8.16e-09,8.16e-09,0,0
4.3758e+17,1,8.19e-09,8.19e-09,0,0
4.3795e+17,1,8.22e-09,8.22e-09,0,0
4.3832e+17,1,8.25e-09,8.25e-09,0,0
4.3869e+17,1,8.28e-09,8.28e-09,0,0
4.3906e+17,1,8.31e-09,8.31e-09,0,0
4.3943e+17,1,8.34e-09,8.34e-09,0,0
4.398e+17,1,8.37e-09,8.37e-09,0,0
4.4017e+17,1,8.4e-09,8.4e-09,0,0
4.4037e+17,1,8.43e-09,8.43e-09,0,0
4.4056e+17,1,8.46e-09,8.46e-09,0,0
4.4076e+17,1,8.49e-09,8.49e-09,0,0
4.4096e+17,1,8.52e-09,8.52e-09,0,0
4.4116e+17,1,8.55e-09,8.55e-09,0,0
4.4136e+17,1,8.58e-09,8.58e-09,0,0
4.4156e+17,1,8.61e-09,8.61e-09,0,0
4.4175e+17,1,8.64e-09,8.64e-09,0,0
4.4195e+17,1,8.67e-09,8.67e-09,0,0
4.4215e+17,1,8.7e-09,8.7e-09,0,0
4.4235e+17,1,8.73e-09,8.73e-09,0,0
4.4255e+17,1,8.76e-09,8.76e-09,0,0
4.4275e+17,1,8.79e-09,8.79e-09,0,0
4.4294e+17,1,8.82e-09,8.82e-09,0,0
4.4314e+17,1,8.85e-09,8.85e-09,0,0
4.4334e+17,1,8.88e-09,8.88e-09,0,0
4.4354e+17,1,8.91e-09,8.91e-09,0,0
4.4374e+17,1,8.94e-09,8.94e-09,0,0
4.4393e+17,1,8.97e-09,8.97e-09,0,0
4.4413e+17,1,9e-09,9e-09,0,0
4.4417e+17,1,9.03e-09,9.03e-09,0,0
4.4421e+17,1,9.06e-09,9.06e-09,0,0
4.4424e+17,1,9.09e-09,9.09e-09,0,0
4.4428e+17,1,9.12e-09,9.12e-09,0,0
4.4432e+17,1,9.15e-09,9.15e-09,0,0
4.4435e+17,1,9.18e-09,9.18e-09,0,0
4.4439e+17,1,9.21e-09,9.21e-09,0,0
4.4443e+17,1,9.24e-09,9.24e-09,0,0
4.4446e+17,1,9.27e-09,9.27e-09,0,0
4.445e+17,1,9.3e-09,9.3e-09,0,0
4.4453e+17,1,9.33e-09,9.33e-09,0,0
4.4457e+17,1,9.36e-09,9.36e-09,0,0
4.4461e+17,1,9.39e-09,9.39e-09,0,0
4.4464e+17,1,9.42e-09,9.42e-09,0,0
4.4468e+17,1,9.45e-09,9.45e-09,0,0
4.4472e+17,1,9.48e-09,9.48e-09,0,0
4.4475e+17,1,9.51e-09,9.51e-09,0,0
4.4479e+17,1,9.54e-09,9.54e-09,0,0
4.4483e+17,1,9.57e-09,9.57e-09,0,0
4.4486e+17,1,9.6e-09,9.6e-09,0,0
4.4475e+17,1,9.63e-09,9.63e-09,0,0
4.4463e+17,1,9.66e-09,9.66e-09,0,0
4.4452e+17,1,9.69e-09,9.69e-09,0,0
4.444e+17,1,9.72e-09,9.72e-09,0,0
4.4429e+17,1,9.75e-09,9.75e-09,0,0
4.4417e+17,1,9.78e-09,9.78e-09,0,0
4.4406e+17,1,9.81e-09,9.81e-09,0,0
4.4394e+17,1,9.84e-09,9.84e-09,0,0
4.4383e+17,1,9.87e-09,9.87e-09,0,0
4.4371e+17,1,9.9e-09,9.9e-09,0,0
4.436e+17,1,9.93e-09,9.93e-09,0,0
4.4348e+17,1,9.96e-09,9.96e-09,0,0
4.4337e+17,1,9.99e-09,9.99e-09,0,0
4.4325e+17,1,1.002e-08,1.002e-08,0,0
4.4314e+17,1,1.005e-08,1.005e-08,0,0
4.4302e+17,1,1.008e-08,1.008e-08,0,0
4.4291e+17,1,1.011e-08,1.011e-08,0,0
4.4279e+17,1,1.014e-08,1.014e-08,0,0
4.4268e+17,1,1.017e-08,1.017e-08,0,0
4.4256e+17,1,1.02e-08,1.02e-08,0,0
4.4231e+17,1,1.023e-08,1.023e-08,0,0
4.4205e+17,1,1.026e-08,1.026e-08,0,0
4.418e+17,1,1.029e-08,1.029e-08,0,0
4.4154e+17,1,1.032e-08,1.032e-08,0,0
4.4128e+17,1,1.035e-08,1.035e-08,0,0
4.4103e+17,1,1.038e-08,1.038e-08,0,0
4.4077e+17,1,1.041e-08,1.041e-08,0,0
4.4052e+17,1,1.044e-08,1.044e-08,0,0
4.4026e+17,1,1.047e-08,1.047e-08,0,0
4.4e+17,1,1.05e-08,1.05e-08,0,0
4.3975e+17,1,1.053e-08,1.053e-08,0,0
4.3949e+17,1,1.056e-08,1.056e-08,0,0
4.3924e+17,1,1.059e-08,1.059e-08,0,0
4.3898e+17,1,1.062e-08,1.062e-08,0,0
4.3873e+17,1,1.065e-08,1.065e-08,0,0
4.3847e+17,1,1.068e-08,1.068e-08,0,0
4.3821e+17,1,1.071e-08,1.071e-08,0,0
4.3796e+17,1,1.074e-08,1.074e-08,0,0
4.377e+17,1,1.077e-08,1.077e-08,0,0
4.3745e+17,1,1.08e-08,1.08e-08,0,0
4.3706e+17,1,1.083e-08,1.083e-08,0,0
4.3668e+17,1,1.086e-08,1.086e-08,0,0
4.3629e+17,1,1.089e-08,1.089e-08,0,0
4.3591e+17,1,1.092e-08,1.092e-08,0,0
4.3552e+17,1,1.095e-08,1.095e-08,0,0
4.3514e+17,1,1.098e-08,1.098e-08,0,0
4.3475e+17,1,1.101e-08,1.101e-08,0,0
4.3437e+17,1,1.104e-08,1.104e-08,0,0
4.3398e+17,1,1.107e-08,1.107e-08,0,0
4.336e+17,1,1.11e-08,1.11e-08,0,0
4.3321e+17,1,1.113e-08,1.113e-08,0,0
4.3283e+17,1,1.116e-08,1.116e-08,0,0
4.3244e+17,1,1.119e-08,1.119e-08,0,0
4.3206e+17,1,1.122e-08,1.122e-08,0,0
4.3167e+17,1,1.125e-08,1.125e-08,0,0
4.3129e+17,1,1.128e-08,1.128e-08,0,0
4.309e+17,1,1.131e-08,1.131e-08,0,0
4.3051e+17,1,1.134e-08,1.134e-08,0,0
4.3013e+17,1,1.137e-08,1.137e-08,0,0
4.2974e+17,1,1.14e-08,1.14e-08,0,0
4.2924e+17,1,1.143e-08,1.143e-08,0,0
4.2874e+17,1,1.146e-08,1.146e-08,0,0
4.2824e+17,1,1.149e-08,1.149e-08,0,0
4.2773e+17,1,1.152e-08,1.152e-08,0,0
4.2723e+17,1,1.155e-08,1.155e-08,0,0
4.2673e+17,1,1.158e-08,1.158e-08,0,0
4.2623e+17,1,1.161e-08,1.161e-08,0,0
4.2572e+17,1,1.164e-08,1.164e-08,0,0
4.2522e+17,1,1.167e-08,1.167e-08,0,0
4.2472e+17,1,1.17e-08,1.17e-08,0,0
4.2422e+17,1,1.173e-08,1.173e-08,0,0
4.2371e+17,1,1.176e-08,1.176e-08,0,0
4.2321e+17,1,1.179e-08,1.179e-08,0,0
4.2271e+17,1,1.182e-08,1.182e-08,0,0
4.2221e+17,1,1.185e-08,1.185e-08,0,0
4.217e+17,1,1.188e-08,1.188e-08,0,0
4.212e+17,1,1.191e-08,1.191e-08,0,0
4.207e+17,1,1.194e-08,1.194e-08,0,0
4.202e+17,1,1.197e-08,1.197e-08,0,0
4.1969e+17,1,1.2e-08,1.2e-08,0,0
4.1909e+17,1,1.203e-08,1.203e-08,0,0
4.1848e+17,1,1.206e-08,1.206e-08,0,0
4.1787e+17,1,1.209e-08,1.209e-08,0,0
4.1726e+17,1,1.212e-08,1.212e-08,0,0
4.1665e+17,1,1.215e-08,1.215e-08,0,0
4.1605e+17,1,1.218e-08,1.218e-08,0,0
4.1544e+17,1,1.221e-08,1.221e-08,0,0
4.1483e+17,1,1.224e-08,1.224e-08,0,0
4.1422e+17,1,1.227e-08,1.227e-08,0,0
4.1362e+17,1,1.23e-08,1.23e-08,0,0
4.1301e+17,1,1.233e-08,1.233e-08,0,0
4.124e+17,1,1.236e-08,1.236e-08,0,0
4.1179e+17,1,1.239e-08,1.239e-08,0,0
4.1118e+17,1,1.242e-08,1.242e-08,0,0
4.1058e+17,1,1.245e-08,1.245e-08,0,0
4.0997e+17,1,1.248e-08,1.248e-08,0,0
4.0936e+17,1,1.251e-08,1.251e-08,0,0
4.0875e+17,1,1.254e-08,1.254e-08,0,0
4.0814e+17,1,1.257e-08,1.257e-08,0,0
4.0754e+17,1,1.26e-08,1.26e-08,0,0
4.0684e+17,1,1.263e-08,1.263e-08,0,0
4.0614e+17,1,1.266e-08,1.266e-08,0,0
4.0543e+17,1,1.269e-08,1.269e-08,0,0
4.0473e+17,1,1.272e-08,1.272e-08,0,0
4.0403e+17,1,1.275e-08,1.275e-08,0,0
4.0333e+17,1,1.278e-08,1.278e-08,0,0
4.0263e+17,1,1.281e-08,1.281e-08,0,0
4.0193e+17,1,1.284e-08,1.284e-08,0,0
4.0123e+17,1,1.287e-08,1.287e-08,0,0
4.0053e+17,1,1.29e-08,1.29e-08,0,0
3.9983e+17,1,1.293e-08,1.293e-08,0,0
3.9913e+17,1,1.296e-08,1.296e-08,0,0
3.9843e+17,1,1.299e-08,1.299e-08,0,0
3.9772e+17,1,1.302e-08,1.302e-08,0,0
3.9702e+17,1,1.305e-08,1.305e-08,0,0
3.9632e+17,1,1.308e-08,1.308e-08,0,0
3.9562e+17,1,1.311e-08,1.311e-08,0,0
3.9492e+17,1,1.314e-08,1.314e-08,0,0
3.9422e+17,1,1.317e-08,1.317e-08,0,0
3.9352e+17,1,1.32e-08,1.32e-08,0,0
3.9274e+17,1,1.323e-08,1.323e-08,0,0
3.9196e+17,1,1.326e-08,1.326e-08,0,0
3.9117e+17,1,1.329e-08,1.329e-08,0,0
3.9039e+17,1,1.332e-08,1.332e-08,0,0
3.8961e+17,1,1.335e-08,1.335e-08,0,0
3.8883e+17,1,1.338e-08,1.338e-08,0,0
3.8805e+17,1,1.341e-08,1.341e-08,0,0
3.8727e+17,1,1.344e-08,1.344e-08,0,0
3.8648e+17,1,1.347e-08,1.347e-08,0,0
3.857e+17,1,1.35e-08,1.35e-08,0,0
3.8492e+17,1,1.353e-08,1.353e-08,0,0
3.8414e+17,1,1.356e-08,1.356e-08,0,0
3.8336e+17,1,1.359e-08,1.359e-08,0,0
3.8258e+17,1,1.362e-08,1.362e-08,0,0
3.8179e+17,1,1.365e-08,1.365e-08,0,0
3.8101e+17,1,1.368e-08,1.368e-08,0,0
3.8023e+17,1,1.371e-08,1.371e-08,0,0
3.7945e+17,1,1.374e-08,1.374e-08,0,0
3.7867e+17,1,1.377e-08,1.377e-08,0,0
3.7788e+17,1,1.38e-08,1.38e-08,0,0
3.7703e+17,1,1.383e-08,1.383e-08,0,0
3.7618e+17,1,1.386e-08,1.386e-08,0,0
3.7533e+17,1,1.389e-08,1.389e-08,0,0
3.7448e+17,1,1.392e-08,1.392e-08,0,0
3.7363e+17,1,1.395e-08,1.395e-08,0,0
3.7278e+17,1,1.398e-08,1.398e-08,0,0
3.7193e+17,1,1.401e-08,1.401e-08,0,0
3.7108e+17,1,1.404e-08,1.404e-08,0,0
3.7023e+17,1,1.407e-08,1.407e-08,0,0
3.6938e+17,1,1.41e-08,1.41e-08,0,0
3.6853e+17,1,1.413e-08,1.413e-08,0,0
3.6768e+17,1,1.416e-08,1.416e-08,0,0
3.6683e+17,1,1.419e-08,1.419e-08,0,0
3.6598e+17,1,1.422e-08,1.422e-08,0,0
3.6513e+17,1,1.425e-08,1.425e-08,0,0
3.6428e+17,1,1.428e-08,1.428e-08,0,0
3.6343e+17,1,1.431e-08,1.431e-08,0,0
3.6258e+17,1,1.434e-08,1.434e-08,0,0
3.6173e+17,1,1.437e-08,1.437e-08,0,0
3.6088e+17,1,1.44e-08,1.44e-08,0,0
3.5997e+17,1,1.443e-08,1.443e-08,0,0
3.5906e+17,1,1.446e-08,1.446e-08,0,0
3.5816e+17,1,1.449e-08,1.449e-08,0,0
3.5725e+17,1,1.452e-08,1.452e-08,0,0
3.5634e+17,1,1.455e-08,1.455e-08,0,0
3.5543e+17,1,1.458e-08,1.458e-08,0,0
3.5453e+17,1,1.461e-08,1.461e-08,0,0
3.5362e+17,1,1.464e-08,1.464e-08,0,0
3.5271e+17,1,1.467e-08,1.467e-08,0,0
3.5181e+17,1,1.47e-08,1.47e-08,0,0
3.509e+17,1,1.473e-08,1.473e-08,0,0
3.4999e+17,1,1.476e-08,1.476e-08,0,0
3.4908e+17,1,1.479e-08,1.479e-08,0,0
3.4818e+17,1,1.482e-08,1.482e-08,0,0
3.4727e+17,1,1.485e-08,1.485e-08,0,0
3.4636e+17,1,1.488e-08,1.488e-08,0,0
3.4546e+17,1,1.491e-08,1.491e-08,0,0
3.4455e+17,1,1.494e-08,1.494e-08,0,0
3.4364e+17,1,1.497e-08,1.497e-08,0,0
