t(s),inventory(He/m2),flux_surface_left(He/m2/s),max_ib(He),x_max_ib(m),mean_ib(He),total_bubbles
1e-06,7109432.2326527275,-9.057572237759147e+21,720547150.627,9.912109375e-07,55.49321407814523,128113.5423628782
1.9090909090909087e-06,78735729.6623927,-9.147423477444235e+21,684218077.284,9.912109375e-07,72.20728760165399,1090412.5092851317
2.9090909090909084e-06,434839312.45151806,-9.172175191452062e+21,350769363.074,9.912109375e-07,73.13481991684735,5945722.064345282
4.009090909090909e-06,1574830962.7654169,-9.185134548623194e+21,178142604.376,9.912109375e-07,67.33776179262827,23387040.508047
5.219090909090909e-06,4407711912.0764475,-9.193521966479772e+21,89874219.7364,9.912109375e-07,59.54167627677555,74027339.96919216
6.55009090909091e-06,10397223635.5814,-9.199564257181784e+21,45382273.1845,9.912109375e-07,51.70769398370641,201076915.92004982
8.01419090909091e-06,21718796457.268642,-9.204208930658931e+21,23010887.3466,9.912109375e-07,44.56100296429689,487394695.1927933
9.62470090909091e-06,41418505636.51495,-9.207937867062158e+21,11741134.4807,9.912109375e-07,38.30523610964511,1081275299.2295468
1.139626190909091e-05,73559760120.4459,-9.211026026622796e+21,6039614.47474,9.912109375e-07,32.93302282517266,2233617014.476419
1.3344979009090911e-05,123342619125.42139,-9.213643522009423e+21,3137281.20208,9.912109375e-07,28.359984150240052,4349177999.254184
1.5488567819090912e-05,197187716726.32962,-9.215902123621852e+21,1648184.9243,9.912109375e-07,24.48209522051234,8054364422.254014
1.7846515510090912e-05,302796713359.62213,-9.217878765666625e+21,876938.084543,9.912109375e-07,21.19931457616504,14283325636.389425
2.0440257970190915e-05,449232787090.4599,-9.219628401602431e+21,473131.085187,9.912109375e-07,18.42398693623934,24383038733.42608
2.3293374676300916e-05,647092621836.406,-9.221191484830884e+21,259130.83013,9.912109375e-07,16.082180214462998,40236622970.712875
2.643180305302192e-05,908839337601.5837,-9.222598545777157e+21,144210.003153,9.912109375e-07,14.111858690901851,64402525387.21405
2.9884074267415023e-05,1249317421967.3892,-9.223873110758583e+21,81614.1549761,9.912109375e-07,12.460059443301393,100265767402.82167
3.3681572603247435e-05,1686393571705.287,-9.225033628979645e+21,47003.5074214,9.912109375e-07,11.0803691319529,152196515442.98892
3.7858820772663094e-05,2241614002368.0205,-9.226094782367162e+21,27563.923453,9.912109375e-07,9.9313368537969,225711204379.40012
4.245379375902031e-05,2940795201258.737,-9.227068398012929e+21,16466.6024606,9.912109375e-07,8.975894532898797,327632548542.10016
4.750826404401326e-05,3814593282917.4478,-9.227964096831468e+21,10024.990696,9.912109375e-07,8.181485310094015,466247036856.6381
5.30681813575055e-05,4899285773089.344,-9.228789762235225e+21,6221.67018416,9.912109375e-07,7.520451712881757,651461635568.6951
5.918409040234696e-05,6238179387799.29,-9.229551882896807e+21,3936.96456835,9.912109375e-07,6.9703068276731015,894964818913.3995
6.591159035167256e-05,7884197327919.172,-9.230255805305242e+21,2540.37888139,9.912109375e-07,6.513712757398416,1210399908863.6707
7.331184029593073e-05,9904179652029.068,-9.230905920352328e+21,3416.47504071,5e-06,6.138091210107641,1613560195345.3838
8.145211523461472e-05,12385430569282.059,-9.231505800720089e+21,1434.76333667,5e-06,5.834987484514187,2122614761754.4124
9.04064176671671e-05,15444939410864.848,-9.232058301004644e+21,911.186352253,5.375e-06,5.599297273514685,2758371034151.227
0.00010025615034297473,19241696244021.695,-9.232565629338828e+21,60022.7979379,3.625e-06,5.428491975098786,3544574871306.0483
0.00011109085628636313,23992588764720.816,-9.233029397187918e+21,30467.5954713,3.625e-06,5.321939092896141,4508241891897.397
0.00012300903282409036,29992545403215.867,-9.233450652656837e+21,16071.4569268,3.625e-06,5.280372889442463,5680005187357.6455
0.00013611902701559032,37639861922422.016,-9.233829901861451e+21,17622.2355945,5.125e-06,5.305532558354041,7094454987964.338
0.00015054002062624028,47467977390121.31,-9.23416712256197e+21,16058.0136099,5.75e-06,5.399957485270103,8790435391316.232
0.00016640311359795523,60185301736705.805,-9.234461774263436e+21,14533.5654459,5.75e-06,5.566913293360154,10811251867078.809
0.00018385251586684168,76724992535444.97,-9.234712809296448e+21,12099.2211682,6.125e-06,5.8104169858305035,13204730869152.654
0.00020304685836261676,98306788494747.33,-9.234918689918857e+21,10793.221706,6.375e-06,6.1353317821144575,16023059874500.748
0.00022416063510796936,126513086978518.3,-9.235077417096694e+21,9516.49162906,6.75e-06,6.547508896990542,19322323798088.77
0.00024738578952785724,163381349857883.3,-9.235186577148211e+21,8448.32502943,7e-06,7.05396149724486,23161644690249.145
0.0002729334593897339,211514569056818.9,-9.235243412634391e+21,7519.82219262,7.375e-06,7.663063146825037,27601830365244.18
0.00030103589623779823,274210845417118.7,-9.23524492344886e+21,6656.46562807,7.75e-06,8.384768029179734,32703450407076.348
0.00033194857677066897,355612075001230.3,-9.23518800260598e+21,5926.10770481,8.125e-06,9.230852881635068,38524292344505.49
0.00036595252535682684,460870300238293.7,-9.235069608285883e+21,5313.78903773,8.5e-06,10.215181232848275,45116213773702.21
0.0004033568688016005,596328587255723.0,-9.234886968885169e+21,4765.42689466,8.875e-06,11.353989708043828,52521501480069.96
0.0004445016465908515,769711609320440.6,-9.234637811121588e+21,4274.18458765,9.375e-06,12.666194339310385,60768972013289.66
0.0004897609021590276,990319888649204.0,-9.234320593323454e+21,3876.33984158,9.75e-06,14.173712488544805,69870183231780.7
0.0005395460832840213,1269221423567157.2,-9.233934718473321e+21,3530.81129976,1.025e-05,15.901793789427302,79816242140621.28
0.0005943097825215144,1619435722278907.8,-9.23348069672597e+21,3216.4267084,1.075e-05,17.879352232021642,90575749124653.61
0.0006545498516827568,2056108354240423.5,-9.232960227528362e+21,2925.49391455,1.125e-05,20.13929198083784,102094371351126.55
0.0007208139277601234,2596678843768973.0,-9.232376178853743e+21,2701.54626534,1.1875e-05,22.718822369101833,114296366316086.94
0.0007937044114452267,3261050359818411.0,-9.231732455235644e+21,2476.96911539,1.25e-05,25.659762901383676,127088094007390.94
0.0008738839434988404,4071775076951715.5,-9.231033764614107e+21,2282.28379115,1.3125e-05,29.00884648232827,140363219179782.84
0.0009620814287578153,5054273089297406.0,-9.230285311907838e+21,2114.59361419,1.375e-05,32.81803722894498,154008999808179.22
0.0010590986625426879,6237104486723174.0,-9.229492459733065e+21,1954.87542292,1.4375e-05,37.14488645188934,167912869912836.4
0.0011658176197060477,7652313447373674.0,-9.228660400370803e+21,1815.85520743,1.5125e-05,42.052955122889536,181968506731849.12
0.0012832084725857436,9335860483799164.0,-9.227793877370563e+21,1686.26863151,1.5875e-05,47.61233241319925,196080721330321.7
0.0014123384107534091,1.1328155326122794e+16,-9.226896982426387e+21,1564.91236159,1.6625e-05,53.90027766630613,210168774941287.4
0.001554381342737841,1.3674699482886404e+16,-9.225973037486441e+21,1460.66441686,1.75e-05,61.00200835514926,224168020883399.4
0.0017106285679207162,1.6426845199573024e+16,-9.22502455765733e+21,1362.04227035,1.8375e-05,69.01165065957021,238030028880276.16
0.0018825005156218788,1.9642676811411204e+16,-9.224053280243345e+21,1270.87299458,1.925e-05,78.03336387731537,251721518020081.34
0.002071559658093158,2.3388021393634708e+16,-9.223060240274783e+21,1188.44990477,2.025e-05,88.18264620241074,265222494457138.75
0.0022795247148115648,2.7737597870280776e+16,-9.222045872576633e+21,1112.11766001,2.125e-05,99.58782812198427,278523976206261.2
0.0025082862772018125,3.2776316940256948e+16,-9.221010123337808e+21,1041.61146926,2.225e-05,112.39176083886926,291625620024289.9
