"cb","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
1.5087e+08,1,5.52e-09,5.52e-09,0,0
1.5034e+08,1,5.55e-09,5.55e-09,0,0
1.4981e+08,1,5.58e-09,5.58e-09,0,0
1.4928e+08,1,5.61e-09,5.61e-09,0,0
1.4875e+08,1,5.64e-09,5.64e-09,0,0
1.4822e+08,1,5.67e-09,5.67e-09,0,0
1.4769e+08,1,5.7e-09,5.7e-09,0,0
1.4716e+08,1,5.73e-09,5.73e-09,0,0
1.4663e+08,1,5.76e-09,5.76e-09,0,0
1.461e+08,1,5.79e-09,5.79e-09,0,0
1.4557e+08,1,5.82e-09,5.82e-09,0,0
1.4504e+08,1,5.85e-09,5.85e-09,0,0
1.4451e+08,1,5.88e-09,5.88e-09,0,0
1.4398e+08,1,5.91e-09,5.91e-09,0,0
1.4345e+08,1,5.94e-09,5.94e-09,0,0
1.4292e+08,1,5.97e-09,5.97e-09,0,0
1.4239e+08,1,6e-09,6e-09,0,0
1.4174e+08,1,6.03e-09,6.03e-09,0,0
1.411e+08,1,6.06e-09,6.06e-09,0,0
1.4046e+08,1,6.09e-09,6.09e-09,0,0
1.3981e+08,1,6.12e-09,6.12e-09,0,0
1.3917e+08,1,6.15e-09,6.15e-09,0,0
1.3852e+08,1,6.18e-09,6.18e-09,0,0
1.3788e+08,1,6.21e-09,6.21e-09,0,0
1.3724e+08,1,6.24e-09,6.24e-09,0,0
1.3659e+08,1,6.27e-09,6.27e-09,0,0
1.3595e+08,1,6.3e-09,6.3e-09,0,0
1.353e+08,1,6.33e-09,6.33e-09,0,0
1.3466e+08,1,6.36e-09,6.36e-09,0,0
1.3402e+08,1,6.39e-09,6.39e-09,0,0
1.3337e+08,1,6.42e-09,6.42e-09,0,0
1.3273e+08,1,6.45e-09,6.45e-09,0,0
1.3208e+08,1,6.48e-09,6.48e-09,0,0
1.3144e+08,1,6.51e-09,6.51e-09,0,0
1.308e+08,1,6.54e-09,6.54e-09,0,0
1.3015e+08,1,6.57e-09,6.57e-09,0,0
1.2951e+08,1,6.6e-09,6.6e-09,0,0
1.2881e+08,1,6.63e-09,6.63e-09,0,0
1.2811e+08,1,6.66e-09,6.66e-09,0,0
1.2742e+08,1,6.69e-09,6.69e-09,0,0
1.2672e+08,1,6.72e-09,6.72e-09,0,0
1.2602e+08,1,6.75e-09,6.75e-09,0,0
1.2532e+08,1,6.78e-09,6.78e-09,0,0
1.2463e+08,1,6.81e-09,6.81e-09,0,0
1.2393e+08,1,6.84e-09,6.84e-09,0,0
1.2323e+08,1,6.87e-09,6.87e-09,0,0
1.2253e+08,1,6.9e-09,6.9e-09,0,0
1.2184e+08,1,6.93e-09,6.93e-09,0,0
1.2114e+08,1,6.96e-09,6.96e-09,0,0
1.2044e+08,1,6.99e-09,6.99e-09,0,0
1.1974e+08,1,7.02e-09,7.02e-09,0,0
1.1905e+08,1,7.05e-09,7.05e-09,0,0
1.1835e+08,1,7.08e-09,7.08e-09,0,0
1.1765e+08,1,7.11e-09,7.11e-09,0,0
1.1695e+08,1,7.14e-09,7.14e-09,0,0
1.1626e+08,1,7.17e-09,7.17e-09,0,0
1.1556e+08,1,7.2e-09,7.2e-09,0,0
1.1485e+08,1,7.23e-09,7.23e-09,0,0
1.1415e+08,1,7.26e-09,7.26e-09,0,0
1.1344e+08,1,7.29e-09,7.29e-09,0,0
1.1274e+08,1,7.32e-09,7.32e-09,0,0
1.1203e+08,1,7.35e-09,7.35e-09,0,0
1.1133e+08,1,7.38e-09,7.38e-09,0,0
1.1062e+08,1,7.41e-09,7.41e-09,0,0
1.0992e+08,1,7.44e-09,7.44e-09,0,0
1.0921e+08,1,7.47e-09,7.47e-09,0,0
1.0851e+08,1,7.5e-09,7.5e-09,0,0
1.078e+08,1,7.53e-09,7.53e-09,0,0
1.071e+08,1,7.56e-09,7.56e-09,0,0
1.0639e+08,1,7.59e-09,7.59e-09,0,0
1.0569e+08,1,7.62e-09,7.62e-09,0,0
1.0498e+08,1,7.65e-09,7.65e-09,0,0
1.0428e+08,1,7.68e-09,7.68e-09,0,0
1.0357e+08,1,7.71e-09,7.71e-09,0,0
1.0287e+08,1,7.74e-09,7.74e-09,0,0
1.0216e+08,1,7.77e-09,7.77e-09,0,0
1.0146e+08,1,7.8e-09,7.8e-09,0,0
1.0077e+08,1,7.83e-09,7.83e-09,0,0
1.0009e+08,1,7.86e-09,7.86e-09,0,0
9.9413e+07,1,7.89e-09,7.89e-09,0,0
9.8732e+07,1,7.92e-09,7.92e-09,0,0
9.8052e+07,1,7.95e-09,7.95e-09,0,0
9.7371e+07,1,7.98e-09,7.98e-09,0,0
9.669e+07,1,8.01e-09,8.01e-09,0,0
9.601e+07,1,8.04e-09,8.04e-09,0,0
9.5329e+07,1,8.07e-09,8.07e-09,0,0
9.4648e+07,1,8.1e-09,8.1e-09,0,0
9.3968e+07,1,8.13e-09,8.13e-09,0,0
9.3287e+07,1,8.16e-09,8.16e-09,0,0
9.2606e+07,1,8.19e-09,8.19e-09,0,0
9.1926e+07,1,8.22e-09,8.22e-09,0,0
9.1245e+07,1,8.25e-09,8.25e-09,0,0
9.0564e+07,1,8.28e-09,8.28e-09,0,0
8.9884e+07,1,8.31e-09,8.31e-09,0,0
8.9203e+07,1,8.34e-09,8.34e-09,0,0
8.8522e+07,1,8.37e-09,8.37e-09,0,0
8.7842e+07,1,8.4e-09,8.4e-09,0,0
8.7206e+07,1,8.43e-09,8.43e-09,0,0
