t(s),inventory(He/m2),flux_surface_left(He/m2/s),max_ib(He),x_max_ib(m),mean_ib(He),total_bubbles
1e-06,9.524182395777688e-07,-9.742341719591576e+19,16.0,0.0001,7.001069592074147,1.360389619117618e-07
2.1000000000000002e-06,2.390566959349356e-05,-9.84399204447633e+19,16.0,0.0001,7.0013626267930755,3.4144309997614536e-06
3.3100000000000005e-06,0.0002178326097277407,-9.870581442737838e+19,16.0,0.0001,7.001665019194804,3.111154405852904e-05
4.641000000000001e-06,0.0012588088356442766,-9.884130577123017e+19,16.0,0.0001,7.001992393679533,0.0001797786636815775
6.105100000000001e-06,0.005570271351052138,-9.892747400381065e+19,16.0,0.0001,7.002350194338161,0.0007954859720606448
7.715610000000002e-06,0.02064882663531954,-9.898876319142175e+19,16.0,0.0001,7.002742478900393,0.0029486771357843684
9.487171000000002e-06,0.0674537566996907,-9.903540387257352e+19,16.0,0.0001,7.0031731412937575,0.009631884766914298
1.1435888100000002e-05,0.20041474491746658,-9.90725336468643e+19,16.0,0.0001,7.003646239519335,0.028615772136889255
1.3579476910000003e-05,0.5531484571461501,-9.910305484439565e+19,16.0,0.0001,7.004166128972943,0.07897420577419416
1.5937424601000003e-05,1.439443119795666,-9.91287486458823e+19,16.0,0.0001,7.004737539793469,0.20549565370840536
1.8531167061100006e-05,3.5702712086815933,-9.915077768655369e+19,16.0,0.0001,7.00536563608806,0.5096480889290607
2.1384283767210007e-05,8.509584545279376,-9.916993798216788e+19,16.0,0.0001,7.006056069886149,1.214604116837686
2.452271214393101e-05,19.613205660375677,-9.91867957278034e+19,16.0,9.375e-08,7.006815035028365,2.7991613254132774
2.7974983358324114e-05,43.93068313829119,-9.920176641677165e+19,16.0,5.37109375e-08,7.007649323487325,6.26896140351231
3.177248169415653e-05,96.00154515918473,-9.921516299739855e+19,16.0,5.17578125e-08,7.0085663855532445,13.697743572362057
3.5949729863572185e-05,205.3345064502646,-9.922722644940638e+19,16.0,4.6875e-08,7.009574394878679,29.293434220526382
4.0544702849929404e-05,430.9700269750802,-9.92381459011287e+19,16.0,4.98046875e-08,7.010682319197688,61.47333559744025
4.559917313492235e-05,889.5310616517207,-9.924807227397012e+19,16.0,5.17578125e-08,7.011899997480665,126.86020364969896
5.115909044841459e-05,1808.7195554878635,-9.925712778367048e+19,16.0000000001,5.46875e-08,7.013238224293397,257.9007724595149
5.727499949325605e-05,3628.3936624048083,-9.92654127109752e+19,16.0000000007,5.6640625e-08,7.01470884217539,517.2550627603208
6.400249944258165e-05,7189.862179301807,-9.927301032619349e+19,16.0000000037,5.95703125e-08,7.016324842927037,1024.7333668636663
7.140274938683982e-05,14087.392313662216,-9.92799905370993e+19,16.0000000184,6.25e-08,7.018100478797133,2007.2941896774787
7.954302432552381e-05,27315.582717390236,-9.928641263576375e+19,16.0000000914,6.54296875e-08,7.0200513846948756,3891.0801674391873
8.84973267580762e-05,52452.043509711,-9.929232739732077e+19,16.0000004465,6.8359375e-08,7.022194712718907,7469.465837326835
9.834705943388383e-05,99800.82239436997,-9.929777870436414e+19,16.0000021505,7.03125e-08,7.024549280502095,14207.434300644054
0.00010918176537727222,188246.15228295545,-9.930280481845081e+19,16.000010212,7.32421875e-08,7.02713573511701,26788.461099765696
0.00012109994191499945,352125.8103721615,-9.930743938528664e+19,16.0000477322,7.6171875e-08,7.02997673456779,50089.18573523708
0.0001342099361064994,653390.7048769093,-9.931171223650374e+19,16.0002177084,7.91015625e-08,7.0330971492120025,92902.27207370738
0.00014863092971714937,1202938.4502962,-9.931565003454141e+19,16.0009360568,8.203125e-08,7.03652428580503,170956.3417158838
0.00016449402268886432,2197725.4113206277,-9.931927679545536e+19,16.0034054184,8.30078125e-08,7.04028813725832,312164.1285801808
0.00018194342495775077,3984764.692031623,-9.932261431584442e+19,16.0087260734,8.0078125e-08,7.044421661650735,565662.4324072424
0.00020113776745352586,7170495.669762412,-9.9325682523532e+19,16.0152212409,7.03125e-08,7.0489610945578125,1017241.4875857991
0.00022225154419887848,12805953.647582095,-9.932849976660892e+19,16.0210557762,5.6640625e-08,7.05394629936616,1815431.1223963795
0.00024547669861876636,22697254.340526395,-9.933108305163737e+19,16.0260910304,4.19921875e-08,7.059421160932105,3215172.1540763713
0.000271024368480643,39921000.58153428,-9.93334482390314e+19,16.0306813215,2.9296875e-08,7.065434028708839,5650183.756486023
0.00029912680532870735,69670994.17036586,-9.933561020170025e+19,16.0351299504,1.953125e-08,7.0720382162912045,9851614.490695368
0.0003300394858615781,120634258.29754584,-9.933758295178504e+19,16.0396445526,1.3671875e-08,7.079292565189156,17040439.73132823
0.0003640434344477359,207202316.9299257,-9.933937973955944e+19,16.0443713804,8.7890625e-09,7.087262081512645,29235876.216630924
0.00040144777789250956,352983645.9355506,-9.93410131281222e+19,16.049420457,5.859375e-09,7.096018655122791,49743900.50126531
0.00044259255568176054,596316108.0524932,-9.934249504726001e+19,16.0548762917,4.8828125e-09,7.10564187166589,83921497.70879027
