"arc_length","2","3","4","1","6","cb","5"
8.5e-09,5.57586e+18,2.79248e+17,2.93777e+16,2.2266e+21,7.83421e+15,2.38148e+20,7.28058e+15
9e-09,5.73141e+18,2.94444e+17,3.10757e+16,2.21947e+21,8.29144e+15,2.51603e+20,7.70517e+15
9.5e-09,5.87166e+18,3.09438e+17,3.27682e+16,2.21235e+21,8.748e+15,2.64985e+20,8.12907e+15
1e-08,6.00104e+18,3.24263e+17,3.44557e+16,2.20525e+21,9.20394e+15,2.78308e+20,8.55234e+15
1.05e-08,6.11809e+18,3.38896e+17,3.61377e+16,2.19818e+21,9.6592e+15,2.91563e+20,8.97492e+15
1.1e-08,6.22466e+18,3.53338e+17,3.78137e+16,2.19111e+21,1.01137e+16,3.04753e+20,9.39675e+15
1.15e-08,6.32139e+18,3.67599e+17,3.94842e+16,2.18407e+21,1.05676e+16,3.17881e+20,9.81789e+15
1.2e-08,6.40812e+18,3.81648e+17,4.11479e+16,2.17704e+21,1.10206e+16,3.30937e+20,1.02381e+16
1.25e-08,6.48705e+18,3.95531e+17,4.28062e+16,2.17002e+21,1.14729e+16,3.43935e+20,1.06577e+16
1.3e-08,6.5565e+18,4.0918e+17,4.44566e+16,2.16303e+21,1.19242e+16,3.56855e+20,1.10763e+16
1.35e-08,6.61986e+18,4.2268e+17,4.6102e+16,2.15605e+21,1.23749e+16,3.69723e+20,1.14942e+16
1.4e-08,6.67428e+18,4.35926e+17,4.77383e+16,2.14908e+21,1.28244e+16,3.82505e+20,1.1911e+16
1.45e-08,6.72402e+18,4.4904e+17,4.93699e+16,2.14213e+21,1.32733e+16,3.95242e+20,1.23271e+16
1.5e-08,6.76538e+18,4.6188e+17,5.09914e+16,2.1352e+21,1.3721e+16,4.07885e+20,1.27419e+16
1.55e-08,6.80321e+18,4.74606e+17,5.26086e+16,2.12827e+21,1.4168e+16,4.20489e+20,1.31561e+16
1.6e-08,6.83323e+18,4.87042e+17,5.42145e+16,2.12137e+21,1.46136e+16,4.32992e+20,1.35689e+16
1.65e-08,6.86065e+18,4.9938e+17,5.58166e+16,2.11447e+21,1.50588e+16,4.45462e+20,1.39812e+16
1.7e-08,6.88083e+18,5.11411e+17,5.74063e+16,2.1076e+21,1.55022e+16,4.57823e+20,1.43918e+16
1.75e-08,6.89917e+18,5.23364e+17,5.89927e+16,2.10073e+21,1.59453e+16,4.70158e+20,1.48019e+16
1.8e-08,6.91082e+18,5.34993e+17,6.05654e+16,2.09389e+21,1.63865e+16,4.82377e+20,1.52103e+16
1.85e-08,6.92124e+18,5.46563e+17,6.21356e+16,2.08705e+21,1.68274e+16,4.94575e+20,1.56182e+16
1.9e-08,6.92551e+18,5.57794e+17,6.36908e+16,2.08023e+21,1.72663e+16,5.0665e+20,1.60242e+16
1.95e-08,6.92902e+18,5.68984e+17,6.52442e+16,2.07342e+21,1.77049e+16,5.1871e+20,1.64299e+16
2e-08,6.92691e+18,5.79822e+17,6.67813e+16,2.06663e+21,1.81413e+16,5.30641e+20,1.68333e+16
2.05e-08,6.92442e+18,5.90636e+17,6.83174e+16,2.05985e+21,1.85776e+16,5.42563e+20,1.72367e+16
2.1e-08,6.9168e+18,6.01085e+17,6.98359e+16,2.05309e+21,1.90114e+16,5.54348e+20,1.76376e+16
2.15e-08,6.90895e+18,6.11518e+17,7.13536e+16,2.04634e+21,1.94452e+16,5.66126e+20,1.80383e+16
2.2e-08,6.89672e+18,6.21596e+17,7.28536e+16,2.03961e+21,1.98765e+16,5.77768e+20,1.84366e+16
2.25e-08,6.88418e+18,6.31646e+17,7.43521e+16,2.03288e+21,2.03076e+16,5.894e+20,1.88347e+16
2.3e-08,6.86804e+18,6.41365e+17,7.58334e+16,2.02618e+21,2.07362e+16,6.00901e+20,1.92304e+16
2.35e-08,6.85147e+18,6.5104e+17,7.73124e+16,2.01948e+21,2.11646e+16,6.12385e+20,1.96257e+16
2.4e-08,6.83194e+18,6.60406e+17,7.87747e+16,2.01281e+21,2.15905e+16,6.23745e+20,2.00186e+16
2.45e-08,6.81191e+18,6.69712e+17,8.02337e+16,2.00614e+21,2.2016e+16,6.3508e+20,2.04111e+16
2.5e-08,6.78947e+18,6.7873e+17,8.16767e+16,1.99949e+21,2.24392e+16,6.46298e+20,2.08012e+16
2.55e-08,6.76648e+18,6.87675e+17,8.31153e+16,1.99286e+21,2.28618e+16,6.57484e+20,2.11907e+16
2.6e-08,6.74154e+18,6.96354e+17,8.45386e+16,1.98624e+21,2.32821e+16,6.68559e+20,2.1578e+16
2.65e-08,6.71603e+18,7.04944e+17,8.59565e+16,1.97963e+21,2.37016e+16,6.79595e+20,2.19645e+16
2.7e-08,6.68895e+18,7.13289e+17,8.73597e+16,1.97304e+21,2.4119e+16,6.90527e+20,2.23488e+16
2.75e-08,6.66129e+18,7.21533e+17,8.87567e+16,1.96646e+21,2.45355e+16,7.01413e+20,2.27322e+16
2.8e-08,6.63239e+18,7.29552e+17,9.01397e+16,1.95991e+21,2.49498e+16,7.12201e+20,2.31135e+16
2.85e-08,6.60294e+18,7.37456e+17,9.15153e+16,1.95336e+21,2.53631e+16,7.22936e+20,2.34937e+16
2.9e-08,6.57249e+18,7.45156e+17,9.28778e+16,1.94683e+21,2.57744e+16,7.3358e+20,2.38719e+16
2.95e-08,6.54152e+18,7.52729e+17,9.42319e+16,1.94031e+21,2.61844e+16,7.44165e+20,2.42489e+16
3e-08,6.50978e+18,7.60117e+17,9.55737e+16,1.93381e+21,2.65925e+16,7.54664e+20,2.4624e+16
3.05e-08,6.47755e+18,7.67367e+17,9.6906e+16,1.92733e+21,2.69992e+16,7.65097e+20,2.49976e+16
3.1e-08,6.44472e+18,7.7445e+17,9.82269e+16,1.92086e+21,2.74042e+16,7.75452e+20,2.53695e+16
3.15e-08,6.41145e+18,7.81384e+17,9.95373e+16,1.9144e+21,2.78075e+16,7.85734e+20,2.57397e+16
3.2e-08,6.37774e+18,7.88169e+17,1.00837e+17,1.90797e+21,2.82091e+16,7.95943e+20,2.61083e+16
3.25e-08,6.34362e+18,7.94795e+17,1.02125e+17,1.90154e+21,2.86089e+16,8.06074e+20,2.64751e+16
3.3e-08,6.30918e+18,8.01289e+17,1.03404e+17,1.89514e+21,2.90072e+16,8.16139e+20,2.68404e+16
3.35e-08,6.27439e+18,8.07616e+17,1.0467e+17,1.88875e+21,2.94035e+16,8.26117e+20,2.72037e+16
3.4e-08,6.23936e+18,8.13826e+17,1.05927e+17,1.88237e+21,2.97985e+16,8.36037e+20,2.75656e+16
3.45e-08,6.20404e+18,8.1986e+17,1.07171e+17,1.87601e+21,3.01912e+16,8.45864e+20,2.79254e+16
3.5e-08,6.16856e+18,8.25794e+17,1.08407e+17,1.86967e+21,3.05827e+16,8.55639e+20,2.82839e+16
3.55e-08,6.13284e+18,8.31543e+17,1.09628e+17,1.86334e+21,3.09717e+16,8.65315e+20,2.864e+16
3.6e-08,6.09702e+18,8.37208e+17,1.10842e+17,1.85703e+21,3.13597e+16,8.74945e+20,2.8995e+16
3.65e-08,6.06101e+18,8.4268e+17,1.12041e+17,1.85074e+21,3.17451e+16,8.84468e+20,2.93474e+16
3.7e-08,6.02494e+18,8.48082e+17,1.13234e+17,1.84446e+21,3.21295e+16,8.93954e+20,2.96989e+16
3.75e-08,5.98875e+18,8.53284e+17,1.14409e+17,1.8382e+21,3.25111e+16,9.03326e+20,3.00477e+16
3.8e-08,5.95252e+18,8.5843e+17,1.15581e+17,1.83195e+21,3.28919e+16,9.12667e+20,3.03956e+16
3.85e-08,5.91621e+18,8.63369e+17,1.16734e+17,1.82573e+21,3.32697e+16,9.21889e+20,3.07406e+16
3.9e-08,5.8799e+18,8.68266e+17,1.17883e+17,1.81951e+21,3.36469e+16,9.31085e+20,3.10849e+16
3.95e-08,5.84357e+18,8.72951e+17,1.19014e+17,1.81332e+21,3.40209e+16,9.40156e+20,3.14261e+16
4e-08,5.80723e+18,8.77605e+17,1.20142e+17,1.80714e+21,3.43943e+16,9.49209e+20,3.17668e+16
4.05e-08,5.77093e+18,8.82041e+17,1.2125e+17,1.80099e+21,3.47644e+16,9.58129e+20,3.21041e+16
4.1e-08,5.73463e+18,8.86459e+17,1.22356e+17,1.79483e+21,3.51342e+16,9.67038e+20,3.24411e+16
4.15e-08,5.69842e+18,8.90654e+17,1.23441e+17,1.78872e+21,3.55003e+16,9.75808e+20,3.27746e+16
4.2e-08,5.66221e+18,8.94839e+17,1.24525e+17,1.7826e+21,3.58662e+16,9.84572e+20,3.31078e+16
4.25e-08,5.62613e+18,8.98804e+17,1.25588e+17,1.77652e+21,3.62284e+16,9.93195e+20,3.34374e+16
4.3e-08,5.59006e+18,9.02755e+17,1.2665e+17,1.77043e+21,3.65904e+16,1.00181e+21,3.37668e+16
4.35e-08,5.55415e+18,9.06502e+17,1.27691e+17,1.76438e+21,3.69487e+16,1.01029e+21,3.40926e+16
4.4e-08,5.51826e+18,9.10226e+17,1.2873e+17,1.75834e+21,3.73067e+16,1.01875e+21,3.4418e+16
4.45e-08,5.48255e+18,9.13762e+17,1.2975e+17,1.75232e+21,3.76612e+16,1.02709e+21,3.474e+16
4.5e-08,5.44688e+18,9.17266e+17,1.30767e+17,1.74631e+21,3.80151e+16,1.03541e+21,3.50614e+16
4.55e-08,5.4114e+18,9.20596e+17,1.31765e+17,1.74033e+21,3.83657e+16,1.04361e+21,3.53796e+16
4.6e-08,5.37597e+18,9.23886e+17,1.32759e+17,1.73436e+21,3.87155e+16,1.05178e+21,3.56971e+16
4.65e-08,5.34075e+18,9.27016e+17,1.33736e+17,1.72841e+21,3.90621e+16,1.05983e+21,3.60114e+16
4.7e-08,5.30559e+18,9.30099e+17,1.34708e+17,1.72247e+21,3.94078e+16,1.06786e+21,3.63248e+16
4.75e-08,5.27065e+18,9.33035e+17,1.35664e+17,1.71656e+21,3.97506e+16,1.07577e+21,3.66353e+16
4.8e-08,5.23578e+18,9.35916e+17,1.36613e+17,1.71066e+21,4.00921e+16,1.08365e+21,3.69447e+16
4.85e-08,5.20113e+18,9.38664e+17,1.37548e+17,1.70478e+21,4.04309e+16,1.09143e+21,3.72513e+16
4.9e-08,5.16658e+18,9.41349e+17,1.38475e+17,1.69892e+21,4.07682e+16,1.09916e+21,3.75566e+16
4.95e-08,5.13224e+18,9.43914e+17,1.39389e+17,1.69308e+21,4.1103e+16,1.1068e+21,3.78593e+16
5e-08,5.09802e+18,9.46409e+17,1.40294e+17,1.68725e+21,4.14362e+16,1.11438e+21,3.81605e+16
5.05e-08,5.06399e+18,9.48797e+17,1.41187e+17,1.68144e+21,4.17669e+16,1.12188e+21,3.84593e+16
5.1e-08,5.03012e+18,9.51108e+17,1.4207e+17,1.67565e+21,4.20959e+16,1.12933e+21,3.87564e+16
5.15e-08,4.99643e+18,9.53323e+17,1.42942e+17,1.66988e+21,4.24226e+16,1.13669e+21,3.90513e+16
5.2e-08,4.96291e+18,9.55456e+17,1.43804e+17,1.66413e+21,4.27474e+16,1.14399e+21,3.93443e+16
5.25e-08,4.92956e+18,9.57503e+17,1.44655e+17,1.65839e+21,4.307e+16,1.15122e+21,3.96352e+16
5.3e-08,4.89641e+18,9.59463e+17,1.45495e+17,1.65268e+21,4.33905e+16,1.15837e+21,3.99241e+16
5.35e-08,4.86341e+18,9.61347e+17,1.46326e+17,1.64698e+21,4.37091e+16,1.16547e+21,4.02111e+16
5.4e-08,4.83063e+18,9.63141e+17,1.47144e+17,1.6413e+21,4.40254e+16,1.17248e+21,4.04958e+16
5.45e-08,4.79799e+18,9.64867e+17,1.47955e+17,1.63564e+21,4.43399e+16,1.17944e+21,4.07789e+16
5.5e-08,4.76558e+18,9.66498e+17,1.48752e+17,1.63e+21,4.46519e+16,1.18632e+21,4.10595e+16
5.55e-08,4.73331e+18,9.68071e+17,1.49542e+17,1.62437e+21,4.49623e+16,1.19314e+21,4.13386e+16
5.6e-08,4.70128e+18,9.69544e+17,1.50319e+17,1.61876e+21,4.527e+16,1.19988e+21,4.1615e+16
5.65e-08,4.66937e+18,9.70969e+17,1.51088e+17,1.61317e+21,4.55764e+16,1.20657e+21,4.18902e+16
5.7e-08,4.63773e+18,9.7229e+17,1.51844e+17,1.60761e+21,4.58798e+16,1.21317e+21,4.21625e+16
5.75e-08,4.6062e+18,9.73571e+17,1.52594e+17,1.60205e+21,4.6182e+16,1.21973e+21,4.24336e+16
5.8e-08,4.57494e+18,9.74745e+17,1.53329e+17,1.59652e+21,4.64811e+16,1.22619e+21,4.27018e+16
5.85e-08,4.54378e+18,9.75886e+17,1.54059e+17,1.591e+21,4.67793e+16,1.23262e+21,4.2969e+16
5.9e-08,4.51292e+18,9.76917e+17,1.54774e+17,1.58551e+21,4.70741e+16,1.23894e+21,4.3233e+16
5.95e-08,4.48213e+18,9.77922e+17,1.55485e+17,1.58003e+21,4.73681e+16,1.24524e+21,4.34962e+16
6e-08,4.45166e+18,9.78815e+17,1.56179e+17,1.57458e+21,4.76586e+16,1.25143e+21,4.3756e+16
6.05e-08,4.42124e+18,9.79689e+17,1.5687e+17,1.56913e+21,4.79485e+16,1.25761e+21,4.40153e+16
6.1e-08,4.39116e+18,9.80449e+17,1.57544e+17,1.56372e+21,4.82347e+16,1.26366e+21,4.4271e+16
6.15e-08,4.36112e+18,9.81196e+17,1.58216e+17,1.55831e+21,4.85205e+16,1.26971e+21,4.45263e+16
6.2e-08,4.33144e+18,9.81825e+17,1.58871e+17,1.55293e+21,4.88024e+16,1.27563e+21,4.47779e+16
6.25e-08,4.30177e+18,9.82449e+17,1.59524e+17,1.54756e+21,4.90841e+16,1.28155e+21,4.50292e+16
6.3e-08,4.27248e+18,9.82954e+17,1.60158e+17,1.54222e+21,4.93616e+16,1.28734e+21,4.52767e+16
6.35e-08,4.2432e+18,9.83453e+17,1.60792e+17,1.53688e+21,4.9639e+16,1.29313e+21,4.55239e+16
6.4e-08,4.21428e+18,9.83842e+17,1.61408e+17,1.53158e+21,4.99125e+16,1.29879e+21,4.57674e+16
6.45e-08,4.18539e+18,9.84221e+17,1.62022e+17,1.52628e+21,5.01855e+16,1.30445e+21,4.60104e+16
6.5e-08,4.15684e+18,9.84498e+17,1.6262e+17,1.52102e+21,5.04549e+16,1.30999e+21,4.625e+16
6.55e-08,4.12834e+18,9.8476e+17,1.63215e+17,1.51576e+21,5.07237e+16,1.31552e+21,4.6489e+16
6.6e-08,4.10016e+18,9.84929e+17,1.63794e+17,1.51053e+21,5.09889e+16,1.32094e+21,4.67246e+16
6.65e-08,4.07205e+18,9.85078e+17,1.6437e+17,1.50531e+21,5.12534e+16,1.32634e+21,4.69595e+16
6.7e-08,4.04424e+18,9.85142e+17,1.64932e+17,1.50012e+21,5.15145e+16,1.33164e+21,4.71911e+16
6.75e-08,4.01651e+18,9.85182e+17,1.65489e+17,1.49493e+21,5.17747e+16,1.33692e+21,4.74219e+16
6.8e-08,3.98906e+18,9.85144e+17,1.66033e+17,1.48978e+21,5.20318e+16,1.3421e+21,4.76497e+16
6.85e-08,3.96171e+18,9.85079e+17,1.66572e+17,1.48463e+21,5.22877e+16,1.34725e+21,4.78764e+16
6.9e-08,3.93463e+18,9.84943e+17,1.67098e+17,1.47951e+21,5.25407e+16,1.35231e+21,4.81003e+16
6.95e-08,3.90766e+18,9.84777e+17,1.67618e+17,1.4744e+21,5.27924e+16,1.35733e+21,4.83229e+16
7e-08,3.88093e+18,9.84546e+17,1.68127e+17,1.46932e+21,5.30413e+16,1.36228e+21,4.85429e+16
7.05e-08,3.85434e+18,9.84281e+17,1.6863e+17,1.46425e+21,5.32887e+16,1.36718e+21,4.87615e+16
7.1e-08,3.82797e+18,9.83959e+17,1.69122e+17,1.4592e+21,5.35336e+16,1.37201e+21,4.89777e+16
7.15e-08,3.80175e+18,9.83599e+17,1.69606e+17,1.45417e+21,5.37767e+16,1.37679e+21,4.91922e+16
7.2e-08,3.77573e+18,9.83188e+17,1.70081e+17,1.44915e+21,5.40175e+16,1.3815e+21,4.94045e+16
7.25e-08,3.74988e+18,9.82736e+17,1.70548e+17,1.44416e+21,5.42565e+16,1.38616e+21,4.9615e+16
7.3e-08,3.72422e+18,9.8224e+17,1.71006e+17,1.43918e+21,5.44932e+16,1.39076e+21,4.98235e+16
7.35e-08,3.69873e+18,9.817e+17,1.71456e+17,1.43423e+21,5.4728e+16,1.3953e+21,5.003e+16
7.4e-08,3.67342e+18,9.8112e+17,1.71898e+17,1.42929e+21,5.49607e+16,1.39979e+21,5.02347e+16
7.45e-08,3.64829e+18,9.80495e+17,1.7233e+17,1.42437e+21,5.51912e+16,1.40422e+21,5.04372e+16
7.5e-08,3.62332e+18,9.79836e+17,1.72756e+17,1.41946e+21,5.542e+16,1.40859e+21,5.06381e+16
7.55e-08,3.59855e+18,9.79129e+17,1.73172e+17,1.41458e+21,5.56463e+16,1.4129e+21,5.08366e+16
7.6e-08,3.57392e+18,9.78392e+17,1.73581e+17,1.40971e+21,5.58711e+16,1.41716e+21,5.10337e+16
7.65e-08,3.54951e+18,9.77606e+17,1.73981e+17,1.40487e+21,5.60933e+16,1.42136e+21,5.12283e+16
7.7e-08,3.52522e+18,9.76794e+17,1.74374e+17,1.40004e+21,5.63141e+16,1.42551e+21,5.14217e+16
7.75e-08,3.50116e+18,9.75932e+17,1.74757e+17,1.39523e+21,5.65321e+16,1.42959e+21,5.16124e+16
7.8e-08,3.4772e+18,9.75048e+17,1.75135e+17,1.39043e+21,5.6749e+16,1.43364e+21,5.1802e+16
7.85e-08,3.45348e+18,9.74113e+17,1.75502e+17,1.38566e+21,5.69629e+16,1.43761e+21,5.19888e+16
7.9e-08,3.42985e+18,9.73159e+17,1.75865e+17,1.3809e+21,5.71758e+16,1.44155e+21,5.21747e+16
7.95e-08,3.40649e+18,9.72153e+17,1.76216e+17,1.37617e+21,5.73856e+16,1.44541e+21,5.23576e+16
8e-08,3.38318e+18,9.71133e+17,1.76563e+17,1.37144e+21,5.75946e+16,1.44924e+21,5.25398e+16
8.05e-08,3.36015e+18,9.70058e+17,1.76898e+17,1.36674e+21,5.78003e+16,1.45299e+21,5.27189e+16
8.1e-08,3.33717e+18,9.68974e+17,1.77231e+17,1.36205e+21,5.80054e+16,1.45672e+21,5.28974e+16
8.15e-08,3.31448e+18,9.67834e+17,1.77551e+17,1.35739e+21,5.82071e+16,1.46036e+21,5.30726e+16
8.2e-08,3.29182e+18,9.66687e+17,1.77869e+17,1.35274e+21,5.84083e+16,1.46399e+21,5.32475e+16
8.25e-08,3.26945e+18,9.65483e+17,1.78174e+17,1.34812e+21,5.8606e+16,1.46752e+21,5.3419e+16
8.3e-08,3.24711e+18,9.64277e+17,1.78477e+17,1.34349e+21,5.88033e+16,1.47105e+21,5.35902e+16
8.35e-08,3.22507e+18,9.63013e+17,1.78767e+17,1.33891e+21,5.89969e+16,1.47448e+21,5.37579e+16
8.4e-08,3.20305e+18,9.61746e+17,1.79056e+17,1.33432e+21,5.91904e+16,1.4779e+21,5.39254e+16
8.45e-08,3.18132e+18,9.60426e+17,1.79331e+17,1.32977e+21,5.93801e+16,1.48123e+21,5.40895e+16
8.5e-08,3.15963e+18,9.59102e+17,1.79606e+17,1.32522e+21,5.95696e+16,1.48455e+21,5.42533e+16
8.55e-08,3.13821e+18,9.57728e+17,1.79867e+17,1.32071e+21,5.97555e+16,1.48777e+21,5.44138e+16
8.6e-08,3.11683e+18,9.56348e+17,1.80127e+17,1.31619e+21,5.9941e+16,1.49099e+21,5.45739e+16
8.65e-08,3.09571e+18,9.54922e+17,1.80375e+17,1.31171e+21,6.01232e+16,1.49412e+21,5.47309e+16
8.7e-08,3.07464e+18,9.53489e+17,1.80621e+17,1.30724e+21,6.03047e+16,1.49724e+21,5.48873e+16
8.75e-08,3.05382e+18,9.52014e+17,1.80855e+17,1.30279e+21,6.04832e+16,1.50027e+21,5.50407e+16
8.8e-08,3.03307e+18,9.50528e+17,1.81087e+17,1.29835e+21,6.06608e+16,1.50329e+21,5.51935e+16
8.85e-08,3.01254e+18,9.49006e+17,1.81309e+17,1.29393e+21,6.08356e+16,1.50623e+21,5.53435e+16
8.9e-08,2.99209e+18,9.47472e+17,1.81527e+17,1.28953e+21,6.10093e+16,1.50915e+21,5.54926e+16
8.95e-08,2.97185e+18,9.45904e+17,1.81735e+17,1.28515e+21,6.11804e+16,1.512e+21,5.56392e+16
9e-08,2.95171e+18,9.44322e+17,1.8194e+17,1.28078e+21,6.13503e+16,1.51482e+21,5.57847e+16
9.05e-08,2.93176e+18,9.4271e+17,1.82135e+17,1.27643e+21,6.15177e+16,1.51757e+21,5.59278e+16
9.1e-08,2.91191e+18,9.41083e+17,1.82327e+17,1.2721e+21,6.16837e+16,1.5203e+21,5.60697e+16
9.15e-08,2.89224e+18,9.39429e+17,1.8251e+17,1.26779e+21,6.18475e+16,1.52296e+21,5.62095e+16
9.2e-08,2.87269e+18,9.37758e+17,1.82688e+17,1.26349e+21,6.20098e+16,1.52559e+21,5.63479e+16
9.25e-08,2.8533e+18,9.36064e+17,1.82859e+17,1.25921e+21,6.21699e+16,1.52817e+21,5.64843e+16
9.3e-08,2.83404e+18,9.34352e+17,1.83024e+17,1.25495e+21,6.23284e+16,1.5307e+21,5.66192e+16
9.35e-08,2.81493e+18,9.32618e+17,1.83183e+17,1.2507e+21,6.2485e+16,1.53319e+21,5.67522e+16
9.4e-08,2.79595e+18,9.30867e+17,1.83336e+17,1.24647e+21,6.26398e+16,1.53564e+21,5.68836e+16
9.45e-08,2.77711e+18,9.29096e+17,1.83483e+17,1.24226e+21,6.27928e+16,1.53804e+21,5.70134e+16
9.5e-08,2.75841e+18,9.27307e+17,1.83624e+17,1.23807e+21,6.29439e+16,1.54039e+21,5.71414e+16
9.55e-08,2.73984e+18,9.25501e+17,1.83759e+17,1.23389e+21,6.30933e+16,1.5427e+21,5.72678e+16
9.6e-08,2.72143e+18,9.23675e+17,1.83887e+17,1.22973e+21,6.32407e+16,1.54497e+21,5.73924e+16
9.65e-08,2.70312e+18,9.21835e+17,1.84011e+17,1.22558e+21,6.33867e+16,1.5472e+21,5.75156e+16
9.7e-08,2.68498e+18,9.19974e+17,1.84127e+17,1.22145e+21,6.35305e+16,1.54937e+21,5.76368e+16
9.75e-08,2.66694e+18,9.18102e+17,1.8424e+17,1.21734e+21,6.3673e+16,1.55152e+21,5.77568e+16
9.8e-08,2.64907e+18,9.16208e+17,1.84345e+17,1.21325e+21,6.38131e+16,1.55361e+21,5.78746e+16
9.85e-08,2.63128e+18,9.14305e+17,1.84446e+17,1.20917e+21,6.39522e+16,1.55567e+21,5.79914e+16
9.9e-08,2.61368e+18,9.1238e+17,1.84539e+17,1.20511e+21,6.40887e+16,1.55768e+21,5.81059e+16
9.95e-08,2.59615e+18,9.10447e+17,1.8463e+17,1.20106e+21,6.42244e+16,1.55966e+21,5.82196e+16
1e-07,2.57881e+18,9.08492e+17,1.84712e+17,1.19704e+21,6.43574e+16,1.56158e+21,5.83308e+16
1.005e-07,2.56153e+18,9.06531e+17,1.84792e+17,1.19302e+21,6.44896e+16,1.56348e+21,5.84413e+16
1.01e-07,2.54445e+18,9.04547e+17,1.84863e+17,1.18903e+21,6.46191e+16,1.56532e+21,5.85493e+16
1.015e-07,2.52741e+18,9.02559e+17,1.84932e+17,1.18504e+21,6.4748e+16,1.56714e+21,5.86567e+16
1.02e-07,2.51059e+18,9.00549e+17,1.84992e+17,1.18108e+21,6.4874e+16,1.5689e+21,5.87615e+16
1.025e-07,2.4938e+18,8.98535e+17,1.85051e+17,1.17713e+21,6.49996e+16,1.57064e+21,5.88658e+16
1.03e-07,2.47723e+18,8.96499e+17,1.85101e+17,1.17321e+21,6.51221e+16,1.57232e+21,5.89674e+16
1.035e-07,2.46068e+18,8.9446e+17,1.8515e+17,1.16928e+21,6.52444e+16,1.57398e+21,5.90687e+16
1.04e-07,2.44436e+18,8.924e+17,1.85189e+17,1.16539e+21,6.53635e+16,1.57558e+21,5.91671e+16
1.045e-07,2.42805e+18,8.90338e+17,1.85227e+17,1.1615e+21,6.54825e+16,1.57717e+21,5.92653e+16
1.05e-07,2.41197e+18,8.88255e+17,1.85257e+17,1.15764e+21,6.55982e+16,1.57869e+21,5.93607e+16
1.055e-07,2.39591e+18,8.8617e+17,1.85285e+17,1.15378e+21,6.57138e+16,1.5802e+21,5.94558e+16
1.06e-07,2.38006e+18,8.84066e+17,1.85305e+17,1.14995e+21,6.58264e+16,1.58165e+21,5.95482e+16
1.065e-07,2.36424e+18,8.8196e+17,1.85323e+17,1.14613e+21,6.59386e+16,1.58309e+21,5.96403e+16
1.07e-07,2.34862e+18,8.79836e+17,1.85333e+17,1.14233e+21,6.6048e+16,1.58446e+21,5.97297e+16
1.075e-07,2.33303e+18,8.77709e+17,1.85342e+17,1.13854e+21,6.61569e+16,1.58582e+21,5.98187e+16
1.08e-07,2.31764e+18,8.75567e+17,1.85343e+17,1.13477e+21,6.62632e+16,1.58712e+21,5.99053e+16
1.085e-07,2.30229e+18,8.7342e+17,1.85342e+17,1.13101e+21,6.63688e+16,1.58841e+21,5.99913e+16
1.09e-07,2.28711e+18,8.7126e+17,1.85334e+17,1.12727e+21,6.64719e+16,1.58964e+21,6.0075e+16
1.095e-07,2.27199e+18,8.69096e+17,1.85324e+17,1.12354e+21,6.65742e+16,1.59086e+21,6.0158e+16
1.1e-07,2.25704e+18,8.66919e+17,1.85307e+17,1.11983e+21,6.66743e+16,1.59202e+21,6.02389e+16
1.105e-07,2.24215e+18,8.64738e+17,1.85288e+17,1.11613e+21,6.67734e+16,1.59316e+21,6.0319e+16
1.11e-07,2.22741e+18,8.62546e+17,1.85262e+17,1.11246e+21,6.68704e+16,1.59426e+21,6.0397e+16
