"arc_length","2","3","4","1","6","cb","5"
2.05e-08,3.51938e+18,1.31165e+17,4.75723e+15,1.45017e+21,2.90064e+14,1.6946e+21,3.42311e+14
2.1e-08,3.46465e+18,1.32371e+17,4.84103e+15,1.43211e+21,2.96085e+14,1.72343e+21,3.4923e+14
2.15e-08,3.40984e+18,1.33571e+17,4.92468e+15,1.41408e+21,3.021e+14,1.75221e+21,3.56142e+14
2.2e-08,3.35383e+18,1.34641e+17,5.00522e+15,1.39643e+21,3.07999e+14,1.78e+21,3.62899e+14
2.25e-08,3.29776e+18,1.35701e+17,5.08551e+15,1.37881e+21,3.13889e+14,1.80772e+21,3.69644e+14
2.3e-08,3.24102e+18,1.36646e+17,5.16287e+15,1.36155e+21,3.19667e+14,1.83451e+21,3.76241e+14
2.35e-08,3.18425e+18,1.37576e+17,5.23984e+15,1.34435e+21,3.2543e+14,1.86117e+21,3.82817e+14
2.4e-08,3.12724e+18,1.38404e+17,5.31407e+15,1.32748e+21,3.31086e+14,1.88698e+21,3.89253e+14
2.45e-08,3.07025e+18,1.39212e+17,5.38778e+15,1.31069e+21,3.36721e+14,1.91263e+21,3.95662e+14
2.5e-08,3.01334e+18,1.39929e+17,5.45893e+15,1.29422e+21,3.42255e+14,1.93748e+21,4.01936e+14
2.55e-08,2.95652e+18,1.40624e+17,5.52942e+15,1.27783e+21,3.47763e+14,1.96212e+21,4.08176e+14
2.6e-08,2.90004e+18,1.41238e+17,5.59754e+15,1.26175e+21,3.53174e+14,1.98604e+21,4.1429e+14
2.65e-08,2.84373e+18,1.41827e+17,5.66487e+15,1.24576e+21,3.58553e+14,2.00971e+21,4.20361e+14
2.7e-08,2.78792e+18,1.42346e+17,5.73003e+15,1.23006e+21,3.63842e+14,2.03271e+21,4.26314e+14
2.75e-08,2.7324e+18,1.42836e+17,5.79427e+15,1.21448e+21,3.69093e+14,2.05543e+21,4.32217e+14
2.8e-08,2.67749e+18,1.43265e+17,5.85652e+15,1.19916e+21,3.74259e+14,2.07754e+21,4.3801e+14
2.85e-08,2.62298e+18,1.43665e+17,5.91774e+15,1.18397e+21,3.79382e+14,2.09934e+21,4.43746e+14
2.9e-08,2.56915e+18,1.44011e+17,5.97714e+15,1.16902e+21,3.84426e+14,2.12057e+21,4.4938e+14
2.95e-08,2.51583e+18,1.44325e+17,6.03541e+15,1.15421e+21,3.8942e+14,2.14147e+21,4.5495e+14
3e-08,2.46322e+18,1.44594e+17,6.09203e+15,1.13963e+21,3.94342e+14,2.16186e+21,4.60426e+14
3.05e-08,2.41123e+18,1.44831e+17,6.14743e+15,1.12521e+21,3.9921e+14,2.18187e+21,4.65831e+14
3.1e-08,2.35996e+18,1.45028e+17,6.20133e+15,1.11099e+21,4.04011e+14,2.20144e+21,4.7115e+14
3.15e-08,2.3094e+18,1.45192e+17,6.25392e+15,1.09695e+21,4.08752e+14,2.2206e+21,4.76392e+14
3.2e-08,2.25956e+18,1.45323e+17,6.30519e+15,1.08309e+21,4.13432e+14,2.23936e+21,4.81556e+14
3.25e-08,2.21053e+18,1.45421e+17,6.35505e+15,1.06941e+21,4.18048e+14,2.2577e+21,4.86636e+14
3.3e-08,2.16217e+18,1.4549e+17,6.40374e+15,1.0559e+21,4.22609e+14,2.27568e+21,4.91647e+14
3.35e-08,2.11472e+18,1.45526e+17,6.45095e+15,1.04259e+21,4.27099e+14,2.2932e+21,4.96567e+14
3.4e-08,2.0679e+18,1.45539e+17,6.49714e+15,1.02942e+21,4.31542e+14,2.31042e+21,5.01425e+14
3.45e-08,2.02207e+18,1.45519e+17,6.54177e+15,1.01647e+21,4.35909e+14,2.32717e+21,5.06188e+14
3.5e-08,1.97681e+18,1.45479e+17,6.58552e+15,1.00363e+21,4.40234e+14,2.34365e+21,5.10896e+14
3.55e-08,1.93263e+18,1.45407e+17,6.62765e+15,9.91028e+20,4.44479e+14,2.35963e+21,5.15503e+14
3.6e-08,1.88894e+18,1.45319e+17,6.66905e+15,9.78525e+20,4.48688e+14,2.3754e+21,5.20064e+14
3.65e-08,1.84642e+18,1.45199e+17,6.70875e+15,9.66261e+20,4.52813e+14,2.39065e+21,5.24517e+14
3.7e-08,1.80431e+18,1.45067e+17,6.74785e+15,9.54083e+20,4.56907e+14,2.40571e+21,5.28932e+14
3.75e-08,1.76343e+18,1.44903e+17,6.78521e+15,9.42152e+20,4.60912e+14,2.42025e+21,5.33235e+14
3.8e-08,1.7229e+18,1.4473e+17,6.82209e+15,9.30291e+20,4.64892e+14,2.43463e+21,5.37506e+14
3.85e-08,1.68366e+18,1.44526e+17,6.85717e+15,9.18687e+20,4.6878e+14,2.44848e+21,5.4166e+14
3.9e-08,1.64469e+18,1.44316e+17,6.89189e+15,9.07136e+20,4.72648e+14,2.46221e+21,5.4579e+14
3.95e-08,1.60706e+18,1.44076e+17,6.92478e+15,8.95851e+20,4.7642e+14,2.47538e+21,5.49798e+14
4e-08,1.56962e+18,1.43831e+17,6.95741e+15,8.84604e+20,4.80178e+14,2.48847e+21,5.53788e+14
4.05e-08,1.53358e+18,1.43557e+17,6.98817e+15,8.7363e+20,4.83835e+14,2.50099e+21,5.57653e+14
4.1e-08,1.49765e+18,1.43281e+17,7.01878e+15,8.62679e+20,4.87484e+14,2.51347e+21,5.61507e+14
4.15e-08,1.46315e+18,1.42977e+17,7.04749e+15,8.52009e+20,4.91029e+14,2.52536e+21,5.65231e+14
4.2e-08,1.42872e+18,1.42672e+17,7.07611e+15,8.41352e+20,4.94569e+14,2.53723e+21,5.68949e+14
4.25e-08,1.39571e+18,1.42341e+17,7.10287e+15,8.30974e+20,4.98005e+14,2.54852e+21,5.72537e+14
4.3e-08,1.36279e+18,1.42008e+17,7.12951e+15,8.20613e+20,5.01435e+14,2.55978e+21,5.76117e+14
4.35e-08,1.33119e+18,1.41653e+17,7.15444e+15,8.10511e+20,5.04767e+14,2.57051e+21,5.79576e+14
4.4e-08,1.29973e+18,1.41295e+17,7.17917e+15,8.00439e+20,5.08087e+14,2.58118e+21,5.83021e+14
4.45e-08,1.26948e+18,1.40919e+17,7.20233e+15,7.90606e+20,5.11317e+14,2.59137e+21,5.86353e+14
4.5e-08,1.23944e+18,1.40539e+17,7.22522e+15,7.80814e+20,5.14531e+14,2.60147e+21,5.89665e+14
4.55e-08,1.21052e+18,1.40142e+17,7.24667e+15,7.71244e+20,5.17661e+14,2.61113e+21,5.92873e+14
4.6e-08,1.18185e+18,1.39742e+17,7.26779e+15,7.61726e+20,5.2077e+14,2.62068e+21,5.96056e+14
4.65e-08,1.1542e+18,1.39328e+17,7.28759e+15,7.52412e+20,5.23801e+14,2.62983e+21,5.99143e+14
4.7e-08,1.12686e+18,1.38909e+17,7.307e+15,7.43161e+20,5.26807e+14,2.63885e+21,6.02199e+14
4.75e-08,1.10044e+18,1.38479e+17,7.32521e+15,7.34096e+20,5.29741e+14,2.6475e+21,6.05166e+14
4.8e-08,1.07437e+18,1.38044e+17,7.34297e+15,7.25104e+20,5.32646e+14,2.65601e+21,6.08099e+14
4.85e-08,1.04914e+18,1.37599e+17,7.35964e+15,7.16283e+20,5.35485e+14,2.66418e+21,6.10949e+14
4.9e-08,1.0243e+18,1.3715e+17,7.37581e+15,7.07543e+20,5.38292e+14,2.6722e+21,6.1376e+14
4.95e-08,1.00021e+18,1.36692e+17,7.391e+15,6.98959e+20,5.41037e+14,2.6799e+21,6.16497e+14
5e-08,9.76548e+17,1.36229e+17,7.40564e+15,6.90465e+20,5.43747e+14,2.68744e+21,6.1919e+14
5.05e-08,9.53556e+17,1.3576e+17,7.41941e+15,6.82111e+20,5.46401e+14,2.6947e+21,6.21815e+14
5.1e-08,9.31025e+17,1.35286e+17,7.43257e+15,6.73855e+20,5.49015e+14,2.70177e+21,6.24392e+14
5.15e-08,9.09088e+17,1.34806e+17,7.44496e+15,6.65726e+20,5.5158e+14,2.70859e+21,6.26908e+14
5.2e-08,8.87641e+17,1.34321e+17,7.45671e+15,6.57702e+20,5.54102e+14,2.71521e+21,6.29372e+14
5.25e-08,8.66716e+17,1.33832e+17,7.46777e+15,6.49791e+20,5.56578e+14,2.72162e+21,6.31782e+14
5.3e-08,8.46305e+17,1.33339e+17,7.47816e+15,6.41994e+20,5.59009e+14,2.72781e+21,6.34136e+14
5.35e-08,8.2635e+17,1.32842e+17,7.48794e+15,6.34295e+20,5.61399e+14,2.73381e+21,6.36441e+14
5.4e-08,8.06931e+17,1.32341e+17,7.49702e+15,6.26717e+20,5.63741e+14,2.73958e+21,6.38688e+14
5.45e-08,7.87904e+17,1.31836e+17,7.50557e+15,6.19225e+20,5.66047e+14,2.74518e+21,6.40892e+14
5.5e-08,7.69432e+17,1.31328e+17,7.51339e+15,6.1186e+20,5.68302e+14,2.75055e+21,6.43034e+14
5.55e-08,7.51294e+17,1.30818e+17,7.52076e+15,6.04569e+20,5.70525e+14,2.75578e+21,6.45138e+14
5.6e-08,7.33727e+17,1.30304e+17,7.52736e+15,5.97411e+20,5.72695e+14,2.76076e+21,6.47178e+14
5.65e-08,7.16438e+17,1.29788e+17,7.53359e+15,5.90316e+20,5.74838e+14,2.76562e+21,6.49185e+14
5.7e-08,6.99733e+17,1.29269e+17,7.53903e+15,5.83358e+20,5.76924e+14,2.77023e+21,6.51125e+14
5.75e-08,6.83257e+17,1.28749e+17,7.54416e+15,5.76454e+20,5.78988e+14,2.77473e+21,6.53038e+14
5.8e-08,6.67375e+17,1.28226e+17,7.54848e+15,5.69691e+20,5.80993e+14,2.77897e+21,6.54881e+14
5.85e-08,6.51674e+17,1.27702e+17,7.55256e+15,5.62972e+20,5.8298e+14,2.78314e+21,6.56702e+14
5.9e-08,6.36575e+17,1.27176e+17,7.55581e+15,5.56398e+20,5.84905e+14,2.78703e+21,6.5845e+14
5.95e-08,6.21615e+17,1.26649e+17,7.55886e+15,5.49859e+20,5.86816e+14,2.79086e+21,6.60181e+14
6e-08,6.07262e+17,1.2612e+17,7.56108e+15,5.43469e+20,5.88664e+14,2.79442e+21,6.61837e+14
6.05e-08,5.93009e+17,1.25591e+17,7.56316e+15,5.37105e+20,5.90502e+14,2.79793e+21,6.63481e+14
6.1e-08,5.79366e+17,1.2506e+17,7.56439e+15,5.30894e+20,5.92274e+14,2.80116e+21,6.65047e+14
6.15e-08,5.65787e+17,1.24528e+17,7.56554e+15,5.24699e+20,5.94039e+14,2.80436e+21,6.66605e+14
6.2e-08,5.5282e+17,1.23996e+17,7.56582e+15,5.18661e+20,5.95737e+14,2.80728e+21,6.68084e+14
6.25e-08,5.39883e+17,1.23463e+17,7.56606e+15,5.12632e+20,5.97432e+14,2.81018e+21,6.69559e+14
6.3e-08,5.27559e+17,1.2293e+17,7.56543e+15,5.06762e+20,5.99058e+14,2.8128e+21,6.70952e+14
6.35e-08,5.15262e+17,1.22397e+17,7.56476e+15,5.009e+20,6.00681e+14,2.8154e+21,6.72342e+14
6.4e-08,5.03521e+17,1.21863e+17,7.5633e+15,4.95187e+20,6.0224e+14,2.81774e+21,6.73657e+14
6.45e-08,4.91832e+17,1.21329e+17,7.56176e+15,4.89487e+20,6.03792e+14,2.82005e+21,6.74965e+14
6.5e-08,4.80647e+17,1.20795e+17,7.5595e+15,4.83925e+20,6.05285e+14,2.82212e+21,6.76203e+14
6.55e-08,4.69537e+17,1.20261e+17,7.55713e+15,4.78384e+20,6.06769e+14,2.82415e+21,6.7743e+14
6.6e-08,4.58882e+17,1.19728e+17,7.5541e+15,4.72969e+20,6.08198e+14,2.82596e+21,6.78593e+14
6.65e-08,4.48321e+17,1.19195e+17,7.55093e+15,4.67581e+20,6.09615e+14,2.82772e+21,6.79742e+14
6.7e-08,4.38169e+17,1.18662e+17,7.54716e+15,4.62309e+20,6.10982e+14,2.82927e+21,6.80832e+14
6.75e-08,4.2813e+17,1.18129e+17,7.54322e+15,4.5707e+20,6.12333e+14,2.83077e+21,6.81905e+14
6.8e-08,4.18459e+17,1.17598e+17,7.53874e+15,4.51937e+20,6.13639e+14,2.83209e+21,6.82924e+14
6.85e-08,4.08915e+17,1.17067e+17,7.53407e+15,4.46842e+20,6.14927e+14,2.83334e+21,6.83923e+14
6.9e-08,3.997e+17,1.16536e+17,7.52892e+15,4.41844e+20,6.16173e+14,2.83442e+21,6.84873e+14
6.95e-08,3.90628e+17,1.16006e+17,7.52355e+15,4.36888e+20,6.17399e+14,2.83543e+21,6.85801e+14
7e-08,3.81848e+17,1.15478e+17,7.51774e+15,4.32021e+20,6.18587e+14,2.83628e+21,6.86683e+14
7.05e-08,3.73222e+17,1.1495e+17,7.51169e+15,4.27202e+20,6.19753e+14,2.83706e+21,6.87541e+14
7.1e-08,3.64855e+17,1.14423e+17,7.50526e+15,4.22462e+20,6.20884e+14,2.8377e+21,6.88358e+14
7.15e-08,3.56654e+17,1.13897e+17,7.49857e+15,4.17775e+20,6.21991e+14,2.83824e+21,6.89148e+14
7.2e-08,3.48681e+17,1.13372e+17,7.49154e+15,4.13158e+20,6.23066e+14,2.83867e+21,6.89902e+14
7.25e-08,3.40883e+17,1.12849e+17,7.48424e+15,4.08599e+20,6.24116e+14,2.83901e+21,6.90626e+14
7.3e-08,3.33284e+17,1.12326e+17,7.47663e+15,4.04103e+20,6.25138e+14,2.83923e+21,6.91318e+14
7.35e-08,3.25868e+17,1.11805e+17,7.46874e+15,3.99667e+20,6.26132e+14,2.83935e+21,6.91978e+14
7.4e-08,3.18625e+17,1.11285e+17,7.46058e+15,3.95287e+20,6.27101e+14,2.83938e+21,6.92609e+14
7.45e-08,3.11572e+17,1.10766e+17,7.45213e+15,3.90972e+20,6.2804e+14,2.83931e+21,6.93207e+14
7.5e-08,3.04667e+17,1.10249e+17,7.44344e+15,3.86706e+20,6.28958e+14,2.83915e+21,6.9378e+14
7.55e-08,2.97959e+17,1.09733e+17,7.43445e+15,3.82507e+20,6.29845e+14,2.83888e+21,6.94318e+14
7.6e-08,2.91377e+17,1.09219e+17,7.42527e+15,3.78351e+20,6.30712e+14,2.83854e+21,6.94834e+14
7.65e-08,2.84995e+17,1.08706e+17,7.41576e+15,3.74265e+20,6.31547e+14,2.83808e+21,6.95313e+14
7.7e-08,2.78719e+17,1.08194e+17,7.40609e+15,3.70216e+20,6.32366e+14,2.83756e+21,6.95773e+14
7.75e-08,2.72648e+17,1.07685e+17,7.39609e+15,3.6624e+20,6.33151e+14,2.83693e+21,6.96196e+14
7.8e-08,2.66663e+17,1.07176e+17,7.38596e+15,3.62295e+20,6.33922e+14,2.83624e+21,6.96602e+14
7.85e-08,2.60887e+17,1.0667e+17,7.3755e+15,3.58425e+20,6.34659e+14,2.83543e+21,6.9697e+14
7.9e-08,2.55179e+17,1.06164e+17,7.36492e+15,3.54581e+20,6.35383e+14,2.83458e+21,6.97324e+14
7.95e-08,2.49682e+17,1.05661e+17,7.35401e+15,3.50815e+20,6.36072e+14,2.83361e+21,6.97638e+14
8e-08,2.44238e+17,1.05159e+17,7.34301e+15,3.47069e+20,6.36752e+14,2.8326e+21,6.97941e+14
8.05e-08,2.39006e+17,1.0466e+17,7.33168e+15,3.43403e+20,6.37394e+14,2.83146e+21,6.98203e+14
8.1e-08,2.33812e+17,1.04161e+17,7.32028e+15,3.39752e+20,6.3803e+14,2.83031e+21,6.98457e+14
8.15e-08,2.28832e+17,1.03665e+17,7.30854e+15,3.36183e+20,6.38627e+14,2.82902e+21,6.98669e+14
8.2e-08,2.23877e+17,1.03169e+17,7.29675e+15,3.32625e+20,6.3922e+14,2.82771e+21,6.98875e+14
8.25e-08,2.19135e+17,1.02677e+17,7.28462e+15,3.29151e+20,6.39774e+14,2.82627e+21,6.99037e+14
8.3e-08,2.14407e+17,1.02185e+17,7.27247e+15,3.25682e+20,6.40325e+14,2.82483e+21,6.99197e+14
8.35e-08,2.09892e+17,1.01697e+17,7.25997e+15,3.223e+20,6.40836e+14,2.82325e+21,6.99312e+14
8.4e-08,2.05387e+17,1.01208e+17,7.24746e+15,3.18921e+20,6.41345e+14,2.82166e+21,6.99424e+14
8.45e-08,2.0108e+17,1.00724e+17,7.23462e+15,3.15624e+20,6.41815e+14,2.81995e+21,6.99495e+14
8.5e-08,1.96789e+17,1.00239e+17,7.22176e+15,3.12334e+20,6.42283e+14,2.81822e+21,6.99562e+14
8.55e-08,1.92678e+17,9.97579e+16,7.2086e+15,3.0912e+20,6.42715e+14,2.81639e+21,6.99589e+14
8.6e-08,1.8859e+17,9.92772e+16,7.1954e+15,3.05916e+20,6.43143e+14,2.81453e+21,6.99612e+14
8.65e-08,1.84664e+17,9.87998e+16,7.18194e+15,3.02782e+20,6.43537e+14,2.81257e+21,6.99598e+14
8.7e-08,1.80769e+17,9.8323e+16,7.16843e+15,2.99662e+20,6.43926e+14,2.81059e+21,6.99578e+14
8.75e-08,1.77021e+17,9.78494e+16,7.15468e+15,2.96606e+20,6.44284e+14,2.80851e+21,6.99524e+14
8.8e-08,1.73309e+17,9.73765e+16,7.14087e+15,2.93566e+20,6.44634e+14,2.80641e+21,6.99461e+14
8.85e-08,1.69729e+17,9.69066e+16,7.12685e+15,2.90585e+20,6.44957e+14,2.80422e+21,6.99368e+14
8.9e-08,1.66191e+17,9.64377e+16,7.11275e+15,2.87625e+20,6.4527e+14,2.802e+21,6.99265e+14
8.95e-08,1.62771e+17,9.59716e+16,7.09847e+15,2.84717e+20,6.45558e+14,2.7997e+21,6.99134e+14
9e-08,1.59399e+17,9.55067e+16,7.08411e+15,2.81833e+20,6.45835e+14,2.79736e+21,6.98992e+14
9.05e-08,1.56131e+17,9.50444e+16,7.06957e+15,2.78997e+20,6.46089e+14,2.79496e+21,6.98824e+14
9.1e-08,1.52916e+17,9.45835e+16,7.05495e+15,2.76187e+20,6.46331e+14,2.79252e+21,6.98644e+14
9.15e-08,1.49794e+17,9.41251e+16,7.04018e+15,2.7342e+20,6.46552e+14,2.79002e+21,6.9844e+14
9.2e-08,1.46727e+17,9.36682e+16,7.02532e+15,2.70682e+20,6.46761e+14,2.78747e+21,6.98223e+14
9.25e-08,1.43743e+17,9.32136e+16,7.01033e+15,2.67983e+20,6.4695e+14,2.78487e+21,6.97985e+14
9.3e-08,1.40819e+17,9.27608e+16,6.99524e+15,2.65314e+20,6.47125e+14,2.78223e+21,6.97732e+14
9.35e-08,1.37966e+17,9.231e+16,6.98003e+15,2.62681e+20,6.47283e+14,2.77953e+21,6.97461e+14
9.4e-08,1.35176e+17,9.18612e+16,6.96473e+15,2.6008e+20,6.47426e+14,2.77679e+21,6.97173e+14
9.45e-08,1.32449e+17,9.14143e+16,6.94932e+15,2.57511e+20,6.47554e+14,2.77401e+21,6.96869e+14
9.5e-08,1.29787e+17,9.09696e+16,6.93381e+15,2.54975e+20,6.47666e+14,2.77118e+21,6.96548e+14
9.55e-08,1.27179e+17,9.05266e+16,6.91822e+15,2.52468e+20,6.47764e+14,2.7683e+21,6.96212e+14
9.6e-08,1.24638e+17,9.00859e+16,6.90251e+15,2.49996e+20,6.47845e+14,2.76539e+21,6.95858e+14
9.65e-08,1.22144e+17,8.96467e+16,6.88674e+15,2.47549e+20,6.47915e+14,2.76243e+21,6.95492e+14
9.7e-08,1.19719e+17,8.92101e+16,6.87086e+15,2.4514e+20,6.47967e+14,2.75943e+21,6.95107e+14
9.75e-08,1.17333e+17,8.87748e+16,6.85491e+15,2.42751e+20,6.48009e+14,2.75639e+21,6.94711e+14
9.8e-08,1.15018e+17,8.83421e+16,6.83886e+15,2.40402e+20,6.48032e+14,2.75331e+21,6.94296e+14
9.85e-08,1.12735e+17,8.79107e+16,6.82276e+15,2.38071e+20,6.48047e+14,2.7502e+21,6.93871e+14
9.9e-08,1.10524e+17,8.74821e+16,6.80655e+15,2.3578e+20,6.48042e+14,2.74703e+21,6.93426e+14
9.95e-08,1.0834e+17,8.70545e+16,6.7903e+15,2.33504e+20,6.48031e+14,2.74385e+21,6.92973e+14
1e-07,1.06229e+17,8.66299e+16,6.77394e+15,2.3127e+20,6.47999e+14,2.74061e+21,6.925e+14
1.005e-07,1.04138e+17,8.62062e+16,6.75754e+15,2.29048e+20,6.47962e+14,2.73736e+21,6.9202e+14
1.01e-07,1.02121e+17,8.57856e+16,6.74104e+15,2.26869e+20,6.47903e+14,2.73405e+21,6.91519e+14
1.015e-07,1.00119e+17,8.53657e+16,6.72452e+15,2.24699e+20,6.47841e+14,2.73073e+21,6.91014e+14
1.02e-07,9.81922e+16,8.49491e+16,6.70789e+15,2.22574e+20,6.47758e+14,2.72735e+21,6.90486e+14
1.025e-07,9.62758e+16,8.4533e+16,6.69124e+15,2.20456e+20,6.47671e+14,2.72396e+21,6.89955e+14
1.03e-07,9.44342e+16,8.41204e+16,6.67449e+15,2.18383e+20,6.47563e+14,2.72052e+21,6.89401e+14
1.035e-07,9.2599e+16,8.37081e+16,6.65773e+15,2.16313e+20,6.47452e+14,2.71707e+21,6.88846e+14
1.04e-07,9.08388e+16,8.32994e+16,6.64086e+15,2.14291e+20,6.4732e+14,2.71356e+21,6.88267e+14
1.045e-07,8.90822e+16,8.2891e+16,6.62399e+15,2.12271e+20,6.47187e+14,2.71005e+21,6.87688e+14
1.05e-07,8.73982e+16,8.24862e+16,6.60702e+15,2.10297e+20,6.47031e+14,2.70648e+21,6.87085e+14
1.055e-07,8.57186e+16,8.20816e+16,6.59005e+15,2.08326e+20,6.46874e+14,2.70291e+21,6.86482e+14
1.06e-07,8.41051e+16,8.16806e+16,6.57299e+15,2.06398e+20,6.46697e+14,2.69929e+21,6.85857e+14
1.065e-07,8.2499e+16,8.128e+16,6.55592e+15,2.04474e+20,6.46518e+14,2.69567e+21,6.8523e+14
1.07e-07,8.09527e+16,8.08827e+16,6.53877e+15,2.0259e+20,6.46319e+14,2.69199e+21,6.84584e+14
1.075e-07,7.94164e+16,8.04859e+16,6.52162e+15,2.00713e+20,6.46118e+14,2.68831e+21,6.83934e+14
1.08e-07,7.79342e+16,8.00923e+16,6.50439e+15,1.98873e+20,6.45899e+14,2.68458e+21,6.83267e+14
1.085e-07,7.64644e+16,7.96994e+16,6.48715e+15,1.9704e+20,6.45676e+14,2.68085e+21,6.82596e+14
1.09e-07,7.50434e+16,7.93095e+16,6.46986e+15,1.95242e+20,6.45438e+14,2.67708e+21,6.81909e+14
1.095e-07,7.36371e+16,7.89205e+16,6.45255e+15,1.93454e+20,6.45194e+14,2.67329e+21,6.81217e+14
1.1e-07,7.22745e+16,7.85342e+16,6.43518e+15,1.91696e+20,6.44936e+14,2.66947e+21,6.8051e+14
1.105e-07,7.09285e+16,7.8149e+16,6.41781e+15,1.8995e+20,6.44673e+14,2.66564e+21,6.79798e+14
1.11e-07,6.96217e+16,7.77663e+16,6.40039e+15,1.88233e+20,6.44396e+14,2.66178e+21,6.79072e+14
