"arc_length","2","3","4","1","6","cb","5"
6.25e-08,9.4707e+16,3.9411e+16,1.28327e+15,1.90107e+20,3.72065e+13,3.00987e+21,5.40364e+13
6.3e-08,9.14014e+16,3.92164e+16,1.281e+15,1.86862e+20,3.72495e+13,3.01016e+21,5.40451e+13
6.35e-08,8.8107e+16,3.90218e+16,1.27873e+15,1.83622e+20,3.72924e+13,3.01044e+21,5.40536e+13
6.4e-08,8.504e+16,3.88288e+16,1.27638e+15,1.80506e+20,3.7332e+13,3.0105e+21,5.40573e+13
6.45e-08,8.19937e+16,3.86359e+16,1.27401e+15,1.77402e+20,3.73714e+13,3.01054e+21,5.40606e+13
6.5e-08,7.91477e+16,3.84445e+16,1.27157e+15,1.74411e+20,3.74077e+13,3.01038e+21,5.40595e+13
6.55e-08,7.63305e+16,3.82533e+16,1.26912e+15,1.71436e+20,3.74437e+13,3.01019e+21,5.40578e+13
6.6e-08,7.36891e+16,3.80635e+16,1.26661e+15,1.68563e+20,3.74769e+13,3.00982e+21,5.40521e+13
6.65e-08,7.10832e+16,3.7874e+16,1.26407e+15,1.65711e+20,3.75096e+13,3.0094e+21,5.40456e+13
6.7e-08,6.86313e+16,3.76859e+16,1.26148e+15,1.62951e+20,3.75398e+13,3.00883e+21,5.40355e+13
6.75e-08,6.62205e+16,3.74982e+16,1.25888e+15,1.60216e+20,3.75693e+13,3.0082e+21,5.40245e+13
6.8e-08,6.3944e+16,3.73117e+16,1.25621e+15,1.57564e+20,3.75966e+13,3.00743e+21,5.40102e+13
6.85e-08,6.17132e+16,3.71257e+16,1.25354e+15,1.54941e+20,3.76231e+13,3.0066e+21,5.39948e+13
6.9e-08,5.95991e+16,3.69409e+16,1.25081e+15,1.52392e+20,3.76476e+13,3.00564e+21,5.39765e+13
6.95e-08,5.75343e+16,3.67566e+16,1.24806e+15,1.49876e+20,3.76712e+13,3.00462e+21,5.39569e+13
7e-08,5.55706e+16,3.65735e+16,1.24528e+15,1.47426e+20,3.7693e+13,3.00347e+21,5.39347e+13
7.05e-08,5.36591e+16,3.6391e+16,1.24247e+15,1.45012e+20,3.77139e+13,3.00227e+21,5.39112e+13
7.1e-08,5.18347e+16,3.62096e+16,1.23963e+15,1.42656e+20,3.77331e+13,3.00095e+21,5.38853e+13
7.15e-08,5.00646e+16,3.60288e+16,1.23676e+15,1.40338e+20,3.77512e+13,2.99957e+21,5.38579e+13
7.2e-08,4.83691e+16,3.5849e+16,1.23386e+15,1.38073e+20,3.77679e+13,2.99809e+21,5.38285e+13
7.25e-08,4.67296e+16,3.567e+16,1.23094e+15,1.35848e+20,3.77835e+13,2.99653e+21,5.37975e+13
7.3e-08,4.51535e+16,3.54919e+16,1.228e+15,1.33669e+20,3.77978e+13,2.99489e+21,5.37647e+13
7.35e-08,4.36345e+16,3.53147e+16,1.22503e+15,1.31532e+20,3.78109e+13,2.99317e+21,5.37302e+13
7.4e-08,4.2169e+16,3.51383e+16,1.22203e+15,1.29436e+20,3.78229e+13,2.99138e+21,5.36942e+13
7.45e-08,4.07612e+16,3.49627e+16,1.21902e+15,1.27383e+20,3.78336e+13,2.98951e+21,5.36564e+13
7.5e-08,3.93982e+16,3.4788e+16,1.21598e+15,1.25366e+20,3.78434e+13,2.98757e+21,5.36173e+13
7.55e-08,3.8093e+16,3.46142e+16,1.21292e+15,1.23394e+20,3.78518e+13,2.98554e+21,5.35763e+13
7.6e-08,3.6825e+16,3.44411e+16,1.20984e+15,1.21452e+20,3.78594e+13,2.98347e+21,5.35342e+13
7.65e-08,3.56146e+16,3.4269e+16,1.20674e+15,1.19557e+20,3.78657e+13,2.9813e+21,5.34902e+13
7.7e-08,3.44345e+16,3.40976e+16,1.20363e+15,1.17687e+20,3.78712e+13,2.97908e+21,5.34453e+13
7.75e-08,3.33117e+16,3.39273e+16,1.20049e+15,1.15865e+20,3.78754e+13,2.97678e+21,5.33984e+13
7.8e-08,3.2213e+16,3.37574e+16,1.19735e+15,1.14065e+20,3.78789e+13,2.97444e+21,5.33507e+13
7.85e-08,3.11711e+16,3.35888e+16,1.19418e+15,1.12314e+20,3.7881e+13,2.972e+21,5.33011e+13
7.9e-08,3.0148e+16,3.34206e+16,1.191e+15,1.10579e+20,3.78827e+13,2.96954e+21,5.32509e+13
7.95e-08,2.91808e+16,3.32537e+16,1.1878e+15,1.08895e+20,3.78829e+13,2.96698e+21,5.31986e+13
8e-08,2.82277e+16,3.30871e+16,1.18459e+15,1.07224e+20,3.78827e+13,2.96439e+21,5.31459e+13
8.05e-08,2.73295e+16,3.29219e+16,1.18136e+15,1.05604e+20,3.7881e+13,2.96171e+21,5.30911e+13
8.1e-08,2.64414e+16,3.27569e+16,1.17812e+15,1.03993e+20,3.7879e+13,2.95901e+21,5.3036e+13
8.15e-08,2.5607e+16,3.25934e+16,1.17487e+15,1.02435e+20,3.78755e+13,2.95622e+21,5.29789e+13
8.2e-08,2.47792e+16,3.243e+16,1.17161e+15,1.00883e+20,3.78718e+13,2.95341e+21,5.29215e+13
8.25e-08,2.40037e+16,3.22681e+16,1.16833e+15,9.93827e+19,3.78666e+13,2.9505e+21,5.28621e+13
8.3e-08,2.32317e+16,3.21064e+16,1.16505e+15,9.78862e+19,3.78613e+13,2.94759e+21,5.28026e+13
8.35e-08,2.25108e+16,3.19461e+16,1.16174e+15,9.64424e+19,3.78544e+13,2.94458e+21,5.2741e+13
8.4e-08,2.17922e+16,3.1786e+16,1.15844e+15,9.5001e+19,3.78475e+13,2.94156e+21,5.26793e+13
8.45e-08,2.11203e+16,3.16273e+16,1.15512e+15,9.36093e+19,3.78391e+13,2.93846e+21,5.26157e+13
8.5e-08,2.04518e+16,3.14688e+16,1.1518e+15,9.22213e+19,3.78305e+13,2.93534e+21,5.2552e+13
8.55e-08,1.98245e+16,3.13117e+16,1.14846e+15,9.08787e+19,3.78206e+13,2.93214e+21,5.24865e+13
8.6e-08,1.92024e+16,3.11548e+16,1.14512e+15,8.9542e+19,3.78106e+13,2.92893e+21,5.24208e+13
8.65e-08,1.86166e+16,3.09992e+16,1.14177e+15,8.82465e+19,3.77993e+13,2.92564e+21,5.23535e+13
8.7e-08,1.80374e+16,3.08439e+16,1.13842e+15,8.69587e+19,3.77878e+13,2.92234e+21,5.2286e+13
8.75e-08,1.74901e+16,3.06899e+16,1.13506e+15,8.57084e+19,3.77751e+13,2.91896e+21,5.2217e+13
8.8e-08,1.69507e+16,3.05362e+16,1.13169e+15,8.44676e+19,3.77622e+13,2.91557e+21,5.21476e+13
8.85e-08,1.64392e+16,3.03837e+16,1.12831e+15,8.32607e+19,3.77482e+13,2.91212e+21,5.2077e+13
8.9e-08,1.59366e+16,3.02315e+16,1.12493e+15,8.20648e+19,3.77339e+13,2.90864e+21,5.2006e+13
8.95e-08,1.54585e+16,3.00805e+16,1.12155e+15,8.08995e+19,3.77187e+13,2.90511e+21,5.19338e+13
9e-08,1.499e+16,2.99299e+16,1.11816e+15,7.97466e+19,3.77031e+13,2.90156e+21,5.18611e+13
9.05e-08,1.45428e+16,2.97804e+16,1.11476e+15,7.86213e+19,3.76867e+13,2.89795e+21,5.17875e+13
9.1e-08,1.41059e+16,2.96314e+16,1.11137e+15,7.75097e+19,3.76698e+13,2.89432e+21,5.17133e+13
9.15e-08,1.36875e+16,2.94833e+16,1.10797e+15,7.64227e+19,3.76523e+13,2.89064e+21,5.16382e+13
9.2e-08,1.32799e+16,2.93358e+16,1.10456e+15,7.53506e+19,3.76342e+13,2.88694e+21,5.15625e+13
9.25e-08,1.28883e+16,2.91892e+16,1.10115e+15,7.43004e+19,3.76155e+13,2.8832e+21,5.14861e+13
9.3e-08,1.25079e+16,2.90432e+16,1.09774e+15,7.32663e+19,3.75963e+13,2.87942e+21,5.14091e+13
9.35e-08,1.21412e+16,2.88981e+16,1.09433e+15,7.22514e+19,3.75765e+13,2.87561e+21,5.13314e+13
9.4e-08,1.17861e+16,2.87536e+16,1.09092e+15,7.12536e+19,3.75562e+13,2.87177e+21,5.1253e+13
9.45e-08,1.14425e+16,2.86099e+16,1.0875e+15,7.02728e+19,3.75354e+13,2.8679e+21,5.11741e+13
9.5e-08,1.11108e+16,2.84669e+16,1.08409e+15,6.93098e+19,3.7514e+13,2.864e+21,5.10945e+13
9.55e-08,1.07889e+16,2.83245e+16,1.08067e+15,6.83616e+19,3.74922e+13,2.86007e+21,5.10144e+13
9.6e-08,1.04789e+16,2.8183e+16,1.07725e+15,6.74321e+19,3.74698e+13,2.8561e+21,5.09336e+13
9.65e-08,1.01771e+16,2.80421e+16,1.07383e+15,6.65153e+19,3.7447e+13,2.85212e+21,5.08524e+13
9.7e-08,9.8873e+15,2.79021e+16,1.07041e+15,6.56178e+19,3.74236e+13,2.8481e+21,5.07706e+13
9.75e-08,9.60425e+15,2.77625e+16,1.067e+15,6.47312e+19,3.73999e+13,2.84405e+21,5.06883e+13
9.8e-08,9.33321e+15,2.76239e+16,1.06358e+15,6.38645e+19,3.73756e+13,2.83998e+21,5.06054e+13
9.85e-08,9.06764e+15,2.74858e+16,1.06016e+15,6.30069e+19,3.7351e+13,2.83589e+21,5.05221e+13
9.9e-08,8.81405e+15,2.73486e+16,1.05674e+15,6.21697e+19,3.73258e+13,2.83176e+21,5.04382e+13
9.95e-08,8.56479e+15,2.72118e+16,1.05333e+15,6.134e+19,3.73003e+13,2.82762e+21,5.0354e+13
1e-07,8.3274e+15,2.7076e+16,1.04991e+15,6.05312e+19,3.72742e+13,2.82344e+21,5.02691e+13
1.005e-07,8.09335e+15,2.69406e+16,1.0465e+15,5.97283e+19,3.72479e+13,2.81925e+21,5.0184e+13
1.01e-07,7.87105e+15,2.68062e+16,1.04309e+15,5.89468e+19,3.7221e+13,2.81502e+21,5.00982e+13
1.015e-07,7.65118e+15,2.66721e+16,1.03968e+15,5.81697e+19,3.71939e+13,2.81079e+21,5.00123e+13
1.02e-07,7.44291e+15,2.65392e+16,1.03627e+15,5.74143e+19,3.71662e+13,2.80652e+21,4.99257e+13
1.025e-07,7.2363e+15,2.64064e+16,1.03287e+15,5.66621e+19,3.71383e+13,2.80224e+21,4.9839e+13
1.03e-07,7.0411e+15,2.62748e+16,1.02947e+15,5.59319e+19,3.71098e+13,2.79793e+21,4.97515e+13
1.035e-07,6.84686e+15,2.61433e+16,1.02607e+15,5.52035e+19,3.70813e+13,2.79361e+21,4.9664e+13
1.04e-07,6.66382e+15,2.6013e+16,1.02267e+15,5.44975e+19,3.7052e+13,2.78926e+21,4.95759e+13
1.045e-07,6.4813e+15,2.58829e+16,1.01928e+15,5.37925e+19,3.70227e+13,2.7849e+21,4.94877e+13
1.05e-07,6.30943e+15,2.57539e+16,1.01589e+15,5.31093e+19,3.69928e+13,2.78051e+21,4.93988e+13
1.055e-07,6.13819e+15,2.56251e+16,1.0125e+15,5.24275e+19,3.69628e+13,2.77612e+21,4.93099e+13
1.06e-07,5.97641e+15,2.54975e+16,1.00912e+15,5.17656e+19,3.69322e+13,2.77169e+21,4.92204e+13
1.065e-07,5.81567e+15,2.537e+16,1.00574e+15,5.1106e+19,3.69015e+13,2.76726e+21,4.91308e+13
1.07e-07,5.66334e+15,2.52436e+16,1.00236e+15,5.04647e+19,3.68703e+13,2.7628e+21,4.90407e+13
1.075e-07,5.51239e+15,2.51174e+16,9.9899e+14,4.98266e+19,3.6839e+13,2.75834e+21,4.89505e+13
1.08e-07,5.3689e+15,2.49922e+16,9.95625e+14,4.92051e+19,3.68072e+13,2.75385e+21,4.88599e+13
1.085e-07,5.2271e+15,2.48674e+16,9.92261e+14,4.85875e+19,3.67752e+13,2.74935e+21,4.87691e+13
1.09e-07,5.09188e+15,2.47434e+16,9.88905e+14,4.7985e+19,3.67428e+13,2.74483e+21,4.86779e+13
1.095e-07,4.9586e+15,2.46198e+16,9.8555e+14,4.73872e+19,3.67103e+13,2.7403e+21,4.85866e+13
1.1e-07,4.83113e+15,2.44972e+16,9.82203e+14,4.68032e+19,3.66773e+13,2.73576e+21,4.8495e+13
1.105e-07,4.70581e+15,2.43748e+16,9.78859e+14,4.62245e+19,3.66442e+13,2.7312e+21,4.84031e+13
1.11e-07,4.58559e+15,2.42533e+16,9.75521e+14,4.56582e+19,3.66107e+13,2.72663e+21,4.8311e+13
