"arc_length","2","3","4","1","6","cb","5"
1.11e-07,8.16259e+18,4.41776e+18,1.74641e+18,2.14272e+21,1.12203e+18,7.44885e+18,1.01438e+18
1.115e-07,8.15594e+18,4.42362e+18,1.75107e+18,2.14184e+21,1.12568e+18,7.46668e+18,1.0177e+18
1.12e-07,8.14929e+18,4.4294e+18,1.75569e+18,2.14096e+21,1.12932e+18,7.48433e+18,1.021e+18
1.125e-07,8.14264e+18,4.43512e+18,1.76028e+18,2.14008e+21,1.13294e+18,7.50187e+18,1.0243e+18
1.13e-07,8.136e+18,4.44076e+18,1.76485e+18,2.13921e+21,1.13654e+18,7.51924e+18,1.02757e+18
1.135e-07,8.12937e+18,4.44634e+18,1.76939e+18,2.13833e+21,1.14013e+18,7.53649e+18,1.03084e+18
1.14e-07,8.12273e+18,4.45185e+18,1.77389e+18,2.13745e+21,1.1437e+18,7.55358e+18,1.03409e+18
1.145e-07,8.1161e+18,4.45729e+18,1.77837e+18,2.13658e+21,1.14725e+18,7.57054e+18,1.03733e+18
1.15e-07,8.10948e+18,4.46266e+18,1.78283e+18,2.1357e+21,1.1508e+18,7.58735e+18,1.04055e+18
1.155e-07,8.10286e+18,4.46797e+18,1.78725e+18,2.13483e+21,1.15432e+18,7.60401e+18,1.04376e+18
1.16e-07,8.09624e+18,4.47321e+18,1.79165e+18,2.13395e+21,1.15783e+18,7.62055e+18,1.04696e+18
1.165e-07,8.08963e+18,4.47838e+18,1.79601e+18,2.13307e+21,1.16133e+18,7.63692e+18,1.05014e+18
1.17e-07,8.08302e+18,4.48349e+18,1.80036e+18,2.1322e+21,1.16481e+18,7.65318e+18,1.05331e+18
1.175e-07,8.07641e+18,4.48852e+18,1.80466e+18,2.13132e+21,1.16827e+18,7.66926e+18,1.05646e+18
1.18e-07,8.06981e+18,4.49351e+18,1.80895e+18,2.13045e+21,1.17172e+18,7.68525e+18,1.05961e+18
1.185e-07,8.06321e+18,4.49841e+18,1.81321e+18,2.12957e+21,1.17515e+18,7.70105e+18,1.06273e+18
1.19e-07,8.05662e+18,4.50328e+18,1.81744e+18,2.1287e+21,1.17857e+18,7.71675e+18,1.06585e+18
1.195e-07,8.05003e+18,4.50805e+18,1.82164e+18,2.12782e+21,1.18197e+18,7.73227e+18,1.06895e+18
1.2e-07,8.04344e+18,4.51279e+18,1.82582e+18,2.12695e+21,1.18537e+18,7.7477e+18,1.07204e+18
1.205e-07,8.03686e+18,4.51743e+18,1.82996e+18,2.12607e+21,1.18873e+18,7.76293e+18,1.07511e+18
1.21e-07,8.03028e+18,4.52205e+18,1.83408e+18,2.1252e+21,1.19209e+18,7.7781e+18,1.07818e+18
1.215e-07,8.0237e+18,4.52657e+18,1.83817e+18,2.12433e+21,1.19543e+18,7.79304e+18,1.08122e+18
1.22e-07,8.01713e+18,4.53106e+18,1.84224e+18,2.12345e+21,1.19876e+18,7.80793e+18,1.08426e+18
1.225e-07,8.01057e+18,4.53546e+18,1.84627e+18,2.12258e+21,1.20207e+18,7.82259e+18,1.08727e+18
1.23e-07,8.004e+18,4.53983e+18,1.85029e+18,2.12171e+21,1.20537e+18,7.83722e+18,1.09029e+18
1.235e-07,7.99744e+18,4.54411e+18,1.85427e+18,2.12083e+21,1.20864e+18,7.8516e+18,1.09327e+18
1.24e-07,7.99088e+18,4.54837e+18,1.85823e+18,2.11996e+21,1.21191e+18,7.86595e+18,1.09626e+18
1.245e-07,7.98434e+18,4.55252e+18,1.86215e+18,2.11909e+21,1.21515e+18,7.88006e+18,1.09922e+18
1.25e-07,7.97779e+18,4.55666e+18,1.86607e+18,2.11821e+21,1.2184e+18,7.89414e+18,1.10218e+18
1.255e-07,7.97124e+18,4.56069e+18,1.86993e+18,2.11734e+21,1.22161e+18,7.90797e+18,1.10511e+18
1.26e-07,7.9647e+18,4.56472e+18,1.8738e+18,2.11647e+21,1.22482e+18,7.92178e+18,1.10804e+18
1.265e-07,7.95817e+18,4.56864e+18,1.87761e+18,2.1156e+21,1.228e+18,7.93533e+18,1.11095e+18
1.27e-07,7.95163e+18,4.57255e+18,1.88141e+18,2.11472e+21,1.23117e+18,7.94887e+18,1.11385e+18
1.275e-07,7.94511e+18,4.57636e+18,1.88518e+18,2.11385e+21,1.23432e+18,7.96216e+18,1.11673e+18
1.28e-07,7.93858e+18,4.58015e+18,1.88893e+18,2.11298e+21,1.23747e+18,7.97542e+18,1.1196e+18
1.285e-07,7.93206e+18,4.58385e+18,1.89264e+18,2.11211e+21,1.24059e+18,7.98845e+18,1.12246e+18
1.29e-07,7.92554e+18,4.58753e+18,1.89634e+18,2.11124e+21,1.24371e+18,8.00144e+18,1.12531e+18
1.295e-07,7.91903e+18,4.59112e+18,1.9e+18,2.11037e+21,1.2468e+18,8.01421e+18,1.12813e+18
1.3e-07,7.91252e+18,4.59468e+18,1.90364e+18,2.10949e+21,1.24988e+18,8.02692e+18,1.13095e+18
1.305e-07,7.90601e+18,4.59817e+18,1.90725e+18,2.10862e+21,1.25294e+18,8.03943e+18,1.13375e+18
1.31e-07,7.89951e+18,4.60162e+18,1.91084e+18,2.10775e+21,1.25599e+18,8.05187e+18,1.13655e+18
1.315e-07,7.89302e+18,4.60501e+18,1.9144e+18,2.10688e+21,1.25902e+18,8.06412e+18,1.13932e+18
1.32e-07,7.88652e+18,4.60835e+18,1.91794e+18,2.10601e+21,1.26204e+18,8.07629e+18,1.14208e+18
1.325e-07,7.88003e+18,4.61163e+18,1.92145e+18,2.10514e+21,1.26504e+18,8.08829e+18,1.14483e+18
1.33e-07,7.87355e+18,4.61487e+18,1.92494e+18,2.10427e+21,1.26803e+18,8.10019e+18,1.14757e+18
1.335e-07,7.86706e+18,4.61804e+18,1.92839e+18,2.1034e+21,1.271e+18,8.11193e+18,1.15029e+18
1.34e-07,7.86058e+18,4.62117e+18,1.93183e+18,2.10253e+21,1.27396e+18,8.12356e+18,1.153e+18
1.345e-07,7.85411e+18,4.62425e+18,1.93524e+18,2.10166e+21,1.2769e+18,8.13505e+18,1.1557e+18
1.35e-07,7.84764e+18,4.62727e+18,1.93862e+18,2.10079e+21,1.27983e+18,8.14642e+18,1.15838e+18
1.355e-07,7.84117e+18,4.63025e+18,1.94198e+18,2.09993e+21,1.28274e+18,8.15765e+18,1.16105e+18
1.36e-07,7.83471e+18,4.63317e+18,1.94531e+18,2.09906e+21,1.28564e+18,8.16876e+18,1.1637e+18
1.365e-07,7.82825e+18,4.63605e+18,1.94862e+18,2.09819e+21,1.28852e+18,8.17974e+18,1.16635e+18
1.37e-07,7.82179e+18,4.63887e+18,1.9519e+18,2.09732e+21,1.29138e+18,8.19058e+18,1.16897e+18
1.375e-07,7.81534e+18,4.64165e+18,1.95516e+18,2.09645e+21,1.29423e+18,8.20131e+18,1.17159e+18
1.38e-07,7.80889e+18,4.64438e+18,1.95839e+18,2.09558e+21,1.29707e+18,8.2119e+18,1.17419e+18
1.385e-07,7.80245e+18,4.64706e+18,1.9616e+18,2.09471e+21,1.29989e+18,8.22238e+18,1.17678e+18
1.39e-07,7.79601e+18,4.64968e+18,1.96478e+18,2.09385e+21,1.30269e+18,8.2327e+18,1.17935e+18
1.395e-07,7.78957e+18,4.65227e+18,1.96795e+18,2.09298e+21,1.30548e+18,8.24294e+18,1.18192e+18
1.4e-07,7.78314e+18,4.6548e+18,1.97108e+18,2.09211e+21,1.30825e+18,8.253e+18,1.18446e+18
1.405e-07,7.77671e+18,4.6573e+18,1.97419e+18,2.09124e+21,1.31102e+18,8.26299e+18,1.187e+18
1.41e-07,7.77029e+18,4.65973e+18,1.97727e+18,2.09038e+21,1.31376e+18,8.2728e+18,1.18952e+18
1.415e-07,7.76387e+18,4.66213e+18,1.98034e+18,2.08951e+21,1.31649e+18,8.28255e+18,1.19203e+18
1.42e-07,7.75745e+18,4.66447e+18,1.98337e+18,2.08864e+21,1.3192e+18,8.2921e+18,1.19453e+18
1.425e-07,7.75104e+18,4.66679e+18,1.98639e+18,2.08778e+21,1.3219e+18,8.3016e+18,1.19701e+18
1.43e-07,7.74463e+18,4.66903e+18,1.98937e+18,2.08691e+21,1.32458e+18,8.3109e+18,1.19948e+18
1.435e-07,7.73822e+18,4.67125e+18,1.99235e+18,2.08604e+21,1.32725e+18,8.32016e+18,1.20194e+18
1.44e-07,7.73182e+18,4.6734e+18,1.99528e+18,2.08518e+21,1.3299e+18,8.32921e+18,1.20438e+18
1.445e-07,7.72542e+18,4.67554e+18,1.99821e+18,2.08431e+21,1.33255e+18,8.33823e+18,1.20681e+18
1.45e-07,7.71903e+18,4.6776e+18,2.00109e+18,2.08344e+21,1.33516e+18,8.34703e+18,1.20922e+18
1.455e-07,7.71264e+18,4.67965e+18,2.00397e+18,2.08258e+21,1.33778e+18,8.35581e+18,1.21163e+18
1.46e-07,7.70625e+18,4.68162e+18,2.0068e+18,2.08171e+21,1.34036e+18,8.36436e+18,1.21401e+18
1.465e-07,7.69987e+18,4.68359e+18,2.00964e+18,2.08085e+21,1.34295e+18,8.3729e+18,1.2164e+18
1.47e-07,7.69349e+18,4.68547e+18,2.01243e+18,2.07998e+21,1.3455e+18,8.38121e+18,1.21875e+18
1.475e-07,7.68711e+18,4.68735e+18,2.01521e+18,2.07912e+21,1.34806e+18,8.38951e+18,1.22111e+18
1.48e-07,7.68074e+18,4.68914e+18,2.01795e+18,2.07825e+21,1.35059e+18,8.39758e+18,1.22344e+18
1.485e-07,7.67438e+18,4.69093e+18,2.02069e+18,2.07739e+21,1.35311e+18,8.40563e+18,1.22577e+18
1.49e-07,7.66801e+18,4.69265e+18,2.02339e+18,2.07652e+21,1.35561e+18,8.41348e+18,1.22808e+18
1.495e-07,7.66165e+18,4.69436e+18,2.02608e+18,2.07566e+21,1.3581e+18,8.42128e+18,1.23038e+18
1.5e-07,7.6553e+18,4.69599e+18,2.02873e+18,2.0748e+21,1.36057e+18,8.42889e+18,1.23266e+18
1.505e-07,7.64895e+18,4.69761e+18,2.03138e+18,2.07393e+21,1.36303e+18,8.43646e+18,1.23493e+18
1.51e-07,7.6426e+18,4.69917e+18,2.03398e+18,2.07307e+21,1.36547e+18,8.44384e+18,1.23719e+18
1.515e-07,7.63625e+18,4.7007e+18,2.03658e+18,2.0722e+21,1.3679e+18,8.45116e+18,1.23944e+18
1.52e-07,7.62991e+18,4.70218e+18,2.03915e+18,2.07134e+21,1.37032e+18,8.45832e+18,1.24167e+18
1.525e-07,7.62358e+18,4.70364e+18,2.0417e+18,2.07048e+21,1.37272e+18,8.4654e+18,1.24389e+18
1.53e-07,7.61724e+18,4.70504e+18,2.04422e+18,2.06962e+21,1.3751e+18,8.47233e+18,1.2461e+18
1.535e-07,7.61091e+18,4.70641e+18,2.04672e+18,2.06875e+21,1.37747e+18,8.47918e+18,1.24829e+18
1.54e-07,7.60459e+18,4.70773e+18,2.0492e+18,2.06789e+21,1.37982e+18,8.48589e+18,1.25047e+18
1.545e-07,7.59827e+18,4.70902e+18,2.05165e+18,2.06703e+21,1.38217e+18,8.4925e+18,1.25264e+18
1.55e-07,7.59195e+18,4.71027e+18,2.05409e+18,2.06616e+21,1.38449e+18,8.49898e+18,1.25479e+18
1.555e-07,7.58563e+18,4.71149e+18,2.0565e+18,2.0653e+21,1.3868e+18,8.50536e+18,1.25694e+18
1.56e-07,7.57932e+18,4.71266e+18,2.05889e+18,2.06444e+21,1.3891e+18,8.51162e+18,1.25907e+18
1.565e-07,7.57302e+18,4.7138e+18,2.06126e+18,2.06358e+21,1.39138e+18,8.51777e+18,1.26118e+18
1.57e-07,7.56672e+18,4.7149e+18,2.0636e+18,2.06272e+21,1.39365e+18,8.52381e+18,1.26329e+18
1.575e-07,7.56042e+18,4.71596e+18,2.06593e+18,2.06186e+21,1.3959e+18,8.52973e+18,1.26538e+18
1.58e-07,7.55412e+18,4.71698e+18,2.06823e+18,2.06099e+21,1.39814e+18,8.53555e+18,1.26746e+18
1.585e-07,7.54783e+18,4.71797e+18,2.07051e+18,2.06013e+21,1.40036e+18,8.54124e+18,1.26952e+18
1.59e-07,7.54154e+18,4.71892e+18,2.07277e+18,2.05927e+21,1.40257e+18,8.54684e+18,1.27158e+18
1.595e-07,7.53526e+18,4.71983e+18,2.07501e+18,2.05841e+21,1.40476e+18,8.55231e+18,1.27362e+18
1.6e-07,7.52898e+18,4.72072e+18,2.07723e+18,2.05755e+21,1.40694e+18,8.5577e+18,1.27565e+18
1.605e-07,7.5227e+18,4.72156e+18,2.07942e+18,2.05669e+21,1.40911e+18,8.56294e+18,1.27766e+18
1.61e-07,7.51643e+18,4.72237e+18,2.0816e+18,2.05583e+21,1.41126e+18,8.56811e+18,1.27966e+18
1.615e-07,7.51016e+18,4.72314e+18,2.08374e+18,2.05497e+21,1.41339e+18,8.57313e+18,1.28165e+18
1.62e-07,7.5039e+18,4.72388e+18,2.08588e+18,2.05411e+21,1.41552e+18,8.57809e+18,1.28363e+18
1.625e-07,7.49764e+18,4.72457e+18,2.08798e+18,2.05325e+21,1.41762e+18,8.58289e+18,1.28559e+18
1.63e-07,7.49138e+18,4.72525e+18,2.09008e+18,2.05239e+21,1.41972e+18,8.58764e+18,1.28755e+18
1.635e-07,7.48513e+18,4.72588e+18,2.09214e+18,2.05153e+21,1.42179e+18,8.59221e+18,1.28948e+18
1.64e-07,7.47888e+18,4.72649e+18,2.0942e+18,2.05067e+21,1.42386e+18,8.59675e+18,1.29141e+18
1.645e-07,7.47263e+18,4.72704e+18,2.09621e+18,2.04981e+21,1.42591e+18,8.60111e+18,1.29332e+18
1.65e-07,7.46639e+18,4.72759e+18,2.09823e+18,2.04895e+21,1.42795e+18,8.60545e+18,1.29523e+18
1.655e-07,7.46015e+18,4.72807e+18,2.10021e+18,2.0481e+21,1.42997e+18,8.60959e+18,1.29711e+18
1.66e-07,7.45392e+18,4.72855e+18,2.10218e+18,2.04724e+21,1.43198e+18,8.61372e+18,1.299e+18
1.665e-07,7.44769e+18,4.72897e+18,2.10411e+18,2.04638e+21,1.43397e+18,8.61765e+18,1.30085e+18
1.67e-07,7.44146e+18,4.72939e+18,2.10605e+18,2.04552e+21,1.43595e+18,8.62157e+18,1.30271e+18
1.675e-07,7.43524e+18,4.72974e+18,2.10794e+18,2.04466e+21,1.43791e+18,8.62529e+18,1.30455e+18
1.68e-07,7.42902e+18,4.73009e+18,2.10983e+18,2.0438e+21,1.43987e+18,8.629e+18,1.30638e+18
1.685e-07,7.4228e+18,4.73038e+18,2.11169e+18,2.04295e+21,1.4418e+18,8.63252e+18,1.30819e+18
1.69e-07,7.41659e+18,4.73066e+18,2.11354e+18,2.04209e+21,1.44373e+18,8.63601e+18,1.30999e+18
1.695e-07,7.41038e+18,4.73089e+18,2.11535e+18,2.04123e+21,1.44563e+18,8.63933e+18,1.31178e+18
1.7e-07,7.40418e+18,4.73111e+18,2.11716e+18,2.04037e+21,1.44753e+18,8.64262e+18,1.31356e+18
1.705e-07,7.39798e+18,4.73128e+18,2.11894e+18,2.03952e+21,1.44941e+18,8.64574e+18,1.31532e+18
1.71e-07,7.39178e+18,4.73143e+18,2.12071e+18,2.03866e+21,1.45128e+18,8.64882e+18,1.31708e+18
1.715e-07,7.38559e+18,4.73154e+18,2.12245e+18,2.0378e+21,1.45312e+18,8.65175e+18,1.31882e+18
1.72e-07,7.3794e+18,4.73164e+18,2.12418e+18,2.03695e+21,1.45497e+18,8.65462e+18,1.32055e+18
1.725e-07,7.37322e+18,4.73168e+18,2.12588e+18,2.03609e+21,1.45679e+18,8.65735e+18,1.32226e+18
1.73e-07,7.36703e+18,4.73172e+18,2.12757e+18,2.03524e+21,1.4586e+18,8.66003e+18,1.32397e+18
1.735e-07,7.36086e+18,4.73171e+18,2.12923e+18,2.03438e+21,1.4604e+18,8.66256e+18,1.32566e+18
1.74e-07,7.35468e+18,4.73168e+18,2.13088e+18,2.03352e+21,1.46218e+18,8.66503e+18,1.32734e+18
1.745e-07,7.34851e+18,4.73161e+18,2.1325e+18,2.03267e+21,1.46395e+18,8.66738e+18,1.32901e+18
1.75e-07,7.34234e+18,4.73152e+18,2.13411e+18,2.03181e+21,1.4657e+18,8.66965e+18,1.33067e+18
1.755e-07,7.33618e+18,4.7314e+18,2.1357e+18,2.03096e+21,1.46745e+18,8.6718e+18,1.33231e+18
1.76e-07,7.33002e+18,4.73125e+18,2.13727e+18,2.0301e+21,1.46917e+18,8.67388e+18,1.33394e+18
1.765e-07,7.32387e+18,4.73107e+18,2.13882e+18,2.02925e+21,1.47089e+18,8.67584e+18,1.33556e+18
1.77e-07,7.31772e+18,4.73086e+18,2.14035e+18,2.02839e+21,1.47259e+18,8.67772e+18,1.33717e+18
1.775e-07,7.31157e+18,4.73062e+18,2.14186e+18,2.02754e+21,1.47428e+18,8.6795e+18,1.33877e+18
1.78e-07,7.30543e+18,4.73036e+18,2.14336e+18,2.02668e+21,1.47595e+18,8.68118e+18,1.34035e+18
1.785e-07,7.29928e+18,4.73007e+18,2.14483e+18,2.02583e+21,1.47761e+18,8.68277e+18,1.34193e+18
1.79e-07,7.29315e+18,4.72975e+18,2.14629e+18,2.02498e+21,1.47925e+18,8.68426e+18,1.34349e+18
1.795e-07,7.28702e+18,4.72941e+18,2.14773e+18,2.02412e+21,1.48089e+18,8.68567e+18,1.34504e+18
1.8e-07,7.28089e+18,4.72903e+18,2.14915e+18,2.02327e+21,1.48251e+18,8.68697e+18,1.34657e+18
1.805e-07,7.27476e+18,4.72863e+18,2.15055e+18,2.02241e+21,1.48411e+18,8.68819e+18,1.3481e+18
1.81e-07,7.26864e+18,4.7282e+18,2.15193e+18,2.02156e+21,1.4857e+18,8.6893e+18,1.34961e+18
1.815e-07,7.26252e+18,4.72775e+18,2.1533e+18,2.02071e+21,1.48728e+18,8.69035e+18,1.35111e+18
1.82e-07,7.25641e+18,4.72726e+18,2.15464e+18,2.01985e+21,1.48885e+18,8.69127e+18,1.3526e+18
1.825e-07,7.2503e+18,4.72676e+18,2.15598e+18,2.019e+21,1.4904e+18,8.69214e+18,1.35408e+18
1.83e-07,7.24419e+18,4.72622e+18,2.15728e+18,2.01815e+21,1.49194e+18,8.69287e+18,1.35555e+18
1.835e-07,7.23809e+18,4.72567e+18,2.15858e+18,2.0173e+21,1.49347e+18,8.69356e+18,1.357e+18
1.84e-07,7.23199e+18,4.72508e+18,2.15985e+18,2.01644e+21,1.49498e+18,8.69411e+18,1.35844e+18
1.845e-07,7.22589e+18,4.72448e+18,2.16111e+18,2.01559e+21,1.49648e+18,8.69463e+18,1.35988e+18
1.85e-07,7.2198e+18,4.72383e+18,2.16234e+18,2.01474e+21,1.49796e+18,8.69499e+18,1.3613e+18
1.855e-07,7.21371e+18,4.72318e+18,2.16357e+18,2.01389e+21,1.49944e+18,8.69533e+18,1.36271e+18
1.86e-07,7.20763e+18,4.72249e+18,2.16477e+18,2.01304e+21,1.50089e+18,8.69552e+18,1.3641e+18
1.865e-07,7.20155e+18,4.72179e+18,2.16596e+18,2.01218e+21,1.50234e+18,8.69569e+18,1.36549e+18
1.87e-07,7.19548e+18,4.72104e+18,2.16713e+18,2.01133e+21,1.50377e+18,8.69569e+18,1.36686e+18
1.875e-07,7.1894e+18,4.72029e+18,2.16829e+18,2.01048e+21,1.5052e+18,8.69569e+18,1.36823e+18
1.88e-07,7.18333e+18,4.7195e+18,2.16941e+18,2.00963e+21,1.5066e+18,8.69552e+18,1.36958e+18
1.885e-07,7.17727e+18,4.7187e+18,2.17054e+18,2.00878e+21,1.508e+18,8.69534e+18,1.37092e+18
1.89e-07,7.17121e+18,4.71786e+18,2.17163e+18,2.00793e+21,1.50937e+18,8.695e+18,1.37224e+18
1.895e-07,7.16515e+18,4.71701e+18,2.17272e+18,2.00708e+21,1.51074e+18,8.69464e+18,1.37357e+18
1.9e-07,7.15909e+18,4.71612e+18,2.17378e+18,2.00623e+21,1.51209e+18,8.69414e+18,1.37487e+18
1.905e-07,7.15304e+18,4.71522e+18,2.17483e+18,2.00538e+21,1.51344e+18,8.69361e+18,1.37617e+18
1.91e-07,7.147e+18,4.71429e+18,2.17586e+18,2.00453e+21,1.51476e+18,8.69294e+18,1.37744e+18
1.915e-07,7.14095e+18,4.71335e+18,2.17688e+18,2.00368e+21,1.51608e+18,8.69223e+18,1.37872e+18
1.92e-07,7.13491e+18,4.71237e+18,2.17787e+18,2.00283e+21,1.51738e+18,8.6914e+18,1.37998e+18
1.925e-07,7.12888e+18,4.71138e+18,2.17886e+18,2.00198e+21,1.51868e+18,8.69053e+18,1.38123e+18
1.93e-07,7.12285e+18,4.71035e+18,2.17982e+18,2.00113e+21,1.51995e+18,8.68953e+18,1.38247e+18
1.935e-07,7.11682e+18,4.70932e+18,2.18077e+18,2.00028e+21,1.52122e+18,8.68849e+18,1.3837e+18
1.94e-07,7.11079e+18,4.70825e+18,2.1817e+18,1.99943e+21,1.52247e+18,8.68734e+18,1.38491e+18
1.945e-07,7.10477e+18,4.70717e+18,2.18262e+18,1.99858e+21,1.52371e+18,8.68613e+18,1.38612e+18
1.95e-07,7.09875e+18,4.70606e+18,2.18352e+18,1.99774e+21,1.52494e+18,8.68481e+18,1.38731e+18
1.955e-07,7.09274e+18,4.70493e+18,2.1844e+18,1.99689e+21,1.52615e+18,8.68344e+18,1.38849e+18
1.96e-07,7.08673e+18,4.70378e+18,2.18527e+18,1.99604e+21,1.52735e+18,8.68197e+18,1.38967e+18
1.965e-07,7.08073e+18,4.70261e+18,2.18612e+18,1.99519e+21,1.52854e+18,8.68043e+18,1.39083e+18
1.97e-07,7.07472e+18,4.70141e+18,2.18695e+18,1.99434e+21,1.52972e+18,8.67881e+18,1.39198e+18
1.975e-07,7.06872e+18,4.7002e+18,2.18777e+18,1.9935e+21,1.53088e+18,8.67711e+18,1.39312e+18
1.98e-07,7.06273e+18,4.69896e+18,2.18857e+18,1.99265e+21,1.53203e+18,8.67533e+18,1.39424e+18
1.985e-07,7.05674e+18,4.6977e+18,2.18936e+18,1.9918e+21,1.53317e+18,8.67347e+18,1.39536e+18
1.99e-07,7.05075e+18,4.69642e+18,2.19013e+18,1.99095e+21,1.5343e+18,8.67154e+18,1.39647e+18
1.995e-07,7.04477e+18,4.69512e+18,2.19089e+18,1.99011e+21,1.53542e+18,8.66952e+18,1.39756e+18
2e-07,7.03879e+18,4.69381e+18,2.19163e+18,1.98926e+21,1.53652e+18,8.66743e+18,1.39865e+18
2.005e-07,7.03281e+18,4.69246e+18,2.19235e+18,1.98841e+21,1.53761e+18,8.66526e+18,1.39972e+18
2.01e-07,7.02684e+18,4.69111e+18,2.19306e+18,1.98757e+21,1.53869e+18,8.66303e+18,1.40079e+18
2.015e-07,7.02087e+18,4.68972e+18,2.19375e+18,1.98672e+21,1.53975e+18,8.6607e+18,1.40184e+18
2.02e-07,7.0149e+18,4.68833e+18,2.19443e+18,1.98587e+21,1.54081e+18,8.65832e+18,1.40288e+18
2.025e-07,7.00894e+18,4.6869e+18,2.19509e+18,1.98503e+21,1.54184e+18,8.65583e+18,1.40391e+18
2.03e-07,7.00298e+18,4.68547e+18,2.19574e+18,1.98418e+21,1.54288e+18,8.6533e+18,1.40494e+18
2.035e-07,6.99703e+18,4.684e+18,2.19637e+18,1.98334e+21,1.54389e+18,8.65067e+18,1.40595e+18
2.04e-07,6.99108e+18,4.68253e+18,2.19699e+18,1.98249e+21,1.5449e+18,8.648e+18,1.40695e+18
2.045e-07,6.98513e+18,4.68103e+18,2.19759e+18,1.98165e+21,1.54589e+18,8.64521e+18,1.40793e+18
2.05e-07,6.97919e+18,4.67952e+18,2.19818e+18,1.9808e+21,1.54687e+18,8.6424e+18,1.40892e+18
2.055e-07,6.97325e+18,4.67797e+18,2.19875e+18,1.97996e+21,1.54784e+18,8.63946e+18,1.40988e+18
2.06e-07,6.96731e+18,4.67643e+18,2.19931e+18,1.97911e+21,1.5488e+18,8.6365e+18,1.41084e+18
2.065e-07,6.96138e+18,4.67485e+18,2.19985e+18,1.97827e+21,1.54974e+18,8.63342e+18,1.41179e+18
2.07e-07,6.95545e+18,4.67326e+18,2.20038e+18,1.97742e+21,1.55067e+18,8.63033e+18,1.41273e+18
2.075e-07,6.94953e+18,4.67164e+18,2.20089e+18,1.97658e+21,1.55159e+18,8.6271e+18,1.41365e+18
2.08e-07,6.94361e+18,4.67002e+18,2.20139e+18,1.97573e+21,1.55251e+18,8.62386e+18,1.41457e+18
2.085e-07,6.93769e+18,4.66837e+18,2.20187e+18,1.97489e+21,1.5534e+18,8.62049e+18,1.41547e+18
2.09e-07,6.93178e+18,4.66671e+18,2.20235e+18,1.97405e+21,1.55429e+18,8.61711e+18,1.41637e+18
2.095e-07,6.92587e+18,4.66502e+18,2.2028e+18,1.9732e+21,1.55516e+18,8.61361e+18,1.41725e+18
2.1e-07,6.91996e+18,4.66333e+18,2.20324e+18,1.97236e+21,1.55602e+18,8.61009e+18,1.41813e+18
2.105e-07,6.91406e+18,4.6616e+18,2.20366e+18,1.97152e+21,1.55687e+18,8.60644e+18,1.41899e+18
2.11e-07,6.90816e+18,4.65987e+18,2.20408e+18,1.97067e+21,1.55771e+18,8.60278e+18,1.41985e+18
2.115e-07,6.90226e+18,4.65811e+18,2.20447e+18,1.96983e+21,1.55854e+18,8.59901e+18,1.42069e+18
2.12e-07,6.89637e+18,4.65635e+18,2.20486e+18,1.96899e+21,1.55935e+18,8.59521e+18,1.42153e+18
2.125e-07,6.89048e+18,4.65455e+18,2.20523e+18,1.96814e+21,1.56016e+18,8.5913e+18,1.42235e+18
2.13e-07,6.8846e+18,4.65275e+18,2.20559e+18,1.9673e+21,1.56095e+18,8.58736e+18,1.42317e+18
2.135e-07,6.87872e+18,4.65093e+18,2.20592e+18,1.96646e+21,1.56173e+18,8.58333e+18,1.42397e+18
2.14e-07,6.87284e+18,4.64909e+18,2.20626e+18,1.96562e+21,1.5625e+18,8.57926e+18,1.42477e+18
2.145e-07,6.86697e+18,4.64723e+18,2.20657e+18,1.96478e+21,1.56326e+18,8.57509e+18,1.42555e+18
2.15e-07,6.8611e+18,4.64536e+18,2.20687e+18,1.96393e+21,1.56401e+18,8.57088e+18,1.42633e+18
2.155e-07,6.85523e+18,4.64347e+18,2.20715e+18,1.96309e+21,1.56474e+18,8.56659e+18,1.42709e+18
2.16e-07,6.84937e+18,4.64157e+18,2.20743e+18,1.96225e+21,1.56546e+18,8.56225e+18,1.42784e+18
2.165e-07,6.84351e+18,4.63965e+18,2.20769e+18,1.96141e+21,1.56618e+18,8.55783e+18,1.42859e+18
2.17e-07,6.83765e+18,4.63771e+18,2.20794e+18,1.96057e+21,1.56688e+18,8.55336e+18,1.42932e+18
2.175e-07,6.8318e+18,4.63576e+18,2.20817e+18,1.95973e+21,1.56757e+18,8.54882e+18,1.43005e+18
2.18e-07,6.82596e+18,4.63379e+18,2.20839e+18,1.95889e+21,1.56825e+18,8.54422e+18,1.43076e+18
2.185e-07,6.82011e+18,4.63181e+18,2.20859e+18,1.95805e+21,1.56892e+18,8.53956e+18,1.43147e+18
2.19e-07,6.81427e+18,4.62981e+18,2.20879e+18,1.95721e+21,1.56957e+18,8.53483e+18,1.43216e+18
2.195e-07,6.80843e+18,4.62779e+18,2.20897e+18,1.95637e+21,1.57022e+18,8.53004e+18,1.43285e+18
2.2e-07,6.8026e+18,4.62576e+18,2.20913e+18,1.95553e+21,1.57085e+18,8.52519e+18,1.43353e+18
2.205e-07,6.79677e+18,4.62372e+18,2.20929e+18,1.95469e+21,1.57148e+18,8.52029e+18,1.43419e+18
2.21e-07,6.79094e+18,4.62165e+18,2.20943e+18,1.95385e+21,1.57209e+18,8.51531e+18,1.43485e+18
2.215e-07,6.78512e+18,4.61958e+18,2.20956e+18,1.95301e+21,1.57269e+18,8.51028e+18,1.4355e+18
